PDB_ID	B	E	G	H	I	L	S	T	X	sequence_length
gi|154149587|ref|YP_001403205.1|_15-355_1OLT:A:	1.00	4.74	3.50	10.80	0.00	1.87	1.35	1.92	0.00	441.00
gi|154149588|ref|YP_001403206.1|_5-99_1QW2:A:	1.00	4.83	4.00	5.25	0.00	1.86	1.50	2.00	0.00	101.00
gi|154149589|ref|YP_001403207.1|_16-350_1R30:A:	1.00	4.78	3.00	11.27	0.00	2.06	1.60	2.08	0.00	312.00
gi|154149590|ref|YP_001403208.1|_1-150_2FG9:A:1-157	0.00	7.60	0.00	9.00	0.00	1.82	1.17	1.75	0.00	157.00
gi|154149592|ref|YP_001403210.1|_10-193_2QED:A:1-251	1.00	4.43	4.50	9.89	0.00	1.56	1.40	1.89	0.00	251.00
gi|154149594|ref|YP_001403212.1|_155-167,210-289,343-379_1KT1:A:254-421	0.00	0.00	3.00	18.86	0.00	1.33	1.00	2.00	0.00	168.00
gi|154149595|ref|YP_001403213.1|_1-107_1VC1:A:	1.00	6.00	3.00	13.33	0.00	2.00	1.17	2.00	0.00	110.00
gi|154149596|ref|YP_001403214.1|_46-153_1VC1:A:	1.00	6.00	3.00	13.33	0.00	2.00	1.17	2.00	0.00	110.00
gi|154149597|ref|YP_001403215.1|_14-149_1P0H:A:	1.00	7.36	3.00	11.12	0.00	2.76	2.08	2.15	0.00	308.00
gi|154149598|ref|YP_001403216.1|_1-169_2HIY:A:1-180	0.00	5.62	3.25	10.00	0.00	1.94	1.20	2.12	0.00	180.00
gi|154149599|ref|YP_001403217.1|_4-130_1XO8:A:	1.00	6.89	0.00	14.00	0.00	2.17	2.08	2.50	0.00	151.00
gi|154149601|ref|YP_001403219.1|_4-128_1O4V:A:	0.00	5.40	3.00	14.67	0.00	1.50	1.67	2.75	0.00	169.00
gi|154149602|ref|YP_001403220.1|_5-357_1VJO:A:	1.00	3.86	3.00	12.42	0.00	2.02	1.50	2.39	0.00	377.00
gi|154149603|ref|YP_001403221.1|_1-133_1RVV:1:	0.00	5.29	3.00	14.20	0.00	1.70	1.50	1.57	0.00	154.00
gi|154149604|ref|YP_001403222.1|_3-138_1RVV:1:	0.00	5.29	3.00	14.20	0.00	1.70	1.50	1.57	0.00	154.00
gi|154149605|ref|YP_001403223.1|_1-376_1J32:A:	1.00	4.00	3.20	11.57	0.00	2.02	1.36	2.12	0.00	388.00
gi|154149606|ref|YP_001403224.1|_4-191,240-412,439-469_1PV7:A:	0.00	0.00	4.00	15.09	0.00	1.72	1.67	1.86	0.00	417.00
gi|154149607|ref|YP_001403225.1|_64-264_1XXL:A:	1.00	8.25	3.00	10.22	0.00	1.61	1.20	1.67	0.00	238.00
gi|154149609|ref|YP_001403227.1|_14-230_1F3O:A:	0.00	6.00	3.00	11.14	0.00	1.59	1.47	2.21	0.00	232.00
gi|154149612|ref|YP_001403230.1|_26-424_1V8Z:A:1-386	1.12	5.07	3.00	11.53	0.00	1.60	1.45	1.78	0.00	386.00
gi|154149613|ref|YP_001403231.1|_82-136_1U0T:A:	0.00	5.15	3.67	9.60	0.00	2.87	2.07	1.79	0.00	302.00
gi|154149615|ref|YP_001403233.1|_30-621_1PG4:A:	1.00	4.97	3.20	9.29	0.00	1.85	1.40	1.93	0.00	643.00
gi|154149616|ref|YP_001403234.1|_1-289_1T5J:A:	1.00	2.00	3.50	11.31	0.00	2.12	1.43	2.00	0.00	312.00
gi|154149617|ref|YP_001403235.1|_1-158_1VKN:A:1-144,A:308-339	1.00	4.50	3.00	8.00	0.00	2.16	1.30	2.73	1.00	176.00
gi|154149617|ref|YP_001403235.1|_143-296_1VKN:A:145-307	1.00	6.71	3.67	11.00	0.00	1.53	1.50	1.90	0.00	163.00
gi|154149618|ref|YP_001403236.1|_1-151_1PVM:A:1-142	1.00	4.67	3.00	9.20	0.00	1.71	1.14	1.64	0.00	142.00
gi|154149619|ref|YP_001403237.1|_12-381_1VZ6:A:	1.00	7.29	3.00	11.36	0.00	2.31	2.13	1.79	0.00	383.00
gi|154149620|ref|YP_001403238.1|_3-289_2BTY:A:1-282	1.00	4.21	3.00	10.73	0.00	1.54	1.80	1.88	0.00	282.00
gi|154149621|ref|YP_001403239.1|_30-131_1FO5:A:	0.00	5.25	0.00	10.50	0.00	2.12	2.83	2.25	0.00	85.00
gi|154149623|ref|YP_001403241.1|_36-115_2GTV:X:1-93	0.00	0.00	0.00	19.50	0.00	2.00	1.80	1.00	0.00	101.00
gi|154149625|ref|YP_001403243.1|_1-197_1RLI:A:	1.00	6.60	4.00	8.00	0.00	3.21	1.57	1.67	0.00	179.00
gi|154149626|ref|YP_001403244.1|_1-190_1RLI:A:	1.00	6.60	4.00	8.00	0.00	3.21	1.57	1.67	0.00	179.00
gi|154149627|ref|YP_001403245.1|_26-134_2AF7:A:1-119	0.00	0.00	0.00	11.00	6.00	1.44	1.50	1.29	0.00	119.00
gi|154149628|ref|YP_001403246.1|_7-38_1DXG:A:	0.00	3.20	0.00	0.00	0.00	1.38	2.00	2.33	0.00	36.00
gi|154149629|ref|YP_001403247.1|_3-193_1RLI:A:	1.00	6.60	4.00	8.00	0.00	3.21	1.57	1.67	0.00	179.00
gi|154149631|ref|YP_001403249.1|_2-127_1NNQ:A:2-134	0.00	0.00	0.00	22.20	0.00	2.40	1.00	1.80	0.00	133.00
gi|154149631|ref|YP_001403249.1|_132-164_1NNQ:A:135-171	1.00	3.00	3.00	0.00	0.00	1.62	1.00	3.00	0.00	37.00
gi|154149632|ref|YP_001403250.1|_30-239_1A8D:A:1-247	1.00	6.24	3.00	7.67	0.00	1.90	1.67	2.21	0.00	247.00
gi|154149633|ref|YP_001403251.1|_79-380_1HYU:A:326-451	1.00	4.30	4.00	10.00	0.00	1.85	1.62	3.33	0.00	126.00
gi|154149633|ref|YP_001403251.1|_4-76_1FOV:A:	0.00	4.25	0.00	9.00	0.00	1.40	1.33	1.75	0.00	82.00
gi|154149634|ref|YP_001403252.1|_2-99_1KF6:B:1-105	1.00	5.00	3.00	11.00	0.00	1.80	2.67	2.00	0.00	105.00
gi|154149634|ref|YP_001403252.1|_118-218_2BS2:B:107-239	0.00	0.00	3.00	8.38	0.00	2.56	1.25	1.80	0.00	134.00
gi|154149635|ref|YP_001403253.1|_5-253,349-400_1KF6:A:0-225,A:358-442	1.00	4.21	3.25	15.14	0.00	1.67	1.45	2.11	1.00	311.00
gi|154149635|ref|YP_001403253.1|_226-345_1NEK:A:236-355	1.00	6.00	3.00	8.20	0.00	1.57	1.29	2.11	0.00	120.00
gi|154149635|ref|YP_001403253.1|_426-519_1CHU:A:423-533	1.00	2.00	0.00	21.67	0.00	2.18	2.00	2.00	0.00	111.00
gi|154149636|ref|YP_001403254.1|_4-300_2HMF:A:2-303	1.00	4.17	3.00	14.20	0.00	1.55	1.46	2.00	0.00	302.00
gi|154149636|ref|YP_001403254.1|_382-461_2HMF:A:404-470	0.00	6.00	3.00	11.50	0.00	1.60	2.00	2.75	0.00	67.00
gi|154149636|ref|YP_001403254.1|_306-378_2HMF:A:304-403	0.00	8.75	0.00	13.00	0.00	2.50	2.00	2.00	0.00	100.00
gi|154149637|ref|YP_001403255.1|_164-322_1CLI:A:171-345	1.00	5.67	3.00	8.14	0.00	1.95	1.88	2.10	0.00	175.00
gi|154149637|ref|YP_001403255.1|_5-163_1CLI:A:5-170	0.00	7.83	3.00	10.20	0.00	1.60	2.29	1.83	0.00	166.00
gi|154149641|ref|YP_001403259.1|_88-168_1Q7H:A:69-153	0.00	5.00	3.00	5.33	0.00	1.40	1.60	2.33	0.00	85.00
gi|154149642|ref|YP_001403260.1|_3-72_1I4K:1:	0.00	7.80	3.00	6.00	0.00	1.67	2.50	3.00	0.00	72.00
gi|154149644|ref|YP_001403262.1|_2-244_1GPH:1:1-234	1.00	5.85	3.00	8.17	0.00	1.70	1.86	1.87	0.00	234.00
gi|154149644|ref|YP_001403262.1|_237-447_1GPH:1:235-465	1.00	3.30	3.50	7.70	0.00	2.21	1.40	2.08	0.00	231.00
gi|154149645|ref|YP_001403263.1|_8-217_1WZN:A:1-251	1.00	7.91	3.25	9.43	0.00	2.15	1.44	2.00	0.00	251.00
gi|154149646|ref|YP_001403264.1|_15-146_1FB6:A:	0.00	5.60	0.00	9.25	0.00	1.36	2.50	2.71	0.00	104.00
gi|154149649|ref|YP_001403267.1|_20-516_1LCI:A:	1.00	4.33	3.00	10.73	0.00	2.09	1.29	1.95	0.00	541.00
gi|154149650|ref|YP_001403268.1|_17-197_1UBE:A:5-270	1.00	6.11	3.00	9.44	0.00	2.96	1.50	1.67	0.00	266.00
gi|154149653|ref|YP_001403271.1|_12-297_1U1J:A:396-760	1.33	3.30	3.67	10.82	0.00	2.07	1.64	2.04	0.00	365.00
gi|154149654|ref|YP_001403272.1|_113-425_1B8A:A:104-438	1.00	5.23	3.50	10.45	0.00	2.17	1.57	1.94	0.00	335.00
gi|154149654|ref|YP_001403272.1|_16-101_1B8A:A:1-103	1.00	10.40	3.00	6.00	0.00	1.50	1.00	2.14	0.00	103.00
gi|154149656|ref|YP_001403274.1|_15-358_1MDB:A:	1.00	4.70	3.00	9.78	0.00	1.75	1.50	1.86	0.00	536.00
gi|154149657|ref|YP_001403275.1|_228-355_1BMT:A:741-896	0.00	4.40	3.00	12.17	0.00	1.65	1.62	2.12	0.00	156.00
gi|154149658|ref|YP_001403276.1|_77-273_1QHX:A:	0.00	4.71	3.50	10.29	0.00	1.73	1.67	1.92	0.00	178.00
gi|154149660|ref|YP_001403278.1|_1-155_1HJR:A:	0.00	7.60	0.00	13.20	0.00	2.45	2.17	2.00	0.00	158.00
gi|154149661|ref|YP_001403279.1|_67-135_1CUK:A:65-142	0.00	0.00	3.00	10.00	0.00	1.67	1.40	2.00	0.00	78.00
gi|154149661|ref|YP_001403279.1|_1-63_1CUK:A:1-64	0.00	8.00	0.00	4.00	0.00	2.67	1.00	2.00	0.00	64.00
gi|154149661|ref|YP_001403279.1|_150-197_1IXS:A:	0.00	0.00	0.00	11.67	0.00	1.80	0.00	2.00	0.00	50.00
gi|154149662|ref|YP_001403280.1|_20-245_1IN4:A:17-254	1.00	4.80	3.00	11.89	0.00	2.71	1.33	1.53	0.00	238.00
gi|154149662|ref|YP_001403280.1|_256-328_1IN4:A:255-329	1.00	4.00	0.00	8.00	0.00	2.00	1.00	1.57	0.00	75.00
gi|154149664|ref|YP_001403282.1|_28-391_1TE4:A:	0.00	0.00	3.00	10.33	0.00	1.55	1.67	1.60	0.00	111.00
gi|154149666|ref|YP_001403284.1|_2-298_2FFE:A:1-309	1.00	4.17	3.00	8.67	0.00	2.00	1.44	2.95	0.00	308.00
gi|154149667|ref|YP_001403285.1|_3-388_2HEK:A:1-369	1.00	5.67	3.25	9.25	0.00	1.76	1.53	1.96	0.00	369.00
gi|154149670|ref|YP_001403288.1|_3-181_1SBZ:A:	1.00	5.00	3.00	10.43	0.00	2.26	1.56	1.64	0.00	186.00
gi|154149671|ref|YP_001403289.1|_1-271_2IDB:A:6-325	1.00	4.72	3.00	9.57	0.00	2.05	1.44	1.93	0.00	320.00
gi|154149671|ref|YP_001403289.1|_273-411_2IDB:A:326-491	1.00	5.83	3.00	11.00	0.00	2.21	1.40	2.20	0.00	166.00
gi|154149674|ref|YP_001403292.1|_18-165_1TE4:A:	0.00	0.00	3.00	10.33	0.00	1.55	1.67	1.60	0.00	111.00
gi|154149675|ref|YP_001403293.1|_887-1052_1AT0:A:	1.00	7.91	3.00	0.00	0.00	1.25	1.40	2.30	0.00	145.00
gi|154149676|ref|YP_001403294.1|_508-562,665-724,763-836_1ATZ:A:	1.00	6.67	7.00	9.57	0.00	2.00	1.77	1.75	0.00	184.00
gi|154149676|ref|YP_001403294.1|_367-470_1F00:I:658-752	0.00	4.42	0.00	0.00	0.00	1.62	1.62	2.00	0.00	95.00
gi|154149676|ref|YP_001403294.1|_29-121_1F00:I:658-752	0.00	4.42	0.00	0.00	0.00	1.62	1.62	2.00	0.00	95.00
gi|154149676|ref|YP_001403294.1|_272-348_1CWV:A:503-596	1.00	6.50	0.00	0.00	0.00	1.29	1.62	2.00	0.00	94.00
gi|154149683|ref|YP_001403301.1|_1-215_1Z7M:E:1-204	0.00	5.27	5.00	8.86	0.00	2.26	1.45	2.22	0.00	204.00
gi|154149683|ref|YP_001403301.1|_218-289_1NH8:A:211-284	0.00	7.00	3.00	8.50	0.00	2.00	2.00	1.67	0.00	74.00
gi|154149685|ref|YP_001403303.1|_24-169_1CJW:A:	1.00	6.71	3.50	8.80	0.00	1.88	1.50	1.89	0.00	166.00
gi|154149686|ref|YP_001403304.1|_17-143,257-412_1HW8:A:441-586,A:704-861	1.00	8.86	3.67	11.00	0.00	2.83	1.80	2.05	1.00	304.00
gi|154149686|ref|YP_001403304.1|_146-259_1DQA:A:587-703	1.00	5.50	0.00	11.75	0.00	1.60	1.83	1.80	0.00	117.00
gi|154149687|ref|YP_001403305.1|_67-300_2FRN:A:19-278	0.00	6.38	3.33	9.50	0.00	2.36	1.10	2.50	0.00	260.00
gi|154149689|ref|YP_001403307.1|_26-113_1JT8:A:	1.00	6.40	0.00	10.00	0.00	2.38	1.56	2.00	0.00	102.00
gi|154149691|ref|YP_001403309.1|_3-138_2FBI:A:5-140	0.00	5.67	0.00	13.29	0.00	1.71	1.00	2.00	0.00	136.00
gi|154149692|ref|YP_001403310.1|_597-770_1RRE:A:	1.00	5.10	9.00	9.50	0.00	1.41	1.45	2.00	0.00	182.00
gi|154149692|ref|YP_001403310.1|_313-562_1QZM:A:	0.00	3.00	0.00	10.40	0.00	2.11	2.00	2.17	0.00	94.00
gi|154149692|ref|YP_001403310.1|_14-200_2ANE:A:8-117	1.00	9.50	3.00	11.00	0.00	1.50	1.67	2.25	0.00	110.00
gi|154149693|ref|YP_001403311.1|_148-618_1C4K:A:108-569	1.00	3.79	3.44	10.06	0.00	1.60	1.39	2.32	0.00	462.00
gi|154149693|ref|YP_001403311.1|_621-759_1C4K:A:570-730	1.20	3.86	3.00	8.29	0.00	1.31	1.27	2.23	0.00	161.00
gi|154149697|ref|YP_001403315.1|_7-265_2RHW:A:4-286	0.00	6.75	4.00	9.83	0.00	1.75	1.59	1.73	0.00	283.00
gi|154149699|ref|YP_001403317.1|_645-820_1OFZ:A:	1.00	6.40	4.00	0.00	0.00	1.71	1.39	2.23	0.00	312.00
gi|154149700|ref|YP_001403318.1|_10-79_1WHZ:A:	0.00	5.33	0.00	8.67	0.00	1.88	2.50	2.00	0.00	70.00
gi|154149701|ref|YP_001403319.1|_3-53_2DSY:A:3-82	1.00	4.00	0.00	16.00	0.00	2.12	2.00	1.80	0.00	80.00
gi|154149702|ref|YP_001403320.1|_99-209_1Y88:A:3-127	1.00	0.00	3.00	9.50	0.00	1.60	2.00	2.00	0.00	57.00
gi|154149703|ref|YP_001403321.1|_5-114_2GNR:A:8-144	1.00	4.91	3.00	14.50	0.00	1.42	1.33	2.50	0.00	137.00
gi|154149704|ref|YP_001403322.1|_3-230_1ULQ:A:276-400	1.00	7.75	4.50	11.00	0.00	1.73	1.00	1.88	0.00	125.00
gi|154149704|ref|YP_001403322.1|_247-375_1WDK:C:264-391	1.00	7.50	4.00	9.60	0.00	2.00	1.00	1.71	0.00	128.00
gi|154149705|ref|YP_001403323.1|_169-346_1TVZ:A:168-388	0.00	4.60	3.25	14.00	0.00	1.73	1.22	2.23	0.00	221.00
gi|154149705|ref|YP_001403323.1|_2-167_1TVZ:A:2-167	0.00	7.14	3.00	8.17	0.00	1.45	1.44	1.90	0.00	166.00
gi|154149706|ref|YP_001403324.1|_23-73_1X57:A:8-85	1.00	0.00	0.00	9.75	0.00	2.38	1.60	2.00	0.00	78.00
gi|154149707|ref|YP_001403325.1|_92-219_3CTA:A:90-220	0.00	5.00	3.00	8.00	0.00	4.92	1.20	2.00	0.00	131.00
gi|154149707|ref|YP_001403325.1|_8-84_3CTA:A:5-89	0.00	5.00	0.00	12.50	0.00	1.20	1.33	2.00	0.00	85.00
gi|154149708|ref|YP_001403326.1|_2-216_1PVY:A:	1.00	6.57	3.00	8.70	0.00	1.57	2.00	2.00	0.00	219.00
gi|154149709|ref|YP_001403327.1|_690-818_1EW0:A:	1.00	7.80	3.50	7.80	0.00	1.55	1.25	2.00	0.00	130.00
gi|154149709|ref|YP_001403327.1|_1-138_1QKK:A:	0.00	4.80	3.00	14.60	0.00	2.33	1.43	1.80	0.00	154.00
gi|154149709|ref|YP_001403327.1|_565-691_1EW0:A:	1.00	7.80	3.50	7.80	0.00	1.55	1.25	2.00	0.00	130.00
gi|154149709|ref|YP_001403327.1|_124-259_1MZU:A:	1.00	7.20	3.00	6.67	5.00	1.67	1.50	2.00	0.00	110.00
gi|154149709|ref|YP_001403327.1|_926-1030_2C2A:A:321-481	0.00	6.71	3.00	15.00	0.00	2.92	1.50	1.90	0.00	161.00
gi|154149709|ref|YP_001403327.1|_438-566_1V9Y:A:	1.00	7.20	3.33	7.33	0.00	2.30	1.17	2.17	0.00	113.00
gi|154149709|ref|YP_001403327.1|_311-438_1EW0:A:	1.00	7.80	3.50	7.80	0.00	1.55	1.25	2.00	0.00	130.00
gi|154149710|ref|YP_001403328.1|_137-392_1PV9:A:125-345	1.00	3.92	4.00	18.00	0.00	1.56	1.75	2.10	0.00	221.00
gi|154149710|ref|YP_001403328.1|_21-119_1PV9:A:8-124	1.00	4.67	3.00	7.17	0.00	1.73	1.43	1.86	0.00	117.00
gi|154149711|ref|YP_001403329.1|_112-298_3DHW:A:6-208	0.00	0.00	10.00	15.89	0.00	1.64	1.86	2.11	0.00	203.00
gi|154149712|ref|YP_001403330.1|_4-235_1V43:A:7-245	1.00	6.20	3.50	9.50	0.00	2.25	1.38	2.00	0.00	239.00
gi|154149713|ref|YP_001403331.1|_1-218_1F3O:A:	0.00	6.00	3.00	11.14	0.00	1.59	1.47	2.21	0.00	232.00
gi|154149715|ref|YP_001403333.1|_66-293_1XT8:A:10-257	1.00	4.92	3.00	8.80	0.00	1.65	1.40	2.07	0.00	248.00
gi|154149716|ref|YP_001403334.1|_26-398_1W7L:A:	1.00	4.00	3.29	10.62	0.00	2.20	1.21	2.09	0.00	418.00
gi|154149717|ref|YP_001403335.1|_41-399_1T5H:X:	1.00	4.85	3.00	9.53	0.00	2.00	1.39	2.00	0.00	503.00
gi|154149718|ref|YP_001403336.1|_8-279_1B0P:A:786-1232	1.11	4.88	3.00	10.41	0.00	2.07	1.45	2.20	0.00	447.00
gi|154149719|ref|YP_001403337.1|_3-245_1B0P:A:2-258	1.00	4.45	0.00	12.40	0.00	1.91	1.23	2.67	0.00	257.00
gi|154149719|ref|YP_001403337.1|_248-356_1B0P:A:259-415	1.00	4.57	3.00	11.25	0.00	2.10	1.36	1.88	0.00	157.00
gi|154149720|ref|YP_001403338.1|_1-173_1B0P:A:416-668	1.00	6.50	3.75	9.89	0.00	1.97	1.33	2.09	0.00	253.00
gi|154149721|ref|YP_001403339.1|_13-83_1CLF:A:	1.00	3.00	0.00	0.00	0.00	2.00	1.50	3.17	0.00	55.00
gi|154149722|ref|YP_001403340.1|_2-232_1XP3:A:2-298	1.00	3.50	3.25	10.90	0.00	1.97	2.00	1.83	0.00	297.00
gi|154149724|ref|YP_001403342.1|_41-278_2GH1:A:13-293	0.00	5.70	3.00	9.08	0.00	2.00	1.45	2.17	0.00	281.00
gi|154149727|ref|YP_001403345.1|_265-401_1L1O:C:	1.00	6.67	0.00	9.80	0.00	2.12	1.86	2.71	0.00	178.00
gi|154149727|ref|YP_001403345.1|_77-170_1O7I:A:	1.00	7.57	3.00	0.00	0.00	2.13	1.50	2.00	0.00	115.00
gi|154149727|ref|YP_001403345.1|_175-263_1O7I:A:	1.00	7.57	3.00	0.00	0.00	2.13	1.50	2.00	0.00	115.00
gi|154149728|ref|YP_001403346.1|_3-60_2FI0:A:3-81	1.00	3.00	3.50	6.17	0.00	1.62	1.00	2.20	0.00	79.00
gi|154149730|ref|YP_001403348.1|_67-101_1H78:A:	1.00	4.06	3.50	14.12	0.00	2.71	1.50	2.52	0.00	562.00
gi|154149731|ref|YP_001403349.1|_2-210_1DVJ:A:	1.00	4.88	3.33	10.64	0.00	1.77	1.42	1.75	0.00	245.00
gi|154149732|ref|YP_001403350.1|_6-309_1DHS:A:	1.00	4.00	3.67	10.25	0.00	3.04	1.18	1.79	0.00	361.00
gi|154149741|ref|YP_001403359.1|_212-308,337-423_2OKC:A:9-433	1.00	6.22	3.33	11.00	0.00	2.49	1.62	1.88	0.00	425.00
gi|154149743|ref|YP_001403361.1|_127-185_1UTX:A:	0.00	3.00	0.00	7.40	0.00	1.86	1.00	1.75	0.00	66.00
gi|154149747|ref|YP_001403365.1|_18-147,403-521_1Q3Q:A:9-145,A:406-526	0.00	3.78	0.00	15.80	0.00	1.58	1.17	2.23	1.00	258.00
gi|154149747|ref|YP_001403365.1|_210-376_1Q3Q:A:217-369	1.00	4.22	3.00	15.00	0.00	1.78	1.47	1.75	0.00	153.00
gi|154149747|ref|YP_001403365.1|_151-216,369-403_1Q3Q:A:146-216,A:370-405	1.00	4.20	3.00	16.33	0.00	1.25	1.86	2.00	1.00	107.00
gi|154149748|ref|YP_001403366.1|_95-190_1BXU:A:	0.00	5.00	3.00	0.00	0.00	1.12	1.43	2.00	0.00	91.00
gi|154149750|ref|YP_001403368.1|_15-84_2FDN:A:	0.00	2.50	3.00	4.00	0.00	1.92	3.00	2.00	0.00	55.00
gi|154149751|ref|YP_001403369.1|_1-173_1B0P:A:416-668	1.00	6.50	3.75	9.89	0.00	1.97	1.33	2.09	0.00	253.00
gi|154149752|ref|YP_001403370.1|_3-245_1B0P:A:2-258	1.00	4.45	0.00	12.40	0.00	1.91	1.23	2.67	0.00	257.00
gi|154149752|ref|YP_001403370.1|_246-357_1B0P:A:259-415	1.00	4.57	3.00	11.25	0.00	2.10	1.36	1.88	0.00	157.00
gi|154149753|ref|YP_001403371.1|_11-278_1B0P:A:786-1232	1.11	4.88	3.00	10.41	0.00	2.07	1.45	2.20	0.00	447.00
gi|154149754|ref|YP_001403372.1|_87-160_2FY8:A:245-336	1.00	5.75	0.00	7.50	0.00	1.31	1.60	2.00	0.00	92.00
gi|154149756|ref|YP_001403374.1|_5-139_1COZ:A:	1.00	5.60	3.00	7.80	0.00	1.92	1.33	2.10	0.00	126.00
gi|154149757|ref|YP_001403375.1|_5-121_1OI0:A:	0.00	4.22	0.00	11.50	0.00	2.86	1.25	2.00	0.00	121.00
gi|154149759|ref|YP_001403377.1|_38-270_1XV2:A:	1.00	7.50	3.00	6.33	0.00	2.00	1.33	1.91	0.00	232.00
