PDB_ID	B	E	G	H	I	L	S	T	X	sequence_length
gi|11497671|ref|NP_068892.1|_3-157,289-368_1VGY:A:2-180,A:294-376	6	13	2	7	0	28	17	16	1	262
gi|11497671|ref|NP_068892.1|_161-268_1CG2:A:214-326	3	6	2	2	0	12	8	5	0	113
gi|11497675|ref|NP_068896.1|_1-130_2HI6:A:1-132	3	8	0	3	0	21	13	10	0	131
gi|11497676|ref|NP_068897.1|_1-38_1I50:L:	2	1	0	0	0	11	5	2	0	46
gi|11497677|ref|NP_068898.1|_10-80_1JJ2:Y:	1	3	1	2	0	11	5	3	0	73
gi|11497678|ref|NP_068899.1|_88-162_1T5Y:A:95-170	0	6	1	2	0	10	5	4	0	76
gi|11497680|ref|NP_068901.1|_1-84_2P06:A:1-84	0	0	0	4	0	6	3	3	0	84
gi|11497681|ref|NP_068902.1|_1-192_4TMK:A:	0	5	0	9	0	16	8	12	0	210
gi|11497682|ref|NP_068903.1|_14-134_2YZQ:A:1-122	3	7	1	3	0	11	9	5	0	122
gi|11497682|ref|NP_068903.1|_138-295_2YZQ:A:123-278	7	5	5	3	0	12	9	8	0	156
gi|11497683|ref|NP_068904.1|_2-57_1V96:A:2-149	0	5	2	8	0	11	5	5	0	148
gi|11497685|ref|NP_068906.1|_1-130_1O4W:A:	0	5	0	6	0	10	3	5	0	125
gi|11497686|ref|NP_068907.1|_2-43_1UB4:C:	2	4	0	2	0	9	0	6	0	75
gi|11497691|ref|NP_068912.1|_24-347_1Q0U:A:	0	7	4	9	0	26	14	9	0	209
gi|11497694|ref|NP_068915.1|_82-253_1WQW:A:1-188	4	7	1	5	0	17	10	11	0	188
gi|11497694|ref|NP_068915.1|_7-54_1I1G:A:2-61	0	0	1	3	0	5	4	4	0	60
gi|11497695|ref|NP_068916.1|_7-408_1I74:A:	3	10	3	12	0	28	16	20	0	309
gi|11497696|ref|NP_068917.1|_3-132_1KQF:B:2-245	4	11	3	6	0	31	15	19	0	244
gi|11497697|ref|NP_068918.1|_208-573_1AOR:A:211-605	3	5	8	21	0	37	16	31	0	395
gi|11497697|ref|NP_068918.1|_2-205_1AOR:A:1-210	1	12	0	6	0	23	14	16	0	210
gi|11497698|ref|NP_068919.1|_121-218_2F4M:A:164-450	1	11	3	10	0	27	16	14	0	287
gi|11497700|ref|NP_068921.1|_3-373_1VEF:A:9-395	3	17	2	15	0	38	24	27	0	387
gi|11497702|ref|NP_068923.1|_19-227_1A0P:A:111-292	4	3	3	8	0	17	7	7	0	182
gi|11497706|ref|NP_068927.1|_49-229_3DHW:A:6-208	0	0	1	9	0	11	7	9	0	203
gi|11497707|ref|NP_068928.1|_1-212_1G29:1:1-240	1	11	4	8	0	20	15	14	0	240
gi|11497708|ref|NP_068929.1|_22-241_1WDN:A:	2	11	1	8	0	14	14	12	0	223
gi|11497709|ref|NP_068930.1|_17-540_1LCI:A:	7	27	4	15	0	64	28	38	0	541
gi|11497710|ref|NP_068931.1|_2-261_1X8H:A:	0	13	1	6	0	24	15	13	0	227
gi|11497711|ref|NP_068932.1|_109-322_1I7O:A:214-429	6	15	5	3	0	34	15	10	0	216
gi|11497712|ref|NP_068933.1|_8-229_2ONK:A:1-240	2	9	2	9	0	23	17	15	0	240
gi|11497713|ref|NP_068934.1|_2-249_2ONK:C:1-252	0	0	1	12	0	13	9	9	0	252
gi|11497714|ref|NP_068935.1|_33-329_2ONS:A:32-342	2	16	6	11	0	30	14	23	0	311
gi|11497719|ref|NP_068940.1|_1-114_1O4W:A:	0	5	0	6	0	10	3	5	0	125
gi|11497722|ref|NP_068943.1|_15-85_2P4W:A:1-194	2	5	0	8	0	12	7	8	0	197
gi|11497723|ref|NP_068944.1|_1-187_1VP8:A:	0	7	2	6	0	20	10	9	0	200
gi|11497724|ref|NP_068945.1|_1-138_2H6L:A:1-138	4	9	0	1	0	9	5	6	0	138
gi|11497726|ref|NP_068947.1|_1-297_1TUG:A:1-150,A:151-310	5	9	6	10	0	36	22	16	1	310
gi|11497727|ref|NP_068948.1|_3-98_1PG5:B:11-104	0	5	0	2	0	8	2	7	0	94
gi|11497727|ref|NP_068948.1|_99-146_1D09:B:101-153	1	6	1	0	0	7	5	4	0	53
gi|11497728|ref|NP_068949.1|_5-252_1OJX:A:	0	10	2	11	0	27	16	15	0	251
gi|11497730|ref|NP_068951.1|_35-88,167-348_2RHS:C:84-351	3	9	1	9	0	26	12	17	0	268
gi|11497731|ref|NP_068952.1|_167-296_2EF7:A:1-127	5	7	2	4	0	12	7	10	0	127
gi|11497731|ref|NP_068952.1|_14-134_1STZ:A:14-100	2	2	0	4	0	11	7	2	0	87
gi|11497732|ref|NP_068953.1|_5-245_1MA3:A:	3	10	4	11	0	25	16	16	0	252
gi|11497733|ref|NP_068954.1|_125-358_2R7K:A:124-361	2	9	4	8	0	20	11	11	0	238
gi|11497733|ref|NP_068954.1|_5-120_2R7K:A:1-123	2	4	2	6	0	13	9	9	0	123
gi|11497734|ref|NP_068955.1|_10-79_1Y0U:A:	0	2	1	4	0	6	2	5	0	95
gi|11497735|ref|NP_068956.1|_3-253_1F89:A:	4	13	1	7	0	29	14	11	0	281
gi|11497736|ref|NP_068957.1|_1-222_1JR2:A:	2	11	3	12	0	26	17	11	0	260
gi|11497737|ref|NP_068958.1|_75-311_1R30:A:	5	9	1	11	0	35	25	12	0	312
gi|11497742|ref|NP_068964.1|_8-153_1MJH:A:	0	5	1	4	0	16	7	5	0	160
gi|11497747|ref|NP_068969.1|_3-358_3C10:A:515-900	8	10	9	12	0	47	19	25	0	386
gi|11497748|ref|NP_068970.1|_8-191_1BKJ:A:	2	5	2	11	0	20	9	11	0	239
gi|11497749|ref|NP_068971.1|_14-140_2GNR:A:8-144	1	11	1	2	0	19	6	6	0	137
gi|11497750|ref|NP_068972.1|_4-244_1QFL:A:269-392	2	4	3	4	0	10	4	5	0	124
gi|11497750|ref|NP_068972.1|_243-406_1QFL:A:269-392	2	4	3	4	0	10	4	5	0	124
gi|11497751|ref|NP_068973.1|_42-241_1AFW:A:294-417	3	4	3	4	0	12	4	7	0	124
gi|11497751|ref|NP_068973.1|_244-387_1ULQ:A:276-400	2	4	2	4	0	11	5	8	0	125
gi|11497752|ref|NP_068974.1|_10-137_2GNR:A:8-144	1	11	1	2	0	19	6	6	0	137
gi|11497756|ref|NP_068978.1|_99-163_2DK5:A:8-85	0	3	0	3	0	8	6	3	0	78
gi|11497757|ref|NP_068979.1|_24-220_1VLM:A:	2	8	2	8	0	22	11	13	0	218
gi|11497759|ref|NP_068981.1|_33-142_2CUA:B:	4	10	2	0	0	15	9	9	0	135
gi|11497761|ref|NP_068983.1|_11-126_2CUA:B:	4	10	2	0	0	15	9	9	0	135
gi|11497769|ref|NP_068991.1|_386-405,443-686_2B8E:A:416-434,A:548-663	2	6	0	6	1	16	9	5	1	135
gi|11497769|ref|NP_068991.1|_190-287_1SU4:A:125-239	2	9	3	0	0	21	10	7	0	115
gi|11497769|ref|NP_068991.1|_125-191,288-381,630-656_1SU4:A:1-124,A:240-343,A:751-994	1	1	8	18	0	32	20	22	2	472
gi|11497773|ref|NP_068995.1|_4-63_1HFE:L:2-86	2	4	3	1	0	15	3	7	0	85
gi|11497774|ref|NP_068996.1|_1-174_1TI6:B:1-195	3	9	3	6	0	26	12	15	0	195
gi|11497776|ref|NP_068998.1|_47-87,115-165,249-931_1KQF:A:34-850	23	34	14	24	0	107	70	58	0	817
gi|11497776|ref|NP_068998.1|_925-1017_2NAP:A:601-723	3	6	3	1	0	20	9	9	0	123
gi|11497777|ref|NP_068999.1|_2-159_2IDG:A:1-160	2	0	0	10	0	12	3	10	0	160
gi|11497778|ref|NP_069000.1|_5-178_1UZ5:A:5-180	8	12	3	2	0	29	7	12	0	176
gi|11497778|ref|NP_069000.1|_179-303_1UZ5:A:181-328	1	9	0	4	0	15	9	7	0	148
gi|11497781|ref|NP_069003.1|_103-261_1ZJ8:A:162-326	2	6	4	4	0	18	14	6	0	165
gi|11497781|ref|NP_069003.1|_10-92_1ZJ8:A:10-161	2	5	9	7	0	16	8	9	0	152
gi|11497781|ref|NP_069003.1|_272-331_2V4J:B:2-135	3	6	0	3	0	15	10	9	0	134
gi|11497781|ref|NP_069003.1|_340-410_1AOP:A:426-570	0	5	1	5	0	15	9	12	0	145
gi|11497782|ref|NP_069004.1|_10-77_1JE3:A:	2	4	0	2	0	13	10	3	0	96
gi|11497783|ref|NP_069005.1|_1-59_1VJW:A:	2	4	0	2	0	11	3	5	0	59
gi|11497784|ref|NP_069006.1|_5-222_1YCG:A:2-250	2	16	3	7	0	31	14	14	0	249
gi|11497784|ref|NP_069006.1|_191-333_1YCG:A:251-399	2	6	2	5	0	15	9	3	0	149
gi|11497785|ref|NP_069007.1|_9-80_1Y0U:A:	0	2	1	4	0	6	2	5	0	95
gi|11497786|ref|NP_069008.1|_81-148_2FI0:A:3-81	2	2	2	6	0	8	3	5	0	79
gi|11497787|ref|NP_069009.1|_351-425_1MZU:A:	2	5	2	3	1	12	6	6	0	110
gi|11497788|ref|NP_069010.1|_4-133_1XDY:A:	8	12	7	7	0	35	16	17	0	269
gi|11497790|ref|NP_069012.1|_3-152_2O9X:A:1-153	2	0	1	10	0	11	6	8	0	153
gi|11497792|ref|NP_069014.1|_1-116,162-233_1TI6:B:1-195	3	9	3	6	0	26	12	15	0	195
gi|11497793|ref|NP_069015.1|_38-600_1Q16:A:1-1074	26	32	22	35	0	118	84	71	0	1074
gi|11497793|ref|NP_069015.1|_761-894_1Q16:A:1075-1244	11	8	2	2	0	24	14	13	0	170
gi|11497794|ref|NP_069016.1|_4-147_2GLZ:A:3-151	0	5	0	6	0	16	8	7	0	149
gi|11497798|ref|NP_069020.1|_15-380_2E7J:A:8-371	4	12	3	15	0	33	15	20	0	364
gi|11497800|ref|NP_069022.1|_11-123_1L1S:A:	2	5	2	4	0	12	2	6	0	111
gi|11497802|ref|NP_069024.1|_1-114_4EB5:D:	3	3	0	8	0	15	8	9	0	138
gi|11498173|ref|NP_069399.1|_1-114_4EB5:D:	3	3	0	8	0	15	8	9	0	138
gi|11497803|ref|NP_069025.1|_11-382_1P3W:A:	8	12	2	12	0	39	22	27	0	391
gi|11497804|ref|NP_069026.1|_1-119_1JX7:A:	2	5	1	4	0	14	5	7	0	116
gi|11497805|ref|NP_069027.1|_1-71_1DCJ:A:	0	4	0	2	0	10	4	5	0	81
gi|11497807|ref|NP_069029.1|_15-32,64-183_1C75:A:	2	0	1	4	0	10	5	6	0	71
gi|11497808|ref|NP_069030.1|_5-82_2B8E:A:416-434,A:548-663	2	6	0	6	1	16	9	5	1	135
gi|11497809|ref|NP_069031.1|_10-59_2B8E:A:416-434,A:548-663	2	6	0	6	1	16	9	5	1	135
gi|11497811|ref|NP_069033.1|_2-98_1S3Q:A:3-164	1	0	0	5	0	7	1	5	0	162
gi|11497812|ref|NP_069034.1|_8-537_1V25:A:	8	24	4	16	0	59	31	33	0	534
gi|11497813|ref|NP_069035.1|_33-628_1PG4:A:	11	30	5	21	0	71	40	44	0	643
gi|11497814|ref|NP_069036.1|_2-145_1Q6W:A:	4	6	2	4	0	16	6	8	0	151
gi|11497815|ref|NP_069037.1|_2-247_1IVH:A:6-241	3	8	6	7	0	20	10	16	0	236
gi|11497815|ref|NP_069037.1|_235-406_1UKW:A:259-410	2	0	3	5	0	5	5	4	0	152
gi|11497816|ref|NP_069038.1|_16-270,322-501,541-600_1LCI:A:	7	27	4	15	0	64	28	38	0	541
gi|11497817|ref|NP_069039.1|_21-232_1QFL:A:269-392	2	4	3	4	0	10	4	5	0	124
gi|11497817|ref|NP_069039.1|_234-365_1AFW:A:294-417	3	4	3	4	0	12	4	7	0	124
gi|11497818|ref|NP_069040.1|_3-224_1AFW:A:294-417	3	4	3	4	0	12	4	7	0	124
gi|11497818|ref|NP_069040.1|_228-375_1AFW:A:294-417	3	4	3	4	0	12	4	7	0	124
gi|11497819|ref|NP_069041.1|_4-140_2GNR:A:8-144	1	11	1	2	0	19	6	6	0	137
gi|11497821|ref|NP_069043.1|_3-196_1WY7:A:4-204	0	7	3	6	0	16	10	11	0	201
gi|11497822|ref|NP_069044.1|_54-170_3BZK:A:637-730	0	5	2	2	0	13	4	6	0	94
gi|11497822|ref|NP_069044.1|_3-42_2BA0:A:2-52	1	6	0	0	0	9	5	4	0	51
gi|11497823|ref|NP_069045.1|_1-85_1XPP:A:	0	4	0	2	0	8	5	3	0	99
gi|11497824|ref|NP_069046.1|_339-471_2C2A:A:321-481	0	7	2	3	0	13	4	10	0	161
gi|11497824|ref|NP_069046.1|_280-320_1IXM:A:	2	5	2	4	0	14	8	4	0	179
gi|11497825|ref|NP_069047.1|_3-313_2IDB:A:6-325	4	18	4	7	0	42	27	14	0	320
gi|11497825|ref|NP_069047.1|_314-476_2IDB:A:326-491	3	6	2	5	0	14	10	10	0	166
gi|11497827|ref|NP_069049.1|_130-269_2YZI:A:4-135	6	6	2	4	0	14	9	11	0	132
gi|11497827|ref|NP_069049.1|_278-388_1IMU:A:	0	4	0	2	0	13	8	3	0	107
gi|11497827|ref|NP_069049.1|_6-134_2YZI:A:4-135	6	6	2	4	0	14	9	11	0	132
gi|11497828|ref|NP_069050.1|_13-401_1K75:A:	1	14	4	16	0	38	24	17	0	431
gi|11497829|ref|NP_069051.1|_21-112_1SFX:A:	1	2	0	5	0	7	3	4	0	108
gi|11497831|ref|NP_069053.1|_66-108_1WGL:A:	0	0	0	3	0	8	5	1	0	58
gi|11497832|ref|NP_069054.1|_15-245_1O54:A:	0	15	4	7	0	32	13	15	0	276
gi|11497834|ref|NP_069056.1|_10-101_1LSS:A:	0	6	0	6	0	14	9	7	0	132
gi|11497834|ref|NP_069056.1|_121-178_1VCT:A:108-201	2	4	0	4	0	12	4	6	0	94
gi|11497835|ref|NP_069057.1|_4-283_1SR9:A:61-370	6	8	4	11	0	32	18	18	0	310
gi|11497835|ref|NP_069057.1|_391-495_1SR9:A:492-643	0	6	0	2	0	7	5	4	0	152
gi|11497836|ref|NP_069058.1|_83-350_1ULZ:A:115-328	2	8	1	6	0	23	11	8	0	214
gi|11497836|ref|NP_069058.1|_1-111_1ULZ:A:1-114	0	5	1	6	0	12	6	6	0	114
gi|11497836|ref|NP_069058.1|_329-441_1DV1:A:331-446	3	7	0	4	0	16	7	5	0	116
gi|11497837|ref|NP_069059.1|_2-215_1JI0:A:	2	10	1	10	0	19	14	15	0	240
gi|11497838|ref|NP_069060.1|_55-275_1G6H:A:	2	11	5	9	0	21	16	17	0	254
gi|11497839|ref|NP_069061.1|_5-368_1USG:A:	4	14	6	11	0	33	12	17	0	346
gi|11497842|ref|NP_069064.1|_1-172_1ZCH:A:1-249	2	4	3	11	0	20	11	9	0	249
gi|11497843|ref|NP_069065.1|_353-530_2QMW:A:1-184	1	10	1	6	0	20	19	9	0	184
gi|11497843|ref|NP_069065.1|_4-133_2PV7:A:92-243	0	7	4	5	0	21	9	10	0	152
gi|11497843|ref|NP_069065.1|_144-248_2PV7:A:244-371	0	0	0	8	0	7	2	6	0	128
gi|11497843|ref|NP_069065.1|_527-612_2QMW:A:185-264	0	4	0	2	0	7	4	4	0	80
gi|11497843|ref|NP_069065.1|_264-341_1YBZ:A:2-75	0	0	1	3	0	3	1	1	0	74
gi|11497844|ref|NP_069066.1|_15-195_2YSW:C:	4	8	2	8	0	19	13	13	0	219
gi|11497846|ref|NP_069068.1|_6-243_1OJX:A:	0	10	2	11	0	27	16	15	0	251
gi|11497847|ref|NP_069069.1|_1-263_1WDN:A:	2	11	1	8	0	14	14	12	0	223
gi|11497848|ref|NP_069070.1|_18-204_3DHW:A:6-208	0	0	1	9	0	11	7	9	0	203
gi|11497850|ref|NP_069072.1|_6-129_2GMN:A:29-292	0	12	6	7	0	26	12	19	0	264
gi|11497854|ref|NP_069076.1|_4-232_2APO:A:17-246	1	11	4	6	0	19	10	11	0	230
gi|11497854|ref|NP_069076.1|_236-318_2APO:A:247-331	0	6	1	2	0	11	6	6	0	85
gi|11497855|ref|NP_069077.1|_3-158_1VDM:A:1-153	3	9	0	3	0	18	9	6	0	153
gi|11497856|ref|NP_069078.1|_75-314_1YNY:A:53-384	2	10	4	13	0	35	18	21	0	332
gi|11497856|ref|NP_069078.1|_16-75,316-330_1E9Y:B:1-131,B:432-480	4	13	2	1	0	28	11	15	1	180
gi|11497857|ref|NP_069079.1|_2-134_1XQB:A:	2	11	3	2	0	27	11	11	0	231
gi|11497858|ref|NP_069080.1|_1-279_1H5R:A:	0	13	5	11	0	29	20	21	0	290
gi|11497858|ref|NP_069080.1|_237-329_1TDT:A:	2	26	1	4	0	47	10	24	0	256
gi|11497859|ref|NP_069081.1|_161-389_1OLT:A:	1	19	6	15	0	46	26	24	0	441
gi|11497860|ref|NP_069082.1|_13-280_1FNN:A:1-276	4	5	2	12	0	25	19	17	0	276
gi|11497860|ref|NP_069082.1|_286-391_1FNN:A:277-388	0	3	0	5	0	9	4	3	0	112
gi|11497861|ref|NP_069083.1|_38-112_1FX7:A:65-144	2	0	1	3	0	8	3	6	0	80
gi|11497861|ref|NP_069083.1|_123-188_2H3J:A:1-75	0	5	0	2	0	10	3	6	0	75
gi|11497862|ref|NP_069084.1|_16-172_1MKY:A:173-358	2	7	3	5	0	16	12	10	0	186
gi|11497863|ref|NP_069085.1|_4-353,380-453_1EI6:A:	8	19	7	15	0	50	30	24	0	406
gi|11497864|ref|NP_069086.1|_23-375_1Z41:A:2-338	1	12	4	10	0	34	24	18	0	337
gi|11497868|ref|NP_069090.1|_1-265_2VO1:A:1-273	0	7	4	8	0	19	11	7	0	273
gi|11497868|ref|NP_069090.1|_287-529_1VCO:A:298-547	4	12	3	7	0	21	13	17	0	250
gi|11497869|ref|NP_069091.1|_2-218_1GPM:A:208-404	0	5	1	8	0	15	5	8	0	197
gi|11497869|ref|NP_069091.1|_188-303_1GPM:A:405-525	2	4	2	2	0	9	6	7	0	121
gi|11497870|ref|NP_069092.1|_1-308_1NHP:A:120-242	2	8	0	3	0	12	10	6	0	123
gi|11497870|ref|NP_069092.1|_321-435_1NHP:A:322-447	3	5	0	4	0	15	3	10	0	126
gi|11497871|ref|NP_069093.1|_4-73_1Y0U:A:	0	2	1	4	0	6	2	5	0	95
gi|11497872|ref|NP_069094.1|_124-373_2R7K:A:124-361	2	9	4	8	0	20	11	11	0	238
gi|11497872|ref|NP_069094.1|_9-119_2R7K:A:1-123	2	4	2	6	0	13	9	9	0	123
gi|11497875|ref|NP_069097.1|_4-93_1NO5:A:	0	4	2	3	0	12	7	3	0	100
gi|11497876|ref|NP_069098.1|_93-408_1GTR:A:8-338	6	9	4	12	0	35	20	18	0	331
gi|11497876|ref|NP_069098.1|_403-541_1GTR:A:339-547	3	18	5	0	0	26	16	8	0	209
gi|11497878|ref|NP_069100.1|_7-548_1V25:A:	8	24	4	16	0	59	31	33	0	534
gi|11497879|ref|NP_069101.1|_73-288_1TZF:A:	0	16	4	7	0	27	12	15	0	258
gi|11497880|ref|NP_069102.1|_12-208_1RXW:A:3-219	4	7	3	8	0	21	9	11	0	217
gi|11497880|ref|NP_069102.1|_220-336_1RXW:A:220-324	2	0	1	6	0	8	2	4	0	105
gi|11497881|ref|NP_069103.1|_11-167_1Y5E:A:12-166	0	6	1	6	0	14	7	8	0	155
gi|11497882|ref|NP_069104.1|_36-134_1S7B:A:	0	0	0	4	0	10	7	3	0	109
gi|11497882|ref|NP_069104.1|_176-275_1S7B:A:	0	0	0	4	0	10	7	3	0	109
gi|11497886|ref|NP_069108.1|_3-195_1X0R:A:2-242	6	11	0	8	0	26	14	17	0	241
gi|11497887|ref|NP_069109.1|_5-64_1CLF:A:	2	2	0	0	0	11	4	6	0	55
gi|11497889|ref|NP_069111.1|_170-489_2I0Z:A:1-192,A:362-420	4	15	6	8	0	27	12	15	1	251
gi|11497889|ref|NP_069111.1|_23-106_1N62:A:3-81	2	5	3	1	0	9	6	7	0	79
gi|11497890|ref|NP_069112.1|_1-212,302-346_1NG4:A:1-218,A:307-364	3	11	2	10	0	27	13	19	1	276
gi|11497891|ref|NP_069113.1|_3-201_1K5C:A:	1	29	3	0	0	49	30	12	0	333
gi|11497892|ref|NP_069114.1|_35-333_1D0V:A:	6	6	5	14	0	31	12	22	0	346
gi|11497893|ref|NP_069115.1|_302-412_1P97:A:	0	5	0	4	0	12	9	7	0	113
gi|11497893|ref|NP_069115.1|_189-291_1P97:A:	0	5	0	4	0	12	9	7	0	113
gi|11497893|ref|NP_069115.1|_397-538_2K2N:A:31-200	1	5	1	4	0	22	14	6	0	170
gi|11497896|ref|NP_069118.1|_11-71_1YEZ:A:1-68	0	6	0	0	0	9	4	4	0	68
gi|11497897|ref|NP_069119.1|_13-78_2D1H:A:1-109	0	3	1	5	0	8	2	5	0	109
gi|11497899|ref|NP_069121.1|_6-232_1MZJ:A:3-183	2	7	3	5	0	21	10	6	0	181
gi|11497899|ref|NP_069121.1|_235-390_1WDK:C:264-391	2	4	3	5	0	10	4	7	0	128
gi|11497900|ref|NP_069122.1|_28-158_2GNR:A:8-144	1	11	1	2	0	19	6	6	0	137
gi|11497901|ref|NP_069123.1|_400-657_1HZD:A:	3	10	3	11	0	24	15	16	0	266
gi|11497901|ref|NP_069123.1|_1-184_1F0Y:A:12-203	0	8	1	7	0	22	12	11	0	192
gi|11497901|ref|NP_069123.1|_188-286_3HDH:A:204-302	3	0	1	5	0	8	3	5	0	99
gi|11497901|ref|NP_069123.1|_297-401_1F0Y:A:204-302	3	0	1	5	0	8	3	5	0	99
gi|11497902|ref|NP_069124.1|_1-242_1O97:C:	2	13	7	5	0	31	12	11	0	261
gi|11497903|ref|NP_069125.1|_192-312_1EFV:A:208-331	2	5	5	4	0	16	12	8	0	124
gi|11497903|ref|NP_069125.1|_1-186_1O97:D:1-192	2	13	1	5	0	22	12	11	0	192
gi|11497904|ref|NP_069126.1|_3-153_1X6V:A:34-228	0	5	0	6	0	15	9	6	0	195
gi|11497906|ref|NP_069128.1|_29-235_1OXS:C:1-242	0	11	6	8	0	23	18	13	0	242
gi|11497907|ref|NP_069129.1|_6-313_1IR6:A:	0	10	7	15	0	38	21	20	0	385
gi|11497909|ref|NP_069131.1|_4-145_2H1C:A:1-138	0	5	3	7	0	15	4	8	0	138
gi|11497911|ref|NP_069133.1|_1-118_2FE1:A:1-130	1	4	1	7	0	12	5	7	0	130
