PDB_ID	B	E	G	H	I	L	S	T	X	sequence_length
gi|154248782|ref|YP_001409607.1|_129-378_1JJF:A:	1.00	6.38	3.00	10.12	0.00	1.93	1.17	2.60	0.00	255.00
gi|154248782|ref|YP_001409607.1|_18-102_1KUL:A:	1.00	3.22	3.00	0.00	0.00	2.00	2.11	2.75	0.00	108.00
gi|154248783|ref|YP_001409608.1|_102-265_1AK0:A:	1.00	4.00	4.25	11.69	0.00	1.82	1.17	2.05	0.00	264.00
gi|154248784|ref|YP_001409609.1|_2-418_1KL1:A:	1.00	3.60	3.20	11.56	0.00	1.64	1.50	1.95	0.00	405.00
gi|154248786|ref|YP_001409611.1|_13-144_2FB5:A:5-205	1.00	5.43	4.00	17.20	0.00	1.72	1.38	2.07	0.00	201.00
gi|154248786|ref|YP_001409611.1|_288-347_1X2I:A:2-69	0.00	0.00	0.00	8.40	0.00	2.33	1.00	2.00	0.00	68.00
gi|154248787|ref|YP_001409612.1|_1-311_1Z05:A:209-405	1.00	4.80	5.00	11.25	0.00	1.37	1.38	2.07	0.00	197.00
gi|154248788|ref|YP_001409613.1|_30-139_1U2M:A:	1.00	4.00	3.00	14.67	0.00	8.38	1.00	3.00	0.00	142.00
gi|154248789|ref|YP_001409614.1|_9-239_1JI0:A:	1.00	6.40	3.00	8.40	0.00	1.74	1.50	2.20	0.00	240.00
gi|154248791|ref|YP_001409616.1|_1-119_1MVO:A:	0.00	4.80	0.00	10.60	0.00	1.85	1.83	1.80	0.00	121.00
gi|154248792|ref|YP_001409617.1|_263-463_1TXO:A:	1.00	6.18	3.67	11.33	0.00	1.50	1.83	2.18	0.00	235.00
gi|154248792|ref|YP_001409617.1|_78-243_1F5M:A:	1.00	6.83	4.00	15.00	0.00	1.72	1.42	1.89	0.00	176.00
gi|154248793|ref|YP_001409618.1|_128-185_1UEB:A:127-184	0.00	5.80	0.00	0.00	0.00	1.43	2.25	2.50	0.00	58.00
gi|154248793|ref|YP_001409618.1|_68-129_1UEB:A:64-126	1.00	7.20	3.00	0.00	0.00	1.60	1.00	2.20	0.00	63.00
gi|154248793|ref|YP_001409618.1|_1-63_1UEB:A:1-63	0.00	6.33	3.00	0.00	0.00	1.29	2.50	2.00	0.00	63.00
gi|154248795|ref|YP_001409620.1|_3-137_1TZV:A:	0.00	0.00	3.00	13.86	0.00	1.46	1.33	1.83	0.00	141.00
gi|154248797|ref|YP_001409622.1|_10-272_1AJ2:A:	1.00	4.10	5.00	12.89	5.00	2.00	1.06	1.79	0.00	282.00
gi|154248798|ref|YP_001409623.1|_74-239_1VIO:A:58-231	1.00	5.11	4.00	7.25	0.00	2.22	1.67	1.92	0.00	174.00
gi|154248798|ref|YP_001409623.1|_12-104_1VIO:A:0-57	0.00	2.17	0.00	9.00	0.00	1.57	1.50	1.83	0.00	56.00
gi|154248799|ref|YP_001409624.1|_109-290_1JV2:B:107-354	1.17	6.50	3.17	8.14	0.00	2.42	1.78	2.57	0.00	248.00
gi|154248801|ref|YP_001409626.1|_20-136_1GME:A:	1.00	5.75	3.00	6.00	0.00	3.00	1.67	2.14	0.00	150.00
gi|154248802|ref|YP_001409627.1|_99-280_1YGY:A:99-282	1.00	4.29	3.50	9.00	0.00	1.46	1.43	2.17	0.00	184.00
gi|154248802|ref|YP_001409627.1|_22-125_1YGY:A:3-98,A:283-316	1.00	3.80	3.50	9.25	0.00	1.53	1.70	1.89	1.00	130.00
gi|154248803|ref|YP_001409628.1|_4-359_1IUG:A:	1.00	3.93	3.00	12.36	0.00	1.76	1.58	2.20	0.00	348.00
gi|154248804|ref|YP_001409629.1|_3-401_1VP4:A:	1.00	4.43	3.20	10.71	0.00	2.07	1.35	2.27	0.00	424.00
gi|154248805|ref|YP_001409630.1|_1-173_1SAZ:A:1-172	1.00	6.00	3.33	11.00	0.00	1.80	1.44	2.00	0.00	172.00
gi|154248805|ref|YP_001409630.1|_122-345_1SAZ:A:173-375	1.00	5.33	3.20	11.86	0.00	1.81	1.55	2.08	0.00	203.00
gi|154248806|ref|YP_001409631.1|_4-294_1QZT:A:	1.00	4.82	3.00	11.62	0.00	1.50	1.52	1.83	0.00	332.00
gi|154248807|ref|YP_001409632.1|_1-171_1SAZ:A:1-172	1.00	6.00	3.33	11.00	0.00	1.80	1.44	2.00	0.00	172.00
gi|154248807|ref|YP_001409632.1|_115-347_1SAZ:A:173-375	1.00	5.33	3.20	11.86	0.00	1.81	1.55	2.08	0.00	203.00
gi|154248808|ref|YP_001409633.1|_20-218_1G3Q:A:	0.00	5.50	3.33	8.55	0.00	1.60	1.50	1.79	0.00	237.00
gi|154248809|ref|YP_001409634.1|_4-69_1HFE:L:2-86	1.00	3.00	3.00	5.00	0.00	2.60	1.00	2.14	0.00	85.00
gi|154248810|ref|YP_001409635.1|_3-230_1B0P:A:2-258	1.00	4.45	0.00	12.40	0.00	1.91	1.23	2.67	0.00	257.00
gi|154248810|ref|YP_001409635.1|_240-349_1QS0:B:206-339	0.00	3.83	0.00	9.60	0.00	2.12	1.54	1.80	0.00	134.00
gi|154248811|ref|YP_001409636.1|_16-234_1B0P:A:786-1232	1.11	4.88	3.00	10.41	0.00	2.07	1.45	2.20	0.00	447.00
gi|154248812|ref|YP_001409637.1|_1-179_1B0P:A:416-668	1.00	6.50	3.75	9.89	0.00	1.97	1.33	2.09	0.00	253.00
gi|154248814|ref|YP_001409639.1|_5-47_2FIY:A:19-308	0.00	4.50	3.00	11.20	0.00	2.42	1.36	2.09	0.00	290.00
gi|154248815|ref|YP_001409640.1|_26-111,238-496_1VRD:A:1-85,A:213-457	1.00	3.67	3.00	10.00	0.00	2.66	1.65	2.00	1.00	330.00
gi|154248815|ref|YP_001409640.1|_108-226_1ZFJ:A:95-220	1.00	4.80	0.00	8.75	0.00	1.60	1.60	2.33	0.00	126.00
gi|154248820|ref|YP_001409645.1|_7-70_1HK9:A:	0.00	6.00	3.00	10.00	0.00	2.00	2.00	2.00	0.00	65.00
gi|154248821|ref|YP_001409646.1|_200-364_1LNZ:A:158-342	1.00	4.29	0.00	10.00	0.00	2.10	1.67	2.22	0.00	185.00
gi|154248822|ref|YP_001409647.1|_23-116_1QWY:A:	0.00	3.95	3.00	5.00	0.00	3.19	1.68	2.00	0.00	270.00
gi|154248822|ref|YP_001409647.1|_140-178_1QWY:A:	0.00	3.95	3.00	5.00	0.00	3.19	1.68	2.00	0.00	270.00
gi|154248824|ref|YP_001409649.1|_244-395_1MXA:A:232-383	1.00	5.67	3.50	9.60	0.00	1.58	1.65	2.33	0.00	152.00
gi|154248824|ref|YP_001409649.1|_122-243_2P02:A:148-273	1.00	11.00	3.00	10.67	0.00	1.50	1.50	2.00	0.00	126.00
gi|154248824|ref|YP_001409649.1|_2-108_1MXA:A:1-102	0.00	6.50	3.00	14.50	0.00	1.88	1.00	1.86	0.00	102.00
gi|154248825|ref|YP_001409650.1|_3-87_1FJG:T:	0.00	0.00	0.00	24.33	0.00	2.20	2.00	2.25	0.00	99.00
gi|154248827|ref|YP_001409652.1|_333-360,393-662_2CH7:B:225-529	0.00	0.00	3.00	72.50	0.00	2.00	2.00	2.25	0.00	308.00
gi|154248828|ref|YP_001409653.1|_1-484_1B8F:A:	1.00	3.22	3.00	13.95	0.00	2.31	1.24	2.04	0.00	509.00
gi|154248829|ref|YP_001409654.1|_1-162_1RTY:B:	0.00	2.00	3.00	22.60	0.00	4.60	1.17	1.75	0.00	180.00
gi|154248830|ref|YP_001409655.1|_9-171_1VKC:A:	0.00	7.60	3.00	12.75	0.00	2.31	1.40	2.00	0.00	149.00
gi|154248832|ref|YP_001409657.1|_7-64_1ON2:A:2-62	0.00	4.00	0.00	12.67	0.00	1.67	1.33	2.00	0.00	61.00
gi|154248832|ref|YP_001409657.1|_65-122_1ON2:A:63-136	0.00	0.00	3.00	15.00	0.00	1.40	1.00	1.50	0.00	74.00
gi|154248833|ref|YP_001409658.1|_291-490_1UJ2:A:	1.00	6.00	3.67	10.75	0.00	1.59	1.18	2.10	0.00	213.00
gi|154248833|ref|YP_001409658.1|_65-208_1NYR:A:63-241	0.00	5.75	3.00	12.60	0.00	1.82	1.82	2.00	0.00	179.00
gi|154248833|ref|YP_001409658.1|_9-62_1NYR:A:4-62	1.33	3.00	0.00	6.00	0.00	1.91	1.00	2.00	0.00	59.00
gi|154248834|ref|YP_001409659.1|_39-117_1SMX:A:	1.00	5.80	3.00	0.00	0.00	2.00	2.40	1.60	0.00	87.00
gi|154248835|ref|YP_001409660.1|_3-172,334-399_1A7A:A:2-189,A:353-432	1.00	3.22	3.00	10.55	0.00	1.83	1.60	2.21	1.00	268.00
gi|154248835|ref|YP_001409660.1|_173-334_1B3R:A:190-352	1.00	5.12	3.00	8.00	0.00	1.38	1.33	2.20	0.00	163.00
gi|154248837|ref|YP_001409662.1|_180-563_1P9R:A:	1.00	6.19	3.00	9.36	0.00	2.89	1.72	1.94	0.00	417.00
gi|154248837|ref|YP_001409662.1|_9-143_2D28:C:1-149	1.00	6.00	3.00	9.29	0.00	2.22	1.33	1.67	0.00	149.00
gi|154248838|ref|YP_001409663.1|_25-216_1W5F:A:22-215	0.00	6.33	3.00	12.00	0.00	1.67	1.14	2.18	0.00	194.00
gi|154248838|ref|YP_001409663.1|_216-330_1W5F:A:216-336	0.00	9.00	3.00	9.50	0.00	1.36	1.00	1.80	0.00	121.00
gi|154248839|ref|YP_001409664.1|_199-386_1E4F:T:200-390	0.00	5.00	3.25	11.14	0.00	1.80	1.50	1.50	0.00	191.00
gi|154248839|ref|YP_001409664.1|_7-197_1E4F:T:7-199	0.00	6.54	0.00	14.75	0.00	1.44	1.20	2.00	0.00	193.00
gi|154248841|ref|YP_001409666.1|_290-523_1Z70:X:1086-1371	1.00	3.71	3.00	8.75	0.00	2.34	1.52	1.95	0.00	286.00
gi|154248841|ref|YP_001409666.1|_539-628_1KY9:A:260-353	1.00	3.00	0.00	5.00	0.00	2.36	2.00	2.12	0.00	94.00
gi|154248842|ref|YP_001409667.1|_8-180_1SPV:A:	0.00	4.83	3.00	14.40	0.00	1.94	2.09	2.00	0.00	172.00
gi|154248843|ref|YP_001409668.1|_202-372_3CTD:A:258-420	0.00	0.00	3.00	11.71	0.00	3.92	1.00	2.25	0.00	163.00
gi|154248843|ref|YP_001409668.1|_12-190_1IN4:A:17-254	1.00	4.80	3.00	11.89	0.00	2.71	1.33	1.53	0.00	238.00
gi|154248844|ref|YP_001409669.1|_1-308_1SB8:A:	1.00	3.92	3.50	10.64	0.00	2.38	1.25	1.76	0.00	341.00
gi|154248845|ref|YP_001409670.1|_11-71_1ON2:A:2-62	0.00	4.00	0.00	12.67	0.00	1.67	1.33	2.00	0.00	61.00
gi|154248846|ref|YP_001409671.1|_10-191_1UI0:A:	1.00	3.50	3.00	9.00	0.00	2.14	1.27	1.67	0.00	192.00
gi|154248847|ref|YP_001409672.1|_375-621_2HYD:A:324-578	1.00	5.50	3.00	8.00	0.00	1.72	1.38	2.44	0.00	255.00
gi|154248847|ref|YP_001409672.1|_34-370_3B60:A:10-328	0.00	0.00	3.00	25.36	0.00	1.33	1.56	1.67	0.00	319.00
gi|154248848|ref|YP_001409673.1|_336-577_2HYD:A:324-578	1.00	5.50	3.00	8.00	0.00	1.72	1.38	2.44	0.00	255.00
gi|154248848|ref|YP_001409673.1|_2-310_1PF4:A:10-320	0.00	0.00	4.22	9.62	0.00	6.08	1.45	2.07	0.00	310.00
gi|154248849|ref|YP_001409674.1|_11-144_3DEU:A:2-141	0.00	3.00	3.00	15.17	0.00	2.22	1.20	2.50	0.00	139.00
gi|154248851|ref|YP_001409676.1|_25-255_1IN4:A:17-254	1.00	4.80	3.00	11.89	0.00	2.71	1.33	1.53	0.00	238.00
gi|154248851|ref|YP_001409676.1|_261-333_1IN4:A:255-329	1.00	4.00	0.00	8.00	0.00	2.00	1.00	1.57	0.00	75.00
gi|154248852|ref|YP_001409677.1|_10-231_1CT5:A:	1.00	5.00	3.00	11.33	0.00	2.83	1.36	1.89	0.00	244.00
gi|154248854|ref|YP_001409679.1|_36-257_1U0T:A:	0.00	5.15	3.67	9.60	0.00	2.87	2.07	1.79	0.00	302.00
gi|154248855|ref|YP_001409680.1|_6-219_1SUM:B:	0.00	4.00	3.00	25.86	0.00	2.11	1.17	1.40	0.00	225.00
gi|154248857|ref|YP_001409682.1|_19-225_1WY5:A:1-216	0.00	4.17	4.00	11.50	0.00	1.95	1.33	2.10	0.00	216.00
gi|154248857|ref|YP_001409682.1|_352-440_1NI5:A:315-432	1.00	4.00	3.00	8.00	0.00	1.71	1.50	2.22	0.00	118.00
gi|154248858|ref|YP_001409683.1|_155-400_2CE7:A:150-402	1.00	5.40	3.17	11.89	0.00	2.33	1.25	1.69	0.00	253.00
gi|154248858|ref|YP_001409683.1|_410-601_2CE7:A:411-603	1.00	3.00	3.00	15.14	0.00	6.00	1.14	1.50	0.00	193.00
gi|154248859|ref|YP_001409684.1|_5-129_2Q78:A:1-130	1.33	11.40	4.33	13.00	0.00	1.36	1.25	2.00	0.00	130.00
gi|154248860|ref|YP_001409685.1|_220-436_1OLT:A:	1.00	4.74	3.50	10.80	0.00	1.87	1.35	1.92	0.00	441.00
gi|154248861|ref|YP_001409686.1|_73-220_1NXZ:A:74-247	1.00	4.14	3.00	12.60	0.00	2.00	1.88	2.00	0.00	172.00
gi|154248861|ref|YP_001409686.1|_10-63_1NXZ:A:2-73	0.00	5.00	0.00	8.00	0.00	1.90	1.75	2.00	0.00	72.00
gi|154248862|ref|YP_001409687.1|_4-243_1G29:1:1-240	1.00	6.27	3.00	10.75	0.00	1.45	1.20	1.79	0.00	240.00
gi|154248862|ref|YP_001409687.1|_237-366_1G29:1:302-372	1.50	7.00	3.00	0.00	0.00	1.60	2.00	2.40	0.00	71.00
gi|154248863|ref|YP_001409688.1|_7-61_2ODK:A:1-51	0.00	5.33	0.00	8.67	0.00	1.67	0.00	1.33	0.00	51.00
gi|154248864|ref|YP_001409689.1|_110-393_1TV8:A:	1.00	4.91	3.00	10.50	0.00	1.97	1.65	2.10	0.00	327.00
gi|154248865|ref|YP_001409690.1|_4-82_1Z77:A:1-75	0.00	0.00	0.00	14.75	0.00	2.00	2.00	2.00	0.00	75.00
