PDB_ID	Total_Structures	Average_Length
gi|71064613|ref|YP_263340.1|_99-352_1P3D:A:107-321	60	3.58
gi|71064613|ref|YP_263340.1|_354-498_1P3D:A:322-473	49	3.10
gi|71064613|ref|YP_263340.1|_1-89_1P3D:A:11-106	35	2.74
gi|71064615|ref|YP_263342.1|_13-162_2HI7:B:14-162	32	4.66
gi|71064616|ref|YP_263343.1|_18-523_1VA6:A:	168	3.07
gi|71064617|ref|YP_263344.1|_20-115_1NWB:A:	30	3.37
gi|71064618|ref|YP_263345.1|_302-516_1OXS:C:1-242	79	3.06
gi|71064618|ref|YP_263345.1|_2-92,125-259_1B0U:A:	77	3.39
gi|71064619|ref|YP_263346.1|_21-101_1N10:A:1003-1145	51	2.80
gi|71064620|ref|YP_263347.1|_1-89_1XBL:A:	19	3.95
gi|71064620|ref|YP_263347.1|_237-316_1C3G:A:260-349	41	2.20
gi|71064620|ref|YP_263347.1|_151-229_1NLT:A:258-337	36	2.22
gi|71064622|ref|YP_263349.1|_13-395_2NWW:A:12-416	76	5.33
gi|71064623|ref|YP_263350.1|_1-151_1EM8:A:	49	3.00
gi|71064624|ref|YP_263351.1|_310-547_1GYT:A:179-503	97	3.35
gi|71064624|ref|YP_263351.1|_183-263_1GYT:A:179-503	97	3.35
gi|71064624|ref|YP_263351.1|_19-187_1GYT:A:1-178	55	3.24
gi|71064625|ref|YP_263352.1|_4-198_1J2R:A:	53	3.55
gi|71064627|ref|YP_263354.1|_195-249_1SDD:A:1-180	62	2.90
gi|71064628|ref|YP_263355.1|_14-196_1DUS:A:	56	3.46
gi|71064631|ref|YP_263358.1|_94-305_1I6A:A:	75	2.83
gi|71064631|ref|YP_263358.1|_7-117_1IXC:A:1-89	17	5.24
gi|71064632|ref|YP_263359.1|_220-383_2F6S:A:1-177	52	3.40
gi|71064633|ref|YP_263360.1|_120-309_1A0P:A:111-292	49	3.71
gi|71064633|ref|YP_263360.1|_31-111_1A0P:A:3-100	22	4.45
gi|71064634|ref|YP_263361.1|_183-370_1DUS:A:	56	3.46
gi|71064635|ref|YP_263362.1|_8-83_1DCJ:A:	25	3.24
gi|71064637|ref|YP_263364.1|_27-163_1NU0:A:	29	4.76
gi|71064638|ref|YP_263365.1|_5-187_2EW0:A:5-179	55	3.18
gi|71064639|ref|YP_263366.1|_1-200,287-514_1XEW:X:,Y:	93	3.55
gi|71064640|ref|YP_263367.1|_14-108_2OYZ:A:2-94	30	3.10
gi|71064641|ref|YP_263368.1|_92-250_1GZ0:A:78-243	55	3.02
gi|71064641|ref|YP_263368.1|_3-80_1GZ0:F:10-77	57	2.91
gi|71064642|ref|YP_263369.1|_24-223_1JJV:A:	51	4.02
gi|71064645|ref|YP_263372.1|_196-589_1P9R:A:	109	3.83
gi|71064645|ref|YP_263372.1|_28-167_2D28:C:1-149	45	3.31
gi|71064646|ref|YP_263373.1|_2-264_1TRE:A:	72	3.54
gi|71064648|ref|YP_263375.1|_4-92_1IB8:A:1-90	23	3.91
gi|71064648|ref|YP_263375.1|_93-165_1IB8:A:91-164	29	2.55
gi|71064649|ref|YP_263376.1|_1-129_1HH2:P:1-126	42	3.00
gi|71064649|ref|YP_263376.1|_203-281_1HH2:P:199-276	22	3.55
gi|71064649|ref|YP_263376.1|_136-202_1K0R:A:108-183	27	2.81
gi|71064649|ref|YP_263376.1|_359-420_1U9L:A:	18	3.78
gi|71064649|ref|YP_263376.1|_430-492_1T4G:A:5-64	21	2.86
gi|71064649|ref|YP_263376.1|_282-343_1K0R:A:263-329	19	3.53
gi|71064650|ref|YP_263377.1|_401-577_1G7S:A:1-227	74	3.07
gi|71064650|ref|YP_263377.1|_686-816_1G7S:A:329-459	38	3.45
gi|71064650|ref|YP_263377.1|_811-906_1D1N:A:	39	2.54
gi|71064650|ref|YP_263377.1|_582-664_1G7S:A:228-328	36	2.81
gi|71064650|ref|YP_263377.1|_3-51_1ND9:A:	17	2.88
gi|71064651|ref|YP_263378.1|_2-117_1KKG:A:	33	3.27
gi|71064652|ref|YP_263379.1|_20-252_1K8W:A:9-250	74	3.26
gi|71064654|ref|YP_263381.1|_1-88_1VS5:O:1-88	17	5.18
gi|71064655|ref|YP_263382.1|_298-493_1E3H:A:346-482	37	3.70
gi|71064655|ref|YP_263382.1|_2-145_1E3H:A:3-151	48	3.10
gi|71064655|ref|YP_263382.1|_455-552_1E3H:A:483-578	24	4.00
gi|71064655|ref|YP_263382.1|_146-236_1E3H:A:152-262	25	4.44
gi|71064655|ref|YP_263382.1|_561-645_2CPQ:A:212-289	19	4.11
gi|71064655|ref|YP_263382.1|_625-697_1SRO:A:	28	2.71
gi|71064659|ref|YP_263386.1|_31-718_1S4B:P:	163	4.01
gi|71064661|ref|YP_263388.1|_48-302_1ZWX:A:41-333	100	2.93
gi|71064662|ref|YP_263389.1|_10-165_1YB5:A:6-120,A:295-329	52	2.90
gi|71064662|ref|YP_263389.1|_131-296_1V3U:A:113-294	53	3.43
gi|71064663|ref|YP_263390.1|_26-200_2IUW:A:70-279	64	3.28
gi|71064664|ref|YP_263391.1|_354-628_2HYD:A:324-578	88	2.90
gi|71064664|ref|YP_263391.1|_33-351_2HYD:A:1-323	43	7.51
gi|71064665|ref|YP_263392.1|_183-281_1S7B:A:	24	4.54
gi|71064666|ref|YP_263393.1|_2-294_1ADO:A:	98	3.70
gi|71064668|ref|YP_263395.1|_9-95_1T07:A:	21	4.43
gi|71064669|ref|YP_263396.1|_1-453_1TJ7:A:	110	4.14
gi|71064670|ref|YP_263397.1|_11-225_1PDA:A:3-219	71	3.06
gi|71064670|ref|YP_263397.1|_226-343_1GTK:A:220-313	23	4.09
gi|71064671|ref|YP_263398.1|_26-322_1JR2:A:	82	3.17
gi|71064673|ref|YP_263400.1|_22-151_2ALI:A:5-134	39	3.33
gi|71064674|ref|YP_263401.1|_2-202_1G57:A:	68	3.07
gi|71064674|ref|YP_263401.1|_205-366_2BZ1:A:1-174	50	3.48
gi|71064675|ref|YP_263402.1|_242-423_3BGE:A:251-434	33	5.58
gi|71064675|ref|YP_263402.1|_9-230_1IQP:A:2-232	69	3.35
gi|71064678|ref|YP_263405.1|_4-425_1K3P:A:	126	3.38
gi|71064679|ref|YP_263406.1|_5-126_1NEK:C:	20	6.45
gi|71064680|ref|YP_263407.1|_11-126_1NEK:D:	14	8.07
gi|71064681|ref|YP_263408.1|_8-268,367-451_1NEK:A:1-235,A:356-450	114	2.90
gi|71064681|ref|YP_263408.1|_245-364_1NEK:A:236-355	42	2.86
gi|71064681|ref|YP_263408.1|_470-616_1NEK:A:451-588	40	3.45
gi|71064682|ref|YP_263409.1|_106-232_1NEK:B:107-238	39	3.38
gi|71064682|ref|YP_263409.1|_6-105_1NEK:B:1-106	41	2.59
gi|71064683|ref|YP_263410.1|_129-556_1W85:A:	111	3.29
gi|71064683|ref|YP_263410.1|_590-808_2BFD:B:2-204	65	3.12
gi|71064684|ref|YP_263411.1|_181-409_1SCZ:A:	58	4.02
gi|71064684|ref|YP_263411.1|_2-95_1GHK:A:	37	2.14
gi|71064684|ref|YP_263411.1|_117-155_1EBD:C:	12	3.42
gi|71064685|ref|YP_263412.1|_1-348_3LAD:A:1-158,A:278-348	83	2.77
gi|71064685|ref|YP_263412.1|_353-476_1LPF:A:349-472	38	3.26
gi|71064686|ref|YP_263413.1|_1-239_2SCU:B:1-238	69	3.45
gi|71064686|ref|YP_263413.1|_240-386_2SCU:B:239-385	43	3.42
gi|71064687|ref|YP_263414.1|_124-287_2SCU:A:122-286	57	2.89
gi|71064687|ref|YP_263414.1|_1-123_2SCU:A:1-121	36	3.36
gi|71064688|ref|YP_263415.1|_1-339_1EK6:A:	103	3.36
gi|71064689|ref|YP_263416.1|_5-287_1H5R:A:	99	2.93
gi|71064690|ref|YP_263417.1|_15-553_1GZD:A:	156	3.55
gi|71064691|ref|YP_263418.1|_243-339_1DLJ:A:197-294	19	5.16
gi|71064691|ref|YP_263418.1|_343-457_1DLJ:A:295-402	42	2.57
gi|71064692|ref|YP_263419.1|_21-205_1K2Y:X:5-154	47	3.19
gi|71064692|ref|YP_263419.1|_291-397_1K2Y:X:259-367	40	2.73
gi|71064692|ref|YP_263419.1|_182-290_1K2Y:X:155-258	41	2.54
gi|71064692|ref|YP_263419.1|_402-485_1K2Y:X:368-463	23	4.17
gi|71064693|ref|YP_263420.1|_23-118_2P06:A:1-84	16	5.25
gi|71064693|ref|YP_263420.1|_164-260_2GTA:D:2-111	14	7.86
gi|71064694|ref|YP_263421.1|_41-113_3BZK:A:474-563	28	3.21
gi|71064695|ref|YP_263422.1|_9-157_1MIW:A:1-139	45	3.09
gi|71064695|ref|YP_263422.1|_158-391_1MIW:A:140-404	74	3.58
gi|71064696|ref|YP_263423.1|_23-179_1CBK:A:	60	2.67
gi|71064697|ref|YP_263424.1|_2-265_1M3U:A:	83	3.16
gi|71064698|ref|YP_263425.1|_3-285_1IHO:A:	85	3.32
gi|71064699|ref|YP_263426.1|_28-188_1N3B:A:	45	4.53
gi|71064700|ref|YP_263427.1|_21-164_2P0T:A:22-169	31	4.77
gi|71064701|ref|YP_263428.1|_25-186_1BED:A:	52	3.48
gi|71064702|ref|YP_263429.1|_36-273_1WZN:A:1-251	66	3.80
gi|71064703|ref|YP_263430.1|_5-228_2HSZ:A:1-224	71	3.15
gi|71064704|ref|YP_263431.1|_55-289_1HDC:A:	77	3.30
gi|71064705|ref|YP_263432.1|_38-72_1NNJ:A:224-271	24	2.00
gi|71064706|ref|YP_263433.1|_2-176_1NIJ:A:2-223	78	2.85
gi|71064707|ref|YP_263434.1|_11-133_1MVO:A:	34	3.56
gi|71064707|ref|YP_263434.1|_145-241_1OPC:A:	33	3.00
gi|71064708|ref|YP_263435.1|_23-347_3BZK:A:1-324	77	4.21
gi|71064708|ref|YP_263435.1|_348-503_3BZK:A:325-473	50	2.98
gi|71064708|ref|YP_263435.1|_504-592_3BZK:A:474-563	28	3.21
gi|71064708|ref|YP_263435.1|_671-762_3BZK:A:637-730	32	2.94
gi|71064708|ref|YP_263435.1|_594-665_3BZK:A:564-636	25	2.92
gi|71064710|ref|YP_263437.1|_27-185_1XHL:A:	82	3.34
gi|71064712|ref|YP_263439.1|_2-92_1RU0:A:	29	3.45
gi|71064713|ref|YP_263440.1|_10-97_1XMT:A:	30	3.17
gi|71064714|ref|YP_263441.1|_9-245_1Q12:A:4-235	84	2.76
gi|71064714|ref|YP_263441.1|_302-531_1OXS:C:1-242	79	3.06
gi|71064715|ref|YP_263442.1|_349-568_1K30:A:	89	4.12
gi|71064716|ref|YP_263443.1|_2-159_1DBX:A:	55	2.85
gi|71064717|ref|YP_263444.1|_2-123_1OTG:A:	34	3.68
gi|71064718|ref|YP_263445.1|_36-280_1BUC:A:1-232	75	3.09
gi|71064718|ref|YP_263445.1|_286-478_1UKW:A:259-410	24	6.33
gi|71064720|ref|YP_263447.1|_117-285_1NYT:A:102-271	52	3.27
gi|71064720|ref|YP_263447.1|_2-116_1NYT:A:1-101	38	2.66
gi|71064722|ref|YP_263449.1|_20-220,248-309_1ET0:A:	86	3.09
gi|71064726|ref|YP_263453.1|_19-222_4TMK:A:	50	4.20
gi|71064728|ref|YP_263455.1|_50-275_1L1J:A:	73	3.12
gi|71064728|ref|YP_263455.1|_241-366_1KY9:A:260-353	41	2.29
gi|71064728|ref|YP_263455.1|_395-475_1KY9:A:260-353	41	2.29
gi|71064729|ref|YP_263456.1|_11-298_1DHP:A:	87	3.36
gi|71064731|ref|YP_263458.1|_2-232_1KUT:A:	59	3.80
gi|71064733|ref|YP_263460.1|_2-100_2GX8:A:4-373	90	4.11
gi|71064736|ref|YP_263463.1|_1-66_1RYK:A:	17	4.06
gi|71064737|ref|YP_263464.1|_3-59_1EU1:A:626-780	71	2.18
gi|71064738|ref|YP_263465.1|_1-55,108-280,372-436_1REO:A:3-319,A:433-486	120	3.10
gi|71064738|ref|YP_263465.1|_280-372_1NG4:A:219-306	26	3.38
gi|71064739|ref|YP_263466.1|_7-178_1NRK:A:1-243	75	3.24
gi|71064740|ref|YP_263467.1|_42-117_2AKL:A:41-114	42	1.76
gi|71064740|ref|YP_263467.1|_1-35_2AKL:A:3-40	14	2.71
gi|71064741|ref|YP_263468.1|_4-429_2GSA:A:	141	3.03
gi|71064742|ref|YP_263469.1|_141-315_1U6Z:A:136-312	56	3.16
gi|71064742|ref|YP_263469.1|_319-506_1U6Z:A:313-509	46	4.28
gi|71064742|ref|YP_263469.1|_16-135_1U6Z:A:12-135	36	3.44
gi|71064743|ref|YP_263470.1|_5-259_2F9Y:A:4-319	90	3.51
gi|71064744|ref|YP_263471.1|_32-252_1NI5:A:0-226	59	3.83
gi|71064744|ref|YP_263471.1|_269-355_1NI5:A:227-314	26	3.38
gi|71064745|ref|YP_263472.1|_166-274_1YQG:A:153-263	20	5.55
gi|71064745|ref|YP_263472.1|_7-164_1YQG:A:1-152	51	2.98
gi|71064747|ref|YP_263474.1|_1-243_1UB0:A:	62	4.16
gi|71064749|ref|YP_263476.1|_1-122_1PPY:A:	36	3.28
gi|71064750|ref|YP_263477.1|_3-190_2PTH:A:	53	3.64
gi|71064751|ref|YP_263478.1|_17-192_1FEU:A:	65	2.85
gi|71064752|ref|YP_263479.1|_69-306_1DKR:A:8-166	49	3.24
gi|71064753|ref|YP_263480.1|_11-192_1OJ4:A:1-163	49	3.33
gi|71064753|ref|YP_263480.1|_195-294_1OJ4:A:164-283	41	2.93
gi|71064754|ref|YP_263481.1|_28-210_1IWM:A:	56	3.16
gi|71064755|ref|YP_263482.1|_50-136,169-326_1W3B:A:	90	4.31
gi|71064755|ref|YP_263482.1|_367-501_1HXI:A:	23	4.87
gi|71064756|ref|YP_263483.1|_1-60,107-189_1GPJ:A:1-143	38	3.76
gi|71064756|ref|YP_263483.1|_194-351_1GPJ:A:144-302	53	3.00
gi|71064756|ref|YP_263483.1|_353-448_1GPJ:A:303-404	14	7.29
gi|71064757|ref|YP_263484.1|_11-374_2BKW:A:3-384	122	3.13
gi|71064760|ref|YP_263487.1|_13-542_1V25:A:	175	3.05
gi|71064761|ref|YP_263488.1|_13-378_1PS9:A:1-330	119	2.77
gi|71064761|ref|YP_263488.1|_349-536_1PS9:A:331-465,A:628-671	60	3.00
gi|71064761|ref|YP_263488.1|_492-665_1PS9:A:466-627	61	2.66
gi|71064762|ref|YP_263489.1|_2-365_1H61:A:	117	3.11
gi|71064763|ref|YP_263490.1|_12-222,381-438_2GQF:A:1-194,A:343-401	95	2.67
gi|71064763|ref|YP_263490.1|_224-384_2GQF:A:195-342	53	2.79
gi|71064764|ref|YP_263491.1|_23-643_1PG4:A:	222	2.90
gi|71064766|ref|YP_263493.1|_7-134_2I02:A:5-147	38	3.76
gi|71064767|ref|YP_263494.1|_1086-1341_1T3T:A:1034-1295	100	2.62
gi|71064767|ref|YP_263494.1|_651-858_1T3T:A:617-816	69	2.90
gi|71064767|ref|YP_263494.1|_225-442_1T3T:A:221-429	53	3.94
gi|71064767|ref|YP_263494.1|_448-684_1T3T:A:430-616	50	3.74
gi|71064767|ref|YP_263494.1|_859-1076_1T3T:A:817-1033	61	3.56
gi|71064767|ref|YP_263494.1|_1-154_1T3T:A:1-152	35	4.34
gi|71064767|ref|YP_263494.1|_159-224_1T3T:A:153-220	19	3.58
gi|71064770|ref|YP_263497.1|_19-54_2JN6:A:1-89	26	3.42
gi|71064773|ref|YP_263500.1|_288-427_1JR1:A:113-232	27	4.44
gi|71064773|ref|YP_263500.1|_432-513_2P4P:A:1-82	28	2.93
gi|71064774|ref|YP_263501.1|_11-116_2ID1:A:1-120	37	3.24
gi|71064775|ref|YP_263502.1|_18-162,200-237,271-291_1KAM:A:	52	3.71
gi|71064776|ref|YP_263503.1|_394-713_1XCO:A:	102	3.22
gi|71064776|ref|YP_263503.1|_234-357_2IOJ:A:206-325	43	2.79
gi|71064776|ref|YP_263503.1|_1-241_1A1V:A:190-325	42	3.24
gi|71064777|ref|YP_263504.1|_168-406_1G99:A:198-398	65	3.09
gi|71064777|ref|YP_263504.1|_23-204_1G99:A:1-197	65	3.03
gi|71064779|ref|YP_263506.1|_49-305_1TWI:A:50-313	71	3.72
gi|71064779|ref|YP_263506.1|_280-439_1KNW:A:2-31,A:279-422	61	2.84
gi|71064780|ref|YP_263507.1|_3-276_1BWZ:A:1-130	43	3.02
gi|71064781|ref|YP_263508.1|_141-332_1A0P:A:111-292	49	3.71
gi|71064781|ref|YP_263508.1|_52-132_1A0P:A:3-100	22	4.45
gi|71064782|ref|YP_263509.1|_8-292_1EMS:A:10-280	79	3.43
gi|71064784|ref|YP_263511.1|_2-111_1L4S:A:	27	4.15
gi|71064785|ref|YP_263512.1|_3-65_1TYG:B:	26	2.50
gi|71064787|ref|YP_263514.1|_65-172_1SIG:A:	63	5.37
gi|71064787|ref|YP_263514.1|_237-329_1IW7:F:319-423	27	3.89
gi|71064788|ref|YP_263515.1|_51-107_1DCJ:A:	25	3.24
gi|71064789|ref|YP_263516.1|_404-485_1XNF:A:	52	4.98
gi|71064790|ref|YP_263517.1|_4-147_1NG6:A:	26	5.69
gi|71064793|ref|YP_263520.1|_95-169_1KX2:A:	33	2.42
gi|71064794|ref|YP_263521.1|_108-321_1OKJ:A:1-106	24	4.42
gi|71064794|ref|YP_263521.1|_3-126_1OKJ:A:1-106	24	4.42
gi|71064796|ref|YP_263523.1|_89-294_1AL3:A:	74	3.20
gi|71064796|ref|YP_263523.1|_1-112_1IXC:A:1-89	17	5.24
gi|71064797|ref|YP_263524.1|_9-211_1I6P:A:	59	3.63
gi|71064798|ref|YP_263525.1|_37-184_1QIP:A:	59	2.98
gi|71064799|ref|YP_263526.1|_24-334_1VJU:A:	63	4.89
gi|71064800|ref|YP_263527.1|_5-197_2BZ1:A:1-174	50	3.48
gi|71064801|ref|YP_263528.1|_40-232,278-419_1QGD:A:2-332	95	3.48
gi|71064801|ref|YP_263528.1|_356-537_1UMD:B:2-187	63	2.95
gi|71064801|ref|YP_263528.1|_546-679_1NI4:B:192-329	45	3.07
gi|71064802|ref|YP_263529.1|_1-268_2HHM:A:	76	3.58
gi|71064804|ref|YP_263531.1|_17-258_1WV2:A:	76	3.20
gi|71064805|ref|YP_263532.1|_60-201_1YOC:A:1-145	37	3.92
gi|71064806|ref|YP_263533.1|_18-57,221-339_1Y63:A:	46	3.78
gi|71064809|ref|YP_263536.1|_213-475_1QD6:A:,C:	66	3.85
gi|71064810|ref|YP_263537.1|_110-253_1VDM:A:1-153	48	3.19
gi|71064811|ref|YP_263538.1|_6-125_1OQW:A:	47	3.06
gi|71064815|ref|YP_263542.1|_672-700,861-929_1FLG:A:	227	2.56
gi|71064816|ref|YP_263543.1|_16-148_1OQW:A:	47	3.06
gi|71064817|ref|YP_263544.1|_12-139_1OQW:A:	47	3.06
gi|71064818|ref|YP_263545.1|_7-126_2PIL:A:	48	3.29
gi|71064819|ref|YP_263546.1|_7-134_2PIL:A:	48	3.29
gi|71064821|ref|YP_263548.1|_1-138_2F5G:A:2-131	40	3.25
gi|71064823|ref|YP_263550.1|_3-105_7FD1:A:	44	2.41
gi|71064824|ref|YP_263551.1|_353-677_1E3M:A:270-566	76	3.91
gi|71064824|ref|YP_263551.1|_741-953_1E3M:A:567-800	66	3.55
gi|71064824|ref|YP_263551.1|_35-172_1E3M:A:2-116	36	3.19
gi|71064824|ref|YP_263551.1|_171-352_1E3M:A:117-269	58	2.64
gi|71064825|ref|YP_263552.1|_5-228,368-415_1M6N:A:1-226,A:349-395	68	4.03
gi|71064825|ref|YP_263552.1|_620-840,906-918_1M6N:A:571-802	47	4.94
gi|71064825|ref|YP_263552.1|_417-618_1NKT:A:397-615	64	3.42
gi|71064825|ref|YP_263552.1|_227-368_1M6N:A:227-348	42	2.90
gi|71064828|ref|YP_263555.1|_18-118_1EYS:H:59-259	71	2.83
gi|71064829|ref|YP_263556.1|_6-270_1QFL:A:4-268	90	2.94
gi|71064829|ref|YP_263556.1|_272-391_1QFL:A:269-392	32	3.88
gi|71064830|ref|YP_263557.1|_135-308_1EBF:A:151-340	57	3.33
gi|71064830|ref|YP_263557.1|_1-156_1E5Q:A:2-124,A:392-450	58	3.16
gi|71064830|ref|YP_263557.1|_365-436_1YGY:A:452-529	21	3.71
gi|71064831|ref|YP_263558.1|_149-282_1EEJ:A:61-216	44	3.55
gi|71064831|ref|YP_263558.1|_75-133_1EEJ:A:1-60	22	2.73
gi|71064833|ref|YP_263560.1|_40-122_1SMX:A:	33	2.64
gi|71064834|ref|YP_263561.1|_117-328_1V9K:A:	78	2.91
gi|71064834|ref|YP_263561.1|_45-95_1VIO:A:0-57	23	2.43
gi|71064835|ref|YP_263562.1|_23-233_2AH5:A:1-210	68	3.09
gi|71064836|ref|YP_263563.1|_84-258_1PUI:A:	48	3.92
gi|71064837|ref|YP_263564.1|_20-109_1KX2:A:	33	2.42
gi|71064838|ref|YP_263565.1|_20-104_1CNO:A:	30	2.87
gi|71064838|ref|YP_263565.1|_115-219_1ETP:A:93-190	30	3.27
gi|71064839|ref|YP_263566.1|_32-378_2A65:A:5-513	99	5.14
gi|71064840|ref|YP_263567.1|_32-120_2HJ1:A:11-87	27	2.85
gi|71064842|ref|YP_263569.1|_7-136_1MZB:A:	32	4.19
gi|71064843|ref|YP_263570.1|_3-336_1P9R:A:	109	3.83
gi|71064844|ref|YP_263571.1|_8-338_1P9R:A:	109	3.83
gi|71064845|ref|YP_263572.1|_18-248_1CT5:A:	63	3.87
gi|71064846|ref|YP_263573.1|_194-331_1PVM:A:1-142	53	2.68
gi|71064846|ref|YP_263573.1|_339-422_2P4P:A:1-82	28	2.93
gi|71064847|ref|YP_263574.1|_284-548_1XNG:A:3-257	66	3.86
gi|71064847|ref|YP_263574.1|_28-269_1J31:A:	88	2.98
gi|71064849|ref|YP_263576.1|_116-292_1YGY:A:99-282	69	2.67
gi|71064849|ref|YP_263576.1|_41-132_1YGY:A:3-98,A:283-316	54	2.43
gi|71064850|ref|YP_263577.1|_20-337_1E1O:A:161-502	96	3.56
gi|71064852|ref|YP_263579.1|_111-325_1B6R:A:79-276	53	3.74
gi|71064852|ref|YP_263579.1|_14-89_1B6R:A:1-78	28	2.79
gi|71064852|ref|YP_263579.1|_329-395_1B6R:A:277-355	26	3.04
gi|71064853|ref|YP_263580.1|_25-178_1QCZ:A:	43	3.79
gi|71064854|ref|YP_263581.1|_3-84,119-165_1G5B:A:	75	2.92
gi|71064855|ref|YP_263582.1|_3-187_2NR9:A:4-192	41	4.61
gi|71064857|ref|YP_263584.1|_375-482_2AIZ:P:1-134	45	2.98
gi|71064858|ref|YP_263585.1|_2-308_1TR9:A:	117	2.91
gi|71064859|ref|YP_263586.1|_226-296,390-579_1FC6:A:78-156,A:249-463	99	2.98
gi|71064859|ref|YP_263586.1|_274-356_1WIF:A:	42	2.98
gi|71064860|ref|YP_263587.1|_4-141_1IX5:A:	63	2.40
gi|71064861|ref|YP_263588.1|_246-447_1HS6:A:209-460	65	3.88
gi|71064861|ref|YP_263588.1|_518-609_1WJL:A:	34	2.62
gi|71064863|ref|YP_263590.1|_6-192_1VIO:A:58-231	61	2.85
gi|71064864|ref|YP_263591.1|_2-738_1ITW:A:	204	3.63
gi|71064865|ref|YP_263592.1|_236-410_2FL4:A:1-146	40	3.65
gi|71064866|ref|YP_263593.1|_9-162_1FW9:A:	51	3.22
gi|71064867|ref|YP_263594.1|_7-414_1DFO:A:	128	3.25
gi|71064868|ref|YP_263595.1|_34-111_1AY7:B:	25	3.56
gi|71064869|ref|YP_263596.1|_164-244_1MGR:A:	41	2.37
gi|71064869|ref|YP_263596.1|_1-64_2ES2:A:1-67	20	3.35
gi|71064870|ref|YP_263597.1|_12-432_1O20:A:	122	3.39
gi|71064871|ref|YP_263598.1|_14-258_1B0U:A:	77	3.39
gi|71064872|ref|YP_263599.1|_7-266_1LST:A:	93	2.56
gi|71064873|ref|YP_263600.1|_11-269_1LST:A:	93	2.56
gi|71064874|ref|YP_263601.1|_10-208_3DHW:A:6-208	37	5.49
gi|71064875|ref|YP_263602.1|_13-225_3DHW:A:6-208	37	5.49
gi|71064876|ref|YP_263603.1|_33-230_1NR9:A:	85	2.61
