PDB_ID	Total_Structures	Average_Length
NCU04402T0_39-328_1ML9:A:	111	2.56
NCU11398T0_1-71,128-307_1TUB:A:1-245	79	3.10
NCU06264T0_289-518_1X9N:A:534-753	80	2.75
NCU06264T0_526-682_1X9N:A:754-901	53	2.79
NCU06264T0_936-1044_1WF6:A:	43	3.05
NCU06264T0_732-825_1CDZ:A:	38	2.53
NCU06264T0_167-249_1X9N:A:262-533	74	3.68
NCU05252T0_58-142,167-300_1TE4:A:	34	3.26
NCU03718T0_18-123,185-226_1D2T:A:	57	3.93
NCU06266T0_216-529_1U2Z:A:	124	3.27
NCU09465T0_7-72_1YWS:A:1-82	23	3.57
NCU02805T0_117-206_1WGE:A:8-77	26	2.69
NCU02805T0_2-92_1HDJ:A:	23	3.30
NCU07266T0_1-277_2DEK:A:1-265	90	2.94
NCU00276T0_538-998_1KFS:A:519-928	103	3.98
NCU00276T0_178-276,328-410_1KFS:A:324-518	54	3.61
NCU11175T0_365-651_1VEC:A:	70	2.94
NCU02619T0_329-541,568-698_1VHN:A:	90	3.52
NCU03483T0_5-95_2COW:A:7-94	38	2.29
NCU03483T0_956-1190_2NRJ:A:2-341	52	6.52
NCU02003T0_4-260_1F60:A:2-240	74	3.23
NCU02003T0_337-440_1F60:A:335-441	38	2.82
NCU02003T0_237-333_1F60:A:241-334	38	2.47
NCU07700T0_4-344_1N0U:A:3-343	95	3.59
NCU07700T0_562-726_1N0U:A:561-725	50	3.30
NCU07700T0_345-482_1N0U:A:344-481	52	2.65
NCU07700T0_727-841_1N0U:A:726-842	30	3.90
NCU07700T0_485-560_1N0U:A:482-560	25	3.16
NCU00675T0_77-210,274-296,347-406_1H6K:A:291-480	50	3.80
NCU02208T0_170-344,401-617_1XFD:A:127-591	159	2.92
NCU02208T0_69-131_1WHY:A:	28	3.43
NCU07831T0_712-785_1UFM:A:	24	3.46
NCU05889T0_340-417_1WI9:A:	23	3.09
NCU08046T0_207-295_2CQ0:A:231-320	30	3.00
NCU03876T0_5-314_2OVR:B:2365-2706	116	2.95
NCU09707T0_6-140_1RZ4:A:2-131	36	3.61
NCU09707T0_147-230_1RZ4:A:132-216	25	3.40
NCU06347T0_3-97_1F8H:A:	31	3.06
NCU06347T0_125-224_1F8H:A:	31	3.06
NCU06228T0_1-231_1ZS9:A:4-256	78	3.24
NCU10042T0_144-433_1ONE:A:142-436	99	2.98
NCU10042T0_3-138_1ONE:A:1-141	43	3.28
NCU10042T1_144-433_1ONE:A:142-436	99	2.98
NCU10042T1_3-138_1ONE:A:1-141	43	3.28
NCU03321T0_385-505,555-778_1VYH:C:92-408	107	2.96
NCU03006T0_80-307,338-378_2O57:A:16-297	75	3.76
NCU02074T0_42-210,266-490_1RP4:A:	97	4.00
NCU03739T0_20-130_1MEK:A:	42	2.86
NCU03739T0_143-252_1MEK:A:	42	2.86
NCU03739T0_264-366_1G7D:A:	23	4.61
NCU05218T0_223-492_1FY7:A:	83	3.29
NCU05218T0_17-141_1WGS:A:	25	5.28
NCU08668T0_34-81,118-206_2CPJ:A:65-150	32	2.69
NCU06631T0_450-666_2D2S:A:525-753	33	6.94
NCU09491T0_118-290_2D81:A:21-338	104	3.06
NCU09491T0_12-94_2D81:A:21-338	104	3.06
NCU01234T0_94-380_2J0S:A:244-411	52	3.23
NCU03702T0_82-315_1PRY:A:	68	3.32
NCU06054T0_43-380_1EZF:A:	76	4.38
NCU03813T0_123-314_2NAC:A:148-335	70	2.69
NCU03813T0_3-149_2NAC:A:1-147,A:336-374	82	2.28
NCU04172T0_75-208_1XQR:A:87-350	58	4.60
NCU05313T0_9-151_1Y8M:A:1-138	31	4.45
NCU02455T0_22-134_1YAT:A:	41	2.76
NCU03241T0_296-467_1YAT:A:	41	2.76
NCU03908T0_10-232_2A35:A:4-215	65	3.23
NCU00892T0_72-326_1O5Z:A:2-293	76	3.86
NCU00892T0_348-522_1O5Z:A:294-430	45	3.04
NCU08828T0_310-551_1ZBQ:A:3-304	80	3.77
NCU08828T0_5-252_1GZ6:A:	86	3.51
NCU08828T0_620-767_1PN2:A:4-151	42	3.52
NCU08828T0_776-890_1S9C:A:164-289	36	3.50
NCU01175T0_5-346_1UBY:A:	67	5.19
NCU01528T0_150-313_1GAD:O:149-312	50	3.28
NCU01528T0_3-172_1J0X:O:1-148,O:313-332	62	2.73
NCU07281T0_4-558_1GZD:A:	156	3.55
NCU04460T0_5-153,184-218_1GUQ:A:2-177	70	2.51
NCU04460T0_226-388_1GUQ:A:178-348	52	3.29
NCU00041T0_28-85_1OMW:G:	15	4.07
NCU07774T0_102-310_1FB1:A:	52	3.77
NCU03966T0_5-168_1Z2A:A:8-171	48	3.42
NCU03966T0_420-588_1KAO:A:	44	3.80
NCU03966T0_170-270,312-372_1CTA:A:	13	2.62
NCU06717T0_22-329_1F48:A:1-296	92	3.22
NCU01427T0_131-404_2Q80:A:6-296	52	5.60
NCU06724T0_112-356_1F52:A:101-468	113	3.26
NCU06724T0_22-109_1F52:A:1-100	36	2.78
NCU02274T0_10-470_1CJ0:A:	145	3.24
NCU06198T0_255-365_1S7B:A:	24	4.54
NCU06493T0_30-57,174-350_1BOF:A:10-60,A:182-354	60	3.75
NCU06493T0_61-181_1CIP:A:61-181	29	4.17
NCU06729T0_33-62,180-350_1BOF:A:10-60,A:182-354	60	3.75
NCU06729T0_62-182_1TAD:A:57-177	28	4.32
NCU05206T0_33-59,178-353_1BOF:A:10-60,A:182-354	60	3.75
NCU05206T0_63-185_2BCJ:Q:67-183	31	3.77
NCU03982T0_38-222_1HJO:A:3-188	56	3.32
NCU03982T0_225-416_1BUP:A:189-381	47	4.11
NCU03982T0_418-575_1CKR:A:	51	3.12
NCU03982T0_569-651_1UD0:A:	14	8.00
NCU01516T0_72-180_1DKG:B:38-138	21	2.71
NCU01516T0_181-237_1DKG:A:139-197	21	2.81
NCU04189T0_133-219,274-341_2PRV:A:1-152	42	3.62
NCU01157T0_40-215,270-362,430-511,553-653_1TT4:A:	104	3.52
NCU09269T0_7-181_1BYU:A:	65	3.11
NCU09269T1_7-181_1BYU:A:	65	3.11
NCU07340T0_19-448_1Q9H:A:	164	2.65
NCU07340T0_488-521_1AZ6:A:	15	2.40
NCU06687T0_138-344_2BIS:A:1-437	142	3.08
NCU06687T0_484-597_2F9F:A:2-167	56	2.96
NCU06863T0_33-123_1UST:A:	31	2.97
NCU05347T0_9-111_2JSS:A:96-192	29	3.34
NCU02437T0_18-122_1ID3:C:	37	2.97
NCU02435T0_20-135_1ID3:D:	19	4.89
NCU01635T0_2-134_1KX5:A:	42	3.21
NCU00212T0_3-102_1KX5:B:	27	3.78
NCU01634T0_3-102_1KX5:B:	27	3.78
NCU09349T0_101-315_1HV8:A:3-210	68	3.06
NCU09349T0_251-463_1S2M:A:252-422	56	3.05
NCU06472T0_4-360_1BOB:A:	87	3.62
NCU06679T0_132-424_1P22:A:253-545	100	2.93
NCU06189T0_148-543_2BWN:A:2-397	130	3.05
NCU10292T0_7-231_1PDA:A:3-219	71	3.06
NCU10292T0_233-324_1GTK:A:220-313	23	4.09
NCU11517T0_104-170_1KHI:A:103-173	19	3.74
NCU11517T0_33-85_1KHI:A:27-102	26	2.92
NCU04035T0_19-381_1ERJ:A:	123	3.15
NCU03139T0_448-864_1K75:A:	114	3.78
NCU03139T0_203-308_1ZPS:A:8-131	42	2.95
NCU03139T0_299-379_2A7W:A:4-94	17	5.35
NCU00150T0_3-253_1KA9:F:	79	3.18
NCU00150T1_3-253_1KA9:F:	79	3.18
NCU11651T0_120-210_1RHY:A:94-187	23	4.09
NCU11651T0_9-31,58-116_1RHY:A:2-93	24	3.83
NCU07024T0_5-339_2GFS:A:5-352	103	3.38
NCU01830T0_26-399_1SQI:A:157-366	52	3.69
NCU04841T0_9-148_1ELK:A:	37	4.14
NCU04841T0_229-315_1OOT:A:	26	2.23
NCU09364T0_46-96,165-227_1GME:A:	46	3.26
NCU09602T0_2-185_1BUP:A:4-188	57	3.25
NCU09602T0_188-380_1HJO:A:189-382	46	4.22
NCU09602T0_387-542_1CKR:A:	51	3.12
NCU09602T0_537-618_1UD0:A:	14	8.00
NCU05269T0_194-381_1BUP:A:189-381	47	4.11
NCU05269T0_1-183_1BUP:A:4-188	57	3.25
NCU05269T0_551-646_1UD0:A:	14	8.00
NCU05269T0_385-497,528-579_1CKR:A:	51	3.12
NCU05269T1_194-381_1BUP:A:189-381	47	4.11
NCU05269T1_1-183_1BUP:A:4-188	57	3.25
NCU05269T1_551-646_1UD0:A:	14	8.00
NCU05269T1_385-497,528-579_1CKR:A:	51	3.12
NCU00104T0_179-546_1QVR:A:149-535	87	4.45
NCU00104T0_577-887_1QVR:A:536-850	98	3.21
NCU00104T0_6-171_1QVR:A:4-148	45	3.22
NCU07420T0_93-380_2J0S:A:244-411	52	3.23
NCU05274T0_20-97_1X6O:A:19-86	18	3.78
NCU05274T0_91-159_1X6O:A:87-165	25	3.16
NCU03608T0_254-400_1QMG:A:308-595	65	4.43
NCU03608T0_44-251_1NP3:A:1-182	64	2.84
NCU07710T0_1331-1463_1O7F:A:180-321	40	3.55
NCU08919T0_1349-1422,1690-1851_1Z3I:X:390-735	120	2.88
NCU08919T0_1076-1347_1Z63:A:432-661	78	2.95
NCU09094T0_48-173_1OYZ:A:	65	4.25
NCU06276T0_689-715,752-831_1C07:A:	30	3.17
NCU00664T0_28-105_1X4T:A:7-86	16	4.94
NCU09203T0_266-324_1EO0:A:	18	4.28
NCU06021T0_18-182,240-351_2OVR:B:2365-2706	116	2.95
NCU01550T0_44-253_1AKY:A:3-130,A:169-220	43	4.21
NCU03836T0_58-321_1OKJ:A:1-106	24	4.42
NCU01166T0_248-368_1NE6:A:245-376	45	2.93
NCU01166T0_108-246_1CX4:A:130-265	35	3.89
NCU05770T0_15-442_1MWV:A:35-440	150	2.70
NCU05770T0_442-741_1MWV:A:441-748	254	2.81
NCU09730T0_5-350_1GOJ:A:	115	3.08
NCU06544T0_814-1132_1XJD:A:	93	3.44
NCU06544T0_155-228_1URF:A:	10	8.00
NCU06544T0_448-506_1FAQ:A:	22	2.36
NCU06544T0_514-580_1TBO:A:	29	2.28
NCU06544T0_244-338,406-428_1V27:A:	45	3.11
NCU06075T0_20-105,190-375_1A3W:A:2-87,A:189-366	84	3.15
NCU06075T0_382-516_1A3W:A:367-500	47	2.85
NCU06075T0_101-201_1A3W:A:88-188	42	2.40
NCU06075T1_20-105,190-375_1A3W:A:2-87,A:189-366	84	3.15
NCU06075T1_382-516_1A3W:A:367-500	47	2.85
NCU06075T1_101-201_1A3W:A:88-188	42	2.40
NCU08290T0_271-551_1JEY:A:254-534	83	3.39
NCU08290T0_28-266_1JEY:A:34-253	59	3.73
NCU08290T0_594-642_1JEQ:A:559-609	13	3.92
NCU00463T0_10-465_1QZ9:A:	135	2.99
NCU09183T0_25-48,78-484_1QZ9:A:	135	2.99
NCU04528T0_413-597_1GW0:A:344-559	75	2.88
NCU04528T0_59-211_1GW0:A:1-162	61	2.66
NCU04528T0_213-387_1GW0:A:163-343	69	2.62
NCU07993T0_52-193,248-423_1RJD:A:	85	3.92
NCU11933T0_67-215,277-450_1RJD:A:	85	3.92
NCU11933T0_905-1199_1H2K:A:	111	3.02
NCU11933T0_562-846_1K3I:A:151-537	158	2.45
NCU06232T0_2-362_2AYQ:A:	104	3.42
NCU05261T0_894-1075_1RRE:A:	60	3.03
NCU05261T0_550-794_1KSF:X:437-755	92	3.47
NCU05261T0_165-270_2ANE:A:8-117	32	3.44
NCU08303T0_737-919_1RRE:A:	60	3.03
NCU08303T0_388-429,484-692_1QZM:A:	24	3.92
NCU08303T0_10-56,104-255_2ANE:A:8-117	32	3.44
NCU10352T0_14-80_1N9S:C:	22	3.36
NCU03118T0_6-140,323-358_1PJC:A:1-135,A:304-361	63	3.08
NCU03118T0_192-307_1LDN:A:15-162	46	3.22
NCU08898T0_72-528_1ACO:A:2-528	180	2.93
NCU08898T0_591-781_1V7L:A:	63	2.57
NCU10732T0_40-326_1OKC:A:	55	5.31
NCU04041T0_287-389,434-461,493-636_1HV8:A:3-210	68	3.06
NCU10007T0_11-531_1D8C:A:	203	3.55
NCU10007T1_11-531_1D8C:A:	203	3.55
NCU01960T0_130-212_2LEF:A:	20	4.30
NCU01422T0_84-144_1X57:A:8-85	24	3.25
NCU09882T0_153-273_1M72:A:	90	2.84
NCU07999T0_53-363_1EQJ:A:3-76,A:311-510	99	2.78
NCU06260T0_13-242_1P16:A:1-245	80	3.05
NCU06260T0_245-391_1P16:A:246-390	46	3.15
NCU11934T0_45-269,338-591_1PV7:A:	68	6.13
NCU03112T0_184-341_1UMK:A:154-300	50	2.94
NCU03112T0_87-197_1NDH:A:3-125	45	2.73
NCU05263T0_2-133_1YKH:B:2-130	11	11.73
NCU05944T0_176-264_1YKH:A:111-205	10	9.50
NCU01985T0_171-390_1I2D:A:171-390	78	2.82
NCU01985T0_4-170_1I2D:A:2-170	61	2.77
NCU01985T0_391-502,539-571_1I2D:A:391-573	52	3.52
NCU02430T0_289-612_1QGN:A:	127	3.13
NCU02657T0_251-393_1QM4:A:253-396	55	2.62
NCU02657T0_126-250_2P02:A:148-273	36	3.50
NCU02657T0_17-122_2P02:A:38-147	29	3.79
NCU11297T0_55-267_1I01:A:	66	3.65
NCU03170T0_33-172_1FM0:E:	34	4.38
NCU11213T0_1-238,265-315_1TZF:A:	81	3.19
NCU09318T0_200-350,498-638_1WP9:A:201-486	70	4.09
NCU07165T0_6-450_1PMI:A:	144	3.06
NCU06270T0_54-261_1HR6:A:14-233	63	3.49
NCU06270T0_355-529_1HR6:A:234-470	62	3.82
NCU02549T0_39-250_1HR6:B:24-245	64	3.47
NCU02549T0_263-466_1HR6:B:246-462	56	3.88
NCU02611T0_308-394,486-550_1WHW:A:	28	3.50
NCU02611T0_699-781_2CPH:A:454-547	32	2.94
NCU02611T0_3-93_1FXL:A:37-118	26	3.15
NCU02611T0_594-683_2CPF:A:362-446	29	2.93
NCU06246T0_271-507,545-612_1WRB:A:164-401	73	3.26
NCU07547T0_18-140_1ZAV:A:1-177	39	4.54
NCU02230T0_293-604_1E3M:A:270-566	76	3.91
NCU02230T0_609-861_1E3M:A:567-800	66	3.55
NCU08115T0_504-811_1EWQ:A:267-541	57	4.82
NCU08115T0_814-1011,1062-1104_1E3M:A:567-800	66	3.55
NCU08115T0_181-308_1EWQ:A:1-120	35	3.43
NCU07318T0_4-212_1LSU:A:	40	3.35
NCU07318T0_213-393_1LJ8:A:287-492	52	3.96
NCU09264T0_22-247_1JDI:A:	66	3.38
NCU12135T0_2-26_1T2Y:A:	12	2.08
NCU07457T0_350-507_1J23:A:	38	3.45
NCU07457T0_7-72_1BPY:A:10-91	18	4.56
NCU01312T0_6-102_1H88:C:89-143	19	2.89
NCU02111T0_32-761_1LKX:A:	183	3.74
NCU02111T0_1065-1149_1OV3:A:150-214	25	2.36
NCU03204T0_67-79,123-499_1HFE:L:87-398	102	3.06
NCU08825T0_63-311_1G3Q:A:	77	3.08
NCU00216T0_156-298_1UMK:A:154-300	50	2.94
NCU00216T0_54-171_1UMK:A:30-153	44	2.82
NCU08566T0_12-194_1C1G:C:	8	35.38
NCU04202T0_3-151_1NUE:A:	45	3.36
NCU03156T0_11-92_1S3A:A:15-99	25	3.40
NCU02373T0_53-334_1HDO:A:	73	2.81
NCU01765T0_249-660_2FUG:3:247-685	153	2.87
NCU01765T0_109-247_2FUG:3:96-246	48	3.15
NCU01765T0_36-108_2FUG:3:1-95	38	2.50
NCU02534T0_104-478_2FUG:4:35-409	109	3.44
NCU04074T0_75-252_2FUG:5:1-196	67	2.93
NCU03953T0_75-224_2FUG:6:15-175	51	3.16
NCU05009T0_93-202_2FUG:9:26-179	70	2.20
NCU05009T1_93-202_2FUG:9:26-179	70	2.20
NCU04044T0_46-285_2FUG:1:7-249	87	2.79
NCU04044T0_372-464_2FUG:1:334-438	24	4.38
NCU04044T0_286-371_2FUG:1:250-333	37	2.27
NCU01169T0_63-221_2FUG:2:3-180	59	3.02
NCU04395T0_68-407_1OGS:A:78-431	117	3.03
NCU09995T1_13-98_1CG7:A:	24	3.88
NCU03187T0_5-128,155-291_2JAV:A:3-271	70	3.84
NCU04720T0_709-878_3C7B:A:167-238,A:305-417	66	2.79
NCU04720T0_9-353_1XHC:A:1-103,A:226-289	63	2.63
NCU04720T0_589-717_1ZJ8:A:10-161	56	2.71
NCU04720T0_1052-1108_2JO6:A:1-108	35	3.09
NCU04720T0_946-997_1FQT:A:	46	2.37
NCU09068T0_737-792_4GAT:A:	24	2.75
NCU05200T0_70-279_1LCY:A:6-210	61	3.36
NCU05200T0_536-754_1KY9:A:11-259	62	4.02
NCU05200T0_327-414_1KY9:A:260-353	41	2.29
NCU05200T0_897-967_2HGA:A:23-125	34	3.03
NCU05200T0_808-892_1KY9:B:359-446	33	2.67
NCU04158T0_65-121,148-411_1K6X:A:	113	3.10
NCU12076T0_339-568_1NMT:A:225-451	80	2.84
NCU12076T0_155-338_2NMT:A:34-218	60	3.08
NCU04775T0_62-243_1F3L:A:	108	2.97
NCU02546T0_218-388_1PUJ:A:	79	3.46
NCU09131T0_358-428_1D8Z:A:	27	3.30
NCU09131T0_274-333_1WHY:A:	28	3.43
NCU10055T0_40-282_1UAZ:A:	41	5.76
NCU03396T0_158-408_2OZB:B:85-333	54	4.61
NCU04388T0_37-166_1KTJ:A:	54	2.39
NCU01797T0_223-395,426-549_1VZO:A:	99	3.25
NCU08276T0_1206-1497_1OXW:A:	109	3.30
NCU08276T0_842-961_1HW5:A:1-137	43	3.19
NCU08276T0_683-720,770-843_1HW5:A:1-137	43	3.19
NCU08276T0_166-228,370-419_1VP6:A:	41	3.24
NCU04759T0_5-122_1GY7:A:	26	4.65
NCU04534T0_100-404_1VYH:C:92-408	107	2.96
NCU04534T0_4-81_1UUJ:A:	15	5.07
NCU04312T0_110-422_1VYH:C:92-408	107	2.96
NCU04312T0_12-89_1UUJ:A:	15	5.07
NCU07659T0_217-458_1SCZ:A:	58	4.02
NCU07659T0_33-127_1Y8O:B:128-229	40	2.55
NCU07659T0_175-215_1EBD:C:	12	3.42
NCU08445T0_252-310_1Q25:A:281-432	62	2.45
NCU01066T0_175-525,635-667_1F8R:A:4-319,A:433-486	119	3.12
NCU01066T0_506-623_1F8R:A:320-432	38	2.97
