PDB_ID	Total_Structures	Average_Length
gi|160901561|ref|YP_001567142.1|_4-76_2O3F:A:1-83	21	3.95
gi|160901562|ref|YP_001567143.1|_19-386_2BO4:A:2-382	102	3.74
gi|160901563|ref|YP_001567144.1|_107-323_2R6G:G:7-296	72	4.03
gi|160901563|ref|YP_001567144.1|_5-65_2R6G:G:7-296	72	4.03
gi|160901564|ref|YP_001567145.1|_61-284_2R6G:F:261-504	64	3.81
gi|160901564|ref|YP_001567145.1|_16-45_2R6G:F:13-260	84	2.95
gi|160901565|ref|YP_001567146.1|_21-427_1ELJ:A:	118	3.22
gi|160901566|ref|YP_001567147.1|_4-181_1SPV:A:	46	3.74
gi|160901567|ref|YP_001567148.1|_112-277_1RY2:A:	245	2.61
gi|160901568|ref|YP_001567149.1|_498-896_1QTM:A:423-831	103	3.97
gi|160901568|ref|YP_001567149.1|_3-173_1BGX:T:1-173	69	2.51
gi|160901568|ref|YP_001567149.1|_321-495_1KFS:A:324-518	54	3.61
gi|160901568|ref|YP_001567149.1|_174-289_1BGX:T:174-289	37	3.14
gi|160901569|ref|YP_001567150.1|_119-361_1TV8:A:	108	3.03
gi|160901571|ref|YP_001567152.1|_16-195_1IUH:A:	40	4.58
gi|160901572|ref|YP_001567153.1|_11-274_1UBE:A:5-270	76	3.50
gi|160901572|ref|YP_001567153.1|_276-337_1G19:A:270-329	16	3.75
gi|160901574|ref|YP_001567155.1|_310-468_1XX7:A:	42	4.36
gi|160901574|ref|YP_001567155.1|_205-300_1TUA:A:85-188	21	4.95
gi|160901575|ref|YP_001567156.1|_5-192,934-1029_1F3O:A:	70	3.31
gi|160901576|ref|YP_001567157.1|_1-302_1II7:A:	108	3.08
gi|160901577|ref|YP_001567158.1|_6-156_2FZF:A:10-167	33	4.79
gi|160901579|ref|YP_001567160.1|_13-208_2QFI:A:5-208	71	2.87
gi|160901579|ref|YP_001567160.1|_212-289_3BYP:A:6-87	17	4.82
gi|160901580|ref|YP_001567161.1|_32-156_1L3I:A:	52	3.58
gi|160901581|ref|YP_001567162.1|_4-158_1RLH:A:	48	3.58
gi|160901582|ref|YP_001567163.1|_3-155_1FUX:A:	63	2.62
gi|160901586|ref|YP_001567167.1|_1-178_1MVO:A:	34	3.56
gi|160901587|ref|YP_001567168.1|_268-421_2C2A:A:321-481	39	4.13
gi|160901587|ref|YP_001567168.1|_195-276_2C2A:A:232-320	11	8.09
gi|160901588|ref|YP_001567169.1|_1-373_1EG5:A:	119	3.16
gi|160901591|ref|YP_001567172.1|_2-187_1GKY:A:	55	3.38
gi|160901592|ref|YP_001567173.1|_4-66_1I6V:E:	31	3.16
gi|160901593|ref|YP_001567174.1|_119-421_1SET:A:111-421	105	2.96
gi|160901593|ref|YP_001567174.1|_1-115_1SET:A:1-110	15	7.33
gi|160901594|ref|YP_001567175.1|_70-228_1VHK:A:74-253	47	3.83
gi|160901594|ref|YP_001567175.1|_9-65_1NXZ:A:2-73	25	2.88
gi|160901595|ref|YP_001567176.1|_167-265_2OAU:A:180-280	26	3.88
gi|160901595|ref|YP_001567176.1|_99-163_2OAU:A:113-179	22	3.05
gi|160901595|ref|YP_001567176.1|_11-97_2OAU:A:27-112	7	12.29
gi|160901599|ref|YP_001567180.1|_92-192,427-506,541-662_1WLG:A:	124	2.36
gi|160901602|ref|YP_001567183.1|_103-182_1R1M:A:	34	4.12
gi|160901604|ref|YP_001567185.1|_48-232_1XKR:A:	45	4.56
gi|160901604|ref|YP_001567185.1|_253-324_1O6A:A:	21	4.14
gi|160901605|ref|YP_001567186.1|_44-230_1XKR:A:	45	4.56
gi|160901605|ref|YP_001567186.1|_290-369_1O6A:A:	21	4.14
gi|160901607|ref|YP_001567188.1|_5-221_2BC2:A:	67	3.30
gi|160901608|ref|YP_001567189.1|_324-566_2HYD:A:324-578	88	2.90
gi|160901608|ref|YP_001567189.1|_3-313_1PF4:A:10-320	62	5.00
gi|160901609|ref|YP_001567190.1|_398-642_3B60:A:329-581	83	3.05
gi|160901609|ref|YP_001567190.1|_25-74,128-389_2HYD:A:1-323	43	7.51
gi|160901610|ref|YP_001567191.1|_26-257_1R1D:A:	73	3.32
gi|160901611|ref|YP_001567192.1|_617-911_1B0U:A:	77	3.39
gi|160901611|ref|YP_001567192.1|_6-207,433-572_1F3O:A:	70	3.31
gi|160901613|ref|YP_001567194.1|_1-364_1O6C:A:	100	3.77
gi|160901616|ref|YP_001567197.1|_3-341_2F9F:A:2-167	56	2.96
gi|160901617|ref|YP_001567198.1|_173-482_1OBB:A:173-480	87	3.54
gi|160901617|ref|YP_001567198.1|_4-172_1OBB:A:2-172	55	3.11
gi|160901618|ref|YP_001567199.1|_1-208_1E4C:P:	64	3.22
gi|160901620|ref|YP_001567201.1|_1-257_1EFV:B:	75	3.36
gi|160901621|ref|YP_001567202.1|_6-192_1O97:D:1-192	66	2.91
gi|160901621|ref|YP_001567202.1|_207-325_1EFV:A:208-331	52	2.38
gi|160901622|ref|YP_001567203.1|_10-226_1DIQ:A:7-242	92	2.57
gi|160901622|ref|YP_001567203.1|_232-472_1F0X:A:274-567	64	4.59
gi|160901623|ref|YP_001567204.1|_5-239_1R59:O:5-256	99	2.55
gi|160901623|ref|YP_001567204.1|_250-483_1R59:O:257-491	79	2.97
gi|160901625|ref|YP_001567206.1|_7-157_1QQ2:A:	69	2.51
gi|160901626|ref|YP_001567207.1|_4-161_1S3Q:A:3-164	19	8.53
gi|160901627|ref|YP_001567208.1|_411-445,478-747_2CH7:B:225-529	12	25.67
gi|160901628|ref|YP_001567209.1|_20-408_1EU8:A:	130	3.13
gi|160901629|ref|YP_001567210.1|_19-104,230-392_1EQJ:A:3-76,A:311-510	99	2.78
gi|160901630|ref|YP_001567211.1|_252-735_1H54:A:269-753	144	3.34
gi|160901630|ref|YP_001567211.1|_4-250_1H54:A:1-268	81	3.31
gi|160901631|ref|YP_001567212.1|_1-206_1LVH:A:	67	3.30
gi|160901632|ref|YP_001567213.1|_4-42,73-297_2R6G:G:7-296	72	4.03
gi|160901633|ref|YP_001567214.1|_166-393_2R6G:F:261-504	64	3.81
gi|160901633|ref|YP_001567214.1|_27-61_2R6G:F:13-260	84	2.95
gi|160901634|ref|YP_001567215.1|_21-396_1EU8:A:	130	3.13
gi|160901635|ref|YP_001567216.1|_12-147_2C4N:A:1-250	87	2.87
gi|160901635|ref|YP_001567216.1|_194-321_2B0C:A:8-204	59	3.34
gi|160901637|ref|YP_001567218.1|_136-391_1FNN:A:1-276	84	3.29
gi|160901637|ref|YP_001567218.1|_3-64,95-146_1O4W:A:	29	4.31
gi|160901638|ref|YP_001567219.1|_3-171_1J54:A:	53	3.28
gi|160901640|ref|YP_001567221.1|_4-71_2FXO:D:838-963	6	21.33
gi|160901642|ref|YP_001567223.1|_113-249_1B74:A:106-252	47	3.13
gi|160901642|ref|YP_001567223.1|_9-110_1B74:A:1-105	28	3.75
gi|160901643|ref|YP_001567224.1|_7-164_1MR3:F:	56	3.16
gi|160901643|ref|YP_001567224.1|_10-54,174-264_1X6V:A:34-228	41	4.76
gi|160901644|ref|YP_001567225.1|_3-307_2HZB:A:2-312	104	2.99
gi|160901645|ref|YP_001567226.1|_119-217_1DQ3:A:227-335	29	3.76
gi|160901647|ref|YP_001567228.1|_5-79_1GRJ:A:2-79	13	6.00
gi|160901647|ref|YP_001567228.1|_84-158_2ETN:A:78-156	29	2.72
gi|160901648|ref|YP_001567229.1|_148-484_1E1O:A:161-502	96	3.56
gi|160901648|ref|YP_001567229.1|_3-141_1BBU:A:11-154	36	4.00
gi|160901649|ref|YP_001567230.1|_2-152_1OJ4:A:1-163	49	3.33
gi|160901649|ref|YP_001567230.1|_160-252_1UEK:A:149-268	34	3.53
gi|160901650|ref|YP_001567231.1|_5-83_3BZR:A:237-345	29	3.76
gi|160901651|ref|YP_001567232.1|_3-342_1JG8:A:	107	3.21
gi|160901652|ref|YP_001567233.1|_46-131_1S7B:A:	24	4.54
gi|160901652|ref|YP_001567233.1|_173-270_1S7B:A:	24	4.54
gi|160901654|ref|YP_001567235.1|_59-233_3CNV:A:98-259	38	4.26
gi|160901654|ref|YP_001567235.1|_5-74_1HW1:A:5-78	22	3.36
gi|160901657|ref|YP_001567238.1|_4-313_1B65:A:	122	3.01
gi|160901658|ref|YP_001567239.1|_82-308_1TV8:A:	108	3.03
gi|160901662|ref|YP_001567243.1|_10-329_1P9R:A:	109	3.83
gi|160901663|ref|YP_001567244.1|_21-216_1W5F:A:22-215	48	4.04
gi|160901663|ref|YP_001567244.1|_212-323_1W5F:A:216-336	40	3.02
gi|160901664|ref|YP_001567245.1|_5-173_1E4F:T:7-199	50	3.86
gi|160901664|ref|YP_001567245.1|_199-383_1E4F:T:200-390	55	3.47
gi|160901666|ref|YP_001567247.1|_402-634_1BJT:A:	202	3.76
gi|160901666|ref|YP_001567247.1|_7-219_1EI1:A:2-220	76	2.88
gi|160901666|ref|YP_001567247.1|_222-398_1KIJ:A:221-392	44	3.91
gi|160901668|ref|YP_001567249.1|_10-271_1A3G:A:	104	2.93
gi|160901669|ref|YP_001567250.1|_126-361_1OLT:A:	137	3.22
gi|160901670|ref|YP_001567251.1|_1-140_1O50:A:1-145	45	3.22
gi|160901671|ref|YP_001567252.1|_7-293_2AJR:A:1-319	88	3.62
gi|160901672|ref|YP_001567253.1|_110-394_1TV8:A:	108	3.03
gi|160901673|ref|YP_001567254.1|_9-76_1Z77:A:1-75	12	6.25
gi|160901674|ref|YP_001567255.1|_11-246_1K30:A:	89	4.12
gi|160901675|ref|YP_001567256.1|_3-134_1VJL:A:	33	4.94
gi|160901676|ref|YP_001567257.1|_7-280_1RQJ:A:	55	5.44
gi|160901677|ref|YP_001567258.1|_266-377,406-459_1CVL:A:	109	2.93
gi|160901677|ref|YP_001567258.1|_140-322_1TCA:A:	116	2.73
gi|160901678|ref|YP_001567259.1|_5-74_1XNF:A:	52	4.98
gi|160901679|ref|YP_001567260.1|_3-179_2FHP:A:1-182	55	3.31
gi|160901680|ref|YP_001567261.1|_21-287,357-395_1K7H:A:	179	2.65
gi|160901684|ref|YP_001567265.1|_272-535_1GM5:A:286-549	65	4.06
gi|160901684|ref|YP_001567265.1|_103-269_1GM5:A:106-285	65	2.77
gi|160901684|ref|YP_001567265.1|_468-731_1GM5:A:550-755	71	2.90
gi|160901687|ref|YP_001567268.1|_245-342,377-453_1JWQ:A:	56	3.20
gi|160901688|ref|YP_001567269.1|_161-347_1CHD:A:	69	2.87
gi|160901688|ref|YP_001567269.1|_1-110_1A2O:A:1-140	38	3.68
gi|160901690|ref|YP_001567271.1|_10-187_1B0P:A:416-668	82	3.09
gi|160901691|ref|YP_001567272.1|_15-261_1B0P:A:786-1232	147	3.04
gi|160901692|ref|YP_001567273.1|_29-155_1VQ2:A:	58	3.33
gi|160901693|ref|YP_001567274.1|_3-375_1OLT:A:	137	3.22
gi|160901695|ref|YP_001567276.1|_4-295_2F2A:B:4-293	91	3.19
gi|160901695|ref|YP_001567276.1|_296-402_2F2A:B:294-400	32	3.69
gi|160901696|ref|YP_001567277.1|_13-441_2GI3:A:1-475	139	3.42
gi|160901697|ref|YP_001567278.1|_4-192_2NR9:A:4-192	41	4.61
gi|160901698|ref|YP_001567279.1|_197-392_1PYS:B:191-399	62	3.37
gi|160901698|ref|YP_001567279.1|_41-181_1PYS:B:39-151	52	2.17
gi|160901698|ref|YP_001567279.1|_485-703_1PYS:B:475-681	61	3.39
gi|160901698|ref|YP_001567279.1|_718-808_1PYS:B:682-785	25	4.16
gi|160901698|ref|YP_001567279.1|_399-493_1PYS:B:400-474	23	3.26
gi|160901699|ref|YP_001567280.1|_97-341_1PYS:A:	77	3.45
gi|160901699|ref|YP_001567280.1|_17-102_1EIY:A:6-84	18	4.39
gi|160901701|ref|YP_001567282.1|_1-200_3D31:A:1-229	75	3.05
gi|160901703|ref|YP_001567284.1|_17-377_1PV7:A:	68	6.13
gi|160901704|ref|YP_001567285.1|_3-89_2BV6:A:5-140	33	4.09
gi|160901705|ref|YP_001567286.1|_7-416_1O20:A:	122	3.39
gi|160901706|ref|YP_001567287.1|_160-268_2AMF:A:153-256	19	5.47
gi|160901706|ref|YP_001567287.1|_4-159_2AMF:A:1-152	52	2.92
gi|160901707|ref|YP_001567288.1|_4-429_1C3C:A:	94	4.56
gi|160901708|ref|YP_001567289.1|_554-749_1XHK:A:	58	3.19
gi|160901709|ref|YP_001567290.1|_2-493_1K9X:A:	125	3.98
gi|160901710|ref|YP_001567291.1|_219-462_1J31:A:	88	2.98
gi|160901711|ref|YP_001567292.1|_100-292_1PSD:A:108-295	71	2.65
gi|160901711|ref|YP_001567292.1|_1-129_1YGY:A:3-98,A:283-316	54	2.43
gi|160901712|ref|YP_001567293.1|_4-244_1BU6:O:3-253	81	3.10
gi|160901712|ref|YP_001567293.1|_245-480_1BU6:O:254-499	77	3.19
gi|160901713|ref|YP_001567294.1|_88-387_1Z05:A:209-405	65	3.03
gi|160901713|ref|YP_001567294.1|_14-74_1Z6R:A:12-81	16	4.38
gi|160901714|ref|YP_001567295.1|_3-437_1A0E:A:	128	3.46
gi|160901715|ref|YP_001567296.1|_330-364,397-666_2CH7:B:225-529	12	25.67
gi|160901716|ref|YP_001567297.1|_2-384_1EX1:A:1-388	125	3.10
gi|160901716|ref|YP_001567297.1|_385-449,490-645_1EX1:A:389-602	87	2.46
gi|160901717|ref|YP_001567298.1|_351-677_1N82:A:	104	3.17
gi|160901717|ref|YP_001567298.1|_859-1040_1I8A:A:	63	3.00
gi|160901717|ref|YP_001567298.1|_193-345_1DYO:A:	51	3.06
gi|160901717|ref|YP_001567298.1|_58-190_1DYO:A:	51	3.06
gi|160901717|ref|YP_001567298.1|_698-851_1I8A:A:	63	3.00
gi|160901718|ref|YP_001567299.1|_15-225_2IW0:A:29-248	82	2.68
gi|160901719|ref|YP_001567300.1|_16-88,215-531_1GQ8:A:	136	2.34
gi|160901720|ref|YP_001567301.1|_14-262_1V43:A:7-245	69	3.46
gi|160901721|ref|YP_001567302.1|_22-268_3DHW:C:1-240	71	3.38
gi|160901722|ref|YP_001567303.1|_71-259_3DHW:A:6-208	37	5.49
gi|160901723|ref|YP_001567304.1|_105-312_3D31:C:13-260	44	5.64
gi|160901724|ref|YP_001567305.1|_58-381,432-641_1VR5:A:23-557	182	2.94
gi|160901725|ref|YP_001567306.1|_10-505_1B8F:A:	128	3.98
gi|160901726|ref|YP_001567307.1|_88-647_1X87:A:	138	3.95
gi|160901727|ref|YP_001567308.1|_3-180_1QD1:A:2-180	56	3.20
gi|160901727|ref|YP_001567308.1|_181-296_1QD1:A:181-326	37	3.95
gi|160901728|ref|YP_001567309.1|_82-383_2BB0:A:74-373	91	3.30
gi|160901728|ref|YP_001567309.1|_40-83,382-421_2BB0:A:3-73,A:374-415	37	3.08
gi|160901730|ref|YP_001567311.1|_3-113_1ONL:A:	49	2.59
gi|160901732|ref|YP_001567313.1|_408-666_1N1M:A:509-764	74	3.46
gi|160901732|ref|YP_001567313.1|_12-407_1N1M:A:39-508	175	2.69
gi|160901733|ref|YP_001567314.1|_212-392_2AMX:A:20-376	101	3.53
gi|160901734|ref|YP_001567315.1|_52-186,251-313_1AUO:A:	66	3.30
gi|160901735|ref|YP_001567316.1|_73-324_1EVQ:A:	88	3.50
gi|160901736|ref|YP_001567317.1|_146-392_1K32:A:39-319	100	2.81
gi|160901737|ref|YP_001567318.1|_151-369_1OLT:A:	137	3.22
gi|160901738|ref|YP_001567319.1|_5-376_1SMA:A:124-505	146	2.62
gi|160901739|ref|YP_001567320.1|_5-233_1X42:A:1-230	69	3.33
gi|160901740|ref|YP_001567321.1|_6-115_1UFY:A:	33	3.67
gi|160901741|ref|YP_001567322.1|_174-356_1G7S:A:1-227	74	3.07
gi|160901741|ref|YP_001567322.1|_475-600_1G7S:A:329-459	38	3.45
gi|160901741|ref|YP_001567322.1|_595-691_1D1N:A:	39	2.54
gi|160901741|ref|YP_001567322.1|_364-447_1G7S:A:460-587	39	3.28
gi|160901742|ref|YP_001567323.1|_10-107_1H7M:A:	30	3.30
gi|160901743|ref|YP_001567324.1|_7-361_1VJO:A:	114	3.31
gi|160901744|ref|YP_001567325.1|_100-285_1DXY:A:101-299	69	2.88
gi|160901744|ref|YP_001567325.1|_26-129_1YGY:A:3-98,A:283-316	54	2.43
gi|160901745|ref|YP_001567326.1|_2-59_1VJW:A:	27	2.19
gi|160901746|ref|YP_001567327.1|_4-253_1HYQ:A:	65	3.57
gi|160901748|ref|YP_001567329.1|_4-131_1XBF:A:	43	3.23
gi|160901750|ref|YP_001567331.1|_14-183_1JI0:A:	71	3.38
gi|160901751|ref|YP_001567332.1|_22-368_1USG:A:	97	3.57
gi|160901754|ref|YP_001567335.1|_9-260_1G6H:A:	81	3.14
gi|160901755|ref|YP_001567336.1|_7-241_1JI0:A:	71	3.38
gi|160901758|ref|YP_001567339.1|_5-222,313-369_1PJ5:A:4-219,A:339-427	98	3.12
gi|160901758|ref|YP_001567339.1|_222-308_1NG4:A:219-306	26	3.38
gi|160901759|ref|YP_001567340.1|_11-528_1UZB:A:	153	3.37
gi|160901762|ref|YP_001567343.1|_3-222_1VPL:A:	65	3.66
gi|160901764|ref|YP_001567345.1|_13-185_1VKF:A:	57	3.02
gi|160901765|ref|YP_001567346.1|_55-129_2JOV:A:1-77	25	3.08
gi|160901766|ref|YP_001567347.1|_4-164,249-316_1D4C:A:103-359,A:506-570	110	2.94
gi|160901766|ref|YP_001567347.1|_124-254_1D7Y:A:116-236	43	2.81
gi|160901767|ref|YP_001567348.1|_2-216,323-358_1NG4:A:1-218,A:307-364	86	3.22
gi|160901767|ref|YP_001567348.1|_217-312_1NG4:A:219-306	26	3.38
gi|160901768|ref|YP_001567349.1|_3-253_1BU6:O:3-253	81	3.10
gi|160901768|ref|YP_001567349.1|_253-495_1BU6:O:254-499	77	3.19
gi|160901771|ref|YP_001567352.1|_7-278_2R6G:G:7-296	72	4.03
gi|160901772|ref|YP_001567353.1|_51-277_2R6G:F:261-504	64	3.81
gi|160901773|ref|YP_001567354.1|_21-425_1EU8:A:	130	3.13
gi|160901774|ref|YP_001567355.1|_9-436_1PV7:A:	68	6.13
gi|160901776|ref|YP_001567357.1|_2-231_1VPL:A:	65	3.66
gi|160901777|ref|YP_001567358.1|_2-402_1PV7:A:	68	6.13
gi|160901778|ref|YP_001567359.1|_898-1151_1Z5Z:A:663-906	69	3.54
gi|160901778|ref|YP_001567359.1|_655-895_1Z63:A:432-661	78	2.95
gi|160901779|ref|YP_001567360.1|_10-248_1G29:1:1-240	73	3.29
gi|160901780|ref|YP_001567361.1|_11-207_1WF3:A:3-180	57	3.12
gi|160901780|ref|YP_001567361.1|_183-295_1WF3:A:181-298	30	3.93
gi|160901781|ref|YP_001567362.1|_1-186_1S8N:A:	43	4.42
gi|160901782|ref|YP_001567363.1|_163-279_2C2A:A:321-481	39	4.13
gi|160901782|ref|YP_001567363.1|_20-78_2K2N:A:31-200	53	3.21
gi|160901785|ref|YP_001567366.1|_77-349_1DBQ:A:	81	3.48
gi|160901785|ref|YP_001567366.1|_4-72_1HW1:A:5-78	22	3.36
gi|160901786|ref|YP_001567367.1|_30-386_1JQ5:A:	96	3.81
gi|160901787|ref|YP_001567368.1|_58-246_3DDV:A:3-145	34	4.21
gi|160901787|ref|YP_001567368.1|_6-84_1V4R:A:1-100	34	2.94
gi|160901788|ref|YP_001567369.1|_17-227_1ODK:A:	57	4.11
gi|160901789|ref|YP_001567370.1|_31-424_1EU8:A:	130	3.13
gi|160901790|ref|YP_001567371.1|_53-283_2R6G:F:261-504	64	3.81
gi|160901791|ref|YP_001567372.1|_3-274_2R6G:G:7-296	72	4.03
gi|160901792|ref|YP_001567373.1|_4-125_1QD9:A:	47	2.64
gi|160901793|ref|YP_001567374.1|_6-460_1AX4:A:	150	3.10
gi|160901794|ref|YP_001567375.1|_81-297_1V9K:A:	78	2.91
gi|160901794|ref|YP_001567375.1|_15-63_1FJG:D:	69	3.01
gi|160901797|ref|YP_001567378.1|_1-390_2GB3:A:4-392	118	3.30
gi|160901799|ref|YP_001567380.1|_92-203_1JR9:A:92-202	32	3.47
gi|160901799|ref|YP_001567380.1|_1-91_1GV3:A:25-126	29	3.52
gi|160901800|ref|YP_001567381.1|_3-49,83-149,303-383_2A22:A:4-196	66	2.92
gi|160901801|ref|YP_001567382.1|_4-380_1KBL:A:2-376	96	3.91
gi|160901801|ref|YP_001567382.1|_524-876_1KBL:A:510-873	99	3.68
gi|160901801|ref|YP_001567382.1|_396-517_1H6Z:A:406-537	49	2.69
gi|160901802|ref|YP_001567383.1|_1-311_1V93:A:	78	3.74
gi|160901803|ref|YP_001567384.1|_42-351_1LS1:A:89-295	51	4.06
gi|160901803|ref|YP_001567384.1|_325-426_2FFH:A:319-418	31	3.23
gi|160901804|ref|YP_001567385.1|_1-92_1FJG:P:	31	2.68
gi|160901805|ref|YP_001567386.1|_15-61_1WF3:A:181-298	30	3.93
gi|160901806|ref|YP_001567387.1|_11-99_2F1L:A:7-95	23	3.87
gi|160901806|ref|YP_001567387.1|_106-175_2F1L:A:101-175	27	2.78
gi|160901807|ref|YP_001567388.1|_7-250_1UAL:A:	75	3.64
gi|160901808|ref|YP_001567389.1|_33-180_1V2X:A:	65	2.94
gi|160901809|ref|YP_001567390.1|_3-112_2J01:T:1-138	50	2.76
gi|160901810|ref|YP_001567391.1|_31-129,173-321_1B12:A:	86	2.87
gi|160901811|ref|YP_001567392.1|_4-221_1XDZ:A:	70	3.41
gi|160901812|ref|YP_001567393.1|_2-251_1VQZ:A:1-241	76	3.17
gi|160901817|ref|YP_001567398.1|_92-221_1WLG:A:	124	2.36
gi|160901818|ref|YP_001567399.1|_89-198_1WLG:A:	124	2.36
gi|160901819|ref|YP_001567400.1|_143-324_1JCF:A:141-336	58	3.38
gi|160901819|ref|YP_001567400.1|_5-141_1JCF:A:1-140	43	3.26
gi|160901820|ref|YP_001567401.1|_9-136_1VHX:A:	38	3.92
gi|160901822|ref|YP_001567403.1|_64-462_1IR6:A:	111	3.47
gi|160901823|ref|YP_001567404.1|_397-452_1W3B:A:	90	4.31
gi|160901824|ref|YP_001567405.1|_1-82_2A6A:A:1-103	30	3.43
gi|160901827|ref|YP_001567408.1|_82-205_1XCB:A:78-203	49	2.57
gi|160901827|ref|YP_001567408.1|_7-79_1XCB:A:4-77	22	3.36
