PDB_ID	Total_Structures	Average_Length
Kwal_1097_372-462,504-610_1KLX:A:	31	4.29
Kwal_1105_9-464_1PV7:A:	68	6.13
Kwal_1109_132-360_1YAG:A:147-375	80	2.86
Kwal_1109_1-138_1YAG:A:4-146	52	2.75
Kwal_1116_4-177_1UKV:Y:	60	3.40
Kwal_1119_128-313_1TUB:B:246-437	64	2.88
Kwal_1119_1-127_1TUB:B:1-245	73	3.33
Kwal_1122_345-1181,1271-1295_1CEZ:A:	245	3.58
Kwal_1132_2-160_1R3B:A:	45	4.47
Kwal_1136_40-150_1XBL:A:	19	3.95
Kwal_1143_624-699_2R8B:A:44-246	66	3.08
Kwal_1151_362-593_1PYS:B:475-681	61	3.39
Kwal_1151_294-368_1PYS:B:400-474	23	3.26
Kwal_1151_5-78_1PYS:B:1-38,B:152-190	23	3.39
Kwal_1151_209-268_1PYS:B:191-399	62	3.37
Kwal_1159_674-825,948-1094_1XJD:A:	93	3.44
Kwal_1159_1385-1501_1MVO:A:	34	3.56
Kwal_1159_47-143_1NWZ:A:	42	2.98
Kwal_1167_78-253_1YTA:A:1-180	53	3.40
Kwal_1171_31-66_1DH3:A:	5	10.80
Kwal_1174_8-67_1HDJ:A:	23	3.30
Kwal_1176_5-366_2BKW:A:3-384	122	3.13
Kwal_1181_8-468_1CJ0:A:	145	3.24
Kwal_1186_171-385,426-577,632-749_1FO3:A:	140	3.26
Kwal_1230_56-158,215-260_1FKM:A:249-442	54	3.59
Kwal_1235_186-218,306-371,442-589_2OVR:B:2365-2706	116	2.95
Kwal_1242_5-228_3DHW:C:1-240	71	3.38
Kwal_1249_18-341_1BLX:A:	95	3.21
Kwal_1256_5-312_1J31:A:	88	2.98
Kwal_1263_69-162,269-409_1ERJ:A:	123	3.15
Kwal_1273_2-243_1MUO:A:	86	3.03
Kwal_1287_501-562,1293-1447_1Z3I:X:390-735	120	2.88
Kwal_1287_265-288,351-576_1Z63:A:432-661	78	2.95
Kwal_1287_1179-1232_1IYM:A:	24	2.25
Kwal_1309_403-523_1RRP:B:	40	3.35
Kwal_1314_538-757_1HU3:A:	41	6.32
Kwal_1321_84-337_1OZ4:A:471-763	86	3.40
Kwal_1327_1-71_1OQC:A:	27	4.15
Kwal_1342_4-128_1ZAV:A:1-177	39	4.54
Kwal_1354_94-357_1J1I:A:	75	3.57
Kwal_1383_294-333,401-545_1TIP:A:	59	3.24
Kwal_1383_79-287_1BIF:A:37-249	50	4.26
Kwal_1386_20-180_1D2T:A:	57	3.93
Kwal_1394_5-860_2BPT:A:1-861	171	5.03
Kwal_1402_4-85_1HB6:A:	20	4.30
Kwal_1411_5-276_1F89:A:	79	3.56
Kwal_1416_5-319_1PME:A:	106	3.25
Kwal_1420_190-407_1PGV:A:	51	3.27
Kwal_1436_155-184_1DSQ:A:	10	2.10
Kwal_1436_102-144_1AAF:A:	22	2.50
Kwal_1436_59-84_1DSQ:A:	10	2.10
Kwal_1439_11-331_2CWN:A:13-331	80	3.99
Kwal_1470_10-216_1PRX:A:	80	2.75
Kwal_1472_249-395_1QMG:A:308-595	65	4.43
Kwal_1472_47-246_1NP3:A:1-182	64	2.84
Kwal_1487_123-370_1GHS:A:	100	3.06
Kwal_1492_22-1126,1163-1195_1I50:B:	360	3.35
Kwal_1498_32-146,265-358,717-928_1SU4:A:1-124,A:240-343,A:751-994	104	4.56
Kwal_1498_362-382,518-770_1SU4:A:344-360,A:600-750	60	2.82
Kwal_1498_370-575_1MO7:A:	76	2.80
Kwal_1498_145-264_1SU4:A:125-239	52	2.21
Kwal_1504_45-251_1JCU:A:	76	2.74
Kwal_1511_3-275_1GEG:A:	71	3.59
Kwal_1524_196-221_2HAP:C:55-97	14	3.07
Kwal_1537_581-840_1Z3I:X:390-735	120	2.88
Kwal_1537_243-279,355-580_1Z3I:X:92-389	91	3.27
Kwal_1543_1-41_1CO4:A:	16	2.62
Kwal_1554_17-359_1HFB:A:	102	3.40
Kwal_1558_231-547_1JVN:A:230-552	101	3.20
Kwal_1558_2-213_1JVN:A:3-229	78	2.94
Kwal_1563_61-483_1A12:A:	164	2.45
Kwal_1585_39-235,291-485,532-558_1PV7:A:	68	6.13
Kwal_1591_185-277,326-420_1PUJ:A:	79	3.46
Kwal_1597_15-377_1GXR:A:	119	2.82
Kwal_1600_354-616_1Z3I:X:390-735	120	2.88
Kwal_1600_109-352_1Z63:A:432-661	78	2.95
Kwal_1600_882-1002_1OFC:X:851-978	27	4.74
Kwal_1600_719-828_1OFC:X:697-798	18	5.67
Kwal_1600_829-880_1OFC:X:799-850	15	3.47
Kwal_1606_3-161_2F8A:A:12-195	73	2.52
Kwal_1611_5-247,278-317_1VYH:C:92-408	107	2.96
Kwal_1619_47-228_1XX7:A:	42	4.36
Kwal_1621_1-115_2J01:P:5-150	55	2.65
Kwal_1625_76-235,293-498_1PV7:A:	68	6.13
Kwal_1631_5-50_1D66:A:8-48	9	4.56
Kwal_1634_204-344_1FL0:A:	71	2.39
Kwal_1634_4-109_2HRK:B:4-121	32	3.78
Kwal_1636_4-41_1ZME:C:31-66	9	4.00
Kwal_1636_346-449_1BYW:A:	35	3.14
Kwal_1641_7-141_1M45:A:	39	3.74
Kwal_1653_95-321_1WRB:A:164-401	73	3.26
Kwal_1653_258-478_2J0S:A:244-411	52	3.23
Kwal_1659_60-322_1RI5:A:	71	3.55
Kwal_1671_4-75,122-220,302-399_1ERJ:A:	123	3.15
Kwal_1675_14-288,325-372_1K8K:C:	110	3.37
Kwal_1679_102-168_1TAF:B:	16	4.38
Kwal_1679_304-403,435-479_2BPT:A:1-861	171	5.03
Kwal_1689_306-376_1DT4:A:	19	3.84
Kwal_1689_56-129_2AXY:A:11-81	16	4.44
Kwal_1689_136-211_1WVN:A:5-74	18	3.89
Kwal_1710_236-527_1VYH:C:92-408	107	2.96
Kwal_1716_15-179_2OOX:E:3-181	54	3.31
Kwal_1716_183-316_2NYC:A:181-320	50	2.80
Kwal_1719_40-95,132-257_1S9I:A:	85	3.93
Kwal_1724_90-632_1FUK:A:	51	3.18
Kwal_1733_156-236_1PKP:A:78-148	25	2.84
Kwal_1733_74-145_1PKP:A:4-77	25	2.96
Kwal_1746_360-420_1GNF:A:	19	2.37
Kwal_1751_356-700_2F2H:A:248-585	104	3.25
Kwal_1751_702-783_2F2H:A:586-665	35	2.29
Kwal_1751_236-353_2F2H:A:1-247	81	3.05
Kwal_1757_14-92_1MK0:A:	22	4.41
Kwal_1761_30-64,120-429_1UM8:A:	95	3.83
Kwal_1765_567-681_1VLM:A:	66	3.30
Kwal_1773_15-298_1V93:A:	78	3.74
Kwal_1781_81-273_1Q32:A:79-293	73	2.95
Kwal_1781_264-555_1Q32:A:302-538	79	3.00
Kwal_1785_18-535_1LCI:A:	183	2.96
Kwal_1789_34-217_1NI4:B:0-191	64	2.98
Kwal_1789_230-361_1NI4:B:192-329	45	3.07
Kwal_1793_4-475,504-525_1PV7:A:	68	6.13
Kwal_1803_550-857_1RQB:A:4-306	98	3.09
Kwal_1803_101-371_1ULZ:A:115-328	59	3.63
Kwal_1803_854-1027_1RQB:A:307-474	42	4.00
Kwal_1803_15-129_1ULZ:A:1-114	36	3.17
Kwal_1803_352-470_1ULZ:A:329-451	44	2.80
Kwal_1803_1090-1167_1O78:A:	41	2.05
Kwal_1811_113-195_1WZ3:A:10-93	32	2.62
Kwal_1825_69-235_1GKZ:A:38-185	30	4.93
Kwal_1825_270-397,444-477_1GKZ:A:186-378	46	4.20
Kwal_1828_2-135_1AYZ:A:	44	3.48
Kwal_1834_136-247,309-328_2V8Q:E:23-181	50	3.18
Kwal_1834_6-104_2OOX:E:182-334	64	2.39
Kwal_1845_180-267_1ICC:A:	35	2.49
Kwal_1851_166-264_1B7F:A:123-204	28	2.93
Kwal_1851_380-473_1X4G:A:8-103	32	3.00
Kwal_1851_2-35,109-134_2CQB:A:1-89	27	3.30
Kwal_1868_946-1017,1168-1351_1Z5Z:A:663-906	69	3.54
Kwal_1868_663-789,827-937_1Z63:A:432-661	78	2.95
Kwal_1868_1057-1124_1G25:A:	24	2.71
Kwal_1874_43-439_1H4P:A:	145	2.81
Kwal_1886_12-95,127-319_1K32:A:320-679	131	2.75
Kwal_1900_53-611_2NQO:A:29-375,B:380-565	179	2.98
Kwal_1904_34-253_1D2E:A:55-250	59	3.32
Kwal_1904_232-327_1D2E:A:251-348	36	2.72
Kwal_1904_326-425_1EXM:A:313-405	29	3.21
Kwal_1908_4-52_2VRD:A:1-61	22	2.77
Kwal_1921_72-137_1IUF:A:76-141	20	3.30
Kwal_1924_146-316_2OVR:B:2365-2706	116	2.95
Kwal_1927_6-67_1YDL:A:6-71	19	3.47
Kwal_1938_1762-1956_1XA6:A:271-466	58	3.38
Kwal_1938_254-724_1NVU:S:	110	4.37
Kwal_1938_891-907,953-1012,1040-1124,1243-1329,1399-1473_1NVU:S:	110	4.37
Kwal_1938_1693-1756_1V5M:A:	48	2.81
Kwal_1957_7-135,231-443_2GFO:A:762-1109	110	3.16
Kwal_1960_12-178_1PZN:A:96-349	73	3.48
Kwal_1965_3-287_2NYM:C:2-294	96	3.05
Kwal_1973_53-146_1YTB:A:61-155	24	3.96
Kwal_1973_143-228_1YTB:A:156-240	27	3.15
Kwal_1981_15-85,133-549_1GZ5:A:	138	3.30
Kwal_1981_578-855_1U02:A:	73	3.26
Kwal_2004_6-77_2FWK:A:24-115	30	3.07
Kwal_2006_9-176_1CJW:A:	51	3.25
Kwal_2008_50-419_2GFO:A:762-1109	110	3.16
Kwal_2014_144-225_1X3A:A:8-94	19	4.58
Kwal_2016_4-157_1XRI:A:	43	3.51
Kwal_2019_28-142_4FIV:A:	37	3.05
Kwal_2019_182-239_1Z96:A:295-332	9	4.22
Kwal_2026_55-195,231-256_1MPG:A:100-282	61	3.00
Kwal_2044_2-71_1A32:A:	16	5.31
Kwal_2046_1-141_1WFS:A:	50	3.00
Kwal_2048_152-520_1FC4:A:	125	3.20
Kwal_2052_283-381,408-512_1MV5:A:	91	2.66
Kwal_2052_114-241_1OXS:C:1-242	79	3.06
Kwal_2057_314-456,516-565_1LL2:A:	88	2.99
Kwal_2064_1-292_1UKV:G:5-301	105	2.83
Kwal_2064_299-393_1UKV:G:302-399	35	2.80
Kwal_2064_394-439_1UKV:G:400-446	16	2.94
Kwal_2081_34-270_1IXK:A:	89	3.52
Kwal_2090_201-444_1LTL:A:	66	3.62
Kwal_2090_494-695,735-831_1OFH:A:	90	3.43
Kwal_2103_552-801_1QZM:A:	24	3.92
Kwal_2103_890-1071_1RRE:A:	60	3.03
Kwal_2103_180-283_2ANE:A:8-117	32	3.44
Kwal_2112_21-127_1N1J:A:	21	4.14
Kwal_2118_15-96,155-358_1HD7:A:	90	3.06
Kwal_2126_5-252_1SQJ:A:4-430	173	2.47
Kwal_2130_1-185_1BUP:A:4-188	57	3.25
Kwal_2130_188-380_1HJO:A:189-382	46	4.22
Kwal_2130_385-541_1CKR:A:	51	3.12
Kwal_2130_536-615_1UD0:A:	14	8.00
Kwal_2141_5-63,150-207_1A17:A:	28	5.68
Kwal_2144_132-412_1JNY:A:4-227	68	3.29
Kwal_2165_62-219_1JFZ:A:	39	3.79
Kwal_2171_33-189_1FUK:A:	51	3.18
Kwal_2175_193-439_1LTL:A:	66	3.62
Kwal_2175_504-822_1NY5:A:138-384	80	3.09
Kwal_2188_3-118_1FWQ:A:	54	2.13
Kwal_2191_1-224_1G62:A:	93	2.41
Kwal_2206_193-246_2CSH:A:8-60	21	2.52
Kwal_2210_19-307_1OKC:A:	55	5.31
Kwal_2223_28-283_1LFP:A:	69	3.52
Kwal_2227_8-117_2I4R:A:4-79	23	3.30
Kwal_2229_166-260_1CDZ:A:	38	2.53
Kwal_2229_76-166_1AXI:B:131-236	35	3.03
Kwal_2234_40-471_1OHW:A:	147	3.14
Kwal_2238_2-110,212-307_1NRG:A:	70	3.04
Kwal_2242_24-175_1PXF:A:	44	2.50
Kwal_2244_3-174_1C1Y:A:	53	3.15
Kwal_2247_77-348_2VK9:A:2-541	149	3.62
Kwal_2249_1-192_1IM5:A:	68	2.63
Kwal_2258_46-336_1ERJ:A:	123	3.15
Kwal_2265_326-396_3B5N:C:443-496	2	34.50
Kwal_2265_482-553_1SFC:H:	6	14.33
Kwal_2278_21-75_2EPS:A:408-446	14	2.79
Kwal_2293_113-270_1R51:A:137-296	42	3.81
Kwal_2293_2-106_1R51:A:1-136	30	4.53
Kwal_2303_227-473_1EOV:A:205-557	105	3.36
Kwal_2303_87-215_1EOV:A:71-204	34	3.94
Kwal_2313_1032-1476_1NVU:S:	110	4.37
Kwal_2313_23-90_1UE9:A:	33	2.39
Kwal_2313_161-270_1M2V:B:61-215,B:553-646	63	3.97
Kwal_2329_127-281_2C1I:A:268-463	60	3.27
Kwal_2340_1-309_1OTH:A:185-354	61	2.79
Kwal_2348_74-621_2B7M:A:73-623	112	4.92
Kwal_2352_146-181,224-294_1G4M:A:5-175	56	3.05
Kwal_2364_503-615_1C07:A:	30	3.17
Kwal_2369_400-513_1KT1:A:254-421	30	5.60
Kwal_2375_320-375_1WD2:A:	24	2.46
Kwal_2375_162-238_1CHC:A:	24	2.83
Kwal_2377_152-300,372-478_1YAG:A:147-375	80	2.86
Kwal_2377_12-159_1C0G:A:1-146	47	3.11
Kwal_2394_3-189_1HUQ:A:	47	3.49
Kwal_2397_161-258_2CTF:A:7-96	20	4.45
Kwal_2397_609-699_2CTL:A:8-91	27	3.11
Kwal_2397_772-853_2CTE:A:8-88	23	3.52
Kwal_2397_1147-1205_2CTE:A:8-88	23	3.52
Kwal_2397_936-1022_1X4M:A:8-88	24	3.38
Kwal_2397_699-769_2CTJ:A:8-89	22	3.73
Kwal_2397_849-930_1KHM:A:	22	4.05
Kwal_2409_100-236_1SMB:A:	38	3.92
Kwal_2410_232-369_1SMB:A:	38	3.92
Kwal_2415_322-596_1DNP:A:201-469	78	3.45
Kwal_2415_95-274_1DNP:A:1-200	53	3.77
Kwal_2435_25-235,1008-1234_1XEW:X:,Y:	93	3.55
Kwal_2435_526-719_1GXL:A:	66	3.11
Kwal_2444_5-272_1JTV:A:	81	3.52
Kwal_2452_501-604_1XBL:A:	19	3.95
Kwal_2457_72-114,255-479_1QQ9:A:	85	3.26
Kwal_2457_145-244_1DE4:C:190-382	86	2.24
Kwal_2466_89-196_2E9X:B:62-173	25	4.56
Kwal_2466_11-87_2E9X:B:1-61	23	2.65
Kwal_2476_204-781_2A3L:A:212-839	177	3.55
Kwal_2483_28-492_1CJ0:A:	145	3.24
Kwal_2484_9-173_1EK0:A:	49	3.47
Kwal_2497_1-247_1IA8:A:	99	2.78
Kwal_2499_155-283_1S3S:G:	43	2.74
Kwal_2508_192-330,404-459,499-593_2P6R:A:203-403	66	3.05
Kwal_2521_44-147_1G4M:A:176-393	55	3.96
Kwal_2526_5-101_1H88:C:89-143	19	2.89
Kwal_2537_7-80,112-218_2Q4O:A:8-190	49	3.73
Kwal_2543_614-671_1X6E:A:8-40	12	2.75
Kwal_2543_577-628_1X6E:A:8-40	12	2.75
Kwal_2543_543-572_2GLI:A:103-134	15	2.13
Kwal_2543_432-460_2GLI:A:103-134	15	2.13
Kwal_2543_671-708_1A1I:A:132-159	10	2.80
Kwal_2550_229-395_1DUS:A:	56	3.46
Kwal_2554_132-247,276-469_1U5R:A:	96	3.22
Kwal_2568_248-399_1PV7:A:	68	6.13
Kwal_2574_50-437_1YIZ:A:12-429	128	3.27
Kwal_2580_41-188_1ORV:A:39-508	174	2.70
Kwal_2587_51-335_1EQJ:A:3-76,A:311-510	99	2.78
Kwal_2591_161-204_1WIR:A:	40	3.00
Kwal_2598_5-211_1AE1:A:	71	3.63
Kwal_2607_4-144_1GW5:S:	38	3.74
Kwal_2610_1-276_2DEK:A:1-265	90	2.94
Kwal_2619_6-45_2HAP:C:55-97	14	3.07
Kwal_2641_8-128_2P6R:A:1-202	56	3.61
Kwal_2675_3-162_1U7P:A:	56	2.93
Kwal_2677_240-519_2G39:A:224-497	101	2.71
Kwal_2677_8-236_2G39:A:3-223	86	2.57
Kwal_2687_6-319_1PME:A:	106	3.25
Kwal_2691_32-117,190-265,324-396,423-461_1SQJ:A:4-430	173	2.47
Kwal_2694_189-317_1SQJ:A:4-430	173	2.47
Kwal_2711_2-294_1N3L:A:	92	3.68
Kwal_2714_3-87_2DOA:A:8-98	29	3.21
Kwal_2719_285-405_1HAR:A:	58	3.72
