PDB_ID	Total_Structures	Average_Length
gi|116747465|ref|YP_844152.1|_10-100_2I0Z:A:1-192,A:362-420	88	2.86
gi|116747465|ref|YP_844152.1|_422-548_1H7W:A:184-287,A:441-532	73	2.70
gi|116747465|ref|YP_844152.1|_101-172_1KF6:B:106-243	39	3.54
gi|116747465|ref|YP_844152.1|_870-956_1H6V:A:171-292	41	2.98
gi|116747466|ref|YP_844153.1|_17-189_1B0P:A:416-668	82	3.09
gi|116747467|ref|YP_844154.1|_21-258_1B0P:A:786-1232	147	3.04
gi|116747468|ref|YP_844155.1|_10-261_1B0P:A:2-258	67	3.84
gi|116747468|ref|YP_844155.1|_270-380_1W85:B:193-324	39	3.38
gi|116747469|ref|YP_844156.1|_13-85_1JB0:C:	29	2.76
gi|116747470|ref|YP_844157.1|_2-246_2H1Q:A:1-251	81	3.10
gi|116747471|ref|YP_844158.1|_573-767_1XHK:A:	58	3.19
gi|116747471|ref|YP_844158.1|_35-93,316-561_1G6O:A:	99	3.26
gi|116747472|ref|YP_844159.1|_7-62_1E3H:A:579-632	10	5.40
gi|116747473|ref|YP_844160.1|_1-99_1LXN:A:	23	4.30
gi|116747474|ref|YP_844161.1|_39-264_1XP3:A:2-298	96	3.09
gi|116747475|ref|YP_844162.1|_36-311_1PQ4:A:	71	4.07
gi|116747476|ref|YP_844163.1|_7-138_1MZB:A:	32	4.19
gi|116747478|ref|YP_844165.1|_36-264_1Q35:A:	96	3.31
gi|116747479|ref|YP_844166.1|_17-225_2ONK:C:1-252	44	5.73
gi|116747480|ref|YP_844167.1|_4-228_1G29:1:1-240	73	3.29
gi|116747481|ref|YP_844168.1|_196-358_2IV2:X:1-564	199	2.83
gi|116747481|ref|YP_844168.1|_84-221_1FEH:A:127-209	30	2.77
gi|116747481|ref|YP_844168.1|_16-82_1FEH:A:1-126	44	2.86
gi|116747482|ref|YP_844169.1|_1-418_2IV2:X:1-564	199	2.83
gi|116747482|ref|YP_844169.1|_371-528_2IV2:X:565-715	43	3.51
gi|116747483|ref|YP_844170.1|_6-146_2GLZ:A:3-151	42	3.55
gi|116747483|ref|YP_844170.1|_374-522_1G8L:A:178-326	50	2.98
gi|116747484|ref|YP_844171.1|_34-127_1B9M:A:1-126	28	4.54
gi|116747485|ref|YP_844172.1|_5-264_2PW9:A:7-257	66	3.80
gi|116747486|ref|YP_844173.1|_43-195_1H0H:A:1-812	328	2.48
gi|116747487|ref|YP_844174.1|_1-637_1H0H:A:1-812	328	2.48
gi|116747487|ref|YP_844174.1|_617-646,673-804_1H0H:A:813-977	72	2.29
gi|116747488|ref|YP_844175.1|_5-213_1H0H:B:	78	2.74
gi|116747489|ref|YP_844176.1|_15-309_2FIY:A:19-308	84	3.45
gi|116747490|ref|YP_844177.1|_47-269_1TWY:A:	88	2.83
gi|116747492|ref|YP_844179.1|_4-345_1R53:A:	94	3.95
gi|116747493|ref|YP_844180.1|_1-79_1MBX:C:	15	5.80
gi|116747494|ref|YP_844181.1|_443-739_1KSF:X:437-755	92	3.47
gi|116747494|ref|YP_844181.1|_174-435_1KSF:X:168-436	72	3.74
gi|116747494|ref|YP_844181.1|_1-141_1K6K:A:	46	3.09
gi|116747495|ref|YP_844182.1|_3-220_2CXA:A:1-232	65	3.57
gi|116747497|ref|YP_844184.1|_122-297_1FP6:A:	86	3.36
gi|116747498|ref|YP_844185.1|_8-309_1E19:A:	86	3.64
gi|116747501|ref|YP_844188.1|_82-211_1QSA:A:451-618	50	3.36
gi|116747502|ref|YP_844189.1|_1-217_1VPX:A:	60	3.82
gi|116747504|ref|YP_844191.1|_1-153_1F9Y:A:	56	2.82
gi|116747505|ref|YP_844192.1|_6-386_1GDE:A:	115	3.37
gi|116747506|ref|YP_844193.1|_1-126,236-266_1DIH:A:2-130,A:241-273	60	2.72
gi|116747506|ref|YP_844193.1|_127-236_1DIH:A:131-240	32	3.44
gi|116747507|ref|YP_844194.1|_1-290_1O5K:A:	79	3.86
gi|116747508|ref|YP_844195.1|_9-129_1BWZ:A:1-130	43	3.02
gi|116747508|ref|YP_844195.1|_134-279_1BWZ:A:1-130	43	3.02
gi|116747509|ref|YP_844196.1|_36-292_1TWI:A:50-313	71	3.72
gi|116747509|ref|YP_844196.1|_263-424_1TWI:A:15-49,A:314-448	60	2.85
gi|116747510|ref|YP_844197.1|_174-343_1V5J:A:	36	2.97
gi|116747511|ref|YP_844198.1|_5-457_1TJ7:A:	110	4.14
gi|116747512|ref|YP_844199.1|_172-397_1KOR:A:171-395	55	4.09
gi|116747512|ref|YP_844199.1|_4-202_1KOR:A:1-165	49	3.37
gi|116747513|ref|YP_844200.1|_2-304_1PVV:A:151-313	56	2.91
gi|116747514|ref|YP_844201.1|_11-392_1VEF:A:9-395	126	3.07
gi|116747515|ref|YP_844202.1|_2-290_2BUF:A:2-301	85	3.53
gi|116747516|ref|YP_844203.1|_5-464_1E94:E:	110	4.07
gi|116747517|ref|YP_844204.1|_5-178_1M4Y:A:	48	3.56
gi|116747518|ref|YP_844205.1|_17-314_1A0P:A:111-292	49	3.71
gi|116747519|ref|YP_844206.1|_5-278_2BV3:A:7-282	72	3.83
gi|116747519|ref|YP_844206.1|_474-594_2BV3:A:479-599	37	3.27
gi|116747519|ref|YP_844206.1|_598-686_2BV3:A:600-688	18	4.94
gi|116747519|ref|YP_844206.1|_262-397_2BV3:A:283-403	46	2.63
gi|116747519|ref|YP_844206.1|_400-476_1FNM:A:404-482	20	3.95
gi|116747521|ref|YP_844208.1|_16-166_1JLJ:A:	48	3.52
gi|116747524|ref|YP_844211.1|_36-234_1IWM:A:	56	3.16
gi|116747525|ref|YP_844212.1|_249-551_1W3B:A:	90	4.31
gi|116747525|ref|YP_844212.1|_49-284_1W3B:A:	90	4.31
gi|116747527|ref|YP_844214.1|_11-305_1BBU:A:161-502	94	3.64
gi|116747528|ref|YP_844215.1|_131-188_1UEB:A:127-184	20	2.90
gi|116747528|ref|YP_844215.1|_6-65_1UEB:A:1-63	20	3.15
gi|116747528|ref|YP_844215.1|_68-129_1UEB:A:64-126	19	3.32
gi|116747529|ref|YP_844216.1|_141-424_1IYX:A:137-431	99	2.98
gi|116747529|ref|YP_844216.1|_3-138_1E9I:A:1-139	48	2.90
gi|116747531|ref|YP_844218.1|_63-88,134-294_2G40:A:38-212	52	3.37
gi|116747531|ref|YP_844218.1|_290-390_1CLF:A:	25	2.20
gi|116747532|ref|YP_844219.1|_18-133_2G40:A:38-212	52	3.37
gi|116747535|ref|YP_844222.1|_4-112_1P1T:A:	37	2.81
gi|116747537|ref|YP_844224.1|_357-607_3B60:A:329-581	83	3.05
gi|116747537|ref|YP_844224.1|_34-354_1PF4:A:10-320	62	5.00
gi|116747538|ref|YP_844225.1|_101-249_1WOT:A:	31	3.16
gi|116747541|ref|YP_844228.1|_60-502_1SP3:A:	178	2.48
gi|116747542|ref|YP_844229.1|_7-202_1KQF:C:	46	4.70
gi|116747544|ref|YP_844231.1|_4-98_1E0C:A:1-135	50	2.70
gi|116747545|ref|YP_844232.1|_19-407_1PV7:A:	68	6.13
gi|116747549|ref|YP_844236.1|_604-778_1RRE:A:	60	3.03
gi|116747549|ref|YP_844236.1|_319-595_1QZM:A:	24	3.92
gi|116747549|ref|YP_844236.1|_19-208_2ANE:A:8-117	32	3.44
gi|116747550|ref|YP_844237.1|_62-399_1UM8:A:	95	3.83
gi|116747550|ref|YP_844237.1|_12-47_1OVX:A:	12	3.17
gi|116747551|ref|YP_844238.1|_11-192_1TYF:A:	50	3.66
gi|116747552|ref|YP_844239.1|_250-424_1T11:A:248-376	30	4.30
gi|116747552|ref|YP_844239.1|_1-130_1T11:A:1-129	36	3.58
gi|116747552|ref|YP_844239.1|_91-244_1W26:A:132-247	47	2.47
gi|116747553|ref|YP_844240.1|_48-149_1T92:A:	40	2.88
gi|116747554|ref|YP_844241.1|_6-292_1OLT:A:	137	3.22
gi|116747555|ref|YP_844242.1|_1-65,96-256_2CUL:A:2-231	77	2.99
gi|116747556|ref|YP_844243.1|_10-138_1MZB:A:	32	4.19
gi|116747557|ref|YP_844244.1|_4-261_1EFV:B:	75	3.36
gi|116747558|ref|YP_844245.1|_201-320_1EFV:A:208-331	52	2.38
gi|116747558|ref|YP_844245.1|_5-194_1O97:D:1-192	66	2.91
gi|116747559|ref|YP_844246.1|_9-557_1LCI:A:	183	2.96
gi|116747562|ref|YP_844249.1|_3-164_1G6Q:1:	101	3.25
gi|116747563|ref|YP_844250.1|_6-258_1O5I:A:	75	3.12
gi|116747564|ref|YP_844251.1|_6-331_1MZJ:A:3-183	54	3.35
gi|116747565|ref|YP_844252.1|_7-291_1B0P:A:786-1232	147	3.04
gi|116747566|ref|YP_844253.1|_4-259_1B0P:A:2-258	67	3.84
gi|116747566|ref|YP_844253.1|_265-388_1B0P:A:259-415	55	2.85
gi|116747568|ref|YP_844255.1|_172-566_1P9R:A:	109	3.83
gi|116747568|ref|YP_844255.1|_8-146_2D28:C:1-149	45	3.31
gi|116747570|ref|YP_844257.1|_404-569_1R62:A:	29	5.38
gi|116747570|ref|YP_844257.1|_340-414_1JOY:A:	11	6.09
gi|116747570|ref|YP_844257.1|_209-331_1V9Y:A:	35	3.23
gi|116747571|ref|YP_844258.1|_1-95_1WE3:O:	43	2.23
gi|116747572|ref|YP_844259.1|_183-375_1KID:A:	59	3.27
gi|116747572|ref|YP_844259.1|_6-133,405-519_1WE3:A:3-138,A:409-527	57	4.49
gi|116747572|ref|YP_844259.1|_136-203_1OEL:A:137-190,A:367-409	22	4.45
gi|116747573|ref|YP_844260.1|_1-201,398-647_1FFY:A:1-200,A:395-644	146	3.09
gi|116747573|ref|YP_844260.1|_652-926_1FFY:A:645-917	76	3.59
gi|116747573|ref|YP_844260.1|_202-398_1FFY:A:201-394	71	2.73
gi|116747576|ref|YP_844263.1|_689-786_2C2L:A:24-224	41	4.90
gi|116747576|ref|YP_844263.1|_437-548_1ELR:A:	22	5.82
gi|116747577|ref|YP_844264.1|_11-128_1OQW:A:	47	3.06
gi|116747579|ref|YP_844266.1|_24-281_1XHB:A:95-422	99	3.31
gi|116747581|ref|YP_844268.1|_16-262_1QG8:A:	70	3.64
gi|116747584|ref|YP_844271.1|_83-335_1MUS:A:	121	3.93
gi|116749459|ref|YP_846146.1|_83-335_1MUS:A:	121	3.93
gi|116749783|ref|YP_846470.1|_83-335_1MUS:A:	121	3.93
gi|116751175|ref|YP_847862.1|_83-335_1MUS:A:	121	3.93
gi|116747586|ref|YP_844273.1|_1-181_1R6D:A:	95	3.39
gi|116747587|ref|YP_844274.1|_134-298_1EXQ:A:	34	4.53
gi|116750259|ref|YP_846946.1|_134-298_1EXQ:A:	34	4.53
gi|116747588|ref|YP_844275.1|_68-236_1L8Q:A:77-289	53	4.02
gi|116750258|ref|YP_846945.1|_68-236_1L8Q:A:77-289	53	4.02
gi|116747590|ref|YP_844277.1|_2-292,390-426_1SEZ:A:13-329,A:442-497	123	3.04
gi|116747592|ref|YP_844279.1|_5-174_1W1O:A:40-245	76	2.71
gi|116747593|ref|YP_844280.1|_3-241_1VL8:A:	73	3.44
gi|116747595|ref|YP_844282.1|_2-363_2F9F:A:2-167	56	2.96
gi|116747596|ref|YP_844283.1|_11-262_1QG8:A:	70	3.64
gi|116747597|ref|YP_844284.1|_1-163_1LRY:A:	43	3.84
gi|116747598|ref|YP_844285.1|_1-197_1FMT:A:1-206	65	3.17
gi|116747598|ref|YP_844285.1|_199-304_1FMT:A:207-314	39	2.77
gi|116747600|ref|YP_844287.1|_141-447_1SQG:A:145-428	97	2.93
gi|116747600|ref|YP_844287.1|_3-156_1SQG:A:5-144	25	5.60
gi|116747601|ref|YP_844288.1|_241-486_1XHB:A:95-422	99	3.31
gi|116747601|ref|YP_844288.1|_26-208_1VE3:A:2-227	59	3.83
gi|116747604|ref|YP_844291.1|_3-345_2D5B:A:1-348	102	3.41
gi|116747604|ref|YP_844291.1|_351-515_1RQG:A:397-606	43	4.88
gi|116747604|ref|YP_844291.1|_538-635_1PYB:A:	43	2.49
gi|116747606|ref|YP_844293.1|_3-206_1JR3:A:3-242	82	2.93
gi|116747607|ref|YP_844294.1|_150-283_2PQ7:A:1-217	33	6.58
gi|116747607|ref|YP_844294.1|_4-86_1O7I:A:	37	3.11
gi|116747610|ref|YP_844297.1|_259-366_1J6Y:A:	47	2.94
gi|116747610|ref|YP_844297.1|_38-165,199-237_1M5Y:A:25-164,A:395-427	29	6.00
gi|116747610|ref|YP_844297.1|_388-480_1J6Y:A:	47	2.94
gi|116747611|ref|YP_844298.1|_6-200_1N3B:A:	45	4.53
gi|116747613|ref|YP_844300.1|_49-402_1VH4:A:	116	3.56
gi|116747614|ref|YP_844301.1|_2-235_3D31:A:1-229	75	3.05
gi|116747616|ref|YP_844303.1|_141-366_1TV8:A:	108	3.03
gi|116747617|ref|YP_844304.1|_6-252_2C5S:A:174-391	55	3.96
gi|116747618|ref|YP_844305.1|_76-132_1CLF:A:	25	2.20
gi|116747618|ref|YP_844305.1|_4-75_2QRR:A:2-98	27	3.59
gi|116747619|ref|YP_844306.1|_145-364_1PV9:A:125-345	74	2.99
gi|116747619|ref|YP_844306.1|_3-143_1PV9:A:8-124	39	3.00
gi|116747621|ref|YP_844308.1|_1-124_2EF7:A:1-127	47	2.70
gi|116747622|ref|YP_844309.1|_8-448_1SZQ:A:	143	3.31
gi|116747623|ref|YP_844310.1|_2-104_2BS2:B:1-106	37	2.86
gi|116747623|ref|YP_844310.1|_106-190_1KF6:B:106-243	39	3.54
gi|116747624|ref|YP_844311.1|_7-225,322-390_1NEK:A:1-235,A:356-450	114	2.90
gi|116747624|ref|YP_844311.1|_412-542_2BS2:A:458-655	63	3.14
gi|116747624|ref|YP_844311.1|_202-318_1NEK:A:236-355	42	2.86
gi|116747625|ref|YP_844312.1|_30-133_1S6I:A:	58	3.14
gi|116747627|ref|YP_844314.1|_55-135_1RFJ:A:	39	3.79
gi|116747628|ref|YP_844315.1|_77-355_1RWI:A:	102	2.64
gi|116747629|ref|YP_844316.1|_1-333_1SB8:A:	99	3.44
gi|116747630|ref|YP_844317.1|_6-153_1MJH:A:	38	4.21
gi|116747631|ref|YP_844318.1|_1-160_1WJG:A:	36	3.75
gi|116747634|ref|YP_844321.1|_130-243_1WIN:A:	35	4.06
gi|116747635|ref|YP_844322.1|_66-149,183-233_1WIN:A:	35	4.06
gi|116747636|ref|YP_844323.1|_17-396_2BO4:A:2-382	102	3.74
gi|116747637|ref|YP_844324.1|_2-118_1SRR:A:	34	3.50
gi|116747640|ref|YP_844327.1|_24-342_2HEK:A:1-369	102	3.62
gi|116747642|ref|YP_844329.1|_7-196,344-575_1GAX:A:1-189,A:343-578	138	3.09
gi|116747642|ref|YP_844329.1|_578-832_1IVS:A:579-796	48	4.54
gi|116747642|ref|YP_844329.1|_195-345_1GAX:A:190-342	61	2.51
gi|116747642|ref|YP_844329.1|_817-877_1IVS:A:797-862	11	6.00
gi|116747643|ref|YP_844330.1|_107-272_1QAP:A:130-296	56	2.98
gi|116747643|ref|YP_844330.1|_4-106_1QPO:A:2-116	28	4.11
gi|116747646|ref|YP_844333.1|_29-140_1G7S:A:329-459	38	3.45
gi|116747646|ref|YP_844333.1|_135-225_1D1N:A:	39	2.54
gi|116747647|ref|YP_844334.1|_5-162_1YQG:A:1-152	51	2.98
gi|116747647|ref|YP_844334.1|_163-270_2AMF:A:153-256	19	5.47
gi|116747649|ref|YP_844336.1|_15-164_2FUG:6:15-175	51	3.16
gi|116747650|ref|YP_844337.1|_32-148_2FUG:5:1-196	67	2.93
gi|116747651|ref|YP_844338.1|_23-373_2FUG:4:35-409	109	3.44
gi|116747653|ref|YP_844340.1|_34-136_2FUG:9:26-179	70	2.20
gi|116747659|ref|YP_844346.1|_50-143_1F37:A:	37	2.95
gi|116747661|ref|YP_844348.1|_92-298_1WEK:A:	58	3.59
gi|116747661|ref|YP_844348.1|_11-66_2BGW:A:160-229	18	3.89
gi|116747662|ref|YP_844349.1|_3-601_1MW9:X:	141	4.19
gi|116747662|ref|YP_844349.1|_629-676_1YUA:A:1-65	24	2.71
gi|116747662|ref|YP_844349.1|_587-627_1DL6:A:	29	2.00
gi|116747664|ref|YP_844351.1|_74-252_1VHK:A:74-253	47	3.83
gi|116747664|ref|YP_844351.1|_4-70_1NXZ:A:2-73	25	2.88
gi|116747668|ref|YP_844355.1|_19-366_1EQJ:A:3-76,A:311-510	99	2.78
gi|116747668|ref|YP_844355.1|_557-720_1W3B:A:	90	4.31
gi|116747668|ref|YP_844355.1|_756-953_1Y63:A:	46	3.78
gi|116747668|ref|YP_844355.1|_435-511_2FF4:A:105-283	35	5.11
gi|116747669|ref|YP_844356.1|_274-507_1TYE:A:	192	2.35
gi|116747670|ref|YP_844357.1|_330-507_1TYE:A:	192	2.35
gi|116747672|ref|YP_844359.1|_26-157_2HQ9:A:1-148	30	4.93
gi|116747673|ref|YP_844360.1|_66-157_1VE3:A:2-227	59	3.83
gi|116747675|ref|YP_844362.1|_84-153_2F23:A:78-156	29	2.72
gi|116747675|ref|YP_844362.1|_2-74_1GRJ:A:2-79	13	6.00
gi|116747676|ref|YP_844363.1|_15-172_1MP2:A:	48	4.21
gi|116747678|ref|YP_844365.1|_22-202_1BKJ:A:	60	3.98
gi|116747680|ref|YP_844367.1|_521-690_2C2A:A:321-481	39	4.13
gi|116747680|ref|YP_844367.1|_707-832_1U0S:Y:	35	3.37
gi|116747680|ref|YP_844367.1|_320-440_1BYW:A:	35	3.14
gi|116747680|ref|YP_844367.1|_229-332_1G28:A:	35	2.97
gi|116747680|ref|YP_844367.1|_67-177_1N9L:A:	35	3.11
gi|116747680|ref|YP_844367.1|_462-528_1JOY:A:	11	6.09
gi|116747681|ref|YP_844368.1|_1-132_1J1Y:A:	31	3.74
gi|116747684|ref|YP_844371.1|_3-151_1VJX:A:	30	5.20
gi|116747685|ref|YP_844372.1|_14-159_2G39:A:3-223	86	2.57
gi|116747687|ref|YP_844374.1|_1-200_1TIP:A:	59	3.24
gi|116747688|ref|YP_844375.1|_15-241_1AKO:A:	88	3.05
gi|116747689|ref|YP_844376.1|_7-189_1VE3:A:2-227	59	3.83
gi|116747690|ref|YP_844377.1|_7-377_1PV7:A:	68	6.13
gi|116747691|ref|YP_844378.1|_88-301_1BYR:A:	44	3.45
gi|116747691|ref|YP_844378.1|_261-458_1BYR:A:	44	3.45
gi|116747692|ref|YP_844379.1|_92-155,190-308_1F3M:C:	99	2.97
gi|116747694|ref|YP_844381.1|_1-93_2GMG:A:1-105	31	3.10
gi|116747695|ref|YP_844382.1|_326-384_1DUR:A:	24	2.29
gi|116747700|ref|YP_844387.1|_41-81,216-325_1DE4:C:122-189,C:383-608	83	3.55
gi|116747700|ref|YP_844387.1|_114-211_1DE4:C:190-382	86	2.24
gi|116747701|ref|YP_844388.1|_10-235_1F3O:A:	70	3.31
gi|116747703|ref|YP_844390.1|_1-347_1F0K:A:	105	3.46
gi|116747706|ref|YP_844393.1|_254-343_1IHG:A:197-365	35	4.83
gi|116747708|ref|YP_844395.1|_94-465,497-573_1PEQ:A:175-699	163	3.22
gi|116747708|ref|YP_844395.1|_10-93_1PEQ:A:13-174	51	3.18
gi|116747709|ref|YP_844396.1|_183-376_1DKG:D:186-383	44	4.50
gi|116747709|ref|YP_844396.1|_4-182_1DKG:D:3-185	67	2.73
gi|116747709|ref|YP_844396.1|_378-534_1CKR:A:	51	3.12
gi|116747710|ref|YP_844397.1|_3-109_1HDJ:A:	23	3.30
gi|116747710|ref|YP_844397.1|_227-311_1NLT:A:258-337	36	2.22
gi|116747710|ref|YP_844397.1|_143-224_1C3G:A:180-259	27	2.96
gi|116747711|ref|YP_844398.1|_22-108_1Q08:A:	19	4.95
gi|116747712|ref|YP_844399.1|_162-553_1QVR:A:149-535	87	4.45
gi|116747712|ref|YP_844399.1|_554-862_1QVR:A:536-850	98	3.21
gi|116747712|ref|YP_844399.1|_4-160_1QVR:A:4-148	45	3.22
gi|116747713|ref|YP_844400.1|_3-96_1SMT:A:	24	4.08
gi|116747715|ref|YP_844402.1|_59-237_1XXL:A:	69	3.45
gi|116747716|ref|YP_844403.1|_24-59_1YFB:A:3-53	16	3.25
gi|116747717|ref|YP_844404.1|_232-463_1GPH:1:235-465	81	2.85
gi|116747717|ref|YP_844404.1|_3-238_1ECF:A:1-249	79	3.15
gi|116747718|ref|YP_844405.1|_374-577_1NX9:A:435-666	88	2.64
gi|116747718|ref|YP_844405.1|_43-352_1JU3:A:5-351	117	2.97
gi|116747719|ref|YP_844406.1|_2-153_1XQB:A:	67	3.45
gi|116747721|ref|YP_844408.1|_20-116_1OR7:A:1-111	23	4.83
gi|116747721|ref|YP_844408.1|_133-195_1RP3:A:164-234	14	5.07
gi|116747725|ref|YP_844412.1|_23-115_2ESH:A:4-117	23	4.96
gi|116747726|ref|YP_844413.1|_44-284_2BRX:A:1-225	71	3.17
gi|116747730|ref|YP_844417.1|_536-685_2C2A:A:321-481	39	4.13
gi|116747730|ref|YP_844417.1|_195-324_1EW0:A:	41	3.17
gi|116747730|ref|YP_844417.1|_31-157_1V9Y:A:	35	3.23
gi|116747730|ref|YP_844417.1|_323-452_1EW0:A:	41	3.17
gi|116747730|ref|YP_844417.1|_457-528_2C2A:A:232-320	11	8.09
gi|116747731|ref|YP_844418.1|_16-136_2B8E:A:416-434,A:548-663	46	2.96
gi|116747732|ref|YP_844419.1|_12-248_1V43:A:7-245	69	3.46
gi|116747733|ref|YP_844420.1|_13-277_3DHW:A:6-208	37	5.49
gi|116747734|ref|YP_844421.1|_26-281_3D31:C:13-260	44	5.64
gi|116747735|ref|YP_844422.1|_41-280_1TWY:A:	88	2.83
gi|116747736|ref|YP_844423.1|_7-323_2IDB:A:6-325	116	2.76
gi|116747736|ref|YP_844423.1|_324-478_2IDB:A:326-491	50	3.32
gi|116747736|ref|YP_844423.1|_525-609_2IDB:A:326-491	50	3.32
gi|116747738|ref|YP_844425.1|_84-486_1UWV:A:75-432	113	3.17
gi|116747738|ref|YP_844425.1|_18-74_1YVC:A:1-69	29	2.38
gi|116747739|ref|YP_844426.1|_311-333,361-755_2C5W:B:266-650	133	2.89
gi|116747739|ref|YP_844426.1|_158-352_2OQO:A:57-243	51	3.67
gi|116747740|ref|YP_844427.1|_89-193_1ELW:A:	25	4.68
gi|116747743|ref|YP_844430.1|_682-810_1EW0:A:	41	3.17
gi|116747743|ref|YP_844430.1|_846-910_2C2A:A:232-320	11	8.09
gi|116747743|ref|YP_844430.1|_920-1056_1R62:A:	29	5.38
gi|116747745|ref|YP_844432.1|_378-558_2C31:A:370-552	62	2.95
gi|116747745|ref|YP_844432.1|_23-198_1OZH:A:7-187	51	3.55
gi|116747745|ref|YP_844432.1|_175-366_2C31:A:195-369	55	3.18
gi|116747746|ref|YP_844433.1|_4-494_1V25:A:	175	3.05
gi|116747747|ref|YP_844434.1|_1-313_1LQA:A:	111	3.12
gi|116747748|ref|YP_844435.1|_1-186_1B0P:A:416-668	82	3.09
gi|116747749|ref|YP_844436.1|_16-244_1B0P:A:786-1232	147	3.04
gi|116747750|ref|YP_844437.1|_1-223_1B0P:A:2-258	67	3.84
gi|116747750|ref|YP_844437.1|_241-345_1B0P:A:259-415	55	2.85
gi|116747751|ref|YP_844438.1|_11-84_1CLF:A:	25	2.20
gi|116747752|ref|YP_844439.1|_257-504_1NY5:A:138-384	80	3.09
gi|116747752|ref|YP_844439.1|_8-104_1EW0:A:	41	3.17
gi|116747752|ref|YP_844439.1|_125-225_1DP6:A:	35	3.31
gi|116747752|ref|YP_844439.1|_472-575_1ETO:B:	18	5.44
gi|116747753|ref|YP_844440.1|_2-197_1F8F:A:4-162,A:337-371	69	2.83
gi|116747753|ref|YP_844440.1|_168-333_1F8F:A:163-336	57	3.05
gi|116747755|ref|YP_844442.1|_1-291_1SR9:A:61-370	97	3.20
gi|116747755|ref|YP_844442.1|_390-498_1SR9:A:492-643	24	6.33
gi|116747757|ref|YP_844444.1|_134-416_1MIW:A:140-404	74	3.58
gi|116747757|ref|YP_844444.1|_11-132_1MIW:A:1-139	45	3.09
gi|116747758|ref|YP_844445.1|_1-131_2RC3:A:23-149	44	2.89
gi|116747758|ref|YP_844445.1|_141-214_2F06:A:1-70	18	3.89
gi|116747759|ref|YP_844446.1|_2-229_1JI0:A:	71	3.38
gi|116747760|ref|YP_844447.1|_5-235_1G6H:A:	81	3.14
gi|116747761|ref|YP_844448.1|_105-122,180-253_1Q16:C:	45	5.00
gi|116747763|ref|YP_844450.1|_27-391_1USG:A:	97	3.57
gi|116747765|ref|YP_844452.1|_22-165_2J8K:A:1-175	130	1.34
gi|116747766|ref|YP_844453.1|_3-128_1J3W:A:	38	3.53
gi|116747767|ref|YP_844454.1|_13-190_1G16:A:	49	3.39
gi|116747769|ref|YP_844456.1|_245-515_1O6Y:A:	73	3.78
gi|116747769|ref|YP_844456.1|_88-147_1Y8M:A:1-138	31	4.45
gi|116747771|ref|YP_844458.1|_5-349_1J33:A:	93	3.58
gi|116747773|ref|YP_844460.1|_2-187_1RLI:A:	49	3.65
gi|116747774|ref|YP_844461.1|_15-119_1OUV:A:	55	4.95
gi|116747777|ref|YP_844464.1|_46-319_1V04:A:	111	3.06
gi|116747777|ref|YP_844464.1|_270-420_1KV9:A:1-560	201	2.79
gi|116747784|ref|YP_844471.1|_2-117_1YWU:A:1-125	37	3.38
gi|116747788|ref|YP_844475.1|_1-144_1E5D:A:251-402	42	3.62
gi|116747790|ref|YP_844477.1|_143-385_1NY5:A:138-384	80	3.09
gi|116747790|ref|YP_844477.1|_5-126_1V9Y:A:	35	3.23
