PDB_ID	Total_Structures	Average_Length
YBR066C_162-210_1XF7:A:	11	2.64
YBR072W_66-198_1GME:A:	46	3.26
YBR080C_242-520_1OZ4:A:471-763	86	3.40
YBR080C_109-221_1CR5:A:108-210	32	3.22
YBR080C_27-106_1CR5:A:26-107	30	2.73
YBR080C_519-735_1D2N:A:	77	3.19
YBR081C_431-549_1E6I:A:	30	3.70
YBR082C_5-147_1QCQ:A:	50	2.96
YBR084W_347-494,547-973_1EG7:A:	184	2.98
YBR084W_156-323_1A4I:A:127-296	56	3.04
YBR084W_35-155_1A4I:A:2-126	35	3.57
YBR085W_9-297_1OKC:A:	55	5.31
YBR087W_4-245_1SXJ:E:4-255	70	3.60
YBR087W_256-353_1SXJ:E:256-354	20	4.95
YBR088C_128-253_1PLQ:A:127-258	43	3.07
YBR088C_1-125_1PLQ:A:1-126	40	3.15
YBR091C_25-95_2BSK:B:13-77	11	5.91
YBR092C_34-460_1QFX:A:	140	3.19
YBR093C_32-460_1QFX:A:	140	3.19
YBR096W_67-187_2HLJ:A:1-156	39	4.00
YBR101C_40-283_1XQR:A:87-350	58	4.60
YBR102C_525-751_2D2S:A:525-753	33	6.94
YBR102C_348-449_1ZC3:B:171-279	27	4.04
YBR103W_162-492_1P22:A:253-545	100	2.93
YBR104W_33-322_1OKC:A:	55	5.31
YBR109C_2-146_1LKJ:A:	32	4.56
YBR110W_50-441_2F9F:A:2-167	56	2.96
YBR111C_35-202_1V8Y:A:	43	3.67
YBR112C_22-409_1W3B:A:	90	4.31
YBR114W_449-542,611-789_1Z5Z:A:663-906	69	3.54
YBR114W_154-373,405-445_1Z63:A:432-661	78	2.95
YBR114W_526-594_1RMD:A:1-86	40	2.15
YBR115C_208-648,675-825_1AMU:A:	175	2.94
YBR115C_972-1259_1Y1P:A:2-343	101	3.39
YBR115C_845-916_1DNY:A:	21	3.62
YBR115C_6-207_1XL7:A:393-610	49	4.45
YBR117C_6-325_1TRK:A:3-337	100	3.35
YBR117C_338-534_1TRK:A:338-534	73	2.70
YBR117C_538-673_1TRK:A:535-680	56	2.61
YBR118W_3-259_1F60:A:2-240	74	3.23
YBR118W_236-326_1F60:A:241-334	38	2.47
YBR118W_338-439_1F60:A:335-441	38	2.82
YPR080W_3-259_1F60:A:2-240	74	3.23
YPR080W_236-326_1F60:A:241-334	38	2.47
YPR080W_338-439_1F60:A:335-441	38	2.82
YBR119W_221-298_2U1A:A:	30	2.93
YBR125C_27-104,149-370_1A6Q:A:2-296	85	3.47
YBR126C_17-482_1GZ5:A:	138	3.30
YBR129C_217-321_2J59:M:931-1063	32	4.16
YBR129C_68-125_1EAZ:A:	36	2.89
YBR133C_354-601,631-680_2ESR:A:28-179	45	3.38
YBR135W_25-104_1QB3:A:	38	2.97
YBR136W_577-754,942-1008,1038-1069_2NPP:B:28-415	97	4.00
YBR136W_1411-2367_5Y81:B:1-1115	223	5.00
YBR139W_90-494_1WPX:A:1-421	145	2.90
YBR140C_1680-2005_1NF1:A:	72	4.50
YBR142W_243-587_1WRB:A:164-401	73	3.26
YBR142W_92-354_1HV8:A:3-210	68	3.06
YBR143C_5-138_1DT9:A:5-142	37	3.73
YBR143C_140-272_1DT9:A:143-276	44	3.05
YBR143C_274-416_1DT9:A:277-422	37	3.95
YBR145W_11-172_1RJW:A:1-137,A:306-339	69	2.49
YBR145W_147-320_1LLU:A:144-309	49	3.39
YBR146W_153-278_2GY9:I:4-129	33	3.82
YBR149W_24-310_4IJR:C:	127	2.58
YBR150C_97-144_1CLD:A:	9	3.67
YBR151W_201-299_1F37:A:	37	2.95
YBR153W_30-239_2AZN:A:6-224	70	3.13
YBR154C_6-143_1DZF:A:5-143	49	2.84
YBR154C_140-215_1DZF:A:144-215	31	2.32
YBR155W_81-211_1IHG:A:197-365	35	4.83
YBR158W_292-485_1FQV:A:146-431	132	2.17
YBR159W_61-314_2C07:A:54-304	67	3.75
YBR160W_6-297_1GZ8:A:	92	3.24
YBR161W_53-258_2VK9:A:2-541	149	3.62
YBR164C_15-181_1MOZ:A:	55	3.31
YBR166C_175-288_2G5C:A:201-310	24	4.58
YBR166C_16-174_1VPD:A:3-163	52	3.10
YBR166C_323-436_2PV7:A:244-371	23	5.57
YBR167C_33-135_1NFJ:A:	24	3.62
YBR169C_196-382_1HJO:A:189-382	46	4.22
YBR169C_1-185_1HJO:A:3-188	56	3.32
YBR169C_542-641_1DKZ:A:507-603	15	6.47
YBR169C_388-495,524-575_1CKR:A:	51	3.12
YBR170C_1-82_1V5O:A:	36	2.81
YBR172C_197-268_1WH2:A:	31	2.48
YBR175W_16-312_2OVR:B:2365-2706	116	2.95
YBR176W_27-290_1M3U:A:	83	3.16
YBR177C_162-443_1MTZ:A:	91	3.19
YBR179C_170-415_1EGA:A:4-182	51	3.51
YBR180W_89-315,349-567_1PW4:A:	82	5.49
YBR182C_2-80_1EGW:A:	18	3.94
YBR186W_304-529_1E32:A:201-458	79	3.27
YBR186W_150-222,289-335_2BDT:A:1-176	47	3.74
YBR189W_10-164_1C06:A:	49	3.24
YBR192W_48-371_1OKC:A:	55	5.31
YBR195C_125-162,199-414_1P22:A:253-545	100	2.93
YBR196C_13-553_1GZD:A:	156	3.55
YBR198C_454-725,766-792_1P22:A:253-545	100	2.93
YBR198C_147-282_2J49:A:149-282	29	4.62
YBR199W_128-454_1S4N:A:	118	2.87
YBR200W_286-408_1KQ6:A:	40	3.50
YBR200W_471-550_1IP9:A:	27	3.11
YBR200W_60-139_1GBR:A:	36	2.03
YBR200W_152-218_1SHF:A:	23	2.57
YBR205W_76-402_1S4N:A:	118	2.87
YBR208C_32-457_2GI3:A:1-475	139	3.42
YBR208C_714-983_1ULZ:A:115-328	59	3.63
YBR208C_590-743_1ULZ:A:1-114	36	3.17
YBR208C_962-1073_1ULZ:A:329-451	44	2.80
YBR208C_1261-1385_2PHC:B:86-217	47	2.81
YBR208C_1553-1682_2PHC:B:86-217	47	2.81
YBR208C_1757-1832_1O78:A:	41	2.05
YBR208C_1438-1530_2PHC:B:2-85	22	3.82
YBR212W_175-282_1X5S:A:8-97	28	3.18
YBR212W_348-442_1X4G:A:8-103	32	3.00
YBR212W_23-70,123-154_2CQB:A:1-89	27	3.30
YBR213W_145-272_1KYQ:A:151-273	25	4.92
YBR213W_1-150_1KYQ:A:1-150	51	2.94
YBR214W_287-398,486-505_2V8Q:E:23-181	50	3.18
YBR214W_105-254_2NYC:A:181-320	50	2.80
YBR217W_102-185_1WZ3:A:10-93	32	2.62
YBR218C_553-860_1RQB:A:4-306	98	3.09
YBR218C_104-374_1ULZ:A:115-328	59	3.63
YBR218C_857-1031_1RQB:A:307-474	42	4.00
YBR218C_18-132_1ULZ:A:1-114	36	3.17
YBR218C_355-473_1ULZ:A:329-451	44	2.80
YBR218C_1091-1170_1O78:A:	41	2.05
YBR220C_12-249,277-484,522-540_1PW4:A:	82	5.49
YBR221C_37-220_1NI4:B:0-191	64	2.98
YBR221C_232-364_1NI4:B:192-329	45	3.07
YBR222C_18-535_1LCI:A:	183	2.96
YBR223C_303-537_1Q32:A:302-538	79	3.00
YBR223C_81-288_1Q32:A:79-293	73	2.95
YBR225W_697-820_1P91:A:	88	3.05
YBR227C_34-76,129-316,344-458_1UM8:A:	95	3.83
YBR228W_13-92_1MK0:A:	22	4.41
YBR229C_371-718_2F2H:A:248-585	104	3.25
YBR229C_51-121,164-218,249-367_2F2H:A:1-247	81	3.05
YBR229C_720-803_2F2H:A:586-665	35	2.29
YBR233W_327-398_1DT4:A:	19	3.84
YBR233W_60-136_2AXY:A:11-81	16	4.44
YBR233W_148-224_1WVN:A:5-74	18	3.89
YBR234C_20-294,336-383_1K8K:C:	110	3.37
YBR236C_149-423_1RI5:A:	71	3.55
YBR237W_243-469_1WRB:A:164-401	73	3.26
YBR237W_407-633_2J0S:A:244-411	52	3.23
YBR239C_420-524_1BYW:A:	35	3.14
YBR239C_32-69_1ZME:C:31-66	9	4.00
YBR240C_20-65_1D66:A:8-48	9	4.56
YBR241C_80-479_1PV7:A:	68	6.13
YBR242W_46-222_1XX7:A:	42	4.36
YBR244W_3-160_1GP1:A:	75	2.47
YBR245C_414-669_1Z3I:X:390-735	120	2.88
YBR245C_177-412_1Z63:A:432-661	78	2.95
YBR245C_939-1058_1OFC:X:851-978	27	4.74
YBR245C_776-885_1OFC:X:697-798	18	5.67
YBR245C_886-938_1OFC:X:799-850	15	3.47
YBR246W_19-385_1GXR:A:	119	2.82
YBR248C_233-549_1JVN:A:230-552	101	3.20
YBR248C_2-222_1JVN:A:3-229	78	2.94
YBR249C_27-365_1HFB:A:	102	3.40
YBR249C_20-235_4GRS:A:1-333	121	2.74
YBR251W_139-211_1PKP:A:4-77	25	2.96
YBR251W_214-292_1FJG:E:74-154	25	3.24
YBR252W_9-146_3F4F:A:	58	2.38
YBR254C_3-56,86-173_1H3Q:A:	38	3.68
YBR256C_100-212_1KZL:A:93-202	36	3.06
YBR256C_1-94_1KZL:A:1-92	32	2.88
YBR257W_172-275_1V76:A:	35	2.63
YBR259W_434-678_1LDJ:A:411-686	71	3.89
YBR260C_47-305_2EFK:A:10-288	20	13.95
YBR260C_469-663_1XA6:A:271-466	58	3.38
YBR261C_6-227_1XTP:A:	80	3.16
YBR263W_23-488_1CJ0:A:	145	3.24
YBR264C_4-174_1Z08:A:17-183	43	3.88
YBR271W_115-394_1T43:A:	86	3.19
YBR272C_99-185,234-373_1GW5:B:	158	3.66
YBR273C_165-293_1S3S:G:	43	2.74
YBR274W_16-282_1IA8:A:	99	2.78
YBR276C_582-638,684-784_1M3G:A:	46	3.15
YBR278W_12-91_1N1J:B:	22	3.55
YBR280C_110-123,177-216,357-494,537-584,614-632_1JTD:B:	99	2.76
YBR280C_14-105_2OVR:B:2263-2364	27	3.78
YBR281C_427-631,793-877_1LFW:A:1-186,A:383-468	87	3.14
YBR281C_22-156,211-400_1GOT:B:	112	3.03
YBR281C_713-779_2Q43:A:195-313	25	4.76
YBR283C_8-210,237-470_3MP7:A:26-468	95	4.66
YBR284W_107-793_2A3L:A:212-839	177	3.55
YBR286W_76-134,279-503_1QQ9:A:	85	3.26
YBR286W_166-262_1DE4:C:190-382	86	2.24
YBR291C_9-293_1OKC:A:	55	5.31
YBR293W_4-154,219-391_1PV7:A:	68	6.13
YBR294W_633-665,727-784_1VC1:A:	31	3.55
YBR297W_4-44_1AW6:A:	13	3.31
YBR298C_106-307,341-559_1PW4:A:	82	5.49
YBR299W_10-505_1UOK:A:1-479	171	2.80
YBR299W_511-583_1UOK:A:480-558	28	2.82
YCL001W-B_1-74_2VGN:A:278-381	28	3.75
YCL004W_48-255_1F0I:A:264-514	78	3.15
YCL004W_413-494_1XDP:A:315-501	60	3.12
YCL008C_9-157_1UZX:A:	43	3.53
YCL008C_325-382_2F6M:A:322-385	8	8.00
YCL009C_77-151_2PC6:A:1-77	18	4.28
YCL009C_217-282_2FGC:A:105-187	22	3.77
YCL011C_219-306,346-426_1P1T:A:	37	2.81
YCL011C_122-201_1P1T:A:	37	2.81
YCL014W_260-439_1TXD:A:766-999	43	5.44
YCL017C_99-484_1P3W:A:	122	3.20
YCL018W_4-357_2AYQ:A:	104	3.42
YCL019W_658-811_1ASU:A:	47	3.45
YCL019W_1350-1500,1541-1678_1HAR:A:	58	3.72
YCL024W_18-286_1A06:A:	89	3.45
YCL026C-A_6-185_1YWQ:A:2-200	49	4.06
YCL026C-B_7-186_2IFA:A:2-200	47	4.23
YCL027W_435-511_1WFW:A:	34	2.15
YCL029C_5-107_2CP3:A:8-78	24	2.96
YCL030C_380-788_1K75:A:	114	3.78
YCL030C_142-243_1ZPS:A:8-131	42	2.95
YCL030C_245-328_2A7W:A:4-94	17	5.35
YCL032W_28-105_1UQV:A:	23	3.65
YCL032W_248-327_2RGF:A:	33	2.94
YCL033C_39-167_1XM0:A:1-143	53	2.70
YCL034W_16-154_1ELK:A:	37	4.14
YCL034W_235-295_1WR6:A:211-300	18	5.00
YCL035C_7-106_1B4Q:A:	37	2.84
YCL036W_282-478_1J54:A:	53	3.28
YCL037C_253-325_1S7A:A:	29	3.55
YCL038C_28-54,90-517_1PW4:A:	82	5.49
YCL039W_281-400,453-503,545-584,613-741_1ERJ:A:	123	3.15
YCL040W_245-499_1IG8:A:225-486	76	3.45
YCL040W_15-230_1IG8:A:18-224	61	3.39
YCL043C_29-139_2B5E:A:23-141	41	2.90
YCL043C_142-239_2B5E:A:142-239	33	2.97
YCL043C_366-498_2B5E:A:365-504	41	3.41
YCL043C_240-363_2B5E:A:240-364	34	3.68
YCL047C_28-254_1K4M:A:	68	3.13
YCL048W_286-398_1M6B:A:8-165	65	2.43
YCL048W_72-172_1IVO:A:2-162	69	2.28
YCL050C_43-165_1Z84:A:23-195	56	3.09
YCL054W_10-215_2PLW:A:	43	4.60
YCL057W_36-709_1S4B:P:	163	4.01
YCL059C_120-223_3AEV:B:116-208	20	4.65
YCL064C_4-319_1PWH:A:	108	3.03
YCL067C_131-198_1AKH:B:	15	5.20
YCR039C_131-198_1AKH:B:	15	5.20
YCL069W_134-371,414-439_1PV7:A:	68	6.13
YCL069W_3-190_1PW4:A:	82	5.49
YCL073C_64-250,327-499,541-564_1PV7:A:	68	6.13
YCR002C_7-275_1WF3:A:3-180	57	3.12
YCR003W_70-125_2ZJR:Z:2-59	26	2.23
YCR004C_1-200_2A5L:A:3-198	52	3.77
YCR005C_25-454_2CTS:A:	105	4.16
YCR008W_301-594_1IA8:A:	99	2.78
YCR009C_22-238_1URU:A:	25	8.68
YCR011C_384-630_1F3O:A:	70	3.31
YCR012W_4-415_1QPG:A:	142	2.92
YCR014C_328-460,488-574_1RZT:A:386-575	58	3.28
YCR014C_185-261_1NZP:A:	23	3.74
YCR015C_1-63,118-239_2FEA:A:2-227	74	3.05
YCR017C_682-875_2DDR:A:7-305	98	3.05
YCR018C_160-215_2GAT:A:	26	2.54
YCR019W_16-321_1VM7:A:	89	3.36
YCR020C_4-213_1Z72:A:4-220	40	5.42
YCR020C-A_5-73_1I8F:A:	17	4.18
YCR021C_26-273_1E12:A:	43	5.56
YCR023C_16-235,337-563_1PW4:A:	82	5.49
YCR024C_136-300,327-485_1B8A:A:104-438	103	3.25
YCR024C_29-110_1B8A:A:1-103	32	3.22
YCR026C_157-584_1EI6:A:	153	2.65
YCR027C_13-193_1XTQ:A:3-169	45	3.71
YCR028C_23-454_1PV7:A:	68	6.13
YCR028C-A_17-116_1QVC:A:	43	3.37
YCR030C_24-244_2EFK:A:10-288	20	13.95
YCR031C_10-135_2QAL:K:12-128	33	3.55
YCR032W_1541-1839_1T77:A:2186-2489	113	2.69
YCR032W_1372-1499_1T77:A:2076-2185	37	2.97
YCR032W_1918-2105_2OVR:B:2365-2706	116	2.95
YCR033W_875-938_2CU7:A:8-72	18	3.61
YCR033W_671-724_1XC5:A:413-480	21	3.24
YCR035C_25-175,208-279_2NN6:C:7-187	65	2.78
YCR036W_2-327_1RKD:A:	86	3.56
YCR038C_232-640_1NVU:S:	110	4.37
YCR042C_434-684_1HS6:A:209-460	65	3.88
YCR042C_25-91,130-148,177-243,342-385_1HS6:A:1-208	63	3.30
YCR045C_152-395_2PWA:A:1-279	100	2.79
YCR045C_18-88_1SCJ:B:	22	3.23
YCR046C_56-166_2J01:T:1-138	50	2.76
YCR047C_1-164_1WZN:A:1-251	66	3.80
YCR051W_5-113_1UOH:A:	69	3.23
YCR052W_231-266,306-353_1V31:A:	37	2.49
YCR053W_5-508_1KL7:A:	161	3.17
YCR054C_356-389,440-517_1TE4:A:	34	3.26
YCR057C_184-222,250-548_2YMU:A:291-577	112	2.56
