PDB_ID	Total_Structures	Average_Length
gi|110636565|ref|YP_676772.1|_125-312_2GZ1:A:128-329	67	3.01
gi|110636565|ref|YP_676772.1|_1-153_2GZ1:A:2-127,A:330-357	53	2.89
gi|110636566|ref|YP_676773.1|_546-627_1IVT:A:	46	2.65
gi|110636568|ref|YP_676775.1|_89-162_1T6S:A:86-162	22	3.50
gi|110636568|ref|YP_676775.1|_4-83_1T6S:A:1-85	21	4.05
gi|110636569|ref|YP_676776.1|_385-556_1KSK:A:60-231	61	2.82
gi|110636569|ref|YP_676776.1|_324-417_1FJG:D:	69	3.01
gi|110636570|ref|YP_676777.1|_7-118_2FBN:A:22-174	28	5.46
gi|110636572|ref|YP_676779.1|_9-174_1V2X:A:	65	2.94
gi|110636573|ref|YP_676780.1|_258-556_1E3M:A:270-566	76	3.91
gi|110636573|ref|YP_676780.1|_557-793_1E3M:A:567-800	66	3.55
gi|110636573|ref|YP_676780.1|_104-257_1E3M:A:117-269	58	2.64
gi|110636573|ref|YP_676780.1|_1-103_1E3M:A:2-116	36	3.19
gi|110636574|ref|YP_676781.1|_4-127_1K66:A:	55	2.69
gi|110636575|ref|YP_676782.1|_3-187_1SK7:A:	41	4.56
gi|110636576|ref|YP_676783.1|_134-309_3C2W:A:118-309	56	3.43
gi|110636576|ref|YP_676783.1|_296-498_2VEA:A:327-514	51	3.69
gi|110636576|ref|YP_676783.1|_2-118_3C2W:A:5-117	41	2.76
gi|110636576|ref|YP_676783.1|_582-748_2C2A:A:321-481	39	4.13
gi|110636576|ref|YP_676783.1|_513-591_1JOY:A:	11	6.09
gi|110636578|ref|YP_676785.1|_12-300_1IQP:A:2-232	69	3.35
gi|110636581|ref|YP_676788.1|_1-289_1R6D:A:	95	3.39
gi|110636582|ref|YP_676789.1|_92-241_1QSA:A:451-618	50	3.36
gi|110636583|ref|YP_676790.1|_622-918_1B0U:A:	77	3.39
gi|110636583|ref|YP_676790.1|_25-219,436-577_1G29:1:1-240	73	3.29
gi|110636586|ref|YP_676793.1|_809-1033_1IWG:A:513-566,A:869-1036	45	4.96
gi|110636586|ref|YP_676793.1|_1041-1454_1WP1:A:	92	4.96
gi|110636586|ref|YP_676793.1|_298-504_1IWG:A:7-37,A:331-498	35	5.71
gi|110636586|ref|YP_676793.1|_42-129_1IWG:A:38-134	34	2.85
gi|110636586|ref|YP_676793.1|_726-811_1IWG:A:725-812	27	3.26
gi|110636586|ref|YP_676793.1|_152-188,276-332_1IWG:A:674-724,A:813-859	29	3.41
gi|110636586|ref|YP_676793.1|_189-272_1IWG:A:182-273	27	3.41
gi|110636587|ref|YP_676794.1|_77-303_1VF7:A:	83	2.86
gi|110636588|ref|YP_676795.1|_243-469_1HS6:A:209-460	65	3.88
gi|110636588|ref|YP_676795.1|_40-227_1HS6:A:1-208	63	3.30
gi|110636589|ref|YP_676796.1|_21-120_2OU3:A:1-160	32	5.00
gi|110636590|ref|YP_676797.1|_3-372_1OLT:A:	137	3.22
gi|110636594|ref|YP_676801.1|_21-255_1JR2:A:	82	3.17
gi|110636596|ref|YP_676803.1|_50-334_1Y4J:A:28-294	116	2.30
gi|110636597|ref|YP_676804.1|_72-254_2NRJ:A:2-341	52	6.52
gi|110636600|ref|YP_676807.1|_17-101_1MK0:A:	22	4.41
gi|110636600|ref|YP_676807.1|_488-595_1KFT:A:	19	2.95
gi|110636600|ref|YP_676807.1|_200-238_1E52:A:	14	4.00
gi|110636601|ref|YP_676808.1|_232-254,284-338,418-735_2BG1:A:337-789	150	3.02
gi|110636601|ref|YP_676808.1|_52-277_2OQO:A:57-243	51	3.67
gi|110636602|ref|YP_676809.1|_305-392,577-634_1ELR:A:	22	5.82
gi|110636602|ref|YP_676809.1|_160-285_1A17:A:	28	5.68
gi|110636604|ref|YP_676811.1|_205-360_1C17:M:	15	11.40
gi|110636605|ref|YP_676812.1|_6-77_1C99:A:	7	11.29
gi|110636606|ref|YP_676813.1|_70-128_1L2P:A:	4	15.25
gi|110636607|ref|YP_676814.1|_1-106_1ABV:A:	22	4.77
gi|110636608|ref|YP_676815.1|_98-395_1E79:A:95-379	102	2.79
gi|110636608|ref|YP_676815.1|_397-522_1E79:A:380-510	27	4.85
gi|110636608|ref|YP_676815.1|_12-95_1MAB:A:10-94	42	2.05
gi|110636609|ref|YP_676816.1|_3-293_1FS0:G:	43	5.35
gi|110636611|ref|YP_676818.1|_132-416_1SQG:A:145-428	97	2.93
gi|110636612|ref|YP_676819.1|_117-236_1OAP:A:	34	3.18
gi|110636613|ref|YP_676820.1|_1-151_2FBL:A:2-151	43	3.49
gi|110636615|ref|YP_676822.1|_18-300_1QVR:A:536-850	98	3.21
gi|110636616|ref|YP_676823.1|_178-281_1M5Y:A:279-386	32	3.38
gi|110636616|ref|YP_676823.1|_29-193_1M5Y:A:25-164,A:395-427	29	6.00
gi|110636616|ref|YP_676823.1|_280-378_1M5Y:A:279-386	32	3.38
gi|110636617|ref|YP_676824.1|_136-242_1EQ3:A:	31	3.10
gi|110636617|ref|YP_676824.1|_244-350_1M5Y:A:279-386	32	3.38
gi|110636617|ref|YP_676824.1|_555-660_1OAP:A:	34	3.18
gi|110636618|ref|YP_676825.1|_35-127_1L0O:A:	42	3.36
gi|110636619|ref|YP_676826.1|_1-108_1VC1:A:	31	3.55
gi|110636620|ref|YP_676827.1|_281-454_1MC0:A:402-555	43	3.58
gi|110636620|ref|YP_676827.1|_471-682_1A6Q:A:2-296	85	3.47
gi|110636621|ref|YP_676828.1|_8-94,220-480_1ZFJ:A:2-94,A:221-492	120	3.05
gi|110636621|ref|YP_676828.1|_69-206_1ZFJ:A:95-220	49	2.57
gi|110636622|ref|YP_676829.1|_1-136_1J75:A:	17	3.35
gi|110636623|ref|YP_676830.1|_127-878_1BY5:A:	182	3.83
gi|110636623|ref|YP_676830.1|_47-123_1QMU:A:305-383	29	2.72
gi|110636626|ref|YP_676833.1|_4-356_2F9F:A:2-167	56	2.96
gi|110636627|ref|YP_676834.1|_25-268_1T43:A:	86	3.19
gi|110636628|ref|YP_676835.1|_4-147_2B3Z:A:1-145	44	3.30
gi|110636628|ref|YP_676835.1|_150-339_2AZN:A:6-224	70	3.13
gi|110636630|ref|YP_676837.1|_4-38,70-268_3CUM:A:1-162	55	2.95
gi|110636632|ref|YP_676839.1|_7-360_1TDJ:A:5-335	92	3.60
gi|110636632|ref|YP_676839.1|_333-411_1Y7P:A:2-78	20	3.85
gi|110636635|ref|YP_676842.1|_2-68_1MK0:A:	22	4.41
gi|110636636|ref|YP_676843.1|_349-506_2C2A:A:321-481	39	4.13
gi|110636636|ref|YP_676843.1|_137-264_1BYW:A:	35	3.14
gi|110636636|ref|YP_676843.1|_272-345_2C2A:A:232-320	11	8.09
gi|110636636|ref|YP_676843.1|_34-141_1OTD:A:	37	2.84
gi|110636639|ref|YP_676846.1|_375-510_2C2A:A:321-481	39	4.13
gi|110636639|ref|YP_676846.1|_147-264_1EW0:A:	41	3.17
gi|110636639|ref|YP_676846.1|_278-351_2C2A:A:232-320	11	8.09
gi|110636639|ref|YP_676846.1|_34-142_1EW0:A:	41	3.17
gi|110636642|ref|YP_676849.1|_546-666_1OAP:A:	34	3.18
gi|110636642|ref|YP_676849.1|_199-438_1ORV:A:39-508	174	2.70
gi|110636643|ref|YP_676850.1|_2-80,109-228_1F3O:A:	70	3.31
gi|110636643|ref|YP_676850.1|_320-521_1OXS:C:1-242	79	3.06
gi|110636644|ref|YP_676851.1|_8-190_1VIU:A:	49	3.86
gi|110636645|ref|YP_676852.1|_780-843_1TI6:B:196-274	23	3.43
gi|110636648|ref|YP_676854.1|_496-655_2C2A:A:321-481	39	4.13
gi|110636648|ref|YP_676854.1|_430-499_1JOY:A:	11	6.09
gi|110636650|ref|YP_676857.1|_30-134_3PRN:A:	88	3.28
gi|110636651|ref|YP_676858.1|_10-130_2H6C:A:19-147	44	2.93
gi|110636653|ref|YP_676860.1|_301-380_2DUY:A:11-75	24	2.71
gi|110636653|ref|YP_676860.1|_44-196_1TV8:A:	108	3.03
gi|110636654|ref|YP_676861.1|_6-127_2OU3:A:1-160	32	5.00
gi|110636655|ref|YP_676862.1|_3-163_2DG1:A:6-324	124	2.58
gi|110636656|ref|YP_676863.1|_97-214_1JV2:B:107-354	81	3.06
gi|110636658|ref|YP_676865.1|_9-138_1GME:A:	46	3.26
gi|110636661|ref|YP_676868.1|_2-121_2FYX:A:1-130	33	3.91
gi|110636664|ref|YP_676871.1|_1-67_1F0Z:A:	25	2.64
gi|110636666|ref|YP_676873.1|_7-235_1UB0:A:	62	4.16
gi|110636667|ref|YP_676874.1|_5-198_2TPS:A:	71	3.18
gi|110636668|ref|YP_676875.1|_3-239_1WV2:A:	76	3.20
gi|110636669|ref|YP_676876.1|_35-362_1R30:A:	98	3.18
gi|110636670|ref|YP_676877.1|_2-321_1JW9:B:	74	3.34
gi|110636671|ref|YP_676878.1|_39-194_1XI3:A:	65	3.17
gi|110636675|ref|YP_676882.1|_6-182_1XHC:A:1-103,A:226-289	63	2.63
gi|110636675|ref|YP_676882.1|_153-336_1EBD:A:155-271	36	3.25
gi|110636676|ref|YP_676883.1|_149-311_1CER:O:149-312	50	3.24
gi|110636676|ref|YP_676883.1|_1-165_1HDG:O:1-148,O:313-331	65	2.62
gi|110636677|ref|YP_676884.1|_98-193_2I10:A:79-194	21	5.52
gi|110636677|ref|YP_676884.1|_11-73_2I10:A:10-78	17	4.06
gi|110636679|ref|YP_676886.1|_3-121_1A04:A:5-142	39	3.54
gi|110636680|ref|YP_676887.1|_489-585_1B3Q:A:355-539	48	3.85
gi|110636681|ref|YP_676888.1|_131-790_1NQE:A:	130	4.53
gi|110636681|ref|YP_676888.1|_43-134_2B59:B:8-103	34	2.82
gi|110636683|ref|YP_676890.1|_81-381_1QKS:A:136-567	151	2.86
gi|110636684|ref|YP_676891.1|_111-779_1NQE:A:	130	4.53
gi|110636684|ref|YP_676891.1|_28-117_1UWY:A:297-403	42	2.55
gi|110636687|ref|YP_676894.1|_118-180_1RP3:A:164-234	14	5.07
gi|110636687|ref|YP_676894.1|_19-99_1H3L:A:	14	5.36
gi|110636689|ref|YP_676896.1|_19-130,158-292,323-387_2Q4V:A:3-169	43	3.88
gi|110636691|ref|YP_676898.1|_1-399_1PV7:A:	68	6.13
gi|110636695|ref|YP_676902.1|_2-70_1SQ8:A:	21	3.05
gi|110636696|ref|YP_676903.1|_9-71_1Y9Q:A:4-82	22	3.59
gi|110636698|ref|YP_676905.1|_4-428_2CTZ:A:1-421	143	2.94
gi|110636700|ref|YP_676907.1|_49-171_1VE3:A:2-227	59	3.83
gi|110636701|ref|YP_676908.1|_262-330,464-523,873-1182_1D9X:A:2-414	135	3.06
gi|110636703|ref|YP_676910.1|_1-282_1VM7:A:	89	3.36
gi|110636707|ref|YP_676914.1|_178-296_1ELR:A:	22	5.82
gi|110636707|ref|YP_676914.1|_101-215_1W3B:A:	90	4.31
gi|110636707|ref|YP_676914.1|_21-132_1W3B:A:	90	4.31
gi|110636709|ref|YP_676916.1|_5-104_1S7B:A:	24	4.54
gi|110636711|ref|YP_676918.1|_8-188_2NR9:A:4-192	41	4.61
gi|110636720|ref|YP_676927.1|_106-324_1GSO:A:104-327	60	3.73
gi|110636720|ref|YP_676927.1|_1-105_1GSO:A:2-103	34	2.91
gi|110636720|ref|YP_676927.1|_332-423_1GSO:A:328-426	34	2.91
gi|110636721|ref|YP_676928.1|_62-346_1OYW:A:207-406	67	2.99
gi|110636721|ref|YP_676928.1|_398-514_1OYW:A:407-516	31	3.55
gi|110636721|ref|YP_676928.1|_526-606_1WUD:A:530-606	18	4.28
gi|110636722|ref|YP_676929.1|_11-317_1VIM:A:	53	3.75
gi|110636724|ref|YP_676931.1|_5-281_2CU2:A:1-268	85	3.15
gi|110636724|ref|YP_676931.1|_284-350_2CU2:A:269-335	25	2.68
gi|110636725|ref|YP_676932.1|_35-515_1EUH:A:	146	3.25
gi|110636726|ref|YP_676933.1|_12-100_2P4W:A:1-194	42	4.69
gi|110636727|ref|YP_676934.1|_4-202_1DDZ:A:84-325	63	3.84
gi|110636730|ref|YP_676937.1|_87-265_1GZ0:A:78-243	55	3.02
gi|110636730|ref|YP_676937.1|_18-93_1IPA:A:1-105	29	3.62
gi|110636732|ref|YP_676939.1|_5-543_1EM6:A:	210	3.85
gi|110636736|ref|YP_676943.1|_145-806_1KMO:A:	182	3.63
gi|110636736|ref|YP_676943.1|_22-98_1NKG:A:251-337	33	2.64
gi|110636737|ref|YP_676944.1|_340-584_2HYD:A:324-578	88	2.90
gi|110636737|ref|YP_676944.1|_21-339_2HYD:A:1-323	43	7.51
gi|110636739|ref|YP_676946.1|_10-85,175-349_1VHO:A:3-69,A:153-333	78	3.19
gi|110636739|ref|YP_676946.1|_74-180_1Y0Y:A:73-163	28	3.25
gi|110636740|ref|YP_676947.1|_133-309_1T6C:A:133-312	47	3.83
gi|110636740|ref|YP_676947.1|_3-123_1U6Z:A:12-135	36	3.44
gi|110636741|ref|YP_676948.1|_560-717_2C2A:A:321-481	39	4.13
gi|110636741|ref|YP_676948.1|_352-479_1P97:A:	37	3.05
gi|110636741|ref|YP_676948.1|_489-561_2C2A:A:232-320	11	8.09
gi|110636741|ref|YP_676948.1|_299-347_2ASX:A:278-331	10	5.40
gi|110636744|ref|YP_676951.1|_26-379_1RFM:A:	108	3.19
gi|110636746|ref|YP_676953.1|_4-287_1T64:A:	114	3.19
gi|110636747|ref|YP_676954.1|_29-96_1KT1:A:254-421	30	5.60
gi|110636747|ref|YP_676954.1|_134-190_1EXK:A:	33	2.39
gi|110636748|ref|YP_676955.1|_14-399_1PV7:A:	68	6.13
gi|110636750|ref|YP_676957.1|_4-244_2EW8:A:3-249	60	4.12
gi|110636756|ref|YP_676963.1|_4-159_1GPJ:A:1-143	38	3.76
gi|110636756|ref|YP_676963.1|_163-314_1GPJ:A:144-302	53	3.00
gi|110636756|ref|YP_676963.1|_318-417_1GPJ:A:303-404	14	7.29
gi|110636757|ref|YP_676964.1|_238-386_1L0O:A:	42	3.36
gi|110636759|ref|YP_676966.1|_80-204,232-382_1E79:D:82-357	97	2.85
gi|110636759|ref|YP_676966.1|_380-495_1E79:D:358-475	28	4.21
gi|110636759|ref|YP_676966.1|_3-78_1FX0:B:19-97	27	2.93
gi|110636760|ref|YP_676967.1|_1-79_1AQT:A:2-86	24	3.54
gi|110636763|ref|YP_676970.1|_8-238_1TQ5:A:1-231	87	2.66
gi|110636767|ref|YP_676974.1|_475-563,604-622,652-694,721-774_1L0Q:A:1-301	85	3.54
gi|110636768|ref|YP_676975.1|_208-362_1QNI:A:10-450	152	2.90
gi|110636769|ref|YP_676976.1|_69-122_1RP3:A:164-234	14	5.07
gi|110636769|ref|YP_676976.1|_1-51_1OR7:A:1-111	23	4.83
gi|110636771|ref|YP_676978.1|_42-125_1QKS:A:9-135	36	3.53
gi|110636772|ref|YP_676979.1|_27-177_1Y0G:A:	45	3.76
gi|110636773|ref|YP_676980.1|_70-242_2POR:A:	82	3.67
gi|110636774|ref|YP_676981.1|_198-238,276-416,447-581_1ITU:A:	120	3.08
gi|110636776|ref|YP_676983.1|_168-450_2BVY:A:5-370	130	2.82
gi|110636776|ref|YP_676983.1|_34-154_1UXZ:A:	45	2.91
gi|110636776|ref|YP_676983.1|_528-622_1L0Q:A:302-391	35	2.57
gi|110636777|ref|YP_676984.1|_192-506_1G8P:A:	96	3.47
gi|110636777|ref|YP_676984.1|_7-167_1RRE:A:	60	3.03
gi|110636778|ref|YP_676985.1|_3-188_1X94:A:	43	4.44
gi|110636783|ref|YP_676990.1|_13-322_1VHN:A:	90	3.52
gi|110636785|ref|YP_676992.1|_133-374_1NY5:A:138-384	80	3.09
gi|110636785|ref|YP_676992.1|_2-175_1NY5:A:1-137	34	4.03
gi|110636785|ref|YP_676992.1|_345-435_1NTC:A:	17	5.29
gi|110636786|ref|YP_676993.1|_412-580_2C2A:A:321-481	39	4.13
gi|110636786|ref|YP_676993.1|_342-422_2C2A:A:232-320	11	8.09
gi|110636786|ref|YP_676993.1|_601-709_1SRR:A:	34	3.50
gi|110636788|ref|YP_676995.1|_109-188_1VEH:A:	28	3.25
