PDB_ID	Total_Structures	Average_Length
gi|154149637|ref|YP_001403255.1|_5-163_1CLI:A:5-170	47	3.53
gi|154149641|ref|YP_001403259.1|_88-168_1Q7H:A:69-153	31	2.74
gi|154149642|ref|YP_001403260.1|_3-72_1I4K:1:	18	4.00
gi|154149644|ref|YP_001403262.1|_2-244_1GPH:1:1-234	80	2.92
gi|154149644|ref|YP_001403262.1|_237-447_1GPH:1:235-465	81	2.85
gi|154149645|ref|YP_001403263.1|_8-217_1WZN:A:1-251	66	3.80
gi|154149646|ref|YP_001403264.1|_15-146_1FB6:A:	29	3.59
gi|154149649|ref|YP_001403267.1|_20-516_1LCI:A:	183	2.96
gi|154149650|ref|YP_001403268.1|_17-197_1UBE:A:5-270	76	3.50
gi|154149653|ref|YP_001403271.1|_12-297_1U1J:A:396-760	132	2.77
gi|154149654|ref|YP_001403272.1|_113-425_1B8A:A:104-438	103	3.25
gi|154149654|ref|YP_001403272.1|_16-101_1B8A:A:1-103	32	3.22
gi|154149656|ref|YP_001403274.1|_15-358_1MDB:A:	180	2.98
gi|154149657|ref|YP_001403275.1|_228-355_1BMT:A:741-896	45	3.47
gi|154149658|ref|YP_001403276.1|_77-273_1QHX:A:	53	3.36
gi|154149660|ref|YP_001403278.1|_1-155_1HJR:A:	34	4.65
gi|154149661|ref|YP_001403279.1|_67-135_1CUK:A:65-142	21	3.71
gi|154149661|ref|YP_001403279.1|_1-63_1CUK:A:1-64	16	4.00
gi|154149661|ref|YP_001403279.1|_150-197_1IXS:A:	11	4.55
gi|154149662|ref|YP_001403280.1|_20-245_1IN4:A:17-254	67	3.55
gi|154149662|ref|YP_001403280.1|_256-328_1IN4:A:255-329	24	3.12
gi|154149664|ref|YP_001403282.1|_28-391_1TE4:A:	34	3.26
gi|154149666|ref|YP_001403284.1|_2-298_2FFE:A:1-309	98	3.14
gi|154149667|ref|YP_001403285.1|_3-388_2HEK:A:1-369	102	3.62
gi|154149670|ref|YP_001403288.1|_3-181_1SBZ:A:	56	3.32
gi|154149671|ref|YP_001403289.1|_1-271_2IDB:A:6-325	116	2.76
gi|154149671|ref|YP_001403289.1|_273-411_2IDB:A:326-491	50	3.32
gi|154149674|ref|YP_001403292.1|_18-165_1TE4:A:	34	3.26
gi|154149675|ref|YP_001403293.1|_887-1052_1AT0:A:	46	3.15
gi|154149676|ref|YP_001403294.1|_508-562,665-724,763-836_1ATZ:A:	52	3.54
gi|154149676|ref|YP_001403294.1|_367-470_1F00:I:658-752	37	2.57
gi|154149676|ref|YP_001403294.1|_29-121_1F00:I:658-752	37	2.57
gi|154149676|ref|YP_001403294.1|_272-348_1CWV:A:503-596	37	2.54
gi|154149683|ref|YP_001403301.1|_1-215_1Z7M:E:1-204	58	3.52
gi|154149683|ref|YP_001403301.1|_218-289_1NH8:A:211-284	20	3.70
gi|154149685|ref|YP_001403303.1|_24-169_1CJW:A:	51	3.25
gi|154149686|ref|YP_001403304.1|_17-143,257-412_1HW8:A:441-586,A:704-861	77	3.96
gi|154149686|ref|YP_001403304.1|_146-259_1DQA:A:587-703	32	3.66
gi|154149687|ref|YP_001403305.1|_67-300_2FRN:A:19-278	73	3.56
gi|154149689|ref|YP_001403307.1|_26-113_1JT8:A:	32	3.19
gi|154149691|ref|YP_001403309.1|_3-138_2FBI:A:5-140	25	5.44
gi|154149692|ref|YP_001403310.1|_597-770_1RRE:A:	60	3.03
gi|154149692|ref|YP_001403310.1|_313-562_1QZM:A:	24	3.92
gi|154149692|ref|YP_001403310.1|_14-200_2ANE:A:8-117	32	3.44
gi|154149693|ref|YP_001403311.1|_148-618_1C4K:A:108-569	160	2.89
gi|154149693|ref|YP_001403311.1|_621-759_1C4K:A:570-730	61	2.64
gi|154149697|ref|YP_001403315.1|_7-265_2RHW:A:4-286	80	3.54
gi|154149699|ref|YP_001403317.1|_645-820_1OFZ:A:	112	2.79
gi|154149700|ref|YP_001403318.1|_10-79_1WHZ:A:	20	3.50
gi|154149701|ref|YP_001403319.1|_3-53_2DSY:A:3-82	24	3.33
gi|154149702|ref|YP_001403320.1|_99-209_1Y88:A:3-127	15	3.80
gi|154149703|ref|YP_001403321.1|_5-114_2GNR:A:8-144	46	2.98
gi|154149704|ref|YP_001403322.1|_3-230_1ULQ:A:276-400	36	3.47
gi|154149704|ref|YP_001403322.1|_247-375_1WDK:C:264-391	35	3.66
gi|154149705|ref|YP_001403323.1|_169-346_1TVZ:A:168-388	64	3.45
gi|154149705|ref|YP_001403323.1|_2-167_1TVZ:A:2-167	54	3.07
gi|154149706|ref|YP_001403324.1|_23-73_1X57:A:8-85	24	3.25
gi|154149707|ref|YP_001403325.1|_92-219_3CTA:A:90-220	30	4.37
gi|154149707|ref|YP_001403325.1|_8-84_3CTA:A:5-89	20	4.25
gi|154149708|ref|YP_001403326.1|_2-216_1PVY:A:	64	3.42
gi|154149709|ref|YP_001403327.1|_690-818_1EW0:A:	41	3.17
gi|154149709|ref|YP_001403327.1|_1-138_1QKK:A:	38	4.05
gi|154149709|ref|YP_001403327.1|_565-691_1EW0:A:	41	3.17
gi|154149709|ref|YP_001403327.1|_124-259_1MZU:A:	37	2.97
gi|154149709|ref|YP_001403327.1|_926-1030_2C2A:A:321-481	39	4.13
gi|154149709|ref|YP_001403327.1|_438-566_1V9Y:A:	35	3.23
gi|154149709|ref|YP_001403327.1|_311-438_1EW0:A:	41	3.17
gi|154149710|ref|YP_001403328.1|_137-392_1PV9:A:125-345	74	2.99
gi|154149710|ref|YP_001403328.1|_21-119_1PV9:A:8-124	39	3.00
gi|154149711|ref|YP_001403329.1|_112-298_3DHW:A:6-208	37	5.49
gi|154149712|ref|YP_001403330.1|_4-235_1V43:A:7-245	69	3.46
gi|154149713|ref|YP_001403331.1|_1-218_1F3O:A:	70	3.31
gi|154149715|ref|YP_001403333.1|_66-293_1XT8:A:10-257	78	3.18
gi|154149716|ref|YP_001403334.1|_26-398_1W7L:A:	123	3.40
gi|154149717|ref|YP_001403335.1|_41-399_1T5H:X:	164	3.07
gi|154149718|ref|YP_001403336.1|_8-279_1B0P:A:786-1232	147	3.04
gi|154149719|ref|YP_001403337.1|_3-245_1B0P:A:2-258	67	3.84
gi|154149719|ref|YP_001403337.1|_248-356_1B0P:A:259-415	55	2.85
gi|154149720|ref|YP_001403338.1|_1-173_1B0P:A:416-668	82	3.09
gi|154149721|ref|YP_001403339.1|_13-83_1CLF:A:	25	2.20
gi|154149722|ref|YP_001403340.1|_2-232_1XP3:A:2-298	96	3.09
gi|154149724|ref|YP_001403342.1|_41-278_2GH1:A:13-293	80	3.51
gi|154149727|ref|YP_001403345.1|_265-401_1L1O:C:	47	3.79
gi|154149727|ref|YP_001403345.1|_77-170_1O7I:A:	37	3.11
gi|154149727|ref|YP_001403345.1|_175-263_1O7I:A:	37	3.11
gi|154149728|ref|YP_001403346.1|_3-60_2FI0:A:3-81	28	2.82
gi|154149730|ref|YP_001403348.1|_67-101_1H78:A:	148	3.80
gi|154149731|ref|YP_001403349.1|_2-210_1DVJ:A:	70	3.50
gi|154149732|ref|YP_001403350.1|_6-309_1DHS:A:	99	3.65
gi|154149741|ref|YP_001403359.1|_212-308,337-423_2OKC:A:9-433	117	3.63
gi|154149743|ref|YP_001403361.1|_127-185_1UTX:A:	21	3.14
gi|154149747|ref|YP_001403365.1|_18-147,403-521_1Q3Q:A:9-145,A:406-526	58	4.47
gi|154149747|ref|YP_001403365.1|_210-376_1Q3Q:A:217-369	54	2.83
gi|154149747|ref|YP_001403365.1|_151-216,369-403_1Q3Q:A:146-216,A:370-405	30	3.60
gi|154149748|ref|YP_001403366.1|_95-190_1BXU:A:	40	2.27
gi|154149750|ref|YP_001403368.1|_15-84_2FDN:A:	25	2.20
gi|154149751|ref|YP_001403369.1|_1-173_1B0P:A:416-668	82	3.09
gi|154149752|ref|YP_001403370.1|_3-245_1B0P:A:2-258	67	3.84
gi|154149752|ref|YP_001403370.1|_246-357_1B0P:A:259-415	55	2.85
gi|154149753|ref|YP_001403371.1|_11-278_1B0P:A:786-1232	147	3.04
gi|154149754|ref|YP_001403372.1|_87-160_2FY8:A:245-336	34	2.71
gi|154149756|ref|YP_001403374.1|_5-139_1COZ:A:	41	3.07
gi|154149757|ref|YP_001403375.1|_5-121_1OI0:A:	38	3.18
gi|154149759|ref|YP_001403377.1|_38-270_1XV2:A:	69	3.36
gi|154149760|ref|YP_001403378.1|_2-90_1JNS:A:	25	3.68
gi|154149762|ref|YP_001403380.1|_130-349_1AJ2:A:	87	3.24
gi|154149763|ref|YP_001403381.1|_1-191_2ANU:A:5-233	67	3.42
gi|154149764|ref|YP_001403382.1|_16-238_1DJ0:A:	81	3.26
gi|154149765|ref|YP_001403383.1|_6-135_1JL3:A:	36	3.81
gi|154149767|ref|YP_001403385.1|_6-196_1G3Q:A:	77	3.08
gi|154149767|ref|YP_001403385.1|_243-438_1R9G:A:	68	2.88
gi|154149769|ref|YP_001403387.1|_2-262_1QOP:A:	75	3.56
gi|154149770|ref|YP_001403388.1|_4-381_1V8Z:A:1-386	116	3.33
gi|154149771|ref|YP_001403389.1|_1-189_1NSJ:A:	69	2.97
gi|154149772|ref|YP_001403390.1|_2-248_1VC4:A:	80	3.17
gi|154149773|ref|YP_001403391.1|_75-337_1V8G:A:66-329	71	3.72
gi|154149773|ref|YP_001403391.1|_1-69_1V8G:A:1-65	15	4.33
gi|154149774|ref|YP_001403392.1|_4-189_1QDL:B:	59	3.31
gi|154149775|ref|YP_001403393.1|_32-509_1QDL:A:	126	3.35
gi|154149780|ref|YP_001403398.1|_4-319_1TV8:A:	108	3.03
gi|154149784|ref|YP_001403402.1|_106-215_1ZTP:A:17-250	80	2.92
gi|154149785|ref|YP_001403403.1|_1-47_2AYJ:A:1-56	25	2.24
gi|154149786|ref|YP_001403404.1|_3-181_1V7R:A:	51	3.65
gi|154149787|ref|YP_001403405.1|_7-285_1OKJ:A:1-106	24	4.42
gi|154149787|ref|YP_001403405.1|_354-485_1A06:A:	89	3.45
gi|154149788|ref|YP_001403406.1|_17-61_2K4X:A:1-55	14	3.93
gi|154149789|ref|YP_001403407.1|_1-97_1XN9:A:	24	4.21
gi|154149791|ref|YP_001403409.1|_6-68_1RYQ:A:	26	2.62
gi|154149792|ref|YP_001403410.1|_81-180_1GO3:E:79-184	33	3.21
gi|154149792|ref|YP_001403410.1|_1-76_1GO3:E:1-78	21	3.71
gi|154149793|ref|YP_001403411.1|_4-108_1O4W:A:	29	4.31
gi|154149794|ref|YP_001403412.1|_2-192_1S0U:A:34-229	56	3.48
gi|154149794|ref|YP_001403412.1|_196-309_1S0U:A:230-347	45	2.62
gi|154149794|ref|YP_001403412.1|_310-402_1KK1:A:322-410	18	4.94
gi|154149797|ref|YP_001403415.1|_2-375_2IW1:A:2-371	119	3.11
gi|154149798|ref|YP_001403416.1|_35-191_1XHD:A:	79	2.18
gi|154149799|ref|YP_001403417.1|_241-580_1MOQ:A:	97	3.77
gi|154149799|ref|YP_001403417.1|_2-221_1XFF:A:	80	2.98
gi|154149800|ref|YP_001403418.1|_1-295_1H5R:A:	99	2.93
gi|154149800|ref|YP_001403418.1|_229-383_1XHD:A:	79	2.18
gi|154149801|ref|YP_001403419.1|_1-231,265-305_1LVW:A:	101	2.91
gi|154149801|ref|YP_001403419.1|_237-393_1HM9:A:252-459	122	1.70
gi|154149802|ref|YP_001403420.1|_2-163_1K2Y:X:5-154	47	3.19
gi|154149802|ref|YP_001403420.1|_151-240_1K2Y:X:155-258	41	2.54
gi|154149802|ref|YP_001403420.1|_329-412_1K2Y:X:368-463	23	4.17
gi|154149802|ref|YP_001403420.1|_241-328_1K2Y:X:259-367	40	2.73
gi|154149803|ref|YP_001403421.1|_41-195_2H1Q:A:1-251	81	3.10
gi|154149804|ref|YP_001403422.1|_1-198_1R61:A:	81	2.53
gi|154149805|ref|YP_001403423.1|_9-213_1JG1:A:	74	2.91
gi|154149806|ref|YP_001403424.1|_35-364_1VH4:A:	116	3.56
gi|154149807|ref|YP_001403425.1|_12-241_2HYD:A:324-578	88	2.90
gi|154149808|ref|YP_001403426.1|_24-213,374-459_1LFW:A:1-186,A:383-468	87	3.14
gi|154149809|ref|YP_001403427.1|_15-215_1ORQ:C:	41	5.44
gi|154149810|ref|YP_001403428.1|_7-265_1N0U:A:3-343	95	3.59
gi|154149810|ref|YP_001403428.1|_465-622_1N0U:A:561-725	50	3.30
gi|154149810|ref|YP_001403428.1|_259-383_2BV3:A:283-403	46	2.63
gi|154149810|ref|YP_001403428.1|_624-715_2BV3:A:600-688	18	4.94
gi|154149810|ref|YP_001403428.1|_388-463_1FNM:A:404-482	20	3.95
gi|154149811|ref|YP_001403429.1|_22-204_1IQV:A:	40	5.03
gi|154149812|ref|YP_001403430.1|_18-142_2QAL:L:1-123	50	2.46
gi|154149813|ref|YP_001403431.1|_3-136_1B66:A:	37	3.73
gi|154149814|ref|YP_001403432.1|_13-103_1TV8:A:	108	3.03
gi|154149815|ref|YP_001403433.1|_3-160_1V8Y:A:	43	3.67
gi|154149816|ref|YP_001403434.1|_46-285_1L7A:A:	89	3.57
gi|154149817|ref|YP_001403435.1|_7-141_1DT9:A:5-142	37	3.73
gi|154149817|ref|YP_001403435.1|_144-276_1DT9:A:143-276	44	3.05
gi|154149817|ref|YP_001403435.1|_280-422_1DT9:A:277-422	37	3.95
gi|154149818|ref|YP_001403436.1|_104-440_1IQ0:A:97-466	103	3.59
gi|154149818|ref|YP_001403436.1|_443-558_1IQ0:A:467-592	27	4.67
gi|154149818|ref|YP_001403436.1|_24-95_1IQ0:A:1-96	30	3.20
gi|154149819|ref|YP_001403437.1|_55-260_1TV8:A:	108	3.03
gi|154149820|ref|YP_001403438.1|_36-87,193-365_1PYS:A:	77	3.45
gi|154149821|ref|YP_001403439.1|_1-134_1ZH2:A:2-120	34	3.50
gi|154149821|ref|YP_001403439.1|_347-465_2C2A:A:321-481	39	4.13
gi|154149821|ref|YP_001403439.1|_125-249_1G28:A:	35	2.97
gi|154149822|ref|YP_001403440.1|_18-195_1UJ2:A:	61	3.49
gi|154149824|ref|YP_001403442.1|_3-64_1UTX:A:	21	3.14
gi|154149825|ref|YP_001403443.1|_99-407_1HV8:A:3-210	68	3.06
gi|154149826|ref|YP_001403444.1|_186-356_1D5A:A:1-347	98	3.54
gi|154149827|ref|YP_001403445.1|_14-179_1O1Y:A:	76	3.13
gi|154149828|ref|YP_001403446.1|_5-254_1YV9:A:4-256	86	2.94
gi|154149830|ref|YP_001403448.1|_30-280_1G60:A:	73	3.51
gi|154149831|ref|YP_001403449.1|_87-313_1JOF:A:	118	3.09
gi|154149831|ref|YP_001403449.1|_294-409_1V04:A:	111	3.06
gi|154149831|ref|YP_001403449.1|_467-548_1UAD:C:	34	2.71
gi|154149838|ref|YP_001403456.1|_246-314_1QGP:A:	21	3.62
gi|154149839|ref|YP_001403457.1|_1-139_1QKK:A:	38	4.05
gi|154149839|ref|YP_001403457.1|_382-519_2C2A:A:321-481	39	4.13
gi|154149839|ref|YP_001403457.1|_119-297_2K2N:A:31-200	53	3.21
gi|154149840|ref|YP_001403458.1|_4-120_1FLM:A:	31	3.94
gi|154149842|ref|YP_001403460.1|_178-305_1N9L:A:	35	3.11
gi|154149842|ref|YP_001403460.1|_304-430_1P97:A:	37	3.05
gi|154149842|ref|YP_001403460.1|_514-647_2C2A:A:321-481	39	4.13
gi|154149843|ref|YP_001403461.1|_26-161_2I6G:A:1-198	53	3.74
gi|154149844|ref|YP_001403462.1|_1-107_1HWU:A:	27	4.15
gi|154149845|ref|YP_001403463.1|_3-378_1C0N:A:	134	3.01
gi|154149851|ref|YP_001403469.1|_3-146_1O0W:A:1-167	37	4.51
gi|154149852|ref|YP_001403470.1|_1-130_1V37:A:	57	3.00
gi|154149853|ref|YP_001403471.1|_163-341_1IM5:A:	68	2.63
gi|154149853|ref|YP_001403471.1|_1-155_2GE3:A:6-169	39	4.21
gi|154149854|ref|YP_001403472.1|_1-51_2DSX:A:1-52	28	1.86
gi|154149856|ref|YP_001403474.1|_4-147_1B00:A:	39	3.13
gi|154149856|ref|YP_001403474.1|_516-650_2C2A:A:321-481	39	4.13
gi|154149856|ref|YP_001403474.1|_122-300_1VHM:A:	43	3.70
gi|154149856|ref|YP_001403474.1|_308-432_1EW0:A:	41	3.17
gi|154149860|ref|YP_001403478.1|_57-142_1L0Q:A:302-391	35	2.57
gi|154149862|ref|YP_001403480.1|_19-147,403-522_1Q3Q:A:9-145,A:406-526	58	4.47
gi|154149862|ref|YP_001403480.1|_210-376_1Q3Q:A:217-369	54	2.83
gi|154149862|ref|YP_001403480.1|_150-214,366-402_1Q3Q:A:146-216,A:370-405	30	3.60
gi|154149863|ref|YP_001403481.1|_2-191_1DDZ:A:326-564	67	3.57
gi|154149867|ref|YP_001403485.1|_19-147,404-522_1A6D:B:20-144,B:404-521	54	4.52
gi|154149867|ref|YP_001403485.1|_213-377_1Q3Q:A:217-369	54	2.83
gi|154149867|ref|YP_001403485.1|_151-219,370-404_1Q3Q:A:146-216,A:370-405	30	3.60
gi|154149868|ref|YP_001403486.1|_11-155_1W3B:A:	90	4.31
gi|154149870|ref|YP_001403488.1|_95-182_1MP9:A:97-197	31	3.26
gi|154149870|ref|YP_001403488.1|_5-93_1MP9:A:5-96	26	3.54
gi|154149871|ref|YP_001403489.1|_1-59_1RQ6:A:	12	5.17
gi|154149874|ref|YP_001403492.1|_35-220_1CHD:A:	69	2.87
gi|154149874|ref|YP_001403492.1|_302-496_1AF7:A:92-284	63	3.06
gi|154149874|ref|YP_001403492.1|_239-305_1AF7:A:11-91	14	5.79
gi|154149874|ref|YP_001403492.1|_861-990_1EW0:A:	41	3.17
gi|154149874|ref|YP_001403492.1|_742-862_1EW0:A:	41	3.17
gi|154149874|ref|YP_001403492.1|_667-763_2D3E:C:161-282	7	19.00
gi|154149875|ref|YP_001403493.1|_65-190_1LL8:A:	41	2.76
gi|154149875|ref|YP_001403493.1|_280-365_2C2A:A:321-481	39	4.13
gi|154149876|ref|YP_001403494.1|_4-74_1JDQ:A:	32	3.03
gi|154149877|ref|YP_001403495.1|_251-379_1V9Y:A:	35	3.23
gi|154149877|ref|YP_001403495.1|_3-142_1YS7:A:7-127	33	3.67
gi|154149877|ref|YP_001403495.1|_466-595_2C2A:A:321-481	39	4.13
gi|154149877|ref|YP_001403495.1|_150-263_1OTD:A:	37	2.84
gi|154149878|ref|YP_001403496.1|_1-126_1KRW:A:	32	3.88
gi|154149879|ref|YP_001403497.1|_314-439_1EW0:A:	41	3.17
gi|154149879|ref|YP_001403497.1|_191-315_1V9Y:A:	35	3.23
gi|154149879|ref|YP_001403497.1|_93-201_1G28:A:	35	2.97
gi|154149884|ref|YP_001403502.1|_1-137_1QKK:A:	38	4.05
gi|154149884|ref|YP_001403502.1|_304-427_1V9Y:A:	35	3.23
gi|154149884|ref|YP_001403502.1|_515-644_2C2A:A:321-481	39	4.13
gi|154149884|ref|YP_001403502.1|_156-305_1VHM:A:	43	3.70
gi|154149885|ref|YP_001403503.1|_1-174_1B00:A:	39	3.13
gi|154149885|ref|YP_001403503.1|_655-761_2C2A:A:321-481	39	4.13
gi|154149885|ref|YP_001403503.1|_286-413_1V9Y:A:	35	3.23
gi|154149885|ref|YP_001403503.1|_412-542_1EW0:A:	41	3.17
gi|154149885|ref|YP_001403503.1|_148-252_1LL8:A:	41	2.76
gi|154149885|ref|YP_001403503.1|_547-619_2C2A:A:232-320	11	8.09
gi|154149886|ref|YP_001403504.1|_3-125_2FHQ:A:3-137	38	3.55
gi|154149888|ref|YP_001403506.1|_5-91_1TE4:A:	34	3.26
gi|154149889|ref|YP_001403507.1|_15-24,57-158,366-419_2A22:A:4-196	66	2.92
gi|154149890|ref|YP_001403508.1|_1-108_2FZ5:A:1-137	40	3.42
gi|154149890|ref|YP_001403508.1|_193-250_1HFE:L:2-86	35	2.43
gi|154149892|ref|YP_001403510.1|_10-102_1XMA:A:	21	4.90
gi|154149893|ref|YP_001403511.1|_2-90_1WOT:A:	31	3.16
gi|154149894|ref|YP_001403512.1|_2-136_2FE1:A:1-130	37	3.51
gi|154149895|ref|YP_001403513.1|_4-268_1HD7:A:	90	3.06
gi|154149896|ref|YP_001403514.1|_230-357_1TF7:A:14-255	78	3.10
gi|154149899|ref|YP_001403517.1|_9-327_1VPL:A:	65	3.66
gi|154149900|ref|YP_001403518.1|_224-394,441-572_1C4O:A:410-583	50	3.48
gi|154149901|ref|YP_001403519.1|_7-381_1P3W:A:	122	3.20
gi|154149903|ref|YP_001403521.1|_1-292_1F2T:A:,B:	88	3.33
gi|154149903|ref|YP_001403521.1|_1-60,449-630_1F2T:A:,B:	88	3.33
gi|154149904|ref|YP_001403522.1|_22-223_2NSY:A:	76	3.57
gi|154149907|ref|YP_001403525.1|_170-361_2SQC:A:8-36,A:308-630	108	3.27
gi|154149907|ref|YP_001403525.1|_375-559_1D8D:B:	131	3.11
gi|154149909|ref|YP_001403527.1|_1-121_2H1C:A:1-138	42	3.29
