PDB_ID	B	E	G	H	I	L	S	T	X	sequence_length
gi|76800679|ref|YP_325687.1|_14-135_1XM0:A:1-143	0.00	4.12	3.00	6.00	0.00	2.50	1.77	2.00	0.00	143.00
gi|76800680|ref|YP_325688.1|_61-161_1PLB:A:	0.00	4.56	4.00	0.00	0.00	1.33	1.70	2.20	0.00	97.00
gi|76800681|ref|YP_325689.1|_5-253_1JW9:B:	1.00	5.62	4.00	10.22	0.00	2.45	1.20	1.72	0.00	247.00
gi|76800682|ref|YP_325690.1|_8-266_1XNG:A:3-257	1.00	3.00	3.50	11.42	0.00	2.17	1.80	2.00	0.00	255.00
gi|76800683|ref|YP_325691.1|_1-140_1MJH:A:	0.00	6.40	3.00	15.00	0.00	2.94	1.43	1.60	0.00	160.00
gi|76800685|ref|YP_325693.1|_235-490_2CH7:B:225-529	0.00	0.00	3.00	72.50	0.00	2.00	2.00	2.25	0.00	308.00
gi|76800685|ref|YP_325693.1|_17-188_1OR4:A:	0.00	2.00	3.50	17.43	0.00	1.91	1.40	2.00	0.00	169.00
gi|76800686|ref|YP_325694.1|_1-130_1OI0:A:	0.00	4.22	0.00	11.50	0.00	2.86	1.25	2.00	0.00	121.00
gi|76800687|ref|YP_325695.1|_3-284_1N2Z:A:	1.00	3.50	3.67	9.60	0.00	1.74	1.53	2.00	0.00	245.00
gi|76800688|ref|YP_325696.1|_112-458_1IQ0:A:97-466	1.00	5.33	3.00	12.15	0.00	1.97	1.47	2.30	0.00	370.00
gi|76800688|ref|YP_325696.1|_461-580_1BS2:A:484-607	0.00	0.00	3.00	14.67	0.00	2.38	1.00	1.29	0.00	124.00
gi|76800688|ref|YP_325696.1|_6-98_1IQ0:A:1-96	0.00	4.75	0.00	9.25	0.00	2.33	1.14	1.83	0.00	96.00
gi|76800690|ref|YP_325698.1|_57-266_1TV8:A:	1.00	4.91	3.00	10.50	0.00	1.97	1.65	2.10	0.00	327.00
gi|76800691|ref|YP_325699.1|_98-230_3CTA:A:90-220	0.00	5.00	3.00	8.00	0.00	4.92	1.20	2.00	0.00	131.00
gi|76800691|ref|YP_325699.1|_31-92_3CTA:A:5-89	0.00	5.00	0.00	12.50	0.00	1.20	1.33	2.00	0.00	85.00
gi|76800692|ref|YP_325700.1|_13-238_1PVY:A:	1.00	6.57	3.00	8.70	0.00	1.57	2.00	2.00	0.00	219.00
gi|76800693|ref|YP_325701.1|_117-454_1F52:A:101-468	1.00	5.58	3.80	12.70	0.00	2.00	1.58	1.86	0.00	368.00
gi|76800693|ref|YP_325701.1|_17-114_1HTQ:A:1-100	1.00	7.00	3.00	7.50	0.00	1.53	2.67	2.00	0.00	100.00
gi|76800694|ref|YP_325702.1|_63-144_1RI7:A:85-170	0.00	7.50	0.00	10.50	0.00	2.12	2.00	1.60	0.00	86.00
gi|76800694|ref|YP_325702.1|_4-63_1I1G:A:2-61	0.00	0.00	3.00	11.00	0.00	2.80	1.25	1.25	0.00	60.00
gi|76800696|ref|YP_325704.1|_10-212_1KA9:H:	0.00	4.31	6.00	8.60	0.00	1.55	2.00	1.85	0.00	195.00
gi|76800697|ref|YP_325705.1|_7-181_1L9G:A:	0.00	3.83	3.25	10.00	0.00	2.10	1.33	2.14	0.00	191.00
gi|76800700|ref|YP_325708.1|_832-974_1YSR:A:299-446	0.00	6.14	3.00	11.50	0.00	3.27	1.50	1.83	0.00	148.00
gi|76800700|ref|YP_325708.1|_123-268_2K2N:A:31-200	1.00	5.20	3.00	13.50	0.00	2.45	1.43	2.00	0.00	170.00
gi|76800700|ref|YP_325708.1|_256-371_1V9Y:A:	1.00	7.20	3.33	7.33	0.00	2.30	1.17	2.17	0.00	113.00
gi|76800700|ref|YP_325708.1|_511-630_1V9Y:A:	1.00	7.20	3.33	7.33	0.00	2.30	1.17	2.17	0.00	113.00
gi|76800700|ref|YP_325708.1|_632-758_1EW0:A:	1.00	7.80	3.50	7.80	0.00	1.55	1.25	2.00	0.00	130.00
gi|76800700|ref|YP_325708.1|_401-522_2K2N:A:31-200	1.00	5.20	3.00	13.50	0.00	2.45	1.43	2.00	0.00	170.00
gi|76800700|ref|YP_325708.1|_755-821_2C2A:A:232-320	0.00	0.00	3.00	24.00	0.00	2.33	0.00	1.75	0.00	89.00
gi|76800701|ref|YP_325709.1|_7-186_2QED:A:1-251	1.00	4.43	4.50	9.89	0.00	1.56	1.40	1.89	0.00	251.00
gi|76800702|ref|YP_325710.1|_2-47_2AYJ:A:1-56	0.00	2.67	0.00	0.00	0.00	2.17	1.67	3.00	0.00	56.00
gi|76800703|ref|YP_325711.1|_98-292_1QZX:A:88-294	0.00	5.00	4.50	9.88	0.00	1.71	1.82	1.92	0.00	207.00
gi|76800703|ref|YP_325711.1|_292-429_1QZX:A:295-432	1.00	0.00	3.00	10.12	0.00	2.15	1.36	1.43	0.00	138.00
gi|76800703|ref|YP_325711.1|_1-90_1J8M:F:3-86	0.00	0.00	0.00	15.75	0.00	1.86	1.00	2.00	0.00	84.00
gi|76800705|ref|YP_325713.1|_4-217_1F3O:A:	0.00	6.00	3.00	11.14	0.00	1.59	1.47	2.21	0.00	232.00
gi|76800707|ref|YP_325715.1|_10-343_1EBD:A:7-154,A:272-346	1.00	3.85	3.00	14.80	0.00	1.71	1.47	2.00	1.00	223.00
gi|76800707|ref|YP_325715.1|_348-471_1EBD:A:347-461	1.00	6.00	3.00	8.00	0.00	1.90	1.75	1.88	0.00	115.00
gi|76800708|ref|YP_325716.1|_1-172_2QMW:A:1-184	1.00	5.70	3.00	7.50	0.00	1.65	1.47	1.89	0.00	184.00
gi|76800708|ref|YP_325716.1|_165-263_2QMW:A:185-264	0.00	8.00	0.00	11.00	0.00	1.43	1.75	2.25	0.00	80.00
gi|76800709|ref|YP_325717.1|_1-74_1EIK:A:	1.00	7.00	3.00	7.00	0.00	2.11	2.00	2.40	0.00	77.00
gi|76800710|ref|YP_325718.1|_5-513_1I50:B:	1.00	4.88	3.14	10.27	0.00	3.05	1.65	2.37	0.00	1207.00
gi|76800711|ref|YP_325719.1|_8-608_1I50:B:	1.00	4.88	3.14	10.27	0.00	3.05	1.65	2.37	0.00	1207.00
gi|76800712|ref|YP_325720.1|_6-155,315-1017_1I50:A:	1.00	4.15	3.43	11.18	0.00	2.17	1.69	2.15	0.00	1449.00
gi|76800713|ref|YP_325721.1|_567-883_1I50:A:	1.00	4.15	3.43	11.18	0.00	2.17	1.69	2.15	0.00	1449.00
gi|76800713|ref|YP_325721.1|_78-200,531-570_1MI8:A:	0.00	6.38	3.00	0.00	0.00	3.00	1.00	2.50	0.00	158.00
gi|76800713|ref|YP_325721.1|_29-83_1I50:A:	1.00	4.15	3.43	11.18	0.00	2.17	1.69	2.15	0.00	1449.00
gi|76800713|ref|YP_325721.1|_276-339_1DFA:A:181-298	1.00	0.00	0.00	11.00	0.00	6.56	1.67	2.17	0.00	118.00
gi|76800713|ref|YP_325721.1|_354-424_1DQ3:A:227-335	0.00	5.50	3.00	10.60	0.00	1.50	1.40	2.25	0.00	109.00
gi|76800714|ref|YP_325722.1|_78-138_1K0R:A:263-329	0.00	6.00	3.00	7.67	0.00	1.60	1.25	3.50	0.00	67.00
gi|76800714|ref|YP_325722.1|_12-71_1E3H:A:579-632	1.00	0.00	0.00	4.00	0.00	11.00	1.33	0.00	0.00	54.00
gi|76800715|ref|YP_325723.1|_5-220_2QFI:A:5-208	1.00	0.00	3.57	5.86	0.00	2.43	2.25	2.71	0.00	204.00
gi|76800715|ref|YP_325723.1|_227-300_2QFI:A:209-290	1.00	0.00	3.00	9.50	0.00	2.23	1.56	2.17	0.00	82.00
gi|76800716|ref|YP_325724.1|_18-140_1FJG:L:	1.00	4.50	3.00	7.00	0.00	2.75	1.38	2.33	0.00	125.00
gi|76800717|ref|YP_325725.1|_23-203_1IQV:A:	1.00	7.00	3.00	15.33	0.00	4.50	1.50	2.29	0.00	201.00
gi|76800718|ref|YP_325726.1|_62-426_1CRU:A:	1.00	5.10	3.20	5.00	0.00	1.86	1.68	2.26	0.00	450.00
gi|76800720|ref|YP_325728.1|_11-263_1N0U:A:3-343	1.00	5.56	3.40	10.00	0.00	2.53	1.38	2.07	0.00	341.00
gi|76800720|ref|YP_325728.1|_465-622_1N0U:A:561-725	1.00	5.43	3.00	11.60	0.00	1.80	1.62	2.12	0.00	165.00
gi|76800720|ref|YP_325728.1|_261-380_1N0U:A:344-481	1.00	5.40	0.00	9.50	0.00	1.44	1.60	2.09	0.00	138.00
gi|76800720|ref|YP_325728.1|_624-719_2BV3:A:600-688	0.00	10.50	3.00	7.33	0.00	1.60	0.00	2.75	0.00	89.00
gi|76800720|ref|YP_325728.1|_388-463_1N0U:A:482-560	0.00	5.00	3.00	13.50	0.00	1.67	1.33	2.00	0.00	79.00
gi|76800721|ref|YP_325729.1|_428-746_1XCO:A:	1.00	4.82	0.00	11.08	0.00	1.53	1.59	2.16	0.00	328.00
gi|76800721|ref|YP_325729.1|_161-451_1VL6:A:155-376	1.00	4.17	3.00	10.33	0.00	1.46	1.47	1.73	0.00	222.00
gi|76800721|ref|YP_325729.1|_8-159_1VL6:A:1-154	1.00	4.40	3.33	8.88	0.00	1.47	1.09	2.00	0.00	154.00
gi|76800722|ref|YP_325730.1|_32-104_1ULY:A:	1.00	6.25	4.00	14.50	0.00	1.67	1.43	1.75	0.00	190.00
gi|76800723|ref|YP_325731.1|_147-199_1S7O:A:	0.00	0.00	3.00	14.00	0.00	1.62	1.00	1.25	0.00	106.00
gi|76800724|ref|YP_325732.1|_338-482_2C2A:A:321-481	0.00	6.71	3.00	15.00	0.00	2.92	1.50	1.90	0.00	161.00
gi|76800724|ref|YP_325732.1|_7-152_1NY5:A:1-137	1.00	5.40	0.00	14.40	0.00	1.60	1.43	2.00	0.00	137.00
gi|76800724|ref|YP_325732.1|_131-255_1N9L:A:	0.00	8.00	4.00	8.00	0.00	1.64	1.00	1.86	0.00	109.00
gi|76800724|ref|YP_325732.1|_261-329_2C2A:A:232-320	0.00	0.00	3.00	24.00	0.00	2.33	0.00	1.75	0.00	89.00
gi|76800725|ref|YP_325733.1|_24-150_1K68:A:	0.00	4.60	3.50	11.00	0.00	1.93	1.42	1.80	0.00	140.00
gi|76800726|ref|YP_325734.1|_393-553_2C2A:A:321-481	0.00	6.71	3.00	15.00	0.00	2.92	1.50	1.90	0.00	161.00
gi|76800726|ref|YP_325734.1|_321-403_2C2A:A:232-320	0.00	0.00	3.00	24.00	0.00	2.33	0.00	1.75	0.00	89.00
gi|76800727|ref|YP_325735.1|_463-622_2C2A:A:321-481	0.00	6.71	3.00	15.00	0.00	2.92	1.50	1.90	0.00	161.00
gi|76800727|ref|YP_325735.1|_253-382_1EW0:A:	1.00	7.80	3.50	7.80	0.00	1.55	1.25	2.00	0.00	130.00
gi|76800727|ref|YP_325735.1|_156-265_1DP6:A:	1.00	8.00	4.00	9.50	0.00	1.30	1.17	1.83	0.00	116.00
gi|76800727|ref|YP_325735.1|_389-471_2C2A:A:232-320	0.00	0.00	3.00	24.00	0.00	2.33	0.00	1.75	0.00	89.00
gi|76800735|ref|YP_325743.1|_295-581_1G6O:A:	1.00	5.15	3.00	13.11	0.00	1.74	1.55	2.05	0.00	323.00
gi|76800737|ref|YP_325745.1|_12-542_1PG4:A:	1.00	4.97	3.20	9.29	0.00	1.85	1.40	1.93	0.00	643.00
gi|76800738|ref|YP_325746.1|_4-236_1JI0:A:	1.00	6.40	3.00	8.40	0.00	1.74	1.50	2.20	0.00	240.00
gi|76800739|ref|YP_325747.1|_2-244_1G6H:A:	1.00	5.55	3.40	9.44	0.00	1.67	1.19	2.06	0.00	254.00
gi|76800742|ref|YP_325750.1|_51-434_2LIV:A:	1.00	4.57	3.17	12.18	0.00	1.65	1.71	2.24	0.00	344.00
gi|76800743|ref|YP_325751.1|_1-210_2B67:A:1-201	1.00	6.40	3.00	10.11	0.00	2.17	1.67	1.50	0.00	201.00
gi|76800744|ref|YP_325752.1|_5-312_1J31:A:	1.00	4.81	4.00	9.29	0.00	1.78	1.33	2.27	0.00	262.00
gi|76800746|ref|YP_325754.1|_168-367_1VMA:A:82-294	0.00	5.12	3.00	12.43	0.00	1.91	1.56	1.70	0.00	213.00
gi|76800746|ref|YP_325754.1|_86-155_1LS1:A:1-88	0.00	0.00	0.00	15.50	0.00	1.50	1.00	3.25	0.00	88.00
gi|76800747|ref|YP_325755.1|_12-139_1FXK:C:	0.00	6.50	0.00	44.50	0.00	1.20	1.00	1.83	0.00	133.00
gi|76800748|ref|YP_325756.1|_3-56_2JXT:A:1-78	0.00	10.33	3.00	11.50	0.00	2.20	1.50	1.33	0.00	78.00
gi|76800749|ref|YP_325757.1|_227-333_1N9L:A:	0.00	8.00	4.00	8.00	0.00	1.64	1.00	1.86	0.00	109.00
gi|76800749|ref|YP_325757.1|_115-221_1EW0:A:	1.00	7.80	3.50	7.80	0.00	1.55	1.25	2.00	0.00	130.00
gi|76800749|ref|YP_325757.1|_422-557_1YSR:A:299-446	0.00	6.14	3.00	11.50	0.00	3.27	1.50	1.83	0.00	148.00
gi|76800749|ref|YP_325757.1|_2-110_1QKK:A:	0.00	4.80	3.00	14.60	0.00	2.33	1.43	1.80	0.00	154.00
gi|76800750|ref|YP_325758.1|_14-186_1QI9:A:	1.00	3.10	3.38	11.47	0.00	2.00	1.56	2.03	0.00	555.00
gi|76800752|ref|YP_325760.1|_2-364_2DUL:A:3-377	1.00	5.88	3.00	10.21	0.00	1.97	1.58	2.00	0.00	375.00
gi|76800754|ref|YP_325762.1|_134-441_1G6O:A:	1.00	5.15	3.00	13.11	0.00	1.74	1.55	2.05	0.00	323.00
gi|76800754|ref|YP_325762.1|_3-127_1O4W:A:	0.00	4.00	0.00	10.67	0.00	2.90	1.33	1.60	0.00	125.00
gi|76800754|ref|YP_325762.1|_469-525_1FJG:C:2-106	1.33	3.33	3.00	9.67	0.00	2.07	2.17	3.00	0.00	105.00
gi|76800755|ref|YP_325763.1|_56-146_2Q43:A:195-313	1.00	8.25	3.00	16.50	0.00	3.89	1.75	2.50	0.00	119.00
gi|76800755|ref|YP_325763.1|_4-67,156-244_1Y0Y:A:164-351,A:6-72	1.00	5.42	3.00	11.14	0.00	1.88	1.43	2.00	1.00	253.00
gi|76800756|ref|YP_325764.1|_9-233,313-477_1IR6:A:	0.00	4.50	3.00	11.33	0.00	1.95	1.52	2.15	0.00	385.00
gi|76800757|ref|YP_325765.1|_17-331,460-501_2IVD:A:10-306,A:415-464	1.20	4.07	3.33	9.13	0.00	2.16	1.67	1.86	1.00	347.00
gi|76800759|ref|YP_325767.1|_66-145_1TLQ:A:	0.00	0.00	0.00	9.91	0.00	1.58	1.40	1.86	0.00	161.00
gi|76800760|ref|YP_325768.1|_180-638_2I7T:A:9-459	0.00	4.64	3.20	10.40	0.00	3.20	1.67	2.11	0.00	451.00
gi|76800760|ref|YP_325768.1|_96-137_1FJG:C:2-106	1.33	3.33	3.00	9.67	0.00	2.07	2.17	3.00	0.00	105.00
gi|76800761|ref|YP_325769.1|_118-232,321-446_2FWR:A:257-456	1.00	4.75	0.00	7.88	0.00	1.81	1.85	3.12	0.00	200.00
gi|76800763|ref|YP_325771.1|_51-142_1DKG:B:38-138	1.00	5.17	0.00	0.00	0.00	1.43	2.33	2.33	0.00	57.00
gi|76800763|ref|YP_325771.1|_148-200_1DKG:A:139-197	1.00	5.50	0.00	0.00	0.00	1.71	2.00	2.00	0.00	59.00
gi|76800764|ref|YP_325772.1|_165-356_1DKG:D:186-383	1.00	8.83	4.00	13.33	0.00	1.92	1.60	2.71	0.00	198.00
gi|76800764|ref|YP_325772.1|_358-514_1CKR:A:	1.00	5.90	0.00	7.00	0.00	2.00	2.14	2.78	0.00	159.00
gi|76800764|ref|YP_325772.1|_5-161_1DKG:D:3-185	1.00	3.83	3.00	10.40	0.00	1.67	1.42	2.09	0.00	183.00
gi|76800764|ref|YP_325772.1|_481-582_1DKZ:A:507-603	0.00	0.00	3.00	16.60	0.00	1.20	1.50	1.00	0.00	97.00
gi|76800765|ref|YP_325773.1|_11-123,226-309_1VCT:A:9-107	0.00	0.00	0.00	28.33	0.00	2.50	1.00	1.50	0.00	99.00
gi|76800765|ref|YP_325773.1|_128-196_1VCT:A:108-201	1.00	5.75	0.00	7.50	0.00	1.67	1.50	2.17	0.00	94.00
gi|76800765|ref|YP_325773.1|_311-398_1VCT:A:108-201	1.00	5.75	0.00	7.50	0.00	1.67	1.50	2.17	0.00	94.00
gi|76800766|ref|YP_325774.1|_14-193_2YVX:A:276-448	0.00	0.00	3.00	25.00	0.00	1.70	1.33	2.29	0.00	173.00
gi|76800767|ref|YP_325775.1|_7-185_2YVX:A:276-448	0.00	0.00	3.00	25.00	0.00	1.70	1.33	2.29	0.00	173.00
gi|76800768|ref|YP_325776.1|_4-220_1D7Y:A:116-236	0.00	4.25	3.00	11.33	0.00	1.27	1.44	2.57	0.00	121.00
gi|76800768|ref|YP_325776.1|_206-398_3LAD:A:1-158,A:278-348	1.00	3.42	3.00	16.00	0.00	1.90	1.29	1.67	1.00	229.00
gi|76800771|ref|YP_325779.1|_274-577_1EWQ:A:267-541	1.00	5.50	6.00	17.20	0.00	1.90	1.50	2.00	0.00	275.00
gi|76800771|ref|YP_325779.1|_578-806_1EWQ:A:542-765	1.00	5.50	3.00	12.17	0.00	2.35	1.85	2.00	0.00	224.00
gi|76800771|ref|YP_325779.1|_14-125_1EWQ:A:1-120	0.00	6.00	3.00	11.00	0.00	2.00	1.50	1.75	0.00	120.00
gi|76800771|ref|YP_325779.1|_124-273_1EWQ:A:121-266	1.00	4.83	3.00	10.00	0.00	2.43	1.73	2.33	0.00	146.00
gi|76800773|ref|YP_325781.1|_9-129_1OB8:A:	0.00	5.50	3.00	12.33	0.00	2.25	2.17	1.80	0.00	124.00
gi|76800777|ref|YP_325785.1|_151-317_2Z1E:A:156-334	0.00	4.57	3.00	10.60	0.00	2.25	1.80	1.90	0.00	179.00
gi|76800777|ref|YP_325785.1|_27-144_2Z1E:A:43-155	0.00	7.29	0.00	15.50	0.00	1.57	2.25	2.20	0.00	113.00
gi|76800778|ref|YP_325786.1|_3-194_1S72:M:	0.00	7.75	3.50	8.33	0.00	1.65	1.47	2.12	0.00	194.00
gi|76800779|ref|YP_325787.1|_96-266_1TQI:A:91-282	0.00	4.60	3.00	16.25	0.00	3.07	1.56	2.25	0.00	192.00
gi|76800779|ref|YP_325787.1|_4-90_1TQI:A:1-90	0.00	3.33	0.00	10.40	0.00	1.43	1.75	2.20	0.00	90.00
gi|76800781|ref|YP_325789.1|_52-133_2BJ7:A:51-132	0.00	9.75	0.00	11.50	0.00	1.67	1.80	2.20	0.00	87.00
gi|76800781|ref|YP_325789.1|_1-44_2BJ7:A:1-50	0.00	9.00	0.00	14.50	0.00	2.00	1.50	1.50	0.00	50.00
gi|76800782|ref|YP_325790.1|_40-387_1CRU:A:	1.00	5.10	3.20	5.00	0.00	1.86	1.68	2.26	0.00	450.00
gi|76800783|ref|YP_325791.1|_2-467_2GI3:A:1-475	1.00	5.73	3.40	12.23	0.00	2.79	1.58	2.20	0.00	475.00
gi|76800784|ref|YP_325792.1|_392-412,515-712_2B8E:A:416-434,A:548-663	1.00	4.33	0.00	7.83	5.00	1.94	1.67	1.80	1.00	135.00
gi|76800784|ref|YP_325792.1|_195-293_1SU4:A:125-239	1.00	3.78	3.00	0.00	0.00	1.62	1.70	2.71	0.00	115.00
gi|76800784|ref|YP_325792.1|_144-196,294-388_1SU4:A:1-124,A:240-343,A:751-994	1.00	2.00	3.25	16.11	0.00	2.41	1.70	1.91	1.00	472.00
gi|76800784|ref|YP_325792.1|_1-58_1MWZ:A:	1.00	5.67	0.00	11.50	0.00	2.43	1.75	2.00	0.00	73.00
gi|76800785|ref|YP_325793.1|_2-272_1G60:A:	1.00	5.88	3.00	11.43	0.00	2.79	1.69	1.89	0.00	256.00
gi|76800788|ref|YP_325796.1|_264-471_1Q9J:A:181-418	1.00	6.71	6.00	12.80	0.00	3.24	1.77	2.60	0.00	238.00
gi|76800790|ref|YP_325798.1|_8-142_1DT9:A:5-142	0.00	7.00	3.00	13.50	0.00	1.81	2.20	1.86	0.00	138.00
gi|76800790|ref|YP_325798.1|_145-275_1DT9:A:143-276	0.00	4.80	0.00	7.25	0.00	2.00	1.77	4.00	0.00	134.00
gi|76800790|ref|YP_325798.1|_278-412_1DT9:A:277-422	1.00	4.00	0.00	10.50	0.00	4.75	1.70	2.75	0.00	146.00
gi|76800791|ref|YP_325799.1|_100-280_1YGY:A:99-282	1.00	4.29	3.50	9.00	0.00	1.46	1.43	2.17	0.00	184.00
gi|76800791|ref|YP_325799.1|_318-445_1YGY:A:317-451	0.00	7.50	3.50	11.00	0.00	1.78	1.50	2.38	0.00	135.00
gi|76800791|ref|YP_325799.1|_1-132_1YGY:A:3-98,A:283-316	1.00	3.80	3.50	9.25	0.00	1.53	1.70	1.89	1.00	130.00
gi|76800791|ref|YP_325799.1|_441-522_1YGY:A:452-529	0.00	7.50	0.00	11.00	0.00	1.71	1.80	1.67	0.00	78.00
gi|76800792|ref|YP_325800.1|_26-229_1J97:A:	1.00	6.14	4.33	9.22	5.00	1.42	1.50	1.91	0.00	210.00
gi|76800795|ref|YP_325803.1|_9-423_2CTZ:A:1-421	1.00	4.67	3.67	8.89	0.00	1.71	1.38	2.10	0.00	421.00
gi|76800796|ref|YP_325804.1|_2-369_2PL5:A:5-366	1.00	4.92	3.50	12.00	0.00	1.82	1.65	2.32	0.00	362.00
gi|76800797|ref|YP_325805.1|_16-434_2CTZ:A:1-421	1.00	4.67	3.67	8.89	0.00	1.71	1.38	2.10	0.00	421.00
gi|76800798|ref|YP_325806.1|_1-152_1PGP:A:1-176	1.00	4.25	3.00	9.43	0.00	1.45	1.33	2.33	0.00	176.00
gi|76800798|ref|YP_325806.1|_163-286_1PGJ:A:179-478	1.00	2.00	3.50	15.33	0.00	2.89	1.73	1.75	0.00	300.00
gi|76800799|ref|YP_325807.1|_3-189,338-574_1GAX:A:1-189,A:343-578	1.00	3.16	3.00	11.46	0.00	2.22	1.43	2.48	1.00	425.00
gi|76800799|ref|YP_325807.1|_577-798_1IVS:A:579-796	1.00	4.25	3.00	14.11	0.00	2.44	1.56	2.29	0.00	218.00
gi|76800799|ref|YP_325807.1|_190-338_1GAX:A:190-342	1.20	4.12	3.00	10.00	0.00	1.87	2.09	2.20	0.00	153.00
gi|76800801|ref|YP_325809.1|_11-187_1MH9:A:	1.00	4.50	4.00	9.67	0.00	1.68	1.18	2.67	0.00	194.00
gi|76800804|ref|YP_325812.1|_9-74_1ZHV:A:62-127	0.00	5.00	3.00	10.00	0.00	1.86	1.67	2.50	0.00	66.00
gi|76800805|ref|YP_325813.1|_139-296_1EBF:A:151-340	1.00	7.80	3.33	9.43	0.00	1.89	1.58	1.91	0.00	190.00
gi|76800805|ref|YP_325813.1|_1-157_1EUZ:A:181-419	1.00	3.86	2.00	13.11	0.00	1.62	2.00	1.87	0.00	239.00
gi|76800806|ref|YP_325814.1|_4-240_1JNY:A:4-227	1.00	5.17	3.00	10.62	0.00	2.27	1.73	2.00	0.00	224.00
gi|76800806|ref|YP_325814.1|_316-419_1JNY:A:323-429	1.00	6.56	3.00	0.00	0.00	1.46	1.29	2.14	0.00	107.00
gi|76800806|ref|YP_325814.1|_222-312_1JNY:A:228-322	1.00	4.90	3.00	0.00	0.00	1.45	1.20	2.29	0.00	95.00
gi|76800807|ref|YP_325815.1|_4-99_1FJG:J:	1.00	3.67	0.00	12.50	0.00	2.43	1.83	1.33	0.00	98.00
gi|76800808|ref|YP_325816.1|_2-239_1R6D:A:	1.00	4.75	4.25	10.42	0.00	2.06	1.18	1.94	0.00	322.00
gi|76800809|ref|YP_325817.1|_1-159_1F9A:A:	0.00	4.80	3.00	9.57	0.00	1.94	1.45	2.00	0.00	164.00
gi|76800810|ref|YP_325818.1|_2-106_2IJQ:A:14-158	1.00	2.00	3.50	14.17	0.00	2.00	1.67	2.38	0.00	145.00
gi|76800811|ref|YP_325819.1|_166-276_1O7I:A:	1.00	7.57	3.00	0.00	0.00	2.13	1.50	2.00	0.00	115.00
gi|76800811|ref|YP_325819.1|_271-368_1FGU:A:299-426	1.00	7.00	6.00	9.50	0.00	1.94	1.67	2.00	0.00	128.00
gi|76800811|ref|YP_325819.1|_51-146_1O7I:A:	1.00	7.57	3.00	0.00	0.00	2.13	1.50	2.00	0.00	115.00
gi|76800812|ref|YP_325820.1|_69-140_1B67:A:	0.00	2.00	4.00	15.00	0.00	1.14	1.00	2.00	0.00	68.00
gi|76800812|ref|YP_325820.1|_5-63_1KU5:A:	0.00	2.00	0.00	15.00	0.00	1.14	1.00	2.00	0.00	66.00
gi|76800813|ref|YP_325821.1|_3-310_3C10:A:515-900	1.12	4.50	3.22	10.92	0.00	1.89	1.63	2.08	0.00	386.00
gi|76800814|ref|YP_325822.1|_248-446_1R89:A:258-437	0.00	6.57	3.00	10.57	0.00	1.88	1.27	1.57	0.00	180.00
gi|76800814|ref|YP_325822.1|_150-262_1R89:A:143-257	1.00	4.25	3.50	12.00	0.00	1.55	1.40	2.12	0.00	115.00
