PDB_ID	Total_Structures	Average_Length
JGI_V11_125304_2-113_1XA6:A:271-466	58	3.38
JGI_V11_125306_29-172_1BY1:A:	40	5.20
JGI_V11_65978_62-216_1GKZ:A:38-185	30	4.93
JGI_V11_65978_242-385_1GKZ:A:186-378	46	4.20
JGI_V11_65984_6-40_2CSW:A:8-139	68	1.94
JGI_V11_125317_8-302_1A06:A:	89	3.45
JGI_V11_84771_14-131_1Q67:A:	33	6.27
JGI_V11_125327_4-78_2FWK:A:24-115	30	3.07
JGI_V11_125328_75-254,357-456_3C96:A:4-182,A:294-402	77	3.75
JGI_V11_65994_200-231_2HGA:A:23-125	34	3.03
JGI_V11_33142_1-201_2ETJ:A:1-221	58	3.81
JGI_V11_45886_103-219_1TQ1:A:	40	2.98
JGI_V11_84773_109-222,258-459_1YS9:A:2-254	88	2.88
JGI_V11_33066_105-287_1FKM:A:249-442	54	3.59
JGI_V11_33066_262-377_1FKM:A:443-630	30	6.27
JGI_V11_27852_2-65_1HYI:A:	24	2.71
JGI_V11_32899_4-93_1NM3:A:166-239	23	3.22
JGI_V11_84777_180-267,313-422_1NIJ:A:2-223	78	2.85
JGI_V11_84777_472-566_1NIJ:A:224-318	26	3.65
JGI_V11_84777_54-175_1P5Q:A:258-427	26	6.54
JGI_V11_51415_2-225_1IYN:A:	91	3.02
JGI_V11_51419_20-183_1RWT:A:	71	3.07
JGI_V11_66010_41-107_1HYI:A:	24	2.71
JGI_V11_84780_10-99_1WJ6:A:	37	2.70
JGI_V11_84780_434-490_2DAH:A:8-48	9	4.56
JGI_V11_32922_1-110,157-241,278-346_1HD7:A:	90	3.06
JGI_V11_56979_319-529_2ONK:A:1-240	77	3.12
JGI_V11_56979_38-267_1B0U:A:	77	3.39
JGI_V11_84782_42-481_1PW4:A:	82	5.49
JGI_V11_66017_80-295_1Q12:A:4-235	84	2.76
JGI_V11_66019_1355-1463,1495-1584_1DBG:A:	217	2.22
JGI_V11_66019_922-1116_1NHC:A:	120	2.80
JGI_V11_66019_1158-1453_1HG8:A:	117	2.98
JGI_V11_66019_516-657,687-799_1JTA:A:	138	2.62
JGI_V11_66020_414-668_1A6Q:A:2-296	85	3.47
JGI_V11_66020_39-206,251-352_1F3M:C:	99	2.97
JGI_V11_51422_35-98_1IYM:A:	24	2.25
JGI_V11_84785_49-209,249-264,295-335_2F7S:A:5-190	44	4.23
JGI_V11_51423_103-337_1TE2:A:	69	3.16
JGI_V11_84787_116-486_1FC4:A:	125	3.20
JGI_V11_84787_568-937_1FC4:A:	125	3.20
JGI_V11_66027_437-666_1ORQ:C:	41	5.44
JGI_V11_66027_68-101,130-297_1ORQ:C:	41	5.44
JGI_V11_84789_117-264_2V8Q:E:23-181	50	3.18
JGI_V11_84789_349-462_2V8Q:E:182-326	58	2.50
JGI_V11_66029_299-584_1E8Y:A:726-1092	81	4.53
JGI_V11_84790_96-187_1NO8:A:	28	2.79
JGI_V11_125378_1-107_1WA5:C:	229	4.19
JGI_V11_84792_62-191_1IM8:A:	61	3.69
JGI_V11_125389_488-735_1DBN:A:	91	2.63
JGI_V11_125389_762-831_2D7M:A:8-109	45	2.27
JGI_V11_84796_4-125_1WIC:A:	54	2.80
JGI_V11_125399_5-160,314-344_2DW4:A:274-654,A:764-831	121	3.72
JGI_V11_56982_62-387_1EBD:A:7-154,A:272-346	77	2.91
JGI_V11_56982_399-506_1JEH:A:356-478	39	3.15
JGI_V11_125403_29-61,129-223,262-324,371-405_1PV7:A:	68	6.13
JGI_V11_125404_2-231_2JAV:A:3-271	70	3.84
JGI_V11_84799_15-124,156-187,227-397_1ZWX:A:41-333	100	2.93
JGI_V11_56983_134-491_1QVR:A:149-535	87	4.45
JGI_V11_56983_518-827_1QVR:A:536-850	98	3.21
JGI_V11_56983_2-120_1QVR:A:4-148	45	3.22
JGI_V11_84800_168-302_2CCH:B:181-308	24	5.33
JGI_V11_84800_337-414_1VIN:A:309-432	33	3.73
JGI_V11_84802_24-93_1KN3:A:	74	2.43
JGI_V11_66061_51-185_2EW0:A:5-179	55	3.18
JGI_V11_66062_304-331_1LSL:A:470-528	23	2.57
JGI_V11_92058_1-218,1070-1154_1XEW:X:,Y:	93	3.55
JGI_V11_92058_482-684_1GXL:A:	66	3.11
JGI_V11_84806_364-456,524-590_2C2A:A:321-481	39	4.13
JGI_V11_84806_628-748_1OXB:B:	38	3.26
JGI_V11_84806_140-274_2OOL:A:140-333	55	3.53
JGI_V11_84806_292-374_2C2A:A:232-320	11	8.09
JGI_V11_66070_33-275_1CI9:A:	146	2.58
JGI_V11_125426_80-290_1K6M:A:39-251	56	3.80
JGI_V11_84808_14-74_2MST:A:	33	2.27
JGI_V11_45914_185-517_1GT9:1:	124	2.88
JGI_V11_45914_4-149_1T1E:A:12-190	60	2.98
JGI_V11_32873_2-110_1JA1:A:63-239	49	3.61
JGI_V11_32873_173-420_1TV8:A:	108	3.03
JGI_V11_125432_379-431,469-494_1Z63:A:432-661	78	2.95
JGI_V11_125433_347-434,510-676_1Z5Z:A:663-906	69	3.54
JGI_V11_125433_55-116,155-259_1Z63:A:432-661	78	2.95
JGI_V11_84810_13-102_2BYC:A:1-136	37	3.68
JGI_V11_92059_8-189_1BUP:A:4-188	57	3.25
JGI_V11_92059_198-387_1HJO:A:189-382	46	4.22
JGI_V11_92059_394-550_1CKR:A:	51	3.12
JGI_V11_92059_544-623_1UD0:A:	14	8.00
JGI_V11_125436_54-129_2B5E:A:23-141	41	2.90
JGI_V11_45922_100-167_1PKP:A:4-77	25	2.96
JGI_V11_45922_172-239_1FJG:E:74-154	25	3.24
JGI_V11_66085_8-182,240-257,325-364_1ERJ:A:	123	3.15
JGI_V11_66085_243-409_1L0Q:A:1-301	85	3.54
JGI_V11_125441_161-417_1JOV:A:	100	2.69
JGI_V11_84813_94-310_1VL8:A:	73	3.44
JGI_V11_92061_10-162_1JHJ:A:	57	2.82
JGI_V11_66090_506-578_1HDJ:A:	23	3.30
JGI_V11_125446_145-225_1UEL:A:	31	3.03
JGI_V11_32917_2-159_1EXQ:A:	34	4.53
JGI_V11_125451_480-500,545-622,649-690_1IY9:A:	84	3.26
JGI_V11_66099_112-313,369-493_1P22:A:253-545	100	2.93
JGI_V11_66100_240-311,345-373_1FZQ:A:	58	3.03
JGI_V11_125455_97-535_1PV7:A:	68	6.13
JGI_V11_125457_353-392_1N11:A:	123	3.32
JGI_V11_66105_121-327_1K30:A:	89	4.12
JGI_V11_66106_97-244,275-404_1KB0:A:1-573	208	2.75
JGI_V11_66107_43-167,209-335_1PXY:A:	117	4.27
JGI_V11_56989_67-361_1HYO:A:119-416	117	2.55
JGI_V11_56989_10-64_1HYO:A:1-118	42	2.81
JGI_V11_66114_45-182,243-315_1FZQ:A:	58	3.03
JGI_V11_84825_82-104,139-355_1S9J:A:	81	4.20
JGI_V11_56990_155-390_1OLT:A:	137	3.22
JGI_V11_66117_131-379_1I9Z:A:	91	3.79
JGI_V11_29244_6-362_1PV7:A:	68	6.13
JGI_V11_66119_385-494_1C20:A:	33	3.88
JGI_V11_125472_103-251_2JM5:A:3-134	30	4.40
JGI_V11_125472_274-370_1A25:A:	45	2.93
JGI_V11_84828_131-363_1G72:A:	215	2.66
JGI_V11_66124_407-450,552-711_1Z3I:X:390-735	120	2.88
JGI_V11_66124_271-485_1Z63:A:432-661	78	2.95
JGI_V11_45935_25-171_2GGM:A:24-166	34	4.21
JGI_V11_84830_39-372_1Y1P:A:2-343	101	3.39
JGI_V11_125482_11-151_1NCX:A:	43	3.77
JGI_V11_66132_220-279_1JM7:A:	31	3.32
JGI_V11_66132_135-170_1DSQ:A:	10	2.10
JGI_V11_125485_90-259_1USG:A:	97	3.57
JGI_V11_33051_2-116_1PA7:A:	30	4.33
JGI_V11_84833_265-518_1PV9:A:125-345	74	2.99
JGI_V11_66137_236-414_1K1A:A:	80	2.85
JGI_V11_66137_16-100_1O7F:A:180-321	40	3.55
JGI_V11_125492_174-223_1JKV:A:	78	3.41
JGI_V11_32900_13-259_1PR9:A:	77	3.17
JGI_V11_84834_279-357_1H8C:A:	28	2.93
JGI_V11_84836_28-127_2FTR:A:4-106	27	3.81
JGI_V11_84837_502-768_1E32:A:201-458	79	3.27
JGI_V11_84837_995-1113_1JSP:B:	38	3.16
JGI_V11_92063_79-281_1QZX:A:88-294	62	3.34
JGI_V11_92063_292-392_1QB2:A:	27	3.96
JGI_V11_92063_7-76_1WGW:A:	22	4.45
JGI_V11_33250_331-584_1W3B:A:	90	4.31
JGI_V11_33250_8-206_1W3B:A:	90	4.31
JGI_V11_84839_180-206_2GQE:A:3-31	16	1.81
JGI_V11_66153_469-635_1Z2A:A:8-171	48	3.42
JGI_V11_84840_73-168_1DCQ:A:247-368	43	2.84
JGI_V11_56994_39-329_1VKM:A:	96	3.08
JGI_V11_33202_18-103_1XBL:A:	19	3.95
JGI_V11_33202_255-330_1NLT:A:258-337	36	2.22
JGI_V11_33202_131-206_1EXK:A:	33	2.39
JGI_V11_33202_111-169,210-253_1C3G:A:180-259	27	2.96
JGI_V11_125513_67-203_1QGR:A:	181	4.84
JGI_V11_84841_130-188_1PRZ:A:	84	3.00
JGI_V11_66160_126-166_1V9K:A:	78	2.91
JGI_V11_84842_10-126_1H3Q:A:	38	3.68
JGI_V11_125519_428-607_1JEO:A:	47	3.77
JGI_V11_125519_27-359_1RKD:A:	86	3.56
JGI_V11_84843_187-313_1XSA:A:	46	3.30
JGI_V11_84848_33-284_1MZR:A:	91	3.01
JGI_V11_51466_31-278_1IA5:A:	124	2.73
JGI_V11_84851_139-290_1R9H:A:	46	2.57
JGI_V11_27317_6-97_1SQR:A:	29	3.00
JGI_V11_84852_10-294_1CKI:A:	88	3.40
JGI_V11_19332_6-339_1LI5:A:1-315	99	3.18
JGI_V11_19332_372-535_1U0B:B:316-461	41	3.56
JGI_V11_84854_77-223_1XA6:A:271-466	58	3.38
JGI_V11_66183_819-918,1023-1151,1201-1256_1O6V:A:33-416	162	2.35
JGI_V11_66183_1196-1409_1XKU:A:	141	2.16
JGI_V11_66183_116-302_1DS9:A:	65	3.05
JGI_V11_125546_238-392,638-748_2R7K:A:124-361	65	3.66
JGI_V11_66187_216-433_1PV7:A:	68	6.13
JGI_V11_66187_50-159_1PV7:A:	68	6.13
JGI_V11_20818_6-332_1N11:A:	123	3.32
JGI_V11_84857_155-213_2AZ3:A:4-155	50	3.04
JGI_V11_125555_2-268_1H2K:A:	111	3.02
JGI_V11_45942_130-222_1W98:B:88-227	32	4.38
JGI_V11_45944_88-123_2HF1:A:2-60	23	2.57
JGI_V11_84862_164-240_2CPF:A:362-446	29	2.93
JGI_V11_66196_58-136_1S7B:A:	24	4.54
JGI_V11_66198_58-276_1SQJ:A:4-430	173	2.47
JGI_V11_23300_2-220_1OB3:A:	90	3.18
JGI_V11_125570_3-110_1F0Y:A:12-203	61	3.15
JGI_V11_23889_1-185_1WDK:A:311-496	57	3.26
JGI_V11_23889_188-254_1F0Y:A:204-302	25	3.96
JGI_V11_26418_2-88_1OSC:A:	25	4.32
JGI_V11_84867_7-167_1X4A:A:9-103	29	3.31
JGI_V11_66212_26-254,635-671,788-840_1G3J:A:	122	4.35
JGI_V11_51478_758-977_8PRK:A:	108	2.61
JGI_V11_51478_488-734_1X6V:A:390-624	76	3.09
JGI_V11_51478_105-279_1D6J:A:	49	4.14
JGI_V11_51478_313-364,392-483_1X6V:A:229-389	51	3.16
JGI_V11_84868_662-838_1SM2:A:	76	3.46
JGI_V11_84868_37-328_1NPE:A:	73	3.60
JGI_V11_84869_12-179_2FU5:C:3-175	33	5.24
JGI_V11_66220_303-334,421-486_1XL4:A:23-138	30	3.87
JGI_V11_66221_200-321_1XWA:A:	29	3.79
JGI_V11_66221_937-1016_1FP3:A:	120	3.35
JGI_V11_33182_18-222_1LVH:A:	67	3.30
JGI_V11_66223_660-853_1TX4:A:	55	3.56
JGI_V11_66223_368-623_2EFK:A:10-288	20	13.95
JGI_V11_66223_894-926_1ZR7:A:12-39	9	3.11
JGI_V11_51483_109-324_1RPX:A:	78	2.95
JGI_V11_51485_20-117_1RE6:A:	34	2.74
JGI_V11_66226_10-205_1MZR:A:	91	3.01
JGI_V11_66228_54-227,261-298_1JSS:A:	54	3.69
JGI_V11_51487_14-180_1HUR:A:	63	2.86
JGI_V11_26109_1-96_1YCS:B:327-456	40	3.25
JGI_V11_84878_266-355,403-523_1L1J:A:	73	3.12
JGI_V11_84878_484-611_1KY9:A:260-353	41	2.29
JGI_V11_84880_37-67,237-513_1TO2:E:	107	2.62
JGI_V11_84881_115-366_1F88:A:	74	4.70
JGI_V11_66241_205-245,275-488_1Z3I:X:390-735	120	2.88
JGI_V11_66241_32-129_1Z63:A:432-661	78	2.95
JGI_V11_125617_5-123,175-331_1A6Q:A:2-296	85	3.47
JGI_V11_84884_7-163_1RFL:A:	57	3.00
JGI_V11_33309_16-254_1VHN:A:	90	3.52
JGI_V11_66249_121-168_1GYF:A:	26	2.38
JGI_V11_66250_67-224_1UYM:A:	55	3.84
JGI_V11_66252_2352-2412_1NTE:A:	32	2.53
JGI_V11_51490_32-319_1JOV:A:	100	2.69
JGI_V11_25039_2-139_1VHR:A:	49	3.63
JGI_V11_84887_1549-1626_2D5U:A:6-124	32	3.72
JGI_V11_66258_1459-1526,1653-1714_1CMF:A:	24	3.04
JGI_V11_66258_693-754,999-1057_1S6J:A:	28	3.07
JGI_V11_66258_1658-1696,1781-1880_1CMF:A:	24	3.04
JGI_V11_84888_36-314_2DG1:A:6-324	124	2.58
JGI_V11_66261_118-357_2BGK:A:11-278	80	3.35
JGI_V11_58780_33-85_1K9U:A:	22	3.45
JGI_V11_125640_90-180_2A9H:A:23-119	17	5.71
JGI_V11_66264_162-200,253-342_1P5Q:A:258-427	26	6.54
JGI_V11_66265_103-292_2QMW:A:1-184	66	2.79
JGI_V11_66265_280-375_1PHZ:A:19-115	30	3.23
JGI_V11_66265_21-100_1YBZ:A:2-75	9	8.22
JGI_V11_58781_5-119_2NZW:A:1-349	129	2.71
JGI_V11_125645_39-207_2BDU:A:7-297	93	3.13
JGI_V11_51495_40-306_1ULZ:A:115-328	59	3.63
JGI_V11_51495_289-403_1ULZ:A:329-451	44	2.80
JGI_V11_51495_1-70_1DV1:A:1-114	34	3.35
JGI_V11_51495_550-623_1BDO:A:	36	2.22
JGI_V11_32874_6-54_1XD3:B:	27	2.78
JGI_V11_66274_63-249_1AUT:C:	97	2.47
JGI_V11_32975_1-80_1XD3:B:	27	2.78
JGI_V11_84896_203-260,299-407_1KSK:A:60-231	61	2.82
JGI_V11_84896_141-186_1KSK:A:1-59	21	2.81
JGI_V11_32949_3-77_1N1J:B:	22	3.55
JGI_V11_56999_1-179_1YDG:A:	57	3.68
JGI_V11_66283_154-262_2I9W:A:46-158	27	4.19
JGI_V11_66285_212-241_1RJB:A:	91	3.57
JGI_V11_66285_5-51_1U5R:A:	96	3.22
JGI_V11_66286_11-111_1PW4:A:	82	5.49
JGI_V11_125666_39-148_1PV7:A:	68	6.13
JGI_V11_66290_236-404,494-676_1IO0:A:	48	3.46
JGI_V11_66290_48-177_1OGQ:A:	127	2.46
JGI_V11_125672_13-97_1PVA:A:	39	2.79
JGI_V11_125672_447-636_1XQG:A:	107	3.63
JGI_V11_125673_64-335_1GQ6:A:	95	3.17
JGI_V11_84902_334-393,572-815_1LTX:R:2-444,R:558-614	122	4.11
JGI_V11_84902_897-978_1LTX:R:445-557	33	3.42
JGI_V11_84903_254-320_1K9U:A:	22	3.45
JGI_V11_23399_7-129_1OUV:A:	55	4.95
JGI_V11_23399_190-284_1OUV:A:	55	4.95
JGI_V11_23399_116-187_1OUV:A:	55	4.95
JGI_V11_58794_50-80_1UOH:A:	69	3.23
JGI_V11_66303_11-74_1Y8T:A:227-314	34	2.59
JGI_V11_24380_3-194_1ND7:A:	112	3.33
JGI_V11_66305_512-665_1S6C:A:	47	3.79
JGI_V11_51505_2-362_1SDM:A:	104	3.50
JGI_V11_84910_2331-2605_1GOT:B:	112	3.03
JGI_V11_84910_115-246,296-318,371-521_1FLG:A:	227	2.56
JGI_V11_66311_30-130_1N1J:A:	21	4.14
JGI_V11_125698_454-627_1W3B:A:	90	4.31
JGI_V11_125698_224-342_1W3B:A:	90	4.31
JGI_V11_51508_93-382_1C22:A:	89	2.94
JGI_V11_18531_967-1202_1ORQ:C:	41	5.44
JGI_V11_18531_299-520_1ORQ:C:	41	5.44
JGI_V11_18531_648-801,830-909_1LNQ:A:19-98	25	3.20
JGI_V11_18531_1-113,156-223_1ORQ:C:	41	5.44
JGI_V11_125703_24-268_1H2K:A:	111	3.02
JGI_V11_51509_42-251_1NBA:A:	78	3.24
JGI_V11_84914_666-874_1EBB:A:	67	3.01
JGI_V11_125708_24-414_1R6T:A:82-467	110	3.50
JGI_V11_51511_2-159,290-398_3C96:A:4-182,A:294-402	77	3.75
JGI_V11_33240_7-114_1HDJ:A:	23	3.30
JGI_V11_33240_224-312_1C3G:A:260-349	41	2.20
JGI_V11_33240_136-229_1C3G:A:180-259	27	2.96
JGI_V11_125719_67-396_1XKU:A:	141	2.16
JGI_V11_66334_60-287_2DFK:A:37-239	38	5.34
JGI_V11_66334_290-384_1EAZ:A:	36	2.89
JGI_V11_66336_12-121,188-236,282-465_1ZKD:A:2-366	110	3.32
JGI_V11_66337_754-882,971-1027_1FCH:A:	68	4.75
JGI_V11_66337_1562-1614_1MHN:A:	19	3.11
JGI_V11_66337_65-190_1M2V:B:61-215,B:553-646	63	3.97
JGI_V11_125727_162-351_2VK9:A:2-541	149	3.62
JGI_V11_51516_267-346_1UFM:A:	24	3.46
JGI_V11_84922_86-357_1IZN:A:	65	4.23
JGI_V11_84922_1-74_1C3T:A:	31	2.45
JGI_V11_66342_1-97_1BTN:A:	38	2.79
JGI_V11_125735_2-201_1PV7:A:	68	6.13
JGI_V11_125736_39-127_1PV7:A:	68	6.13
JGI_V11_33225_1-96_1C9H:A:	37	2.89
JGI_V11_125738_570-777_1N11:A:	123	3.32
JGI_V11_125738_286-487_1Q3E:A:	57	3.39
JGI_V11_125738_50-282_1LNQ:A:19-98	25	3.20
JGI_V11_125749_168-225_2CSH:A:8-60	21	2.52
JGI_V11_45997_195-311_1Q6H:A:	56	3.75
JGI_V11_57006_191-480_1WRB:A:164-401	73	3.26
JGI_V11_125752_44-281_1XDZ:A:	70	3.41
JGI_V11_125753_33-49,306-596,627-650_1SZW:A:	106	3.22
JGI_V11_66360_348-469,751-797_1PF4:A:321-564	79	3.08
JGI_V11_125755_99-249_1VL5:A:	62	3.73
JGI_V11_66362_144-196,253-371_1FXY:A:	94	2.43
JGI_V11_66362_2089-2261_1BHE:A:	144	2.61
JGI_V11_66362_793-875_2QQM:A:156-263	58	2.69
JGI_V11_66362_2425-2556_1N8Z:C:489-607	53	2.25
JGI_V11_22810_5-309_1A12:A:	164	2.45
JGI_V11_84929_137-231_1RL1:A:	34	2.71
JGI_V11_51525_175-227_1X6E:A:8-40	12	2.75
JGI_V11_51525_134-184_1A1I:A:103-131	12	2.42
JGI_V11_51525_83-127_2CSH:A:8-60	21	2.52
JGI_V11_51525_246-285_2DMD:A:8-33	8	3.25
JGI_V11_84930_475-579_1XX0:A:234-350	33	3.55
JGI_V11_84930_191-431_2ELB:A:6-273	25	10.72
JGI_V11_92069_57-359_1J09:A:1-305	100	3.05
JGI_V11_92069_360-519_1J09:A:306-468	41	3.98
JGI_V11_84932_78-180_3RPB:A:	47	2.98
JGI_V11_84932_2-26_1NJ3:A:	15	2.00
JGI_V11_66374_263-445_1NE9:A:165-335	46	3.72
JGI_V11_125771_154-196,227-289,354-455_1WBF:A:	85	2.79
JGI_V11_66376_118-410_1GOT:B:	112	3.03
JGI_V11_84933_177-262_1X3A:A:8-94	19	4.58
JGI_V11_84936_262-532_1MQB:A:	74	3.82
JGI_V11_84936_758-822_1OZ2:A:204-313	40	2.75
JGI_V11_66382_330-380_1DH3:A:	5	10.80
JGI_V11_66383_34-123,216-311,346-494_1N0U:A:3-343	95	3.59
JGI_V11_66383_1138-1240_1N0U:A:726-842	30	3.90
JGI_V11_66383_712-804_1N0U:A:344-481	52	2.65
JGI_V11_66383_816-884_1N0U:A:482-560	25	3.16
JGI_V11_66383_945-1074,1108-1136_1N0U:A:561-725	50	3.30
JGI_V11_125784_328-440_1F9Z:A:	39	3.46
JGI_V11_125784_163-320_1F9Z:A:	39	3.46
JGI_V11_66387_484-585_1HNN:A:	82	3.18
JGI_V11_33082_1-281_1BG2:A:	103	3.14
JGI_V11_33311_6-192_1SUR:A:	63	3.41
JGI_V11_51535_33-70,115-285_1VHN:A:	90	3.52
JGI_V11_66395_63-263,302-380_1PV7:A:	68	6.13
JGI_V11_66395_354-448_1PV7:A:	68	6.13
JGI_V11_84942_445-667_1XD3:A:	68	3.37
JGI_V11_84942_7-69_1UEL:A:	31	3.03
JGI_V11_84942_686-745_1WIV:A:	27	2.67
JGI_V11_33130_3321-3490,3528-3667_1E8Y:A:726-1092	81	4.53
JGI_V11_33130_641-821,958-969,999-1208,1717-1801,2030-2095_1QBK:B:	232	3.83
JGI_V11_33130_66-280,327-437,475-491,593-835,873-895_1XQR:A:87-350	58	4.60
JGI_V11_33130_1612-1819,1968-2104,2179-2198,2226-2335_1UPK:A:	70	4.71
JGI_V11_33120_2-231_2JFL:A:21-308	92	3.13
JGI_V11_84945_184-241_1T2K:D:	3	20.00
JGI_V11_84947_138-232_1MAI:A:	38	3.13
JGI_V11_84947_390-482_1MAI:A:	38	3.13
JGI_V11_84947_253-352_1MAI:A:	38	3.13
