PDB_ID	Total_Structures	Average_Length
gi|76800694|ref|YP_325702.1|_4-63_1I1G:A:2-61	17	3.53
gi|76800696|ref|YP_325704.1|_10-212_1KA9:H:	70	2.79
gi|76800697|ref|YP_325705.1|_7-181_1L9G:A:	58	3.29
gi|76800700|ref|YP_325708.1|_832-974_1YSR:A:299-446	35	4.23
gi|76800700|ref|YP_325708.1|_123-268_2K2N:A:31-200	53	3.21
gi|76800700|ref|YP_325708.1|_256-371_1V9Y:A:	35	3.23
gi|76800700|ref|YP_325708.1|_511-630_1V9Y:A:	35	3.23
gi|76800700|ref|YP_325708.1|_632-758_1EW0:A:	41	3.17
gi|76800700|ref|YP_325708.1|_401-522_2K2N:A:31-200	53	3.21
gi|76800700|ref|YP_325708.1|_755-821_2C2A:A:232-320	11	8.09
gi|76800701|ref|YP_325709.1|_7-186_2QED:A:1-251	81	3.10
gi|76800702|ref|YP_325710.1|_2-47_2AYJ:A:1-56	25	2.24
gi|76800703|ref|YP_325711.1|_98-292_1QZX:A:88-294	62	3.34
gi|76800703|ref|YP_325711.1|_292-429_1QZX:A:295-432	41	3.37
gi|76800703|ref|YP_325711.1|_1-90_1J8M:F:3-86	16	5.25
gi|76800705|ref|YP_325713.1|_4-217_1F3O:A:	70	3.31
gi|76800707|ref|YP_325715.1|_10-343_1EBD:A:7-154,A:272-346	77	2.91
gi|76800707|ref|YP_325715.1|_348-471_1EBD:A:347-461	34	3.38
gi|76800708|ref|YP_325716.1|_1-172_2QMW:A:1-184	66	2.79
gi|76800708|ref|YP_325716.1|_165-263_2QMW:A:185-264	21	3.81
gi|76800709|ref|YP_325717.1|_1-74_1EIK:A:	25	3.08
gi|76800710|ref|YP_325718.1|_5-513_1I50:B:	360	3.35
gi|76800711|ref|YP_325719.1|_8-608_1I50:B:	360	3.35
gi|76800712|ref|YP_325720.1|_6-155,315-1017_1I50:A:	465	3.12
gi|76800713|ref|YP_325721.1|_567-883_1I50:A:	465	3.12
gi|76800713|ref|YP_325721.1|_78-200,531-570_1MI8:A:	41	3.85
gi|76800713|ref|YP_325721.1|_29-83_1I50:A:	465	3.12
gi|76800713|ref|YP_325721.1|_276-339_1DFA:A:181-298	27	4.37
gi|76800713|ref|YP_325721.1|_354-424_1DQ3:A:227-335	29	3.76
gi|76800714|ref|YP_325722.1|_78-138_1K0R:A:263-329	19	3.53
gi|76800714|ref|YP_325722.1|_12-71_1E3H:A:579-632	10	5.40
gi|76800715|ref|YP_325723.1|_5-220_2QFI:A:5-208	71	2.87
gi|76800715|ref|YP_325723.1|_227-300_2QFI:A:209-290	35	2.34
gi|76800716|ref|YP_325724.1|_18-140_1FJG:L:	46	2.72
gi|76800717|ref|YP_325725.1|_23-203_1IQV:A:	40	5.03
gi|76800718|ref|YP_325726.1|_62-426_1CRU:A:	181	2.49
gi|76800720|ref|YP_325728.1|_11-263_1N0U:A:3-343	95	3.59
gi|76800720|ref|YP_325728.1|_465-622_1N0U:A:561-725	50	3.30
gi|76800720|ref|YP_325728.1|_261-380_1N0U:A:344-481	52	2.65
gi|76800720|ref|YP_325728.1|_624-719_2BV3:A:600-688	18	4.94
gi|76800720|ref|YP_325728.1|_388-463_1N0U:A:482-560	25	3.16
gi|76800721|ref|YP_325729.1|_428-746_1XCO:A:	102	3.22
gi|76800721|ref|YP_325729.1|_161-451_1VL6:A:155-376	82	2.71
gi|76800721|ref|YP_325729.1|_8-159_1VL6:A:1-154	52	2.96
gi|76800722|ref|YP_325730.1|_32-104_1ULY:A:	41	4.63
gi|76800723|ref|YP_325731.1|_147-199_1S7O:A:	20	5.30
gi|76800724|ref|YP_325732.1|_338-482_2C2A:A:321-481	39	4.13
gi|76800724|ref|YP_325732.1|_7-152_1NY5:A:1-137	34	4.03
gi|76800724|ref|YP_325732.1|_131-255_1N9L:A:	35	3.11
gi|76800724|ref|YP_325732.1|_261-329_2C2A:A:232-320	11	8.09
gi|76800725|ref|YP_325733.1|_24-150_1K68:A:	44	3.18
gi|76800726|ref|YP_325734.1|_393-553_2C2A:A:321-481	39	4.13
gi|76800726|ref|YP_325734.1|_321-403_2C2A:A:232-320	11	8.09
gi|76800727|ref|YP_325735.1|_463-622_2C2A:A:321-481	39	4.13
gi|76800727|ref|YP_325735.1|_253-382_1EW0:A:	41	3.17
gi|76800727|ref|YP_325735.1|_156-265_1DP6:A:	35	3.31
gi|76800727|ref|YP_325735.1|_389-471_2C2A:A:232-320	11	8.09
gi|76800735|ref|YP_325743.1|_295-581_1G6O:A:	99	3.26
gi|76800737|ref|YP_325745.1|_12-542_1PG4:A:	222	2.90
gi|76800738|ref|YP_325746.1|_4-236_1JI0:A:	71	3.38
gi|76800739|ref|YP_325747.1|_2-244_1G6H:A:	81	3.14
gi|76800742|ref|YP_325750.1|_51-434_2LIV:A:	103	3.34
gi|76800743|ref|YP_325751.1|_1-210_2B67:A:1-201	56	3.59
gi|76800744|ref|YP_325752.1|_5-312_1J31:A:	88	2.98
gi|76800746|ref|YP_325754.1|_168-367_1VMA:A:82-294	60	3.55
gi|76800746|ref|YP_325754.1|_86-155_1LS1:A:1-88	18	4.89
gi|76800747|ref|YP_325755.1|_12-139_1FXK:C:	18	7.39
gi|76800748|ref|YP_325756.1|_3-56_2JXT:A:1-78	17	4.59
gi|76800749|ref|YP_325757.1|_227-333_1N9L:A:	35	3.11
gi|76800749|ref|YP_325757.1|_115-221_1EW0:A:	41	3.17
gi|76800749|ref|YP_325757.1|_422-557_1YSR:A:299-446	35	4.23
gi|76800749|ref|YP_325757.1|_2-110_1QKK:A:	38	4.05
gi|76800750|ref|YP_325758.1|_14-186_1QI9:A:	195	2.85
gi|76800752|ref|YP_325760.1|_2-364_2DUL:A:3-377	104	3.61
gi|76800754|ref|YP_325762.1|_134-441_1G6O:A:	99	3.26
gi|76800754|ref|YP_325762.1|_3-127_1O4W:A:	29	4.31
gi|76800754|ref|YP_325762.1|_469-525_1FJG:C:2-106	36	2.92
gi|76800755|ref|YP_325763.1|_56-146_2Q43:A:195-313	25	4.76
gi|76800755|ref|YP_325763.1|_4-67,156-244_1Y0Y:A:164-351,A:6-72	80	3.17
gi|76800756|ref|YP_325764.1|_9-233,313-477_1IR6:A:	111	3.47
gi|76800757|ref|YP_325765.1|_17-331,460-501_2IVD:A:10-306,A:415-464	107	3.25
gi|76800759|ref|YP_325767.1|_66-145_1TLQ:A:	42	3.83
gi|76800760|ref|YP_325768.1|_180-638_2I7T:A:9-459	128	3.52
gi|76800760|ref|YP_325768.1|_96-137_1FJG:C:2-106	36	2.92
gi|76800761|ref|YP_325769.1|_118-232,321-446_2FWR:A:257-456	74	2.70
gi|76800763|ref|YP_325771.1|_51-142_1DKG:B:38-138	21	2.71
gi|76800763|ref|YP_325771.1|_148-200_1DKG:A:139-197	21	2.81
gi|76800764|ref|YP_325772.1|_165-356_1DKG:D:186-383	44	4.50
gi|76800764|ref|YP_325772.1|_358-514_1CKR:A:	51	3.12
gi|76800764|ref|YP_325772.1|_5-161_1DKG:D:3-185	67	2.73
gi|76800764|ref|YP_325772.1|_481-582_1DKZ:A:507-603	15	6.47
gi|76800765|ref|YP_325773.1|_11-123,226-309_1VCT:A:9-107	10	9.90
gi|76800765|ref|YP_325773.1|_128-196_1VCT:A:108-201	32	2.94
gi|76800765|ref|YP_325773.1|_311-398_1VCT:A:108-201	32	2.94
gi|76800766|ref|YP_325774.1|_14-193_2YVX:A:276-448	32	5.41
gi|76800767|ref|YP_325775.1|_7-185_2YVX:A:276-448	32	5.41
gi|76800768|ref|YP_325776.1|_4-220_1D7Y:A:116-236	43	2.81
gi|76800768|ref|YP_325776.1|_206-398_3LAD:A:1-158,A:278-348	83	2.77
gi|76800771|ref|YP_325779.1|_274-577_1EWQ:A:267-541	57	4.82
gi|76800771|ref|YP_325779.1|_578-806_1EWQ:A:542-765	62	3.61
gi|76800771|ref|YP_325779.1|_14-125_1EWQ:A:1-120	35	3.43
gi|76800771|ref|YP_325779.1|_124-273_1EWQ:A:121-266	42	3.48
gi|76800773|ref|YP_325781.1|_9-129_1OB8:A:	31	4.00
gi|76800777|ref|YP_325785.1|_151-317_2Z1E:A:156-334	56	3.20
gi|76800777|ref|YP_325785.1|_27-144_2Z1E:A:43-155	25	4.52
gi|76800778|ref|YP_325786.1|_3-194_1S72:M:	71	2.73
gi|76800779|ref|YP_325787.1|_96-266_1TQI:A:91-282	47	4.09
gi|76800779|ref|YP_325787.1|_4-90_1TQI:A:1-90	24	3.75
gi|76800781|ref|YP_325789.1|_52-133_2BJ7:A:51-132	19	4.58
gi|76800781|ref|YP_325789.1|_1-44_2BJ7:A:1-50	10	5.00
gi|76800782|ref|YP_325790.1|_40-387_1CRU:A:	181	2.49
gi|76800783|ref|YP_325791.1|_2-467_2GI3:A:1-475	139	3.42
gi|76800784|ref|YP_325792.1|_392-412,515-712_2B8E:A:416-434,A:548-663	46	2.96
gi|76800784|ref|YP_325792.1|_195-293_1SU4:A:125-239	52	2.21
gi|76800784|ref|YP_325792.1|_144-196,294-388_1SU4:A:1-124,A:240-343,A:751-994	104	4.56
gi|76800784|ref|YP_325792.1|_1-58_1MWZ:A:	21	3.48
gi|76800785|ref|YP_325793.1|_2-272_1G60:A:	73	3.51
gi|76800788|ref|YP_325796.1|_264-471_1Q9J:A:181-418	61	3.90
gi|76800790|ref|YP_325798.1|_8-142_1DT9:A:5-142	37	3.73
gi|76800790|ref|YP_325798.1|_145-275_1DT9:A:143-276	44	3.05
gi|76800790|ref|YP_325798.1|_278-412_1DT9:A:277-422	37	3.95
gi|76800791|ref|YP_325799.1|_100-280_1YGY:A:99-282	69	2.67
gi|76800791|ref|YP_325799.1|_318-445_1YGY:A:317-451	38	3.55
gi|76800791|ref|YP_325799.1|_1-132_1YGY:A:3-98,A:283-316	54	2.43
gi|76800791|ref|YP_325799.1|_441-522_1YGY:A:452-529	21	3.71
gi|76800792|ref|YP_325800.1|_26-229_1J97:A:	63	3.33
gi|76800795|ref|YP_325803.1|_9-423_2CTZ:A:1-421	143	2.94
gi|76800796|ref|YP_325804.1|_2-369_2PL5:A:5-366	125	2.90
gi|76800797|ref|YP_325805.1|_16-434_2CTZ:A:1-421	143	2.94
gi|76800798|ref|YP_325806.1|_1-152_1PGP:A:1-176	63	2.79
gi|76800798|ref|YP_325806.1|_163-286_1PGJ:A:179-478	67	4.48
gi|76800799|ref|YP_325807.1|_3-189,338-574_1GAX:A:1-189,A:343-578	138	3.09
gi|76800799|ref|YP_325807.1|_577-798_1IVS:A:579-796	48	4.54
gi|76800799|ref|YP_325807.1|_190-338_1GAX:A:190-342	61	2.51
gi|76800801|ref|YP_325809.1|_11-187_1MH9:A:	72	2.69
gi|76800804|ref|YP_325812.1|_9-74_1ZHV:A:62-127	19	3.47
gi|76800805|ref|YP_325813.1|_139-296_1EBF:A:151-340	57	3.33
gi|76800805|ref|YP_325813.1|_1-157_1EUZ:A:181-419	70	3.41
gi|76800806|ref|YP_325814.1|_4-240_1JNY:A:4-227	68	3.29
gi|76800806|ref|YP_325814.1|_316-419_1JNY:A:323-429	39	2.74
gi|76800806|ref|YP_325814.1|_222-312_1JNY:A:228-322	37	2.57
gi|76800807|ref|YP_325815.1|_4-99_1FJG:J:	33	2.97
gi|76800808|ref|YP_325816.1|_2-239_1R6D:A:	95	3.39
gi|76800809|ref|YP_325817.1|_1-159_1F9A:A:	51	3.22
gi|76800810|ref|YP_325818.1|_2-106_2IJQ:A:14-158	35	4.14
gi|76800811|ref|YP_325819.1|_166-276_1O7I:A:	37	3.11
gi|76800811|ref|YP_325819.1|_271-368_1FGU:A:299-426	39	3.28
gi|76800811|ref|YP_325819.1|_51-146_1O7I:A:	37	3.11
gi|76800812|ref|YP_325820.1|_69-140_1B67:A:	18	3.78
gi|76800812|ref|YP_325820.1|_5-63_1KU5:A:	18	3.67
gi|76800813|ref|YP_325821.1|_3-310_3C10:A:515-900	130	2.97
gi|76800814|ref|YP_325822.1|_248-446_1R89:A:258-437	50	3.60
gi|76800814|ref|YP_325822.1|_150-262_1R89:A:143-257	36	3.19
gi|76800814|ref|YP_325822.1|_1-147_1R89:A:1-142	33	4.30
gi|76800815|ref|YP_325823.1|_57-171_1BQQ:M:	69	2.52
gi|76800817|ref|YP_325825.1|_69-183_2EF7:A:1-127	47	2.70
gi|76800817|ref|YP_325825.1|_223-282_2YZQ:A:123-278	49	3.18
gi|76800817|ref|YP_325825.1|_3-60_2OUX:A:136-262	52	2.44
gi|76800818|ref|YP_325826.1|_4-226,269-367,429-481_1ATI:A:1-394	105	3.75
gi|76800818|ref|YP_325826.1|_465-571_1ATI:A:395-505	38	2.92
gi|76800819|ref|YP_325827.1|_427-552_1ID1:A:	49	3.12
gi|76800820|ref|YP_325828.1|_406-531_1LSS:A:	42	3.14
gi|76800821|ref|YP_325829.1|_2-82_1JT8:A:	32	3.19
gi|76800822|ref|YP_325830.1|_64-200,355-493_1WP9:A:201-486	70	4.09
gi|76800822|ref|YP_325830.1|_628-760_1J23:A:	38	3.45
gi|76800822|ref|YP_325830.1|_776-838_1X2I:A:2-69	19	3.58
gi|76800824|ref|YP_325832.1|_77-157_1Q7H:A:69-153	31	2.74
gi|76800827|ref|YP_325835.1|_3-113_1XBL:A:	19	3.95
gi|76800827|ref|YP_325835.1|_270-355_1C3G:A:260-349	41	2.20
gi|76800827|ref|YP_325835.1|_121-179,225-267_1C3G:A:260-349	41	2.20
gi|76800827|ref|YP_325835.1|_141-222_1EXK:A:	33	2.39
gi|76800828|ref|YP_325836.1|_64-186,215-274_1Y7O:A:2-193	52	3.69
gi|76800830|ref|YP_325838.1|_78-149_1IQ8:A:506-582	27	2.85
gi|76800830|ref|YP_325838.1|_4-74_1IQ8:A:361-505	50	2.90
gi|76800832|ref|YP_325840.1|_16-244_1O54:A:	86	3.21
gi|76800834|ref|YP_325842.1|_30-355_1P0K:A:	91	3.62
gi|76800835|ref|YP_325843.1|_400-488_1QMU:A:305-383	29	2.72
gi|76800835|ref|YP_325843.1|_49-172_2OZN:A:774-906	38	3.50
gi|76800836|ref|YP_325844.1|_54-107_1QYP:A:	18	3.11
gi|76800837|ref|YP_325845.1|_238-416_1PV7:A:	68	6.13
gi|76800837|ref|YP_325845.1|_7-216_1PW4:A:	82	5.49
gi|76800838|ref|YP_325846.1|_149-261,377-526_1HW8:A:441-586,A:704-861	77	3.96
gi|76800838|ref|YP_325846.1|_264-379_1DQA:A:587-703	32	3.66
gi|76800841|ref|YP_325849.1|_1-267_1F89:A:	79	3.56
gi|76800842|ref|YP_325850.1|_1-134_2NS9:A:10-156	28	5.25
gi|76800845|ref|YP_325853.1|_1-227_2D13:A:2-227	65	3.48
gi|76800846|ref|YP_325854.1|_1-293_1YP2:A:10-316	97	3.16
gi|76800847|ref|YP_325855.1|_3-96_2GMG:A:1-105	31	3.10
gi|76800848|ref|YP_325856.1|_2-95_1D1R:A:	26	4.42
gi|76800849|ref|YP_325857.1|_4-97_1GMX:A:	39	2.77
gi|76800850|ref|YP_325858.1|_11-180_1V8Y:A:	43	3.67
gi|76800854|ref|YP_325862.1|_3-104_1YT8:A:107-242	49	2.78
gi|76800855|ref|YP_325863.1|_6-153_2GE3:A:6-169	39	4.21
gi|76800856|ref|YP_325864.1|_1-418_1ACO:A:2-528	180	2.93
gi|76800856|ref|YP_325864.1|_451-645_1V7L:A:	63	2.57
gi|76800857|ref|YP_325865.1|_1-101_1NEE:A:1-98	31	3.16
gi|76800857|ref|YP_325865.1|_142-201_1YVC:A:1-69	29	2.38
gi|76800857|ref|YP_325865.1|_98-132_1K81:A:	11	3.27
gi|76800858|ref|YP_325866.1|_2-113_2I52:A:1-120	28	4.25
gi|76800861|ref|YP_325869.1|_1-235_1V7Z:A:	81	3.17
gi|76800862|ref|YP_325870.1|_4-173_1S72:H:	50	3.42
gi|76800864|ref|YP_325872.1|_7-103_1T23:A:	31	3.00
gi|76800865|ref|YP_325873.1|_24-59_1UB4:C:	23	3.26
gi|76800866|ref|YP_325874.1|_4-349_1UUM:A:	108	3.32
gi|76800870|ref|YP_325878.1|_2-272_1WOS:A:1-278	97	2.87
gi|76800870|ref|YP_325878.1|_275-351_1WOS:A:279-361	24	3.46
gi|76800871|ref|YP_325879.1|_5-232_1G3Q:A:	77	3.08
gi|76800872|ref|YP_325880.1|_541-759_2CH7:B:225-529	12	25.67
gi|76800873|ref|YP_325881.1|_27-247,376-502_1R6T:A:82-467	110	3.50
gi|76800874|ref|YP_325882.1|_240-332_1A79:A:83-179	33	2.94
gi|76800874|ref|YP_325882.1|_68-154_1A79:A:83-179	33	2.94
gi|76800874|ref|YP_325882.1|_169-226_1A79:A:9-82	23	3.22
gi|76800874|ref|YP_325882.1|_1-62_1R0V:A:140-214	24	3.12
gi|76800876|ref|YP_325884.1|_1-325_1VLL:A:	101	3.18
gi|76800878|ref|YP_325886.1|_6-228,407-613_1H3N:A:1-225,A:418-686	163	3.04
gi|76800878|ref|YP_325886.1|_230-399_1H3N:A:226-417	68	2.82
gi|76800878|ref|YP_325886.1|_609-763_1H3N:A:687-814	25	5.12
gi|76800881|ref|YP_325889.1|_22-111_2P4W:A:1-194	42	4.69
gi|76800883|ref|YP_325891.1|_2-150_1S3L:A:	55	3.00
gi|76800884|ref|YP_325892.1|_3-187_1Q7R:A:	54	4.04
gi|76800886|ref|YP_325894.1|_4-134_1VJL:A:	33	4.94
gi|76800887|ref|YP_325895.1|_11-100_2A7W:A:4-94	17	5.35
gi|76800888|ref|YP_325896.1|_10-104_1TE7:A:	32	3.22
gi|76800891|ref|YP_325899.1|_1-138_2H6L:A:1-138	34	4.06
gi|76800893|ref|YP_325901.1|_331-552_1II7:A:	108	3.08
gi|76800894|ref|YP_325902.1|_89-181_1B12:A:	86	2.87
gi|76800895|ref|YP_325903.1|_54-87_1YFB:A:3-53	16	3.25
gi|76800896|ref|YP_325904.1|_30-154_2B3N:A:6-159	35	4.43
gi|76800897|ref|YP_325905.1|_19-142_1ZD0:A:9-144	32	4.31
gi|76800898|ref|YP_325906.1|_509-714_2P6R:A:489-686	47	4.21
gi|76800898|ref|YP_325906.1|_39-185,221-268,305-400_2P6R:A:1-202	56	3.61
gi|76800898|ref|YP_325906.1|_418-508_2P6R:A:404-488	23	3.70
gi|76800899|ref|YP_325907.1|_1-76_1SJ1:A:	26	2.54
gi|76800901|ref|YP_325909.1|_145-303_2HLP:A:163-330	37	4.35
gi|76800901|ref|YP_325909.1|_3-143_2HLP:A:22-162	40	3.55
gi|76800902|ref|YP_325910.1|_3-427_1PW4:A:	82	5.49
gi|76800903|ref|YP_325911.1|_5-241_1I01:A:	66	3.65
gi|76800904|ref|YP_325912.1|_633-931_1B0U:A:	77	3.39
gi|76800904|ref|YP_325912.1|_9-206,452-590_1F3O:A:	70	3.31
gi|76800908|ref|YP_325916.1|_1-164,239-330_2I0Z:A:1-192,A:362-420	88	2.86
gi|76800910|ref|YP_325918.1|_4-118_1U0S:Y:	35	3.37
gi|76800911|ref|YP_325919.1|_13-138_1Z54:A:1-132	38	3.47
gi|76800913|ref|YP_325921.1|_5-252_1GEG:A:	71	3.59
gi|76800916|ref|YP_325924.1|_70-159_1TP6:A:	29	4.34
gi|76800917|ref|YP_325925.1|_20-444_1PV7:A:	68	6.13
gi|76800918|ref|YP_325926.1|_87-356_1V8G:A:66-329	71	3.72
gi|76800918|ref|YP_325926.1|_22-83_1KHD:A:12-80	15	4.60
gi|76800919|ref|YP_325927.1|_73-186_2G3B:A:74-189	23	5.04
gi|76800919|ref|YP_325927.1|_3-75_2G3B:A:2-73	13	5.54
gi|76800920|ref|YP_325928.1|_3-215_1B63:A:2-216	64	3.38
gi|76800920|ref|YP_325928.1|_511-702_1X9Z:A:	46	3.96
gi|76800920|ref|YP_325928.1|_192-330_1B63:A:217-331	32	3.59
gi|76800921|ref|YP_325929.1|_261-562_1EWQ:A:267-541	57	4.82
gi|76800921|ref|YP_325929.1|_564-796_1E3M:A:567-800	66	3.55
gi|76800921|ref|YP_325929.1|_110-273_1EWQ:A:121-266	42	3.48
gi|76800921|ref|YP_325929.1|_6-105_1EWQ:A:1-120	35	3.43
gi|76800924|ref|YP_325932.1|_62-344_1US5:A:	94	3.17
gi|76800925|ref|YP_325933.1|_12-266_1UB0:A:	62	4.16
gi|76800925|ref|YP_325933.1|_275-444_2PHP:A:241-420	63	2.86
gi|76800926|ref|YP_325934.1|_1-117_1BO4:A:	35	3.91
gi|76800927|ref|YP_325935.1|_1-217_2CDQ:A:25-328	88	3.45
gi|76800927|ref|YP_325935.1|_325-393_2HMF:A:304-403	23	4.35
gi|76800927|ref|YP_325935.1|_254-319_2HMF:A:404-470	17	3.94
gi|76800928|ref|YP_325936.1|_1-146_1RCU:A:	57	2.98
gi|76800929|ref|YP_325937.1|_1-61,188-244_1RWZ:A:1-122	36	3.39
gi|76800930|ref|YP_325938.1|_280-515_1B5S:A:	74	3.27
gi|76800930|ref|YP_325938.1|_1-93_1LAB:A:	44	1.82
gi|76800930|ref|YP_325938.1|_114-158_1EBD:C:	12	3.42
gi|76800931|ref|YP_325939.1|_5-208_1UMD:B:2-187	63	2.95
gi|76800931|ref|YP_325939.1|_193-326_1QS0:B:206-339	45	2.98
gi|76800932|ref|YP_325940.1|_10-369_1W85:A:	111	3.29
gi|76800933|ref|YP_325941.1|_20-299_1R30:A:	98	3.18
gi|76800934|ref|YP_325942.1|_47-284,317-410_2P6R:A:1-202	56	3.61
gi|76800934|ref|YP_325942.1|_545-705_2P6R:A:489-686	47	4.21
gi|76800934|ref|YP_325942.1|_426-518_2P6R:A:404-488	23	3.70
gi|76800935|ref|YP_325943.1|_1-127_1XRG:A:	45	2.78
gi|76800937|ref|YP_325945.1|_20-149,407-525_1Q3Q:A:9-145,A:406-526	58	4.47
gi|76800937|ref|YP_325945.1|_216-380_1Q3Q:A:217-369	54	2.83
gi|76800937|ref|YP_325945.1|_153-222,373-408_1Q3Q:A:146-216,A:370-405	30	3.60
gi|76800938|ref|YP_325946.1|_13-119_1V70:A:	36	2.92
gi|76800940|ref|YP_325948.1|_10-181_2CXX:A:2-185	53	3.47
gi|76800944|ref|YP_325952.1|_165-315_1UDX:A:157-336	58	3.10
gi|76800945|ref|YP_325953.1|_445-633_1EWQ:A:542-765	62	3.61
gi|76800945|ref|YP_325953.1|_3-53_1KFT:A:	19	2.95
gi|76800946|ref|YP_325954.1|_13-279_1FNN:A:1-276	84	3.29
gi|76800946|ref|YP_325954.1|_288-372_1W5S:A:300-409	24	4.58
gi|76800949|ref|YP_325957.1|_23-208_1XZP:A:212-371	49	3.27
gi|76800950|ref|YP_325958.1|_125-219,274-446_1FNN:A:1-276	84	3.29
gi|76800950|ref|YP_325958.1|_451-557_1FNN:A:277-388	24	4.67
gi|76800952|ref|YP_325960.1|_4-113_1VM9:A:	44	2.48
gi|76800953|ref|YP_325961.1|_12-211_1RY2:A:	245	2.61
gi|76800954|ref|YP_325962.1|_9-289_1RQJ:A:	55	5.44
gi|76800955|ref|YP_325963.1|_1-146_1U9Y:A:1-155	57	2.72
gi|76800955|ref|YP_325963.1|_97-263_1U9Y:A:156-284	40	3.23
gi|76800957|ref|YP_325965.1|_7-200,396-653_1ILE:A:1-197,A:387-641	144	3.15
gi|76800957|ref|YP_325965.1|_655-879_1ILE:A:642-821	44	4.09
gi|76800957|ref|YP_325965.1|_201-396_1FFY:A:201-394	71	2.73
gi|76800958|ref|YP_325966.1|_8-113_1FXK:A:	13	8.23
gi|76800959|ref|YP_325967.1|_7-79_1PU1:A:	16	5.69
gi|76800962|ref|YP_325970.1|_1-182_1WL8:A:1-188	73	2.58
gi|76800963|ref|YP_325971.1|_451-597_1ID0:A:	42	3.48
gi|76800963|ref|YP_325971.1|_3-139_1KRW:A:	32	3.88
gi|76800963|ref|YP_325971.1|_259-381_1EW0:A:	41	3.17
gi|76800963|ref|YP_325971.1|_154-265_1P97:A:	37	3.05
gi|76800963|ref|YP_325971.1|_390-460_2C2A:A:232-320	11	8.09
gi|76800964|ref|YP_325972.1|_16-291_1SR9:A:61-370	97	3.20
gi|76800964|ref|YP_325972.1|_395-499_1SR9:A:492-643	24	6.33
gi|76800965|ref|YP_325973.1|_11-152_1KGS:A:2-123	33	3.70
gi|76800965|ref|YP_325973.1|_907-1040_1BXD:A:	45	3.58
gi|76800965|ref|YP_325973.1|_440-558_1EW0:A:	41	3.17
gi|76800965|ref|YP_325973.1|_134-263_1DP6:A:	35	3.31
gi|76800965|ref|YP_325973.1|_293-434_2K2N:A:31-200	53	3.21
gi|76800965|ref|YP_325973.1|_561-676_1N9L:A:	35	3.11
gi|76800965|ref|YP_325973.1|_700-842_2K2N:A:31-200	53	3.21
gi|76800965|ref|YP_325973.1|_833-898_1JOY:A:	11	6.09
gi|76800969|ref|YP_325977.1|_20-143_1VJL:A:	33	4.94
gi|76800972|ref|YP_325980.1|_6-144_1RFE:A:	38	4.21
