PDB_ID	Total_Structures	Average_Length
DDB0201625|DDB_G0292554_122-446_2HYD:A:1-323	43	7.51
DDB0214896|DDB_G0282931_413-662_3B60:A:329-581	83	3.05
DDB0214896|DDB_G0282931_81-397_2HYD:A:1-323	43	7.51
DDB0220443|DDB_G0269720_155-193,241-505_2HYD:A:1-323	43	7.51
DDB0220443|DDB_G0269720_540-762_2HYD:A:324-578	88	2.90
DDB0215360|DDB_G0280541_1109-1349_1MV5:A:	91	2.66
DDB0215360|DDB_G0280541_778-1071_2HYD:A:1-323	43	7.51
DDB0215360|DDB_G0280541_479-685_1R0W:A:	88	3.19
DDB0215360|DDB_G0280541_100-410_1PF4:A:10-320	62	5.00
DDB0220024|DDB_G0280055_1130-1373_1PF4:A:321-564	79	3.08
DDB0220024|DDB_G0280055_513-721_1R0W:A:	88	3.19
DDB0220024|DDB_G0280055_813-1106_2HYD:A:1-323	43	7.51
DDB0220024|DDB_G0280055_95-396_1PF4:A:10-320	62	5.00
DDB0216251|DDB_G0287691_1052-1287_2HYD:A:324-578	88	2.90
DDB0216251|DDB_G0287691_432-661_1XMI:A:	87	3.33
DDB0216251|DDB_G0287691_720-1042_1PF4:A:10-320	62	5.00
DDB0216251|DDB_G0287691_104-420_2HYD:A:1-323	43	7.51
DDB0220025|DDB_G0286559_1205-1437_1MV5:A:	91	2.66
DDB0220025|DDB_G0286559_902-1185_1PF4:A:10-320	62	5.00
DDB0220025|DDB_G0286559_574-770_1R0W:A:	88	3.19
DDB0220025|DDB_G0286559_186-497_2HYD:A:1-323	43	7.51
DDB0219975|DDB_G0287593_1092-1338_1MV5:A:	91	2.66
DDB0219975|DDB_G0287593_489-697_1R0W:A:	88	3.19
DDB0219975|DDB_G0287593_767-1070_2HYD:A:1-323	43	7.51
DDB0219975|DDB_G0287593_101-393_2HYD:A:1-323	43	7.51
DDB0201630|DDB_G0291243_1072-1303_1PF4:A:321-564	79	3.08
DDB0201630|DDB_G0291243_467-668_1XMI:A:	87	3.33
DDB0201630|DDB_G0291243_764-1059_2HYD:A:1-323	43	7.51
DDB0201630|DDB_G0291243_100-397_1PF4:A:10-320	62	5.00
DDB0191225|DDB_G0284867_1333-1578_3B60:A:329-581	83	3.05
DDB0191225|DDB_G0284867_590-817_1R0W:A:	88	3.19
DDB0191225|DDB_G0284867_1011-1325_1PF4:A:10-320	62	5.00
DDB0191225|DDB_G0284867_269-569_2HYD:A:1-323	43	7.51
DDB0216237|DDB_G0285165_1093-1339_2HYD:A:324-578	88	2.90
DDB0216237|DDB_G0285165_493-695_1R0W:A:	88	3.19
DDB0216237|DDB_G0285165_783-1077_2HYD:A:1-323	43	7.51
DDB0216237|DDB_G0285165_137-427_2HYD:A:1-323	43	7.51
DDB0215367|DDB_G0280977_1045-1279_1PF4:A:321-564	79	3.08
DDB0215367|DDB_G0280977_419-645_1XMI:A:	87	3.33
DDB0215367|DDB_G0280977_713-1035_1PF4:A:10-320	62	5.00
DDB0215367|DDB_G0280977_94-399_2HYD:A:1-323	43	7.51
DDB0214809|DDB_G0280973_1039-1273_1MV5:A:	91	2.66
DDB0214809|DDB_G0280973_424-651_1XMI:A:	87	3.33
DDB0214809|DDB_G0280973_708-1018_1PF4:A:10-320	62	5.00
DDB0214809|DDB_G0280973_96-404_2HYD:A:1-323	43	7.51
DDB0215342|DDB_G0280539_1096-1339_1MV5:A:	91	2.66
DDB0215342|DDB_G0280539_482-688_1R0W:A:	88	3.19
DDB0215342|DDB_G0280539_781-1074_2HYD:A:1-323	43	7.51
DDB0215342|DDB_G0280539_97-398_2HYD:A:1-323	43	7.51
DDB0219976|DDB_G0287589_1061-1308_1MV5:A:	91	2.66
DDB0219976|DDB_G0287589_744-1037_2HYD:A:1-323	43	7.51
DDB0219976|DDB_G0287589_498-657_1R0W:A:	88	3.19
DDB0219976|DDB_G0287589_109-406_2HYD:A:1-323	43	7.51
DDB0216384|DDB_G0280459_1185-1417_3B60:A:329-581	83	3.05
DDB0216384|DDB_G0280459_877-1172_1PF4:A:10-320	62	5.00
DDB0216384|DDB_G0280459_559-755_1R0W:A:	88	3.19
DDB0216384|DDB_G0280459_117-420_2HYD:A:1-323	43	7.51
DDB0215371|DDB_G0279917_492-700_1G29:1:1-240	73	3.29
DDB0215371|DDB_G0279917_60-258_3B60:A:10-328	36	8.86
DDB0214891|DDB_G0293194_515-720_1MV5:A:	91	2.66
DDB0214891|DDB_G0293194_119-433_3B60:A:10-328	36	8.86
DDB0215374|DDB_G0279919_496-723_1G29:1:1-240	73	3.29
DDB0215374|DDB_G0279919_73-283_1PF4:A:10-320	62	5.00
DDB0191228|DDB_G0284047_58-280_3DHW:C:1-240	71	3.38
DDB0191228|DDB_G0284047_344-565_1VPL:A:	65	3.66
DDB0191119|DDB_G0267436_601-678,729-855_1B0U:A:	77	3.39
DDB0191119|DDB_G0267436_903-1119_1OXS:C:1-242	79	3.06
DDB0191516|DDB_G0269214_136-364_3D31:A:1-229	75	3.05
DDB0191229|DDB_G0275689_725-944_1G29:1:1-240	73	3.29
DDB0191229|DDB_G0275689_53-298_1Q12:A:4-235	84	2.76
DDB0191230|DDB_G0287461_810-1021_1Q12:A:4-235	84	2.76
DDB0191230|DDB_G0287461_122-346_1V43:A:7-245	69	3.46
DDB0216252|DDB_G0289657_232-447_1VPL:A:	65	3.66
DDB0216252|DDB_G0289657_41-95_1M2V:B:61-215,B:553-646	63	3.97
DDB0215344|DDB_G0281391_148-376_1V43:A:7-245	69	3.46
DDB0215344|DDB_G0281391_912-1124_1MV5:A:	91	2.66
DDB0215344|DDB_G0281391_18-104,160-189_1Y63:A:	46	3.78
DDB0215376|DDB_G0281389_157-385_1V43:A:7-245	69	3.46
DDB0215376|DDB_G0281389_936-1144_1Q12:A:4-235	84	2.76
DDB0215376|DDB_G0281389_39-113,155-198_1Q12:A:4-235	84	2.76
DDB0191231|DDB_G0289655_252-468_1VPL:A:	65	3.66
DDB0191232|DDB_G0274117_69-283_1VPL:A:	65	3.66
DDB0214893|DDB_G0293450_825-1053_1Q12:A:4-235	84	2.76
DDB0214893|DDB_G0293450_149-376_1V43:A:7-245	69	3.46
DDB0214895|DDB_G0292986_845-1069_1Q12:A:4-235	84	2.76
DDB0214895|DDB_G0292986_156-377_1V43:A:7-245	69	3.46
DDB0191518|DDB_G0269212_811-1039_1Q12:A:4-235	84	2.76
DDB0191518|DDB_G0269212_133-362_1Q12:A:4-235	84	2.76
DDB0191233|DDB_G0274115_65-284_1VPL:A:	65	3.66
DDB0191234|DDB_G0269210_808-1036_1Q12:A:4-235	84	2.76
DDB0191234|DDB_G0269210_130-359_1V43:A:7-245	69	3.46
DDB0191235|DDB_G0267432_844-1071_1Q12:A:4-235	84	2.76
DDB0191235|DDB_G0267432_156-391_1V43:A:7-245	69	3.46
DDB0191236|DDB_G0289331_837-1065_2HYD:A:324-578	88	2.90
DDB0191236|DDB_G0289331_182-411_1MV5:A:	91	2.66
DDB0214901|DDB_G0273073_847-1068_1Q12:A:4-235	84	2.76
DDB0214901|DDB_G0273073_165-387_1Q12:A:4-235	84	2.76
DDB0267013|DDB_G0273781_847-1068_1Q12:A:4-235	84	2.76
DDB0267013|DDB_G0273781_165-387_1Q12:A:4-235	84	2.76
DDB0185012|DDB_G0275687_828-1038_1F3O:A:	70	3.31
DDB0185012|DDB_G0275687_69-310_1V43:A:7-245	69	3.46
DDB0191237|DDB_G0269208_820-1048_1Q12:A:4-235	84	2.76
DDB0191237|DDB_G0269208_148-374_1Q12:A:4-235	84	2.76
DDB0191238|DDB_G0267430_11-238_1VPL:A:	65	3.66
DDB0191239|DDB_G0269206_820-1050_1OXS:C:1-242	79	3.06
DDB0191239|DDB_G0269206_147-374_1V43:A:7-245	69	3.46
DDB0214899|DDB_G0270826_31-262_1VPL:A:	65	3.66
DDB0304677|DDB_G0269026_6-228_1VPL:A:	65	3.66
DDB0216383|DDB_G0282103_475-697_1OXS:C:1-242	79	3.06
DDB0191241|DDB_G0267428_38-269_1F3O:A:	70	3.31
DDB0220442|DDB_G0283479_407-482,726-860_1MT0:A:	85	2.84
DDB0220442|DDB_G0283479_36-311_3B60:A:10-328	36	8.86
DDB0237966|DDB_G0289723_77-367_1HKH:A:	88	3.17
DDB0216427|DDB_G0288749_207-265,295-425_1S9I:A:	85	3.93
DDB0229418|DDB_G0281799_285-352,393-503_1CKI:A:	88	3.40
DDB0220789|DDB_G0267774_236-291,325-438_1BYG:A:	71	3.69
DDB0216431|DDB_G0284897_288-351,394-520_2GFS:A:5-352	103	3.38
DDB0230067|DDB_G0288387_1845-2246_1OD2:A:1815-2203	109	3.57
DDB0230067|DDB_G0288387_142-377_1W96:A:184-450	80	3.34
DDB0230067|DDB_G0288387_1500-1841_1OD2:A:1484-1814	110	3.01
DDB0230067|DDB_G0288387_5-140_1W96:A:14-183	55	3.09
DDB0230067|DDB_G0288387_399-515_1W96:A:451-566	35	3.31
DDB0230067|DDB_G0288387_649-721_1LAB:A:	44	1.82
DDB0237710|DDB_G0288647_37-275_1RX0:A:10-240	64	3.61
DDB0237710|DDB_G0288647_260-413_1RX0:A:241-393	26	5.88
DDB0266382|DDB_G0290237_164-272_1MYO:A:	37	3.19
DDB0266382|DDB_G0290237_6-93_1HB6:A:	20	4.30
DDB0231469|DDB_G0270658_3-83_1HB6:A:	20	4.30
DDB0231161|DDB_G0277497_6-352_1QJE:A:	104	3.14
DDB0237707|DDB_G0282967_34-272_1JQI:A:4-234	63	3.67
DDB0237707|DDB_G0282967_257-410_1JQI:A:235-387	24	6.38
DDB0233380|DDB_G0287519_252-528_2G39:A:224-497	101	2.71
DDB0233380|DDB_G0287519_15-246_2G39:A:3-223	86	2.57
DDB0235360|DDB_G0278345_145-266,311-620_1O7X:A:	86	4.27
DDB0235360|DDB_G0278345_18-150_1OI7:A:1-121	40	3.02
DDB0266468|DDB_G0286525_25-357_2HBV:A:3-333	113	2.93
DDB0229908|DDB_G0279159_11-631_2B3Y:A:2-630	201	3.13
DDB0229908|DDB_G0279159_635-893_2B3Y:A:631-889	97	2.67
DDB0230168|DDB_G0278779_21-536_1ACO:A:2-528	180	2.93
DDB0230168|DDB_G0278779_545-766_1ACO:A:529-754	85	2.66
DDB0234154|DDB_G0289993_508-697_1IS2:A:475-655	41	4.41
DDB0234154|DDB_G0289993_286-461_1IS2:A:272-460	37	5.11
DDB0234154|DDB_G0289993_40-270_1W07:A:2-272	84	3.23
DDB0238774|DDB_G0291866_41-116_1T8K:A:	21	3.67
DDB0231684|DDB_G0277815_34-663_1PG4:A:	222	2.90
DDB0231689|DDB_G0274939_42-657_1RY2:A:	245	2.61
DDB0220457|DDB_G0289811_148-376_1C0G:A:147-375	72	3.18
DDB0220457|DDB_G0289811_5-153_1C0G:A:1-146	47	3.11
DDB0185125|DDB_G0274131_147-374_1C0G:A:147-375	72	3.18
DDB0185125|DDB_G0274131_5-154_1C0G:A:1-146	47	3.11
DDB0220459|DDB_G0289489_148-375_1C0G:A:147-375	72	3.18
DDB0220459|DDB_G0289489_5-153_1C0G:A:1-146	47	3.11
DDB0185015|DDB_G0272520_148-376_1C0G:A:147-375	72	3.18
DDB0185015|DDB_G0272520_5-153_1C0G:A:1-146	47	3.11
DDB0185124|DDB_G0274133_148-376_1C0G:A:147-375	72	3.18
DDB0185124|DDB_G0274133_5-153_1C0G:A:1-146	47	3.11
DDB0185126|DDB_G0274135_148-376_1C0G:A:147-375	72	3.18
DDB0185126|DDB_G0274135_5-153_1C0G:A:1-146	47	3.11
DDB0185127|DDB_G0272248_148-376_1C0G:A:147-375	72	3.18
DDB0185127|DDB_G0272248_5-153_1C0G:A:1-146	47	3.11
DDB0216213|DDB_G0269234_148-376_1C0G:A:147-375	72	3.18
DDB0216213|DDB_G0269234_5-153_1C0G:A:1-146	47	3.11
DDB0216214|DDB_G0274129_148-376_1C0G:A:147-375	72	3.18
DDB0216214|DDB_G0274129_5-153_1C0G:A:1-146	47	3.11
DDB0220444|DDB_G0289553_148-376_1C0G:A:147-375	72	3.18
DDB0220444|DDB_G0289553_5-153_1C0G:A:1-146	47	3.11
DDB0220445|DDB_G0280545_148-376_1C0G:A:147-375	72	3.18
DDB0220445|DDB_G0280545_5-153_1C0G:A:1-146	47	3.11
DDB0220446|DDB_G0274727_148-376_1C0G:A:147-375	72	3.18
DDB0220446|DDB_G0274727_5-153_1C0G:A:1-146	47	3.11
DDB0220447|DDB_G0289663_148-376_1C0G:A:147-375	72	3.18
DDB0220447|DDB_G0289663_5-153_1C0G:A:1-146	47	3.11
DDB0220448|DDB_G0289005_148-376_1C0G:A:147-375	72	3.18
DDB0220448|DDB_G0289005_5-153_1C0G:A:1-146	47	3.11
DDB0220449|DDB_G0288879_148-376_1C0G:A:147-375	72	3.18
DDB0220449|DDB_G0288879_5-153_1C0G:A:1-146	47	3.11
DDB0220450|DDB_G0274285_148-376_1C0G:A:147-375	72	3.18
DDB0220450|DDB_G0274285_5-153_1C0G:A:1-146	47	3.11
DDB0220451|DDB_G0274561_148-376_1C0G:A:147-375	72	3.18
DDB0220451|DDB_G0274561_5-153_1C0G:A:1-146	47	3.11
DDB0220454|DDB_G0274599_148-376_1C0G:A:147-375	72	3.18
DDB0220454|DDB_G0274599_5-153_1C0G:A:1-146	47	3.11
DDB0220455|DDB_G0274137_148-376_1C0G:A:147-375	72	3.18
DDB0220455|DDB_G0274137_5-153_1C0G:A:1-146	47	3.11
DDB0220456|DDB_G0274601_148-376_1C0G:A:147-375	72	3.18
DDB0220456|DDB_G0274601_5-153_1C0G:A:1-146	47	3.11
DDB0220460|DDB_G0275023_148-376_1C0G:A:147-375	72	3.18
DDB0220460|DDB_G0275023_5-153_1C0G:A:1-146	47	3.11
DDB0220461|DDB_G0268744_131-358_1C0G:A:147-375	72	3.18
DDB0220461|DDB_G0268744_1-137_1C0G:A:1-146	47	3.11
DDB0220462|DDB_G0289505_148-376_1C0G:A:147-375	72	3.18
DDB0220462|DDB_G0289505_5-147_1C0G:A:1-146	47	3.11
DDB0220463|DDB_G0289507_162-385_1C0G:A:147-375	72	3.18
DDB0220463|DDB_G0289507_5-168_1C0G:A:1-146	47	3.11
DDB0220464|DDB_G0269902_146-372_1C0G:A:147-375	72	3.18
DDB0220464|DDB_G0269902_3-153_1C0G:A:1-146	47	3.11
DDB0229353|DDB_G0289533_136-354_1C0G:A:147-375	72	3.18
DDB0229353|DDB_G0289533_4-143_1C0G:A:1-146	47	3.11
DDB0229354|DDB_G0289511_138-351_1C0G:A:147-375	72	3.18
DDB0229354|DDB_G0289511_4-145_1C0G:A:1-146	47	3.11
DDB0229355|DDB_G0286893_153-387_2BTF:A:147-375	82	2.79
DDB0229355|DDB_G0286893_11-160_1C0G:A:1-146	47	3.11
DDB0220458|DDB_G0289487_148-376_1C0G:A:147-375	72	3.18
DDB0220458|DDB_G0289487_5-153_1C0G:A:1-146	47	3.11
DDB0191133|DDB_G0268632_13-239_1BKR:A:	26	4.15
DDB0191133|DDB_G0268632_261-380_1HCI:A:272-396	22	5.59
DDB0191133|DDB_G0268632_717-855_1RFJ:A:	39	3.79
DDB0191133|DDB_G0268632_497-608_1QUU:A:125-248	22	5.64
DDB0191133|DDB_G0268632_613-720_1HCI:A:633-746	19	6.00
DDB0191133|DDB_G0268632_383-497_1CUN:A:116-219	9	11.56
DDB0191136|DDB_G0287291_14-250_1MB8:A:56-180	25	5.08
DDB0220489|DDB_G0288937_150-383_1YAG:A:147-375	80	2.86
DDB0220489|DDB_G0288937_8-157_1C0G:A:1-146	47	3.11
DDB0266648|DDB_G0270562_7-196,327-407_1Q7L:A:,B:	91	3.09
DDB0266648|DDB_G0270562_191-309_1CG2:A:214-326	38	2.97
DDB0191146|DDB_G0286183_88-318_1DIQ:A:7-242	92	2.57
DDB0191146|DDB_G0286183_324-371,398-589_1E8G:A:274-560	85	3.38
DDB0230171|DDB_G0287371_8-343_1A4M:A:	102	3.42
DDB0230171|DDB_G0287371_359-430,463-763_2AMX:A:20-376	101	3.53
DDB0233899|DDB_G0292924_299-466_1G4M:A:176-393	55	3.96
DDB0233899|DDB_G0292924_464-529_1HYI:A:	24	2.71
DDB0233899|DDB_G0292924_139-290_1G4M:A:5-175	56	3.05
DDB0267091|DDB_G0274395_321-516_1CF1:A:183-393	62	3.40
DDB0267091|DDB_G0274395_6-125_1TJX:A:	42	3.76
DDB0267091|DDB_G0274395_179-317_1G4M:A:5-175	56	3.05
DDB0267092|DDB_G0271022_328-528_1CF1:A:183-393	62	3.40
DDB0267092|DDB_G0271022_4-124_1A25:A:	45	2.93
DDB0267092|DDB_G0271022_191-324_1G4M:A:5-175	56	3.05
DDB0267092|DDB_G0271022_571-626_1KW4:A:	19	3.68
DDB0267090|DDB_G0286693_677-742_1VFY:A:	27	2.67
DDB0267090|DDB_G0286693_76-173,231-275_1G4M:A:176-393	55	3.96
DDB0267093|DDB_G0267584_2-100_1YXR:A:1-77	9	8.56
DDB0267093|DDB_G0267584_172-244_1YXR:A:1-77	9	8.56
DDB0267093|DDB_G0267584_415-558_1G4M:A:176-393	55	3.96
DDB0267094|DDB_G0289229_817-1027_1G4M:A:176-393	55	3.96
DDB0238276|DDB_G0281865_3-189_1M6H:A:1-162,A:339-373	76	2.61
DDB0238276|DDB_G0281865_167-344_1M6H:A:163-338	68	2.59
DDB0238276|DDB_G0281865_328-377_1M6H:A:1-162,A:339-373	76	2.61
DDB0230174|DDB_G0286057_1-332_1BX4:A:	92	3.72
DDB0234047|DDB_G0287353_40-253,305-376_1CJC:A:6-106,A:332-460	80	2.89
DDB0238599|DDB_G0289675_24-277,311-390_1T5J:A:	84	3.71
DDB0201558|DDB_G0267454_8-295_1OKC:A:	55	5.31
DDB0307520|DDB_G0273031_2-195_2B5H:A:5-190	63	2.95
DDB0308595|DDB_G0274043_2-195_2B5H:A:5-190	63	2.95
DDB0233870|DDB_G0271490_19-290_1UAS:A:1-273	101	2.70
DDB0233870|DDB_G0271490_291-384_1UAS:A:274-362	29	3.07
DDB0231341|DDB_G0283005_315-647_1VYH:C:92-408	107	2.96
DDB0266643|DDB_G0269712_20-97,129-202_1USU:B:	32	4.44
DDB0266643|DDB_G0269712_251-377_1X53:A:8-139	41	3.22
DDB0201588|DDB_G0294421_16-125_1P8K:Z:1-125	32	3.84
DDB0201588|DDB_G0294421_124-233_1P8K:Z:1-125	32	3.84
DDB0201589|DDB_G0294423_107-220_1P8K:Z:1-125	32	3.84
DDB0201589|DDB_G0294423_7-103_1P8K:Z:1-125	32	3.84
DDB0201590|DDB_G0294425_7-121_1P8K:Z:1-125	32	3.84
DDB0201590|DDB_G0294425_132-230_1P8K:Z:126-254	39	3.31
DDB0266658|DDB_G0285003_27-168,268-341_1XHC:A:104-225	41	2.98
DDB0266658|DDB_G0285003_148-273_1XHC:A:104-225	41	2.98
DDB0266656|DDB_G0285005_4-146,246-320_1EBD:A:155-271	36	3.25
DDB0266656|DDB_G0285005_128-251_1EBD:A:155-271	36	3.25
DDB0191137|DDB_G0288247_95-271,305-443_1GV4:A:121-264,A:398-477	83	2.71
DDB0191137|DDB_G0288247_435-524_1M6I:A:478-608	42	3.12
DDB0220120|DDB_G0292150_983-1197_1IA9:A:	90	3.09
DDB0220120|DDB_G0292150_10-120_1DCQ:A:247-368	43	2.84
DDB0229934|DDB_G0283293_18-541_1UZB:A:	153	3.37
DDB0231504|DDB_G0276821_18-499_1BXS:A:	157	3.15
DDB0232139|DDB_G0285899_97-525_1XI9:A:	115	3.52
DDB0185188|DDB_G0292270_17-440_1AD3:A:	134	3.33
DDB0231387|DDB_G0274375_2-357_1ADO:A:	98	3.70
DDB0231366|DDB_G0292118_66-491_2F9F:A:2-167	56	2.96
DDB0191150|DDB_G0286011_299-419_2F9F:A:2-167	56	2.96
DDB0231364|DDB_G0272730_10-419_2F9F:A:2-167	56	2.96
DDB0191396|DDB_G0288321_71-324_1XHB:A:95-422	99	3.31
DDB0234218|DDB_G0285575_123-158,200-379_2FDI:A:15-214	73	2.74
DDB0231471|DDB_G0280267_3-179_1O59:A:0-187	73	2.56
DDB0231471|DDB_G0280267_187-336_1O59:A:194-343	53	2.83
DDB0231352|DDB_G0282199_61-395_1GKR:A:55-379	100	3.25
DDB0231352|DDB_G0282199_492-649_2O70:A:2-166	43	3.84
DDB0231352|DDB_G0282199_9-60,395-464_1NFG:A:1-51,A:382-457	45	2.84
DDB0231351|DDB_G0270162_92-431_1GKR:A:55-379	100	3.25
DDB0231351|DDB_G0270162_407-500_1NFG:A:1-51,A:382-457	45	2.84
DDB0215363|DDB_G0293850_1-288_1US0:A:	124	2.53
DDB0231282|DDB_G0285053_15-302_1US0:A:	124	2.53
DDB0231284|DDB_G0268058_17-319_1US0:A:	124	2.53
DDB0235404|DDB_G0280127_118-404_1C22:A:	89	2.94
DDB0191089|DDB_G0292266_66-651_2A3L:A:212-839	177	3.55
DDB0215396|DDB_G0277905_27-285,357-392_1A06:A:	89	3.45
DDB0215396|DDB_G0277905_629-726_2V8Q:A:396-548	26	5.88
DDB0231024|DDB_G0279793_195-516_1LAM:A:160-484	101	3.22
DDB0231024|DDB_G0279793_36-162_1LAM:A:1-159	45	3.53
DDB0235405|DDB_G0279433_63-356_1C22:A:	89	2.94
DDB0304991|DDB_G0270264_76-335,407-435_1B6A:A:110-374,A:449-478	90	3.29
DDB0304991|DDB_G0270264_335-406_1B6A:A:375-448	25	2.96
DDB0185017|DDB_G0277503_36-421_1U7G:A:	76	5.04
DDB0214902|DDB_G0277889_17-408_1U7G:A:	76	5.04
DDB0191130|DDB_G0267424_24-409_1U7G:A:	76	5.04
DDB0235399|DDB_G0291556_26-339_1ORI:A:	99	3.19
DDB0235402|DDB_G0289445_126-375,436-499_2FYT:A:238-548	108	2.88
DDB0235403|DDB_G0287327_322-641_1G6Q:1:	101	3.25
DDB0266679|DDB_G0287345_39-172_1N11:A:	123	3.32
DDB0232009|DDB_G0269160_160-460_1DM5:A:	60	5.25
DDB0231707|DDB_G0288541_4-309,411-451_1O5W:A:10-298,A:411-520	128	3.12
DDB0231707|DDB_G0288541_290-395_1GOS:A:290-401	43	2.60
DDB0231711|DDB_G0272582_8-320,424-462_1O5W:A:10-298,A:411-520	128	3.12
DDB0231711|DDB_G0272582_302-407_1GOS:A:290-401	43	2.60
DDB0266407|DDB_G0273993_8-320,424-462_1O5W:A:10-298,A:411-520	128	3.12
DDB0266407|DDB_G0273993_302-407_1GOS:A:290-401	43	2.60
DDB0231712|DDB_G0272584_5-316,420-458_1O5W:A:10-298,A:411-520	128	3.12
DDB0231712|DDB_G0272584_298-403_1GOS:A:290-401	43	2.60
DDB0266408|DDB_G0273991_5-316,420-458_1O5W:A:10-298,A:411-520	128	3.12
DDB0266408|DDB_G0273991_298-403_1GOS:A:290-401	43	2.60
DDB0234067|DDB_G0279141_5-578_1GW5:B:	158	3.66
DDB0234067|DDB_G0279141_826-940_1E42:A:825-937	36	3.14
DDB0234067|DDB_G0279141_709-824_1E42:A:705-824	43	2.79
DDB0214928|DDB_G0281957_20-574_1GW5:A:	139	4.46
DDB0214928|DDB_G0281957_731-888_1GYW:B:	41	3.12
DDB0191102|DDB_G0289247_158-426_1I31:A:	69	4.01
DDB0191102|DDB_G0289247_4-139_1GW5:M:1-141	40	3.50
DDB0232337|DDB_G0279359_1-136_1GW5:S:	38	3.74
DDB0252557|DDB_G0295711_4-141_1GW5:S:	38	3.74
DDB0234235|DDB_G0273439_15-594_1GW5:A:	139	4.46
DDB0234235|DDB_G0273439_754-871_1QTS:A:692-824	38	3.50
DDB0234235|DDB_G0273439_872-987_1QTS:A:825-938	30	3.80
DDB0191267|DDB_G0277139_161-438_1I31:A:	69	4.01
DDB0191267|DDB_G0277139_1-134_1GW5:M:1-141	40	3.50
DDB0234236|DDB_G0289721_1-139_1GW5:S:	38	3.74
DDB0237724|DDB_G0272578_21-234,287-467,502-658,742-755_1GW5:B:	158	3.66
DDB0238781|DDB_G0274003_21-234,287-467,502-658,742-755_1GW5:B:	158	3.66
