PDB_ID	B	E	G	H	I	L	S	T	X	sequence_length
jgi|Chlre4|129868|estExt_gwp_1H.C_200090_1-243_1TUB:B:1-245	1.00	4.40	3.00	10.50	0.00	2.43	2.14	2.38	0.00	243.00
jgi|Chlre4|129868|estExt_gwp_1H.C_200090_244-428_1TUB:B:246-437	1.00	4.50	3.00	8.14	5.00	1.95	1.94	1.90	0.00	184.00
jgi|Chlre4|129876|estExt_gwp_1H.C_200099_1-243_1TUB:B:1-245	1.00	4.40	3.00	10.50	0.00	2.43	2.14	2.38	0.00	243.00
jgi|Chlre4|129876|estExt_gwp_1H.C_200099_244-428_1TUB:B:246-437	1.00	4.50	3.00	8.14	5.00	1.95	1.94	1.90	0.00	184.00
jgi|Chlre4|188933|estExt_fgenesh2_pg.C_120230_2-246_1TUB:B:1-245	1.00	4.40	3.00	10.50	0.00	2.43	2.14	2.38	0.00	243.00
jgi|Chlre4|188933|estExt_fgenesh2_pg.C_120230_247-460_1TUB:B:246-437	1.00	4.50	3.00	8.14	5.00	1.95	1.94	1.90	0.00	184.00
jgi|Chlre4|195887|STE_estExt_gwp_1H.C_220018_3-111_1EP7:A:	1.00	5.80	0.00	12.25	0.00	1.62	1.20	2.33	0.00	112.00
jgi|Chlre4|136413|estExt_gwp_1W.C_10120_32-140_1DBY:A:	0.00	5.20	0.00	10.25	0.00	1.42	2.25	2.60	0.00	106.00
jgi|Chlre4|151833|Chlre2_kg.scaffold_41000025_82-205_1Q90:C:	1.00	3.40	3.00	7.00	0.00	1.91	1.33	2.75	0.00	127.00
jgi|Chlre4|151833|Chlre2_kg.scaffold_41000025_34-71_1Q90:R:	0.00	0.00	0.00	30.00	0.00	4.00	1.00	0.00	0.00	39.00
jgi|Chlre4|409238|pasa_Sanger_mRNA16367_97-240,270-437_1P22:A:253-545	0.00	5.21	0.00	4.00	0.00	2.00	1.91	2.23	0.00	293.00
jgi|Chlre4|60490|estExt_GenewiseH_1.C_870017_4-190_2FOL:A:5-173	1.00	6.83	0.00	10.20	0.00	2.28	1.50	2.10	0.00	169.00
jgi|Chlre4|337340|pm.chromosome_6_#_687_4-186_1VG8:A:	1.00	6.83	3.00	12.20	0.00	1.83	1.44	2.14	0.00	184.00
jgi|Chlre4|195519|SAN_chlre3.14.40.1.1_8-181_2F9L:A:8-182	0.00	7.33	3.00	9.50	0.00	1.88	1.30	1.92	0.00	175.00
jgi|Chlre4|391049|pasa_Sanger_mRNA31961_850-915_1X2N:A:6-67	0.00	0.00	0.00	13.67	0.00	3.00	1.50	2.00	0.00	60.00
jgi|Chlre4|421359|pasa_Sanger_mRNA3591_52-124_1W3B:A:	0.00	0.00	0.00	12.65	0.00	1.11	1.33	1.92	0.00	388.00
jgi|Chlre4|399062|pasa_Sanger_mRNA32210_6-100_1HKS:A:	0.00	2.00	0.00	9.50	0.00	1.93	1.50	3.00	0.00	106.00
jgi|Chlre4|186410|estExt_fgenesh2_pg.C_70010_72-344_2AYU:A:70-370	1.00	6.50	3.75	14.75	0.00	2.64	1.71	2.21	0.00	301.00
jgi|Chlre4|205609|SKA_Chlre2_kg.scaffold_15000162_615-734_2PIA:A:104-223	0.00	6.00	3.00	8.50	0.00	1.38	1.22	2.62	0.00	120.00
jgi|Chlre4|378375|estExt_fgenesh1_pm.C_chromosome_60255_8-311,443-477_1SEZ:A:13-329,A:442-497	1.00	3.73	3.00	8.53	0.00	2.29	2.07	1.82	1.00	373.00
jgi|Chlre4|187866|estExt_fgenesh2_pg.C_20070_10-238_1FO8:A:	1.00	4.27	3.00	9.60	0.00	2.18	1.23	2.00	0.00	343.00
jgi|Chlre4|205498|SKA_estExt_gwp_1H.C_930011_1-202_1MV8:A:1-202	1.00	4.50	0.00	8.67	0.00	1.82	1.36	1.92	0.00	202.00
jgi|Chlre4|205498|SKA_estExt_gwp_1H.C_930011_317-463_1MV8:A:301-436	1.00	4.20	3.00	6.71	0.00	1.59	1.83	1.88	0.00	136.00
jgi|Chlre4|205498|SKA_estExt_gwp_1H.C_930011_211-310_1MV8:A:203-300	0.00	0.00	3.00	15.25	0.00	1.83	1.60	2.50	0.00	98.00
jgi|Chlre4|158152|acegs_kg.scaffold_24000066_12-288_1N2S:A:	1.00	4.08	3.00	11.00	0.00	1.97	1.39	2.08	0.00	298.00
