PDB_ID	Total_Structures	Average_Length
jgi|Thaps3_bd|1403|e_gw1.26x41.154.1_1-76_1QVC:A:	43	3.37
jgi|Thaps3|38187|e_gw1.18.83.1_4-130_1CVR:A:1-350	116	3.02
jgi|Thaps3|25315|estExt_fgenesh1_pg.C_chr_180003_187-270_1OT8:A:	67	3.12
jgi|Thaps3|10761|fgenesh1_pg.C_chr_18000004_164-252_1FBQ:A:	32	2.78
jgi|Thaps3|264481|thaps1_ua_kg.chr_18000003_26-160_2VK9:A:2-541	149	3.62
jgi|Thaps3|38046|e_gw1.18.20.1_339-582_2HYD:A:324-578	88	2.90
jgi|Thaps3|38046|e_gw1.18.20.1_2-320_1PF4:A:10-320	62	5.00
jgi|Thaps3|10766|fgenesh1_pg.C_chr_18000009_89-185_1HKS:A:	44	2.41
jgi|Thaps3|25318|estExt_fgenesh1_pg.C_chr_180012_1383-1665,1704-1830_1T3I:A:	139	2.94
jgi|Thaps3|25319|estExt_fgenesh1_pg.C_chr_180013_496-575,623-712,762-803_1XQR:A:87-350	58	4.60
jgi|Thaps3|38189|e_gw1.18.30.1_1-339,447-487_1F8R:A:4-319,A:433-486	119	3.12
jgi|Thaps3|797|fgenesh1_pm.C_chr_18000001_3-158_2BIT:X:2-165	57	2.88
jgi|Thaps3|25322|estExt_fgenesh1_pg.C_chr_180022_480-625_1EJE:A:	63	3.05
jgi|Thaps3|25323|estExt_fgenesh1_pg.C_chr_180023_80-253_1UOH:A:	69	3.23
jgi|Thaps3|25324|estExt_fgenesh1_pg.C_chr_180025_1105-1250_1JV2:A:1-438	190	2.31
jgi|Thaps3|25324|estExt_fgenesh1_pg.C_chr_180025_718-887_1TYE:A:	192	2.35
jgi|Thaps3|264486|thaps1_ua_kg.chr_18000008_1-91_1A12:A:	164	2.45
jgi|Thaps3|264486|thaps1_ua_kg.chr_18000008_174-308_1K3I:A:151-537	158	2.45
jgi|Thaps3|10786|fgenesh1_pg.C_chr_18000029_170-414_2CSG:A:3-419	153	2.73
jgi|Thaps3|10788|fgenesh1_pg.C_chr_18000031_264-440_2PY6:A:14-408	120	3.29
jgi|Thaps3|38132|e_gw1.18.150.1_2-147_2IC8:A:91-272	37	4.92
jgi|Thaps3|38121|e_gw1.18.13.1_2-365_1QVR:A:149-535	87	4.45
jgi|Thaps3|38121|e_gw1.18.13.1_395-697_1QVR:A:536-850	98	3.21
jgi|Thaps3|10791|fgenesh1_pg.C_chr_18000034_294-556_1A12:A:	164	2.45
jgi|Thaps3|42719|estExt_gwp_gw1.C_chr_180018_179-413_1VL2:A:174-409	59	4.00
jgi|Thaps3|42719|estExt_gwp_gw1.C_chr_180018_7-174_1VL2:A:2-169	47	3.57
jgi|Thaps3|38171|e_gw1.18.96.1_2-206_2HXM:A:82-304	74	2.97
jgi|Thaps3|799|fgenesh1_pm.C_chr_18000003_257-499_2HYD:A:324-578	88	2.90
jgi|Thaps3|799|fgenesh1_pm.C_chr_18000003_2-229_3B60:A:10-328	36	8.86
jgi|Thaps3|38129|e_gw1.18.53.1_327-396_1UFM:A:	24	3.46
jgi|Thaps3|25330|estExt_fgenesh1_pg.C_chr_180041_416-493,521-584_1P7B:A:152-309	48	3.29
jgi|Thaps3|25330|estExt_fgenesh1_pg.C_chr_180041_210-340_1P7B:A:36-151	23	5.04
jgi|Thaps3|10802|fgenesh1_pg.C_chr_18000045_409-633_1S3L:A:	55	3.00
jgi|Thaps3|10803|fgenesh1_pg.C_chr_18000046_134-236_1HKS:A:	44	2.41
jgi|Thaps3|25332|estExt_fgenesh1_pg.C_chr_180047_308-411_1HKS:A:	44	2.41
jgi|Thaps3|10806|fgenesh1_pg.C_chr_18000049_36-124_1FBQ:A:	32	2.78
jgi|Thaps3|10807|fgenesh1_pg.C_chr_18000050_106-200_1HKS:A:	44	2.41
jgi|Thaps3|10810|fgenesh1_pg.C_chr_18000053_19-49,91-177,228-407,447-492_2HPA:A:	103	3.32
jgi|Thaps3|10811|fgenesh1_pg.C_chr_18000054_242-582_1HD7:A:	90	3.06
jgi|Thaps3|10812|fgenesh1_pg.C_chr_18000055_223-287,372-731_1G3J:A:	122	4.35
jgi|Thaps3|38110|e_gw1.18.115.1_12-184_2IUW:A:70-279	64	3.28
jgi|Thaps3|10815|fgenesh1_pg.C_chr_18000058_1369-1444,1590-1804_1K32:A:680-762,A:854-1061	87	3.36
jgi|Thaps3|10815|fgenesh1_pg.C_chr_18000058_1504-1548_1KY9:B:359-446	33	2.67
jgi|Thaps3|10815|fgenesh1_pg.C_chr_18000058_949-1095_1XFD:A:127-591	159	2.92
jgi|Thaps3|10817|fgenesh1_pg.C_chr_18000060_3-64_1G3N:C:16-147	27	4.89
jgi|Thaps3|10818|fgenesh1_pg.C_chr_18000061_7-85_1PYS:B:39-151	52	2.17
jgi|Thaps3|264494|thaps1_ua_kg.chr_18000016_23-201_1ICI:A:	93	2.74
jgi|Thaps3|25337|estExt_fgenesh1_pg.C_chr_180065_506-787_1A12:A:	164	2.45
jgi|Thaps3|10823|fgenesh1_pg.C_chr_18000066_53-153_1VZI:A:38-125	31	2.84
jgi|Thaps3|10823|fgenesh1_pg.C_chr_18000066_211-306_1DFX:A:37-125	32	2.78
jgi|Thaps3|264495|thaps1_ua_kg.chr_18000017_2-84_1CJM:A:	66	4.33
jgi|Thaps3|264496|thaps1_ua_kg.chr_18000018_20-313_1US0:A:	124	2.53
jgi|Thaps3|269935|estExt_thaps1_ua_kg.C_chr_180019_43-411_1K75:A:	114	3.78
jgi|Thaps3|10828|fgenesh1_pg.C_chr_18000071_299-385_1WI2:A:	35	2.94
jgi|Thaps3|25340|estExt_fgenesh1_pg.C_chr_180072_104-223,251-307,355-439_1IMJ:A:	77	2.70
jgi|Thaps3|10830|fgenesh1_pg.C_chr_18000073_68-222_1P5Q:A:258-427	26	6.54
jgi|Thaps3|10831|fgenesh1_pg.C_chr_18000074_138-319_2VL8:A:1-542	145	3.74
jgi|Thaps3|264498|thaps1_ua_kg.chr_18000020_18-146_1TQ1:A:	40	2.98
jgi|Thaps3|10835|fgenesh1_pg.C_chr_18000078_68-222_1KT1:A:254-421	30	5.60
jgi|Thaps3|10837|fgenesh1_pg.C_chr_18000080_98-382_1S4N:A:	118	2.87
jgi|Thaps3|269937|estExt_thaps1_ua_kg.C_chr_180022_159-406_1HS6:A:209-460	65	3.88
jgi|Thaps3|269937|estExt_thaps1_ua_kg.C_chr_180022_2-150_1HS6:A:1-208	63	3.30
jgi|Thaps3|38194|e_gw1.18.14.1_364-564_2Z1A:A:330-534	71	2.89
jgi|Thaps3|38194|e_gw1.18.14.1_2-321_2Z1A:A:28-329	107	2.82
jgi|Thaps3|38149|e_gw1.18.24.1_19-452_1PW4:A:	82	5.49
jgi|Thaps3|10847|fgenesh1_pg.C_chr_18000090_103-241_1IHG:A:197-365	35	4.83
jgi|Thaps3|10847|fgenesh1_pg.C_chr_18000090_434-550_1USU:B:	32	4.44
jgi|Thaps3|803|fgenesh1_pm.C_chr_18000007_3-119_1IFQ:A:	30	4.57
jgi|Thaps3|803|fgenesh1_pm.C_chr_18000007_124-188_1SFC:A:	5	19.00
jgi|Thaps3|38207|e_gw1.18.188.1_12-68_1RHZ:B:	8	8.12
jgi|Thaps3|42740|estExt_gwp_gw1.C_chr_180058_24-164_1VQ2:A:	58	3.33
jgi|Thaps3|25350|estExt_fgenesh1_pg.C_chr_180099_394-550_2BM8:A:2-233	82	2.83
jgi|Thaps3|10858|fgenesh1_pg.C_chr_18000101_218-272_1D9N:A:	33	2.27
jgi|Thaps3|25351|estExt_fgenesh1_pg.C_chr_180101_127-312_2VK9:A:2-541	149	3.62
jgi|Thaps3|10860|fgenesh1_pg.C_chr_18000103_101-294_2PY6:A:14-408	120	3.29
jgi|Thaps3|16503|gw1.18.94.1_1-185_1OZ4:A:471-763	86	3.40
jgi|Thaps3|38191|e_gw1.18.22.1_185-377_1KID:A:	59	3.27
jgi|Thaps3|38191|e_gw1.18.22.1_14-139,410-526_1IOK:A:2-136,A:410-526	60	4.22
jgi|Thaps3|38191|e_gw1.18.22.1_138-204_1OEL:A:137-190,A:367-409	22	4.45
jgi|Thaps3|269942|estExt_thaps1_ua_kg.C_chr_180031_50-514_1CJ0:A:	145	3.24
jgi|Thaps3|25355|estExt_fgenesh1_pg.C_chr_180107_6-461_1RH5:A:	90	4.69
jgi|Thaps3|10867|fgenesh1_pg.C_chr_18000110_1455-1649_1Y7B:A:4-324	124	2.59
jgi|Thaps3|10869|fgenesh1_pg.C_chr_18000112_218-272,328-360_1B34:B:	19	4.89
jgi|Thaps3|25360|estExt_fgenesh1_pg.C_chr_180117_471-507_1H1J:S:	11	4.00
jgi|Thaps3|25360|estExt_fgenesh1_pg.C_chr_180117_151-220,343-378_1HXI:A:	23	4.87
jgi|Thaps3|10876|fgenesh1_pg.C_chr_18000119_535-615_1L7B:A:	36	2.56
jgi|Thaps3|10876|fgenesh1_pg.C_chr_18000119_123-180_1UW0:A:	44	2.66
jgi|Thaps3|10876|fgenesh1_pg.C_chr_18000119_30-68_1GH6:A:	28	4.04
jgi|Thaps3|38025|e_gw1.18.119.1_15-173_1JYM:A:	59	3.08
jgi|Thaps3|25361|estExt_fgenesh1_pg.C_chr_180122_325-469,577-718,881-930_1KDG:A:215-512,A:694-755	149	2.42
jgi|Thaps3|16737|gw1.18.101.1_12-288_1OKC:A:	55	5.31
jgi|Thaps3|30380|estExt_Genewise1.C_chr_180081_24-269_1HTI:A:	83	2.99
jgi|Thaps3|10885|fgenesh1_pg.C_chr_18000128_470-617,648-693_1H80:A:	159	2.92
jgi|Thaps3|10886|fgenesh1_pg.C_chr_18000129_215-276,304-393_1XP8:A:15-282	66	4.06
jgi|Thaps3|15539|gw1.18.70.1_1-150,192-322_1LI5:A:1-315	99	3.18
jgi|Thaps3|38157|e_gw1.18.80.1_82-147_1S7B:A:	24	4.54
jgi|Thaps3|25364|estExt_fgenesh1_pg.C_chr_180133_222-416_2FLU:X:325-609	108	2.64
jgi|Thaps3|25364|estExt_fgenesh1_pg.C_chr_180133_553-679_1BUO:A:	30	4.03
jgi|Thaps3|25364|estExt_fgenesh1_pg.C_chr_180133_504-543_2FLU:X:325-609	108	2.64
jgi|Thaps3|25364|estExt_fgenesh1_pg.C_chr_180133_58-117_2FLU:X:325-609	108	2.64
jgi|Thaps3|10895|fgenesh1_pg.C_chr_18000138_86-343,400-463_1LQT:A:2-108,A:325-456	81	2.96
jgi|Thaps3|25365|estExt_fgenesh1_pg.C_chr_180138_203-350_1XXL:A:	69	3.45
jgi|Thaps3|38030|e_gw1.18.183.1_2-79_2OMO:A:1-98	26	3.77
jgi|Thaps3|30385|estExt_Genewise1.C_chr_180095_35-193_1RWT:A:	71	3.07
jgi|Thaps3|25367|estExt_fgenesh1_pg.C_chr_180143_296-352_1HDJ:A:	23	3.30
jgi|Thaps3|38071|e_gw1.18.84.1_14-265_1VJN:A:	68	3.22
jgi|Thaps3|10905|fgenesh1_pg.C_chr_18000148_92-225_2NN6:I:61-185	45	2.78
jgi|Thaps3|10907|fgenesh1_pg.C_chr_18000150_43-153,193-220_1MXE:A:	37	3.89
jgi|Thaps3|15961|gw1.18.85.1_36-256_1SOU:A:	70	2.76
jgi|Thaps3|38060|e_gw1.18.44.1_29-269,317-350_2DKF:A:1-431	148	2.91
jgi|Thaps3|12594|gw1.18.7.1_591-611_1ULK:A:1-42	23	1.83
jgi|Thaps3|12594|gw1.18.7.1_687-709_1MMC:A:	15	2.00
jgi|Thaps3|12594|gw1.18.7.1_642-667_9WGA:A:130-171	24	1.75
jgi|Thaps3|25374|estExt_fgenesh1_pg.C_chr_180156_253-329_1WZ0:A:8-100	34	2.68
jgi|Thaps3|25374|estExt_fgenesh1_pg.C_chr_180156_474-534_2D9I:A:8-90	28	2.96
jgi|Thaps3|10919|fgenesh1_pg.C_chr_18000162_821-926_1JAD:A:	17	14.71
jgi|Thaps3|38164|e_gw1.18.153.1_1-115_2AMY:A:4-246	78	3.12
jgi|Thaps3|25377|estExt_fgenesh1_pg.C_chr_180163_39-207,237-307_1LNQ:A:19-98	25	3.20
jgi|Thaps3|25377|estExt_fgenesh1_pg.C_chr_180163_373-520_1NE6:A:245-376	45	2.93
jgi|Thaps3|269948|estExt_thaps1_ua_kg.C_chr_180044_151-205,242-468_1EAG:A:	112	3.05
jgi|Thaps3|264523|thaps1_ua_kg.chr_18000045_3-101,144-228_1JJI:A:	81	3.84
jgi|Thaps3|10925|fgenesh1_pg.C_chr_18000168_27-60,131-173,203-273_1EFH:A:	97	3.00
jgi|Thaps3|25380|estExt_fgenesh1_pg.C_chr_180168_505-540,568-678_1W3B:A:	90	4.31
jgi|Thaps3|10928|fgenesh1_pg.C_chr_18000171_52-106_1LNQ:A:19-98	25	3.20
jgi|Thaps3|25381|estExt_fgenesh1_pg.C_chr_180172_152-195,222-241,272-333_1UPQ:A:	35	3.06
jgi|Thaps3|25382|estExt_fgenesh1_pg.C_chr_180173_539-648,677-779_2NZW:A:1-349	129	2.71
jgi|Thaps3|26041|estExt_fgenesh1_kg.C_chr_180002_596-616_1ULK:A:1-42	23	1.83
jgi|Thaps3|26041|estExt_fgenesh1_kg.C_chr_180002_698-726_1MMC:A:	15	2.00
jgi|Thaps3|26041|estExt_fgenesh1_kg.C_chr_180002_648-673_1UHA:A:1-42	23	1.83
jgi|Thaps3|10934|fgenesh1_pg.C_chr_18000177_490-611_1P16:A:1-245	80	3.05
jgi|Thaps3|10935|fgenesh1_pg.C_chr_18000178_29-212,245-304_2A9H:A:23-119	17	5.71
jgi|Thaps3|10938|fgenesh1_pg.C_chr_18000181_90-211_4BLM:A:	77	3.32
jgi|Thaps3|38066|e_gw1.18.28.1_20-495_1KY8:A:	154	3.24
jgi|Thaps3|10940|fgenesh1_pg.C_chr_18000183_435-508_2DIT:A:8-106	38	2.61
jgi|Thaps3|38111|e_gw1.18.107.1_1-281_1OKC:A:	55	5.31
jgi|Thaps3|10942|fgenesh1_pg.C_chr_18000185_33-123_2OYZ:A:2-94	30	3.10
jgi|Thaps3|10943|fgenesh1_pg.C_chr_18000186_205-348_1R0K:A:127-264	38	3.63
jgi|Thaps3|10943|fgenesh1_pg.C_chr_18000186_78-228_1K5H:A:1-125,A:275-300	47	3.23
jgi|Thaps3|10943|fgenesh1_pg.C_chr_18000186_376-474_1K5H:A:301-398	18	5.44
jgi|Thaps3|269953|estExt_thaps1_ua_kg.C_chr_180053_90-199,230-289_1TYF:A:	50	3.66
jgi|Thaps3|10945|fgenesh1_pg.C_chr_18000188_38-135,162-180_1IHB:A:	53	2.94
jgi|Thaps3|10947|fgenesh1_pg.C_chr_18000190_60-194_1IXV:A:	75	3.07
jgi|Thaps3|25388|estExt_fgenesh1_pg.C_chr_180196_374-406,437-466,503-598_1NV8:A:	88	3.08
jgi|Thaps3|38186|e_gw1.18.91.1_1-214_1UPK:A:	70	4.71
jgi|Thaps3|25391|estExt_fgenesh1_pg.C_chr_180200_363-403,521-785_1G3J:A:	122	4.35
jgi|Thaps3|25392|estExt_fgenesh1_pg.C_chr_180201_5639-5725_3KIV:A:	42	1.88
jgi|Thaps3|25392|estExt_fgenesh1_pg.C_chr_180201_7633-7702_1K7I:A:259-479	101	2.19
jgi|Thaps3|25392|estExt_fgenesh1_pg.C_chr_180201_7783-7908_1SAT:A:247-471	108	2.08
jgi|Thaps3|25392|estExt_fgenesh1_pg.C_chr_180201_7410-7596_1K7I:A:259-479	101	2.19
jgi|Thaps3|264532|thaps1_ua_kg.chr_18000054_127-190_1DW9:A:87-156	13	5.38
jgi|Thaps3|264532|thaps1_ua_kg.chr_18000054_48-123_1DW9:A:1-86	25	3.44
jgi|Thaps3|264533|thaps1_ua_kg.chr_18000055_2-43_1T2K:C:	2	30.50
jgi|Thaps3|10965|fgenesh1_pg.C_chr_18000208_71-230_1NV8:A:	88	3.08
jgi|Thaps3|25395|estExt_fgenesh1_pg.C_chr_180210_159-390,454-491,525-556_2DNJ:A:	82	3.17
jgi|Thaps3|25396|estExt_fgenesh1_pg.C_chr_180212_75-175_1J8B:A:	18	5.11
jgi|Thaps3|25397|estExt_fgenesh1_pg.C_chr_180213_25-168_1LC0:A:2-128,A:247-291	52	3.33
jgi|Thaps3|25397|estExt_fgenesh1_pg.C_chr_180213_219-376_1ZH8:A:132-275	42	3.43
jgi|Thaps3|10972|fgenesh1_pg.C_chr_18000215_33-207_2AVN:A:1-246	74	3.32
jgi|Thaps3|25399|estExt_fgenesh1_pg.C_chr_180216_315-413_2G5G:X:9-263	70	3.64
jgi|Thaps3|10976|fgenesh1_pg.C_chr_18000219_53-325_1V9K:A:	78	2.91
jgi|Thaps3|38095|e_gw1.18.136.1_3-172_3DHW:C:1-240	71	3.38
jgi|Thaps3|10979|fgenesh1_pg.C_chr_18000222_465-541,585-638,689-810_1RI5:A:	71	3.55
jgi|Thaps3|38136|e_gw1.18.179.1_2-76_1P1T:A:	37	2.81
jgi|Thaps3|10985|fgenesh1_pg.C_chr_18000228_2-157_1FZY:A:	50	2.98
jgi|Thaps3|10985|fgenesh1_pg.C_chr_18000228_162-201_2G3Q:A:1339-1381	12	3.58
jgi|Thaps3|10986|fgenesh1_pg.C_chr_18000229_19-245_1FXY:A:	94	2.43
jgi|Thaps3|38193|e_gw1.18.164.1_10-139_1FM0:E:	34	4.38
jgi|Thaps3|17271|gw1.18.114.1_20-219_1EJ0:A:	46	3.91
jgi|Thaps3|38051|e_gw1.18.49.1_228-411_1TIP:A:	59	3.24
jgi|Thaps3|38051|e_gw1.18.49.1_1-223_1K6M:A:39-251	56	3.80
jgi|Thaps3|38073|e_gw1.18.76.1_12-281_2AYU:A:70-370	77	3.91
jgi|Thaps3|269961|estExt_thaps1_ua_kg.C_chr_180065_91-212_1PXW:A:	42	3.05
jgi|Thaps3|25412|estExt_fgenesh1_pg.C_chr_180244_45-214_2B67:A:1-201	56	3.59
jgi|Thaps3|16746|gw1.18.102.1_3-290_1OKC:A:	55	5.31
jgi|Thaps3|25415|estExt_fgenesh1_pg.C_chr_180249_394-444,487-548_1XWD:C:18-259	111	2.18
jgi|Thaps3|14417|gw1.18.45.1_1-352_1IAY:A:	125	3.42
jgi|Thaps3|11011|fgenesh1_pg.C_chr_18000254_408-725_1DCT:A:	109	2.97
jgi|Thaps3|264548|thaps1_ua_kg.chr_18000070_4-280_2BV3:A:7-282	72	3.83
jgi|Thaps3|264548|thaps1_ua_kg.chr_18000070_265-282,314-408_2BV3:A:283-403	46	2.63
jgi|Thaps3|264548|thaps1_ua_kg.chr_18000070_425-499_1FNM:A:404-482	20	3.95
jgi|Thaps3|264548|thaps1_ua_kg.chr_18000070_623-705_1WDT:A:570-665	30	3.20
jgi|Thaps3|25419|estExt_fgenesh1_pg.C_chr_180255_1008-1205_1I31:A:	69	4.01
jgi|Thaps3|269966|estExt_thaps1_ua_kg.C_chr_180071_2-197,369-589,627-657_1GAX:A:1-189,A:343-578	138	3.09
jgi|Thaps3|269966|estExt_thaps1_ua_kg.C_chr_180071_660-929_1IVS:A:579-796	48	4.54
jgi|Thaps3|269966|estExt_thaps1_ua_kg.C_chr_180071_220-369_1GAX:A:190-342	61	2.51
jgi|Thaps3|25422|estExt_fgenesh1_pg.C_chr_180258_73-137_1DQC:A:	30	2.43
jgi|Thaps3|11019|fgenesh1_pg.C_chr_18000262_161-203_1AUT:L:49-96	21	2.29
jgi|Thaps3|11019|fgenesh1_pg.C_chr_18000262_25-91_1TOZ:A:453-491	18	2.17
jgi|Thaps3|19895|gw1.18.173.1_2-98_1BUO:A:	30	4.03
jgi|Thaps3|38047|e_gw1.18.57.1_1-186_1A12:A:	164	2.45
jgi|Thaps3|38047|e_gw1.18.57.1_188-263_1A12:A:	164	2.45
jgi|Thaps3|42804|estExt_gwp_gw1.C_chr_180171_46-286_1A0J:A:	92	2.42
jgi|Thaps3|269968|estExt_thaps1_ua_kg.C_chr_180073_9-110_1TQ1:A:	40	2.98
jgi|Thaps3|11024|fgenesh1_pg.C_chr_18000267_41-128_1JNX:X:1649-1757	39	2.79
jgi|Thaps3|11025|fgenesh1_pg.C_chr_18000268_74-183_1R5L:A:91-275	61	3.03
jgi|Thaps3|25428|estExt_fgenesh1_pg.C_chr_180269_687-731,767-809_1H3I:A:52-193	50	2.84
jgi|Thaps3|11028|fgenesh1_pg.C_chr_18000271_12-145_2CCH:B:181-308	24	5.33
jgi|Thaps3|11029|fgenesh1_pg.C_chr_18000272_824-868,904-946_1H3I:A:52-193	50	2.84
jgi|Thaps3|25430|estExt_fgenesh1_pg.C_chr_180273_624-662_1H3I:A:52-193	50	2.84
jgi|Thaps3|38039|e_gw1.18.159.1_4-71_1IDZ:A:	16	3.38
jgi|Thaps3|38143|e_gw1.18.40.1_90-110,140-374_1P22:A:253-545	100	2.93
jgi|Thaps3|11034|fgenesh1_pg.C_chr_18000277_61-326_2BV3:A:7-282	72	3.83
jgi|Thaps3|11034|fgenesh1_pg.C_chr_18000277_314-332,364-466_2BV3:A:283-403	46	2.63
jgi|Thaps3|11034|fgenesh1_pg.C_chr_18000277_471-546_2BV3:A:404-478	17	4.41
jgi|Thaps3|11037|fgenesh1_pg.C_chr_18000280_230-328,374-407,449-604,674-699_1KWP:A:	97	3.51
jgi|Thaps3|11039|fgenesh1_pg.C_chr_18000282_62-147_3KVT:A:	39	2.64
jgi|Thaps3|11039|fgenesh1_pg.C_chr_18000282_451-524_2F3N:A:2-65	17	3.76
jgi|Thaps3|25434|estExt_fgenesh1_pg.C_chr_180282_339-381,417-476_1GMX:A:	39	2.77
jgi|Thaps3|11041|fgenesh1_pg.C_chr_18000284_113-170_1H4B:A:	23	3.65
jgi|Thaps3|25436|estExt_fgenesh1_pg.C_chr_180286_62-118,152-332_1MLV:A:50-310	88	2.97
jgi|Thaps3|11045|fgenesh1_pg.C_chr_18000288_239-312,354-382,472-528,567-670,706-737_1FOT:A:	104	3.04
jgi|Thaps3|25438|estExt_fgenesh1_pg.C_chr_180289_91-119_1D66:A:8-48	9	4.56
jgi|Thaps3|35409|e_gw1.7.349.1_5-261_2EUT:A:4-294	96	3.03
jgi|Thaps3|23361|estExt_fgenesh1_pg.C_chr_70107_335-402_1XBL:A:	19	3.95
jgi|Thaps3|6727|fgenesh1_pg.C_chr_7000110_34-110_1X4T:A:7-86	16	4.94
jgi|Thaps3|23362|estExt_fgenesh1_pg.C_chr_70110_360-508_2B4V:A:289-471	55	3.33
jgi|Thaps3|23362|estExt_fgenesh1_pg.C_chr_70110_156-232,301-356_1FA0:A:3-201	56	3.55
