PDB_ID	Total_Structures	Average_Length
gi|154248755|ref|YP_001409580.1|_40-232_8ABP:A:	85	3.59
gi|154248756|ref|YP_001409581.1|_18-204_1B0P:A:2-258	67	3.84
gi|154248756|ref|YP_001409581.1|_368-538_1Q6Z:A:342-524	62	2.95
gi|154248756|ref|YP_001409581.1|_553-610_1BC6:A:	32	2.41
gi|154248757|ref|YP_001409582.1|_10-192_1B0P:A:416-668	82	3.09
gi|154248758|ref|YP_001409583.1|_193-444_1B0P:A:2-258	67	3.84
gi|154248758|ref|YP_001409583.1|_9-215_1B0P:A:416-668	82	3.09
gi|154248758|ref|YP_001409583.1|_455-557_1W85:B:193-324	39	3.38
gi|154248759|ref|YP_001409584.1|_13-257_1YBH:A:460-667	77	2.70
gi|154248760|ref|YP_001409585.1|_153-329_1NOX:A:	54	3.70
gi|154248760|ref|YP_001409585.1|_12-148_2A4V:A:59-214	51	3.06
gi|154248761|ref|YP_001409586.1|_6-148_1JOQ:A:	57	2.61
gi|154248761|ref|YP_001409586.1|_298-351_1EYF:A:	33	2.79
gi|154248762|ref|YP_001409587.1|_210-442_2F9F:A:2-167	56	2.96
gi|154248762|ref|YP_001409587.1|_17-141_1W3B:A:	90	4.31
gi|154248764|ref|YP_001409589.1|_2-392_2GB3:A:4-392	118	3.30
gi|154248765|ref|YP_001409590.1|_122-276_1B9D:A:	35	4.40
gi|154250290|ref|YP_001411115.1|_122-276_1B9D:A:	35	4.40
gi|154248766|ref|YP_001409591.1|_2-53_2OA4:A:1-93	30	3.10
gi|154250289|ref|YP_001411114.1|_2-53_2OA4:A:1-93	30	3.10
gi|154248768|ref|YP_001409593.1|_394-524_1W25:A:294-455	47	3.43
gi|154248769|ref|YP_001409594.1|_127-306_2GZ1:A:128-329	67	3.01
gi|154248769|ref|YP_001409594.1|_1-154_2GZ1:A:2-127,A:330-357	53	2.89
gi|154248770|ref|YP_001409595.1|_5-119_1BWZ:A:1-130	43	3.02
gi|154248770|ref|YP_001409595.1|_123-244_1BWZ:A:131-274	48	3.00
gi|154248771|ref|YP_001409596.1|_13-303_1O5K:A:	79	3.86
gi|154248772|ref|YP_001409597.1|_1-97,183-213_1VM6:A:1-96,A:183-214	44	2.93
gi|154248772|ref|YP_001409597.1|_101-184_1VM6:A:97-182	23	3.74
gi|154248773|ref|YP_001409598.1|_99-242_1TDT:A:	114	2.25
gi|154248774|ref|YP_001409599.1|_4-241_2HMF:A:2-303	87	3.47
gi|154248774|ref|YP_001409599.1|_248-325_2HMF:A:304-403	23	4.35
gi|154248774|ref|YP_001409599.1|_335-399_2HMF:A:404-470	17	3.94
gi|154248775|ref|YP_001409600.1|_3-375_1VEF:A:9-395	126	3.07
gi|154248777|ref|YP_001409602.1|_4-46_2FIY:A:19-308	84	3.45
gi|154249034|ref|YP_001409859.1|_4-46_2FIY:A:19-308	84	3.45
gi|154249875|ref|YP_001410700.1|_4-46_2FIY:A:19-308	84	3.45
gi|154248778|ref|YP_001409603.1|_55-177_153L:A:	60	3.08
gi|154248779|ref|YP_001409604.1|_1-145_1RQP:A:8-192	70	2.64
gi|154248779|ref|YP_001409604.1|_157-250_1RQP:A:193-298	36	2.94
gi|154248780|ref|YP_001409605.1|_6-184,279-363_2Q43:A:16-194,A:314-407	79	3.47
gi|154248780|ref|YP_001409605.1|_170-266_1YSJ:A:178-292	20	5.75
gi|154248782|ref|YP_001409607.1|_129-378_1JJF:A:	78	3.27
gi|154248782|ref|YP_001409607.1|_18-102_1KUL:A:	47	2.30
gi|154248783|ref|YP_001409608.1|_102-265_1AK0:A:	70	3.77
gi|154248784|ref|YP_001409609.1|_2-418_1KL1:A:	126	3.21
gi|154248786|ref|YP_001409611.1|_13-144_2FB5:A:5-205	55	3.65
gi|154248786|ref|YP_001409611.1|_288-347_1X2I:A:2-69	19	3.58
gi|154248787|ref|YP_001409612.1|_1-311_1Z05:A:209-405	65	3.03
gi|154248788|ref|YP_001409613.1|_30-139_1U2M:A:	23	6.17
gi|154248789|ref|YP_001409614.1|_9-239_1JI0:A:	71	3.38
gi|154248791|ref|YP_001409616.1|_1-119_1MVO:A:	34	3.56
gi|154248792|ref|YP_001409617.1|_263-463_1TXO:A:	72	3.26
gi|154248792|ref|YP_001409617.1|_78-243_1F5M:A:	53	3.32
gi|154248793|ref|YP_001409618.1|_128-185_1UEB:A:127-184	20	2.90
gi|154248793|ref|YP_001409618.1|_68-129_1UEB:A:64-126	19	3.32
gi|154248793|ref|YP_001409618.1|_1-63_1UEB:A:1-63	20	3.15
gi|154248795|ref|YP_001409620.1|_3-137_1TZV:A:	34	4.15
gi|154248797|ref|YP_001409622.1|_10-272_1AJ2:A:	87	3.24
gi|154248798|ref|YP_001409623.1|_74-239_1VIO:A:58-231	61	2.85
gi|154248798|ref|YP_001409623.1|_12-104_1VIO:A:0-57	23	2.43
gi|154248799|ref|YP_001409624.1|_109-290_1JV2:B:107-354	81	3.06
gi|154248801|ref|YP_001409626.1|_20-136_1GME:A:	46	3.26
gi|154248802|ref|YP_001409627.1|_99-280_1YGY:A:99-282	69	2.67
gi|154248802|ref|YP_001409627.1|_22-125_1YGY:A:3-98,A:283-316	54	2.43
gi|154248803|ref|YP_001409628.1|_4-359_1IUG:A:	109	3.19
gi|154248804|ref|YP_001409629.1|_3-401_1VP4:A:	121	3.50
gi|154248805|ref|YP_001409630.1|_1-173_1SAZ:A:1-172	56	3.07
gi|154248805|ref|YP_001409630.1|_122-345_1SAZ:A:173-375	58	3.50
gi|154248806|ref|YP_001409631.1|_4-294_1QZT:A:	105	3.16
gi|154248807|ref|YP_001409632.1|_1-171_1SAZ:A:1-172	56	3.07
gi|154248807|ref|YP_001409632.1|_115-347_1SAZ:A:173-375	58	3.50
gi|154248808|ref|YP_001409633.1|_20-218_1G3Q:A:	77	3.08
gi|154248809|ref|YP_001409634.1|_4-69_1HFE:L:2-86	35	2.43
gi|154248810|ref|YP_001409635.1|_3-230_1B0P:A:2-258	67	3.84
gi|154248810|ref|YP_001409635.1|_240-349_1QS0:B:206-339	45	2.98
gi|154248811|ref|YP_001409636.1|_16-234_1B0P:A:786-1232	147	3.04
gi|154248812|ref|YP_001409637.1|_1-179_1B0P:A:416-668	82	3.09
gi|154248814|ref|YP_001409639.1|_5-47_2FIY:A:19-308	84	3.45
gi|154248815|ref|YP_001409640.1|_26-111,238-496_1VRD:A:1-85,A:213-457	103	3.21
gi|154248815|ref|YP_001409640.1|_108-226_1ZFJ:A:95-220	49	2.57
gi|154248820|ref|YP_001409645.1|_7-70_1HK9:A:	18	3.61
gi|154248821|ref|YP_001409646.1|_200-364_1LNZ:A:158-342	63	2.94
gi|154248822|ref|YP_001409647.1|_23-116_1QWY:A:	93	2.90
gi|154248822|ref|YP_001409647.1|_140-178_1QWY:A:	93	2.90
gi|154248824|ref|YP_001409649.1|_244-395_1MXA:A:232-383	56	2.71
gi|154248824|ref|YP_001409649.1|_122-243_2P02:A:148-273	36	3.50
gi|154248824|ref|YP_001409649.1|_2-108_1MXA:A:1-102	27	3.78
gi|154248825|ref|YP_001409650.1|_3-87_1FJG:T:	15	6.60
gi|154248827|ref|YP_001409652.1|_333-360,393-662_2CH7:B:225-529	12	25.67
gi|154248828|ref|YP_001409653.1|_1-484_1B8F:A:	128	3.98
gi|154248829|ref|YP_001409654.1|_1-162_1RTY:B:	28	6.43
gi|154248830|ref|YP_001409655.1|_9-171_1VKC:A:	37	4.03
gi|154248832|ref|YP_001409657.1|_7-64_1ON2:A:2-62	14	4.36
gi|154248832|ref|YP_001409657.1|_65-122_1ON2:A:63-136	13	5.69
gi|154248833|ref|YP_001409658.1|_291-490_1UJ2:A:	61	3.49
gi|154248833|ref|YP_001409658.1|_65-208_1NYR:A:63-241	50	3.58
gi|154248833|ref|YP_001409658.1|_9-62_1NYR:A:4-62	27	2.19
gi|154248834|ref|YP_001409659.1|_39-117_1SMX:A:	33	2.64
gi|154248835|ref|YP_001409660.1|_3-172,334-399_1A7A:A:2-189,A:353-432	85	3.16
gi|154248835|ref|YP_001409660.1|_173-334_1B3R:A:190-352	57	2.86
gi|154248837|ref|YP_001409662.1|_180-563_1P9R:A:	109	3.83
gi|154248837|ref|YP_001409662.1|_9-143_2D28:C:1-149	45	3.31
gi|154248838|ref|YP_001409663.1|_25-216_1W5F:A:22-215	48	4.04
gi|154248838|ref|YP_001409663.1|_216-330_1W5F:A:216-336	40	3.02
gi|154248839|ref|YP_001409664.1|_199-386_1E4F:T:200-390	55	3.47
gi|154248839|ref|YP_001409664.1|_7-197_1E4F:T:7-199	50	3.86
gi|154248841|ref|YP_001409666.1|_290-523_1Z70:X:1086-1371	121	2.36
gi|154248841|ref|YP_001409666.1|_539-628_1KY9:A:260-353	41	2.29
gi|154248842|ref|YP_001409667.1|_8-180_1SPV:A:	46	3.74
gi|154248843|ref|YP_001409668.1|_202-372_3CTD:A:258-420	35	4.66
gi|154248843|ref|YP_001409668.1|_12-190_1IN4:A:17-254	67	3.55
gi|154248844|ref|YP_001409669.1|_1-308_1SB8:A:	99	3.44
gi|154248845|ref|YP_001409670.1|_11-71_1ON2:A:2-62	14	4.36
gi|154248846|ref|YP_001409671.1|_10-191_1UI0:A:	65	2.95
gi|154248847|ref|YP_001409672.1|_375-621_2HYD:A:324-578	88	2.90
gi|154248847|ref|YP_001409672.1|_34-370_3B60:A:10-328	36	8.86
gi|154248848|ref|YP_001409673.1|_336-577_2HYD:A:324-578	88	2.90
gi|154248848|ref|YP_001409673.1|_2-310_1PF4:A:10-320	62	5.00
gi|154248849|ref|YP_001409674.1|_11-144_3DEU:A:2-141	28	4.96
gi|154248851|ref|YP_001409676.1|_25-255_1IN4:A:17-254	67	3.55
gi|154248851|ref|YP_001409676.1|_261-333_1IN4:A:255-329	24	3.12
gi|154248852|ref|YP_001409677.1|_10-231_1CT5:A:	63	3.87
gi|154248854|ref|YP_001409679.1|_36-257_1U0T:A:	86	3.51
gi|154248855|ref|YP_001409680.1|_6-219_1SUM:B:	30	7.50
gi|154248857|ref|YP_001409682.1|_19-225_1WY5:A:1-216	56	3.86
gi|154248857|ref|YP_001409682.1|_352-440_1NI5:A:315-432	50	2.36
gi|154248858|ref|YP_001409683.1|_155-400_2CE7:A:150-402	74	3.42
gi|154248858|ref|YP_001409683.1|_410-601_2CE7:A:411-603	34	5.68
gi|154248859|ref|YP_001409684.1|_5-129_2Q78:A:1-130	33	3.94
gi|154248860|ref|YP_001409685.1|_220-436_1OLT:A:	137	3.22
gi|154248861|ref|YP_001409686.1|_73-220_1NXZ:A:74-247	53	3.25
gi|154248861|ref|YP_001409686.1|_10-63_1NXZ:A:2-73	25	2.88
gi|154248862|ref|YP_001409687.1|_4-243_1G29:1:1-240	73	3.29
gi|154248862|ref|YP_001409687.1|_237-366_1G29:1:302-372	24	2.96
gi|154248863|ref|YP_001409688.1|_7-61_2ODK:A:1-51	12	4.25
gi|154248864|ref|YP_001409689.1|_110-393_1TV8:A:	108	3.03
gi|154248865|ref|YP_001409690.1|_4-82_1Z77:A:1-75	12	6.25
gi|154248865|ref|YP_001409690.1|_86-163_2FX0:A:77-198	24	5.08
gi|154248866|ref|YP_001409691.1|_6-391_1PW4:A:	82	5.49
gi|154248867|ref|YP_001409692.1|_1-85_1SRO:A:	28	2.71
gi|154248868|ref|YP_001409693.1|_1-67_1VS6:Z:1-70	24	2.92
gi|154248869|ref|YP_001409694.1|_334-589_2CH7:B:225-529	12	25.67
gi|154248869|ref|YP_001409694.1|_1-172_1U55:A:	40	4.70
gi|154248870|ref|YP_001409695.1|_2-220_1TE5:A:	79	3.20
gi|154248873|ref|YP_001409698.1|_12-375_1MDO:A:	119	3.16
gi|154248876|ref|YP_001409701.1|_1-179_1EX2:A:	47	3.94
gi|154248878|ref|YP_001409703.1|_12-199_1XM8:A:	77	3.29
gi|154248880|ref|YP_001409705.1|_204-618_2VNU:D:495-910	123	3.38
gi|154248880|ref|YP_001409705.1|_120-219_2VNU:D:400-494	33	2.88
gi|154248880|ref|YP_001409705.1|_620-700_1GO3:E:79-184	33	3.21
gi|154248880|ref|YP_001409705.1|_54-129_1G6P:A:	22	3.00
gi|154248881|ref|YP_001409706.1|_4-313_1B04:A:	92	3.39
gi|154248881|ref|YP_001409706.1|_399-579_1DGS:A:401-581	62	2.92
gi|154248881|ref|YP_001409706.1|_313-395_1DGS:A:315-400	27	3.19
gi|154248881|ref|YP_001409706.1|_586-663_1L7B:A:	36	2.56
gi|154248882|ref|YP_001409707.1|_8-235_1VPA:A:	62	3.76
gi|154248884|ref|YP_001409709.1|_6-161_1S3L:A:	55	3.00
gi|154248885|ref|YP_001409710.1|_68-222_1U9Y:A:156-284	40	3.23
gi|154248886|ref|YP_001409711.1|_5-70_2FI0:A:3-81	28	2.82
gi|154248887|ref|YP_001409712.1|_19-419_1ELJ:A:	118	3.22
gi|154248888|ref|YP_001409713.1|_18-233_1VPL:A:	65	3.66
gi|154248890|ref|YP_001409715.1|_79-209_1Z77:A:76-200	23	5.43
gi|154248890|ref|YP_001409715.1|_4-76_1Z77:A:1-75	12	6.25
gi|154248891|ref|YP_001409716.1|_61-104,158-392_1B0U:A:	77	3.39
gi|154248892|ref|YP_001409717.1|_11-261_3DHW:C:1-240	71	3.38
gi|154248893|ref|YP_001409718.1|_100-297_3DHW:A:6-208	37	5.49
gi|154248894|ref|YP_001409719.1|_96-164,207-326_3DHW:A:6-208	37	5.49
gi|154248895|ref|YP_001409720.1|_12-91_1MK0:A:	22	4.41
gi|154248895|ref|YP_001409720.1|_476-558_2BGW:A:160-229	18	3.89
gi|154248895|ref|YP_001409720.1|_182-233_1E52:A:	14	4.00
gi|154248896|ref|YP_001409721.1|_4-264_1VCO:A:11-282	83	3.28
gi|154248896|ref|YP_001409721.1|_282-522_1VCO:A:298-547	77	3.25
gi|154248897|ref|YP_001409722.1|_5-235_1M65:A:	84	2.90
gi|154248898|ref|YP_001409723.1|_56-197_1TFE:A:	35	4.06
gi|154248898|ref|YP_001409723.1|_1-55_1EFU:B:1-54	9	6.00
gi|154248899|ref|YP_001409724.1|_14-131_1OQW:A:	47	3.06
gi|154248900|ref|YP_001409725.1|_5-115_1OQW:A:	47	3.06
gi|154248901|ref|YP_001409726.1|_104-259_1XRS:B:102-261	53	3.02
gi|154248901|ref|YP_001409726.1|_33-84_1XRS:B:33-84	13	4.00
gi|154248902|ref|YP_001409727.1|_2-514_1XRS:A:	141	3.66
gi|154248903|ref|YP_001409728.1|_237-405_1EWQ:A:542-765	62	3.61
gi|154248903|ref|YP_001409728.1|_32-232_1E3M:A:270-566	76	3.91
gi|154248905|ref|YP_001409730.1|_4-131_1IQ6:A:	44	3.00
gi|154248906|ref|YP_001409731.1|_107-351_1TV8:A:	108	3.03
gi|154248907|ref|YP_001409732.1|_182-332_1H2B:A:155-326	47	3.66
gi|154248909|ref|YP_001409734.1|_12-130_1VPM:A:	41	3.78
gi|154248910|ref|YP_001409735.1|_4-214_1M3E:A:260-481	93	2.39
gi|154248911|ref|YP_001409736.1|_2-214_1K6D:A:	77	2.84
gi|154248912|ref|YP_001409737.1|_17-266_1T8H:A:	95	2.86
gi|154248914|ref|YP_001409739.1|_39-309_2HU7:A:322-581	77	3.38
gi|154248915|ref|YP_001409740.1|_75-210_1D2T:A:	57	3.93
gi|154248916|ref|YP_001409741.1|_3-378_1C7N:A:	111	3.55
gi|154248916|ref|YP_001409741.1|_393-521_1Q2Y:A:	39	3.59
gi|154248917|ref|YP_001409742.1|_38-123,212-324_1J7X:A:	96	3.15
gi|154248918|ref|YP_001409743.1|_22-125_1N9L:A:	35	3.11
gi|154248919|ref|YP_001409744.1|_12-204_1GPM:A:3-207	79	2.59
gi|154248919|ref|YP_001409744.1|_188-443_1GPM:A:208-404	42	4.69
gi|154248919|ref|YP_001409744.1|_402-522_1GPM:A:405-525	32	3.78
gi|154248920|ref|YP_001409745.1|_4-376_1BVZ:A:121-502	134	2.85
gi|154248920|ref|YP_001409745.1|_385-459_1EA9:C:504-583	32	2.50
gi|154248922|ref|YP_001409747.1|_5-333_1TUG:A:1-150,A:151-310	105	2.96
gi|154248922|ref|YP_001409747.1|_368-469_1PG5:B:11-104	24	3.92
gi|154248922|ref|YP_001409747.1|_476-522_1PG5:B:105-160	23	2.43
gi|154248923|ref|YP_001409748.1|_91-204_1XCB:A:78-203	49	2.57
gi|154248923|ref|YP_001409748.1|_13-86_1XCB:A:4-77	22	3.36
gi|154248924|ref|YP_001409749.1|_186-556_1FEH:A:210-574	117	3.12
gi|154248924|ref|YP_001409749.1|_74-210_1FEH:A:127-209	30	2.77
gi|154248924|ref|YP_001409749.1|_2-73_1FEH:A:1-126	44	2.86
gi|154248924|ref|YP_001409749.1|_576-653_1F37:A:	37	2.95
gi|154248925|ref|YP_001409750.1|_146-386_2FUG:1:7-249	87	2.79
gi|154248925|ref|YP_001409750.1|_471-566_2FUG:1:334-438	24	4.38
gi|154248925|ref|YP_001409750.1|_32-130_1F37:A:	37	2.95
gi|154248925|ref|YP_001409750.1|_387-469_2FUG:1:250-333	37	2.27
gi|154248925|ref|YP_001409750.1|_576-631_1CLF:A:	25	2.20
gi|154248926|ref|YP_001409751.1|_5-154_2FUG:2:3-180	59	3.02
gi|154248927|ref|YP_001409752.1|_5-279_1QG8:A:	70	3.64
gi|154248928|ref|YP_001409753.1|_1-353_1O6C:A:	100	3.77
gi|154248929|ref|YP_001409754.1|_1-359_1EBD:A:7-154,A:272-346	77	2.91
gi|154248929|ref|YP_001409754.1|_334-453_1DXL:A:348-470	39	3.15
gi|154248930|ref|YP_001409755.1|_17-127_2C4N:A:1-250	87	2.87
gi|154248931|ref|YP_001409756.1|_5-97_1SIG:A:	63	5.37
gi|154248931|ref|YP_001409756.1|_117-199_1S7O:A:	20	5.30
gi|154248932|ref|YP_001409757.1|_25-270_1VJR:A:	90	3.00
gi|154248935|ref|YP_001409760.1|_188-569_1FEH:A:210-574	117	3.12
gi|154248935|ref|YP_001409760.1|_1-118_1FEH:A:1-126	44	2.86
gi|154248935|ref|YP_001409760.1|_131-205_1FEH:A:127-209	30	2.77
gi|154248936|ref|YP_001409761.1|_6-82_2NZC:A:2-81	18	4.44
gi|154248937|ref|YP_001409762.1|_46-349_1R30:A:	98	3.18
gi|154248939|ref|YP_001409764.1|_17-325_1R30:A:	98	3.18
gi|154248940|ref|YP_001409765.1|_9-87_2NZC:A:2-81	18	4.44
gi|154248941|ref|YP_001409766.1|_48-231_3DHW:A:6-208	37	5.49
gi|154248942|ref|YP_001409767.1|_11-208_1V43:A:7-245	69	3.46
gi|154248943|ref|YP_001409768.1|_28-289_1ZBM:A:2-261	82	3.17
gi|154248944|ref|YP_001409769.1|_10-187_1RFL:A:	57	3.00
gi|154248945|ref|YP_001409770.1|_3-434_1J3U:A:	121	3.82
gi|154248952|ref|YP_001409777.1|_2-222_1VPL:A:	65	3.66
gi|154248953|ref|YP_001409778.1|_706-785,875-992_1JOF:A:	118	3.09
gi|154248953|ref|YP_001409778.1|_289-539_1JMX:B:	113	3.06
gi|154248953|ref|YP_001409778.1|_231-308_1EER:B:117-220	36	2.89
gi|154248953|ref|YP_001409778.1|_569-773_2P4O:A:4-305	117	2.58
gi|154248954|ref|YP_001409779.1|_14-327_1L7V:A:	56	5.79
gi|154248955|ref|YP_001409780.1|_21-292_1N2Z:A:	84	2.92
gi|154248957|ref|YP_001409782.1|_3-165_1XZP:A:212-371	49	3.27
gi|154248958|ref|YP_001409783.1|_5-73_2GCX:A:1-75	22	3.41
gi|154248959|ref|YP_001409784.1|_102-436_1HTQ:A:101-468	123	3.04
gi|154248959|ref|YP_001409784.1|_4-96_1HTQ:A:1-100	34	2.94
gi|154248960|ref|YP_001409785.1|_263-362,393-537_1TV8:A:	108	3.03
gi|154248961|ref|YP_001409786.1|_11-234_1BD0:A:12-244	77	3.03
gi|154248962|ref|YP_001409787.1|_3-265_1VMK:A:	69	3.84
gi|154248963|ref|YP_001409788.1|_16-312_1I74:A:	92	3.36
gi|154248964|ref|YP_001409789.1|_1042-1190_1W25:A:294-455	47	3.43
gi|154248965|ref|YP_001409790.1|_1153-1312_1W25:A:294-455	47	3.43
gi|154248965|ref|YP_001409790.1|_229-445_1RZ3:A:	52	3.81
gi|154248966|ref|YP_001409791.1|_23-202_1HSK:A:15-208	71	2.73
gi|154248966|ref|YP_001409791.1|_208-308_1HSK:A:209-317	40	2.73
gi|154248967|ref|YP_001409792.1|_7-94,224-448_1Y7E:A:4-100,A:234-458	95	3.40
gi|154248967|ref|YP_001409792.1|_95-224_1Y7E:A:101-233	34	3.91
gi|154248968|ref|YP_001409793.1|_3-141_2A61:A:5-143	24	5.79
gi|154248970|ref|YP_001409795.1|_101-306_1C1G:C:	8	35.38
gi|154248971|ref|YP_001409796.1|_2-210_1OXW:A:	109	3.30
gi|154248974|ref|YP_001409799.1|_4-102,167-228_1KSF:X:437-755	92	3.47
gi|154248975|ref|YP_001409800.1|_33-221_1JR3:A:3-242	82	2.93
gi|154248976|ref|YP_001409801.1|_6-334_1P9R:A:	109	3.83
gi|154248977|ref|YP_001409802.1|_11-338_1RQ0:A:	73	4.56
gi|154248978|ref|YP_001409803.1|_2-204_1O5O:A:	70	3.14
gi|154248979|ref|YP_001409804.1|_94-371_1PVO:A:129-417	87	3.32
gi|154248979|ref|YP_001409804.1|_54-128_1A62:A:48-125	29	2.69
gi|154248979|ref|YP_001409804.1|_5-50_1A62:A:1-47	15	3.13
gi|154248980|ref|YP_001409805.1|_93-255_1EP3:B:103-262	54	2.96
gi|154248980|ref|YP_001409805.1|_9-96_1EP3:B:2-102	36	2.81
gi|154248981|ref|YP_001409806.1|_145-396_1H7W:A:184-287,A:441-532	73	2.70
gi|154248981|ref|YP_001409806.1|_4-156_1H7W:A:2-183	56	3.25
gi|154248983|ref|YP_001409808.1|_60-334_1DBQ:A:	81	3.48
gi|154248983|ref|YP_001409808.1|_1-49_1PRU:A:	16	3.50
gi|154248984|ref|YP_001409809.1|_30-280_1DYP:A:	92	2.95
gi|154248985|ref|YP_001409810.1|_4-337_1EX1:A:1-388	125	3.10
gi|154248985|ref|YP_001409810.1|_341-408,442-607_1EX1:A:389-602	87	2.46
gi|154248986|ref|YP_001409811.1|_15-299_2R6G:G:7-296	72	4.03
gi|154248987|ref|YP_001409812.1|_9-280_2R6G:F:261-504	64	3.81
gi|154248989|ref|YP_001409814.1|_48-187,263-341_2DG1:A:6-324	124	2.58
gi|154248989|ref|YP_001409814.1|_341-416_1ELR:A:	22	5.82
gi|154248990|ref|YP_001409815.1|_19-290_2R6G:G:7-296	72	4.03
gi|154248991|ref|YP_001409816.1|_53-285_2R6G:F:261-504	64	3.81
gi|154248992|ref|YP_001409817.1|_553-923_1EU8:A:	130	3.13
gi|154248993|ref|YP_001409818.1|_22-446_1EU8:A:	130	3.13
gi|154248994|ref|YP_001409819.1|_85-423_1OGS:A:78-431	117	3.03
gi|154248995|ref|YP_001409820.1|_202-341_1JCF:A:141-336	58	3.38
gi|154248995|ref|YP_001409820.1|_2-189_1E4F:T:7-199	50	3.86
gi|154248996|ref|YP_001409821.1|_303-520_1EWQ:A:542-765	62	3.61
gi|154248996|ref|YP_001409821.1|_78-293_1E3M:A:270-566	76	3.91
gi|154248996|ref|YP_001409821.1|_727-801_2D9I:A:8-90	28	2.96
gi|154248997|ref|YP_001409822.1|_265-361_1CK4:A:	56	3.45
gi|154249000|ref|YP_001409825.1|_35-152_2P61:A:34-152	12	9.92
gi|154249001|ref|YP_001409826.1|_20-264_1HYQ:A:	65	3.57
gi|154249002|ref|YP_001409827.1|_1-175_1Z84:A:23-195	56	3.09
gi|154249002|ref|YP_001409827.1|_178-333_1Z84:A:196-351	44	3.55
