PDB_ID	B	E	G	H	I	L	S	T	X	sequence_length
gi|160901577|ref|YP_001567158.1|_6-156_2FZF:A:10-167	2	0	1	5	0	10	10	5	0	158
gi|160901579|ref|YP_001567160.1|_13-208_2QFI:A:5-208	2	0	7	7	0	14	20	21	0	204
gi|160901579|ref|YP_001567160.1|_212-289_3BYP:A:6-87	1	3	0	2	0	5	2	4	0	82
gi|160901580|ref|YP_001567161.1|_32-156_1L3I:A:	1	8	1	6	0	16	9	11	0	186
gi|160901581|ref|YP_001567162.1|_4-158_1RLH:A:	0	9	1	3	0	16	11	8	0	172
gi|160901582|ref|YP_001567163.1|_3-155_1FUX:A:	3	12	1	1	0	25	7	14	0	165
gi|160901586|ref|YP_001567167.1|_1-178_1MVO:A:	0	5	0	5	0	13	6	5	0	121
gi|160901587|ref|YP_001567168.1|_268-421_2C2A:A:321-481	0	7	2	3	0	13	4	10	0	161
gi|160901587|ref|YP_001567168.1|_195-276_2C2A:A:232-320	0	0	1	3	0	3	0	4	0	89
gi|160901588|ref|YP_001567169.1|_1-373_1EG5:A:	9	12	2	12	0	44	15	25	0	376
gi|160901591|ref|YP_001567172.1|_2-187_1GKY:A:	1	9	1	7	0	19	8	10	0	186
gi|160901592|ref|YP_001567173.1|_4-66_1I6V:E:	2	0	0	4	0	11	9	5	0	98
gi|160901593|ref|YP_001567174.1|_119-421_1SET:A:111-421	3	16	5	9	0	33	20	19	0	311
gi|160901593|ref|YP_001567174.1|_1-115_1SET:A:1-110	0	0	1	4	0	6	1	3	0	110
gi|160901594|ref|YP_001567175.1|_70-228_1VHK:A:74-253	1	6	1	6	0	18	5	10	0	180
gi|160901594|ref|YP_001567175.1|_9-65_1NXZ:A:2-73	0	6	0	1	0	10	4	4	0	72
gi|160901595|ref|YP_001567176.1|_167-265_2OAU:A:180-280	1	4	0	2	0	10	4	5	0	101
gi|160901595|ref|YP_001567176.1|_99-163_2OAU:A:113-179	0	5	0	2	0	7	5	3	0	67
gi|160901595|ref|YP_001567176.1|_11-97_2OAU:A:27-112	0	0	0	3	0	3	0	1	0	86
gi|160901599|ref|YP_001567180.1|_92-192,427-506,541-662_1WLG:A:	11	25	1	0	0	50	16	21	0	293
gi|160901602|ref|YP_001567183.1|_103-182_1R1M:A:	0	4	2	5	0	11	6	6	0	140
gi|160901604|ref|YP_001567185.1|_48-232_1XKR:A:	0	8	1	5	0	16	8	7	0	205
gi|160901604|ref|YP_001567185.1|_253-324_1O6A:A:	0	5	0	3	0	7	0	6	0	87
gi|160901605|ref|YP_001567186.1|_44-230_1XKR:A:	0	8	1	5	0	16	8	7	0	205
gi|160901605|ref|YP_001567186.1|_290-369_1O6A:A:	0	5	0	3	0	7	0	6	0	87
gi|160901607|ref|YP_001567188.1|_5-221_2BC2:A:	5	12	0	6	0	22	10	12	0	221
gi|160901608|ref|YP_001567189.1|_324-566_2HYD:A:324-578	2	10	5	9	0	25	21	16	0	255
gi|160901608|ref|YP_001567189.1|_3-313_1PF4:A:10-320	0	0	9	16	0	12	11	14	0	310
gi|160901609|ref|YP_001567190.1|_398-642_3B60:A:329-581	4	10	2	9	0	24	18	16	0	253
gi|160901609|ref|YP_001567190.1|_25-74,128-389_2HYD:A:1-323	0	0	1	15	1	9	5	12	0	323
gi|160901610|ref|YP_001567191.1|_26-257_1R1D:A:	0	7	4	8	0	23	15	16	0	242
gi|160901611|ref|YP_001567192.1|_617-911_1B0U:A:	0	12	1	10	0	24	16	14	0	261
gi|160901611|ref|YP_001567192.1|_6-207,433-572_1F3O:A:	0	10	2	7	0	22	15	14	0	232
gi|160901613|ref|YP_001567194.1|_1-364_1O6C:A:	0	13	4	14	0	36	19	14	0	377
gi|160901616|ref|YP_001567197.1|_3-341_2F9F:A:2-167	2	6	1	7	0	19	11	10	0	166
gi|160901617|ref|YP_001567198.1|_173-482_1OBB:A:173-480	0	8	7	12	0	23	18	19	0	308
gi|160901617|ref|YP_001567198.1|_4-172_1OBB:A:2-172	2	6	1	6	0	21	7	12	0	171
gi|160901618|ref|YP_001567199.1|_1-208_1E4C:P:	3	7	3	6	0	24	7	14	0	206
gi|160901620|ref|YP_001567201.1|_1-257_1EFV:B:	2	13	1	8	0	24	12	15	0	252
gi|160901621|ref|YP_001567202.1|_6-192_1O97:D:1-192	2	13	1	5	0	22	12	11	0	192
gi|160901621|ref|YP_001567202.1|_207-325_1EFV:A:208-331	2	5	5	4	0	16	12	8	0	124
gi|160901622|ref|YP_001567203.1|_10-226_1DIQ:A:7-242	4	11	2	6	0	33	17	19	0	236
gi|160901622|ref|YP_001567203.1|_232-472_1F0X:A:274-567	2	7	0	9	0	22	13	11	0	294
gi|160901623|ref|YP_001567204.1|_5-239_1R59:O:5-256	12	6	1	9	0	35	21	15	0	252
gi|160901623|ref|YP_001567204.1|_250-483_1R59:O:257-491	1	10	2	5	0	26	22	13	0	235
gi|160901625|ref|YP_001567206.1|_7-157_1QQ2:A:	4	7	2	5	0	25	13	13	0	173
gi|160901626|ref|YP_001567207.1|_4-161_1S3Q:A:3-164	1	0	0	5	0	7	1	5	0	162
gi|160901627|ref|YP_001567208.1|_411-445,478-747_2CH7:B:225-529	0	0	1	4	0	2	1	4	0	308
gi|160901628|ref|YP_001567209.1|_20-408_1EU8:A:	9	13	3	18	0	37	19	31	0	407
gi|160901629|ref|YP_001567210.1|_19-104,230-392_1EQJ:A:3-76,A:311-510	6	8	4	9	0	34	20	17	1	274
gi|160901630|ref|YP_001567211.1|_252-735_1H54:A:269-753	8	12	7	19	0	39	30	29	0	481
gi|160901630|ref|YP_001567211.1|_4-250_1H54:A:1-268	2	21	1	1	0	29	14	13	0	268
gi|160901631|ref|YP_001567212.1|_1-206_1LVH:A:	2	6	7	9	0	21	8	14	0	221
gi|160901632|ref|YP_001567213.1|_4-42,73-297_2R6G:G:7-296	4	0	2	14	0	20	19	13	0	290
gi|160901633|ref|YP_001567214.1|_166-393_2R6G:F:261-504	2	0	3	12	0	16	15	16	0	244
gi|160901633|ref|YP_001567214.1|_27-61_2R6G:F:13-260	5	14	2	8	0	30	12	13	0	248
gi|160901634|ref|YP_001567215.1|_21-396_1EU8:A:	9	13	3	18	0	37	19	31	0	407
gi|160901635|ref|YP_001567216.1|_12-147_2C4N:A:1-250	3	13	4	8	0	27	16	16	0	250
gi|160901635|ref|YP_001567216.1|_194-321_2B0C:A:8-204	1	7	2	11	0	21	5	12	0	197
gi|160901637|ref|YP_001567218.1|_136-391_1FNN:A:1-276	4	5	2	12	0	25	19	17	0	276
gi|160901637|ref|YP_001567218.1|_3-64,95-146_1O4W:A:	0	5	0	6	0	10	3	5	0	125
gi|160901638|ref|YP_001567219.1|_3-171_1J54:A:	0	6	1	7	0	16	12	11	0	174
gi|160901640|ref|YP_001567221.1|_4-71_2FXO:D:838-963	0	0	0	2	0	2	0	2	0	128
gi|160901642|ref|YP_001567223.1|_113-249_1B74:A:106-252	0	6	0	6	0	16	11	8	0	147
gi|160901642|ref|YP_001567223.1|_9-110_1B74:A:1-105	0	4	2	4	0	9	7	2	0	105
gi|160901643|ref|YP_001567224.1|_7-164_1MR3:F:	2	7	3	6	0	17	7	14	0	177
gi|160901643|ref|YP_001567224.1|_10-54,174-264_1X6V:A:34-228	0	5	0	6	0	15	9	6	0	195
gi|160901644|ref|YP_001567225.1|_3-307_2HZB:A:2-312	4	12	1	13	1	35	24	14	0	311
gi|160901645|ref|YP_001567226.1|_119-217_1DQ3:A:227-335	0	4	1	5	0	10	5	4	0	109
gi|160901647|ref|YP_001567228.1|_5-79_1GRJ:A:2-79	0	2	2	3	0	4	0	2	0	78
gi|160901647|ref|YP_001567228.1|_84-158_2ETN:A:78-156	1	5	1	1	0	11	5	5	0	79
gi|160901648|ref|YP_001567229.1|_148-484_1E1O:A:161-502	5	13	4	11	0	28	17	18	0	342
gi|160901648|ref|YP_001567229.1|_3-141_1BBU:A:11-154	0	5	1	4	0	13	6	7	0	144
gi|160901649|ref|YP_001567230.1|_2-152_1OJ4:A:1-163	3	6	2	4	0	18	8	8	0	163
gi|160901649|ref|YP_001567230.1|_160-252_1UEK:A:149-268	1	4	1	5	0	12	4	7	0	120
gi|160901650|ref|YP_001567231.1|_5-83_3BZR:A:237-345	1	4	1	4	0	11	2	6	0	109
gi|160901651|ref|YP_001567232.1|_3-342_1JG8:A:	3	14	3	14	0	34	17	22	0	343
gi|160901652|ref|YP_001567233.1|_46-131_1S7B:A:	0	0	0	4	0	10	7	3	0	109
gi|160901652|ref|YP_001567233.1|_173-270_1S7B:A:	0	0	0	4	0	10	7	3	0	109
gi|160901654|ref|YP_001567235.1|_59-233_3CNV:A:98-259	0	8	1	4	0	15	3	7	0	162
gi|160901654|ref|YP_001567235.1|_5-74_1HW1:A:5-78	1	2	0	4	0	6	4	5	0	74
gi|160901657|ref|YP_001567238.1|_4-313_1B65:A:	6	15	8	10	0	45	20	18	0	367
gi|160901658|ref|YP_001567239.1|_82-308_1TV8:A:	4	11	4	10	0	39	20	20	0	327
gi|160901662|ref|YP_001567243.1|_10-329_1P9R:A:	2	16	4	14	0	37	18	18	0	417
gi|160901663|ref|YP_001567244.1|_21-216_1W5F:A:22-215	0	6	1	8	0	15	7	11	0	194
gi|160901663|ref|YP_001567244.1|_212-323_1W5F:A:216-336	0	4	1	4	0	14	7	10	0	121
gi|160901664|ref|YP_001567245.1|_5-173_1E4F:T:7-199	0	13	0	4	0	16	10	7	0	193
gi|160901664|ref|YP_001567245.1|_199-383_1E4F:T:200-390	0	8	4	7	0	20	8	8	0	191
gi|160901666|ref|YP_001567247.1|_402-634_1BJT:A:	7	25	4	20	0	69	43	34	0	760
gi|160901666|ref|YP_001567247.1|_7-219_1EI1:A:2-220	2	11	1	6	0	26	18	12	0	219
gi|160901666|ref|YP_001567247.1|_222-398_1KIJ:A:221-392	5	5	0	4	0	15	8	7	0	172
gi|160901668|ref|YP_001567249.1|_10-271_1A3G:A:	5	16	3	7	0	37	19	17	0	305
gi|160901669|ref|YP_001567250.1|_126-361_1OLT:A:	1	19	6	15	0	46	26	24	0	441
gi|160901670|ref|YP_001567251.1|_1-140_1O50:A:1-145	6	5	0	6	0	14	7	7	0	145
gi|160901671|ref|YP_001567252.1|_7-293_2AJR:A:1-319	2	15	3	9	0	28	17	14	0	319
gi|160901672|ref|YP_001567253.1|_110-394_1TV8:A:	4	11	4	10	0	39	20	20	0	327
gi|160901673|ref|YP_001567254.1|_9-76_1Z77:A:1-75	0	0	0	4	0	4	1	3	0	75
gi|160901674|ref|YP_001567255.1|_11-246_1K30:A:	2	9	5	14	0	31	12	16	0	367
gi|160901675|ref|YP_001567256.1|_3-134_1VJL:A:	0	8	0	5	0	12	2	6	0	163
gi|160901676|ref|YP_001567257.1|_7-280_1RQJ:A:	0	2	0	16	0	15	8	14	0	299
gi|160901677|ref|YP_001567258.1|_266-377,406-459_1CVL:A:	4	11	3	11	0	33	22	25	0	319
gi|160901677|ref|YP_001567258.1|_140-322_1TCA:A:	9	9	5	13	0	36	18	26	0	317
gi|160901678|ref|YP_001567259.1|_5-74_1XNF:A:	0	0	1	14	0	19	6	12	0	259
gi|160901679|ref|YP_001567260.1|_3-179_2FHP:A:1-182	2	8	2	5	0	20	8	10	0	182
gi|160901680|ref|YP_001567261.1|_21-287,357-395_1K7H:A:	13	16	7	14	0	60	36	33	0	475
gi|160901684|ref|YP_001567265.1|_272-535_1GM5:A:286-549	0	7	0	10	0	25	18	5	0	264
gi|160901684|ref|YP_001567265.1|_103-269_1GM5:A:106-285	2	8	1	3	0	28	17	6	0	180
gi|160901684|ref|YP_001567265.1|_468-731_1GM5:A:550-755	5	3	1	7	0	26	21	8	0	206
gi|160901687|ref|YP_001567268.1|_245-342,377-453_1JWQ:A:	4	6	1	6	0	19	11	9	0	179
gi|160901688|ref|YP_001567269.1|_161-347_1CHD:A:	7	9	2	6	0	20	10	15	0	198
gi|160901688|ref|YP_001567269.1|_1-110_1A2O:A:1-140	0	5	1	5	0	14	9	4	0	140
gi|160901690|ref|YP_001567271.1|_10-187_1B0P:A:416-668	2	6	4	9	0	29	21	11	0	253
gi|160901691|ref|YP_001567272.1|_15-261_1B0P:A:786-1232	9	8	4	17	0	46	33	30	0	447
gi|160901692|ref|YP_001567273.1|_29-155_1VQ2:A:	5	7	3	6	0	24	3	10	0	193
gi|160901693|ref|YP_001567274.1|_3-375_1OLT:A:	1	19	6	15	0	46	26	24	0	441
gi|160901695|ref|YP_001567276.1|_4-295_2F2A:B:4-293	4	16	1	4	0	32	18	16	0	290
gi|160901695|ref|YP_001567276.1|_296-402_2F2A:B:294-400	0	0	0	8	0	9	6	9	0	118
gi|160901696|ref|YP_001567277.1|_13-441_2GI3:A:1-475	12	11	5	13	0	42	26	30	0	475
gi|160901697|ref|YP_001567278.1|_4-192_2NR9:A:4-192	0	0	2	8	0	13	11	7	0	189
gi|160901698|ref|YP_001567279.1|_197-392_1PYS:B:191-399	2	13	1	5	0	21	8	12	0	209
gi|160901698|ref|YP_001567279.1|_41-181_1PYS:B:39-151	4	7	1	1	0	19	10	10	0	113
gi|160901698|ref|YP_001567279.1|_485-703_1PYS:B:475-681	0	12	2	5	0	19	14	9	0	207
gi|160901698|ref|YP_001567279.1|_718-808_1PYS:B:682-785	0	4	0	2	0	10	5	4	0	104
gi|160901698|ref|YP_001567279.1|_399-493_1PYS:B:400-474	0	3	1	3	0	9	3	4	0	75
gi|160901699|ref|YP_001567280.1|_97-341_1PYS:A:	5	10	3	7	0	28	12	12	0	266
gi|160901699|ref|YP_001567280.1|_17-102_1EIY:A:6-84	0	0	0	6	0	3	3	6	0	79
gi|160901701|ref|YP_001567282.1|_1-200_3D31:A:1-229	0	10	1	9	0	26	15	14	0	229
gi|160901703|ref|YP_001567284.1|_17-377_1PV7:A:	0	0	2	22	0	18	12	14	0	417
gi|160901704|ref|YP_001567285.1|_3-89_2BV6:A:5-140	0	3	0	8	0	8	4	10	0	135
gi|160901705|ref|YP_001567286.1|_7-416_1O20:A:	1	16	5	14	0	43	24	19	0	414
gi|160901706|ref|YP_001567287.1|_160-268_2AMF:A:153-256	0	0	1	6	0	5	2	5	0	104
gi|160901706|ref|YP_001567287.1|_4-159_2AMF:A:1-152	1	7	3	6	0	20	8	7	0	152
gi|160901707|ref|YP_001567288.1|_4-429_1C3C:A:	0	6	3	20	0	28	11	26	0	429
gi|160901708|ref|YP_001567289.1|_554-749_1XHK:A:	5	9	2	4	0	19	12	7	0	185
gi|160901709|ref|YP_001567290.1|_2-493_1K9X:A:	3	3	9	22	0	37	24	27	0	497
gi|160901710|ref|YP_001567291.1|_219-462_1J31:A:	1	16	2	7	0	32	15	15	0	262
gi|160901711|ref|YP_001567292.1|_100-292_1PSD:A:108-295	4	7	2	6	0	25	15	12	0	188
gi|160901711|ref|YP_001567292.1|_1-129_1YGY:A:3-98,A:283-316	4	5	2	4	0	19	10	9	1	130
gi|160901712|ref|YP_001567293.1|_4-244_1BU6:O:3-253	1	15	1	9	0	25	13	17	0	251
gi|160901712|ref|YP_001567293.1|_245-480_1BU6:O:254-499	1	9	1	7	0	25	18	16	0	246
gi|160901713|ref|YP_001567294.1|_88-387_1Z05:A:209-405	5	5	1	8	0	19	13	14	0	197
gi|160901713|ref|YP_001567294.1|_14-74_1Z6R:A:12-81	0	2	0	3	0	6	3	2	0	70
gi|160901714|ref|YP_001567295.1|_3-437_1A0E:A:	6	12	4	16	0	39	25	26	0	443
gi|160901715|ref|YP_001567296.1|_330-364,397-666_2CH7:B:225-529	0	0	1	4	0	2	1	4	0	308
gi|160901716|ref|YP_001567297.1|_2-384_1EX1:A:1-388	3	11	8	15	1	39	19	29	0	388
gi|160901716|ref|YP_001567297.1|_385-449,490-645_1EX1:A:389-602	5	6	2	6	0	33	25	10	0	214
gi|160901717|ref|YP_001567298.1|_351-677_1N82:A:	9	9	2	12	0	32	21	19	0	330
gi|160901717|ref|YP_001567298.1|_859-1040_1I8A:A:	0	13	4	0	0	23	15	8	0	189
gi|160901717|ref|YP_001567298.1|_193-345_1DYO:A:	0	11	0	0	0	22	10	8	0	156
gi|160901717|ref|YP_001567298.1|_58-190_1DYO:A:	0	11	0	0	0	22	10	8	0	156
gi|160901717|ref|YP_001567298.1|_698-851_1I8A:A:	0	13	4	0	0	23	15	8	0	189
gi|160901718|ref|YP_001567299.1|_15-225_2IW0:A:29-248	2	11	4	8	0	26	19	12	0	220
gi|160901719|ref|YP_001567300.1|_16-88,215-531_1GQ8:A:	3	24	6	3	0	47	33	20	0	318
gi|160901720|ref|YP_001567301.1|_14-262_1V43:A:7-245	1	10	2	8	0	20	13	15	0	239
gi|160901721|ref|YP_001567302.1|_22-268_3DHW:C:1-240	3	10	1	7	0	21	17	12	0	240
gi|160901722|ref|YP_001567303.1|_71-259_3DHW:A:6-208	0	0	1	9	0	11	7	9	0	203
gi|160901723|ref|YP_001567304.1|_105-312_3D31:C:13-260	0	0	2	12	0	11	6	13	0	248
gi|160901724|ref|YP_001567305.1|_58-381,432-641_1VR5:A:23-557	10	20	5	18	0	63	32	34	0	535
gi|160901725|ref|YP_001567306.1|_10-505_1B8F:A:	2	9	7	20	0	42	21	27	0	509
gi|160901726|ref|YP_001567307.1|_88-647_1X87:A:	3	14	3	18	0	47	22	31	0	545
gi|160901727|ref|YP_001567308.1|_3-180_1QD1:A:2-180	3	7	3	5	0	17	13	8	0	179
gi|160901727|ref|YP_001567308.1|_181-296_1QD1:A:181-326	2	4	0	6	0	11	7	7	0	146
gi|160901728|ref|YP_001567309.1|_82-383_2BB0:A:74-373	5	9	2	15	0	29	13	18	0	300
gi|160901728|ref|YP_001567309.1|_40-83,382-421_2BB0:A:3-73,A:374-415	1	8	1	1	0	12	6	7	1	113
gi|160901730|ref|YP_001567311.1|_3-113_1ONL:A:	3	9	1	4	0	17	7	8	0	127
gi|160901732|ref|YP_001567313.1|_408-666_1N1M:A:509-764	1	8	3	8	0	23	16	15	0	256
gi|160901732|ref|YP_001567313.1|_12-407_1N1M:A:39-508	9	38	3	4	0	58	37	26	0	470
gi|160901733|ref|YP_001567314.1|_212-392_2AMX:A:20-376	2	8	5	19	0	34	15	18	0	357
gi|160901734|ref|YP_001567315.1|_52-186,251-313_1AUO:A:	0	11	2	6	0	25	9	13	0	218
