PDB_ID	Total_Structures	Average_Length
gi|171462894|ref|YP_001797007.1|_83-177_2QAM:G:82-176	32	2.97
gi|171462894|ref|YP_001797007.1|_1-82_2QAM:G:1-81	26	3.12
gi|171462895|ref|YP_001797008.1|_3-115_2GYC:M:3-115	36	3.14
gi|171462896|ref|YP_001797009.1|_82-162_2QAL:E:78-158	33	2.45
gi|171462896|ref|YP_001797009.1|_11-79_2QAL:E:9-77	22	3.14
gi|171462897|ref|YP_001797010.1|_7-60_2GYC:X:3-58	21	2.67
gi|171462898|ref|YP_001797011.1|_4-142_2GYA:J:4-143	53	2.64
gi|171462899|ref|YP_001797012.1|_16-426_1RH5:A:	90	4.69
gi|171462900|ref|YP_001797013.1|_1-70_1AH9:A:	31	2.29
gi|171462901|ref|YP_001797014.1|_1-38_2I2T:4:1-38	22	1.73
gi|171462902|ref|YP_001797015.1|_2-114_2GY9:M:1-114	35	3.26
gi|171462903|ref|YP_001797016.1|_20-135_2QAL:K:12-128	33	3.55
gi|171462904|ref|YP_001797017.1|_2-207_2GY9:D:2-205	66	3.09
gi|171462905|ref|YP_001797018.1|_50-174_1BDF:A:53-178	51	2.47
gi|171462905|ref|YP_001797018.1|_5-50,175-228_1BDF:A:2-52,A:179-232	29	3.66
gi|171462905|ref|YP_001797018.1|_249-323_1COO:A:	31	2.61
gi|171462906|ref|YP_001797019.1|_1-119_2QAM:N:1-120	40	3.00
gi|171462907|ref|YP_001797020.1|_10-113_1NZA:A:	21	4.90
gi|171462908|ref|YP_001797021.1|_24-143_1L6P:A:	29	4.17
gi|171462908|ref|YP_001797021.1|_439-554_1UC7:A:	43	2.88
gi|171462909|ref|YP_001797022.1|_7-336_1B4K:A:	110	2.96
gi|171462910|ref|YP_001797023.1|_8-208_1PUI:A:	48	3.92
gi|171462911|ref|YP_001797024.1|_54-138_1ETP:A:93-190	30	3.27
gi|171462911|ref|YP_001797024.1|_149-236_1ETP:A:93-190	30	3.27
gi|171462912|ref|YP_001797025.1|_36-299_1TWI:A:50-313	71	3.72
gi|171462912|ref|YP_001797025.1|_277-428_1TWI:A:15-49,A:314-448	60	2.85
gi|171462913|ref|YP_001797026.1|_10-118_1EW4:A:	29	3.66
gi|171462914|ref|YP_001797027.1|_5-354_1DQS:A:	103	3.77
gi|171462915|ref|YP_001797028.1|_1-155_1KAG:A:	38	4.45
gi|171462917|ref|YP_001797030.1|_248-270,299-350,453-769_2BG1:A:337-789	150	3.02
gi|171462917|ref|YP_001797030.1|_80-288_2OQO:A:57-243	51	3.67
gi|171462918|ref|YP_001797031.1|_21-250_1OXS:C:1-242	79	3.06
gi|171462923|ref|YP_001797036.1|_26-84_1VC1:A:	31	3.55
gi|171462924|ref|YP_001797037.1|_1-78_1NY8:A:	24	4.00
gi|171462925|ref|YP_001797038.1|_1-423_1EJD:A:	145	2.89
gi|171462926|ref|YP_001797039.1|_3-207_1VE4:A:1-206	63	3.27
gi|171462927|ref|YP_001797040.1|_33-438_1K75:A:	114	3.78
gi|171462928|ref|YP_001797041.1|_88-178_2AE8:A:85-179	30	3.17
gi|171462928|ref|YP_001797041.1|_2-85_2F1D:A:10-95	23	3.74
gi|171462929|ref|YP_001797042.1|_4-216_1KA9:H:	70	2.79
gi|171462930|ref|YP_001797043.1|_1-240_1VZW:A:2-240	67	3.57
gi|171462931|ref|YP_001797044.1|_1-251_1KA9:F:	79	3.18
gi|171462932|ref|YP_001797045.1|_22-129_1ZPS:A:8-131	42	2.95
gi|171462933|ref|YP_001797046.1|_33-117_2A7W:A:4-94	17	5.35
gi|171462934|ref|YP_001797047.1|_4-112_1RZY:A:	37	3.08
gi|171462938|ref|YP_001797051.1|_208-338_1OUV:A:	55	4.95
gi|171462939|ref|YP_001797052.1|_21-245,277-414_1E54:A:	88	3.76
gi|171462940|ref|YP_001797053.1|_6-116_1W3B:A:	90	4.31
gi|171462944|ref|YP_001797057.1|_1-141_3DHW:A:6-208	37	5.49
gi|171462945|ref|YP_001797058.1|_59-286_1KY9:A:11-259	62	4.02
gi|171462945|ref|YP_001797058.1|_248-374_1SOT:A:255-353	29	3.41
gi|171462946|ref|YP_001797059.1|_13-135_2OAR:A:10-118	20	5.90
gi|171462947|ref|YP_001797060.1|_31-194_1EZV:E:87-215	48	2.69
gi|171462948|ref|YP_001797061.1|_26-293_1BE3:C:1-260	58	4.48
gi|171462948|ref|YP_001797061.1|_294-316,363-452_1EZV:C:262-385	26	4.77
gi|171462949|ref|YP_001797062.1|_29-169,198-220_1BCC:D:1-195	64	3.05
gi|171462950|ref|YP_001797063.1|_1-101_1EEM:A:5-102	38	2.58
gi|171462950|ref|YP_001797063.1|_73-202_1PMT:A:81-201	35	3.46
gi|171462951|ref|YP_001797064.1|_3-106_1OX8:A:	33	3.24
gi|171462952|ref|YP_001797065.1|_6-62_1HZ4:A:	68	5.38
gi|171462953|ref|YP_001797066.1|_2-126_1W3B:A:	90	4.31
gi|171462953|ref|YP_001797066.1|_154-401_1PSW:A:	108	3.22
gi|171462954|ref|YP_001797067.1|_120-316_2IW1:A:2-371	119	3.11
gi|171462956|ref|YP_001797069.1|_1-101_1WIK:A:	41	2.63
gi|171462957|ref|YP_001797070.1|_26-278_1T43:A:	86	3.19
gi|171462958|ref|YP_001797071.1|_12-353_2B3T:B:7-354	75	4.59
gi|171462959|ref|YP_001797072.1|_12-178_1GPJ:A:1-143	38	3.76
gi|171462959|ref|YP_001797072.1|_184-338_1GPJ:A:144-302	53	3.00
gi|171462959|ref|YP_001797072.1|_342-441_1GPJ:A:303-404	14	7.29
gi|171462961|ref|YP_001797074.1|_10-247_3EUG:A:	70	3.21
gi|171462962|ref|YP_001797075.1|_498-570_1WHA:A:	43	2.42
gi|171462962|ref|YP_001797075.1|_221-431_1HS6:A:209-460	65	3.88
gi|171462963|ref|YP_001797076.1|_93-235_1EEJ:A:61-216	44	3.55
gi|171462963|ref|YP_001797076.1|_27-85_1EEJ:A:1-60	22	2.73
gi|171462964|ref|YP_001797077.1|_22-198,293-412_1FOH:A:1-240,A:342-461	116	3.11
gi|171462965|ref|YP_001797078.1|_3-302_1JAL:A:1-278	75	3.71
gi|171462965|ref|YP_001797078.1|_280-360_1JAL:A:279-363	32	2.66
gi|171462969|ref|YP_001797082.1|_1-266_1PII:A:1-254	85	2.99
gi|171462970|ref|YP_001797083.1|_78-339_1V8G:A:66-329	71	3.72
gi|171462970|ref|YP_001797083.1|_4-71_1V8G:A:1-65	15	4.33
gi|171462971|ref|YP_001797084.1|_1-187_1QDL:B:	59	3.31
gi|171462972|ref|YP_001797085.1|_14-488_1QDL:A:	126	3.35
gi|171462973|ref|YP_001797086.1|_10-234_1TQJ:A:	72	3.07
gi|171462974|ref|YP_001797087.1|_11-130_1XQ4:A:	37	3.32
gi|171462975|ref|YP_001797088.1|_16-375_2G5D:A:40-441	127	3.17
gi|171462976|ref|YP_001797089.1|_2-248_2DUB:A:	80	3.24
gi|171462977|ref|YP_001797090.1|_6-402_1BS0:A:	121	3.17
gi|171462978|ref|YP_001797091.1|_44-123_1ZPY:A:4-94	18	5.06
gi|171462979|ref|YP_001797092.1|_5-116,217-310_1M6Y:A:2-114,A:216-294	65	2.97
gi|171462979|ref|YP_001797092.1|_117-217_1WG8:A:109-206	28	3.50
gi|171462981|ref|YP_001797094.1|_180-561_1K25:A:264-631	99	3.72
gi|171462981|ref|YP_001797094.1|_60-227_1QME:A:71-263	31	6.23
gi|171462982|ref|YP_001797095.1|_106-350_1E8C:A:104-337	71	3.30
gi|171462982|ref|YP_001797095.1|_352-509_1E8C:A:338-497	61	2.57
gi|171462982|ref|YP_001797095.1|_24-105_1E8C:A:3-103	41	2.46
gi|171462983|ref|YP_001797096.1|_110-325_1GG4:A:99-312	64	3.34
gi|171462983|ref|YP_001797096.1|_326-474_1GG4:A:313-447	36	3.75
gi|171462983|ref|YP_001797096.1|_19-105_1GG4:A:1-98	40	2.45
gi|171462985|ref|YP_001797098.1|_146-295,329-386_2UAG:A:94-297	60	3.40
gi|171462985|ref|YP_001797098.1|_388-531_2UAG:A:298-437	50	2.80
gi|171462985|ref|YP_001797098.1|_24-122_2UAG:A:1-93	39	2.38
gi|171462987|ref|YP_001797100.1|_1-345_1F0K:A:	105	3.46
gi|171462988|ref|YP_001797101.1|_91-315_1P3D:A:107-321	60	3.58
gi|171462988|ref|YP_001797101.1|_316-471_1P3D:A:322-473	49	3.10
gi|171462988|ref|YP_001797101.1|_6-92_1P3D:A:11-106	35	2.74
gi|171462989|ref|YP_001797102.1|_121-327_1IOW:A:97-306	64	3.28
gi|171462989|ref|YP_001797102.1|_29-121_1IOW:A:1-96	28	3.43
gi|171462991|ref|YP_001797104.1|_8-196_1E4F:T:7-199	50	3.86
gi|171462991|ref|YP_001797104.1|_197-376_1E4F:T:200-390	55	3.47
gi|171462992|ref|YP_001797105.1|_16-207_1OFU:A:11-208	52	3.81
gi|171462992|ref|YP_001797105.1|_204-319_1OFU:A:209-317	33	3.30
gi|171462993|ref|YP_001797106.1|_1-166_1TP9:A:1-162	58	2.79
gi|171462994|ref|YP_001797107.1|_133-278_2GO3:A:134-279	53	2.75
gi|171462994|ref|YP_001797107.1|_2-124_1P42:A:2-127	40	3.00
gi|171462996|ref|YP_001797109.1|_5-228,371-418_1M6N:A:1-226,A:349-395	68	4.03
gi|171462996|ref|YP_001797109.1|_632-850,897-909_1M6N:A:571-802	47	4.94
gi|171462996|ref|YP_001797109.1|_420-628_1NKT:A:397-615	64	3.42
gi|171462996|ref|YP_001797109.1|_227-371_1M6N:A:227-348	42	2.90
gi|171462997|ref|YP_001797110.1|_2-184_1Q1R:A:2-114,A:248-319	74	2.51
gi|171462997|ref|YP_001797110.1|_147-308_1Q1R:A:2-114,A:248-319	74	2.51
gi|171462999|ref|YP_001797112.1|_16-408_1VZ6:A:	99	3.87
gi|171463000|ref|YP_001797113.1|_4-117_1PUN:A:	54	2.39
gi|171463001|ref|YP_001797114.1|_1-248_2OEZ:A:1-245	57	4.28
gi|171463002|ref|YP_001797115.1|_2-193_1N3B:A:	45	4.53
gi|171463005|ref|YP_001797118.1|_3-198_1P9R:A:	109	3.83
gi|171463006|ref|YP_001797119.1|_197-333_2YZQ:A:1-122	39	3.13
gi|171463006|ref|YP_001797119.1|_345-427_2O1R:A:1-78	27	2.85
gi|171463007|ref|YP_001797120.1|_84-168_1MGT:A:89-169	30	2.70
gi|171463007|ref|YP_001797120.1|_15-90_1QNT:A:6-91	24	3.58
gi|171463008|ref|YP_001797121.1|_29-229_1I7O:A:214-429	88	2.45
gi|171463010|ref|YP_001797123.1|_9-333_1RTR:A:	57	5.09
gi|171463011|ref|YP_001797124.1|_1-101_2I2T:R:1-103	35	2.94
gi|171463012|ref|YP_001797125.1|_2-79_2GYC:U:1-84	27	3.11
gi|171463013|ref|YP_001797126.1|_151-341_1UDX:A:157-336	58	3.10
gi|171463013|ref|YP_001797126.1|_2-158_1UDX:A:1-156	52	3.00
gi|171463014|ref|YP_001797127.1|_7-257_2AKO:A:2-251	73	3.42
gi|171463015|ref|YP_001797128.1|_6-160_1F3Y:A:	54	3.06
gi|171463016|ref|YP_001797129.1|_10-237,409-480_1NJ8:A:0-267	90	2.97
gi|171463016|ref|YP_001797129.1|_218-391_1WDV:A:	58	2.59
gi|171463016|ref|YP_001797129.1|_465-574_1HC7:A:277-403	34	3.74
gi|171463017|ref|YP_001797130.1|_96-301_1LS1:A:89-295	51	4.06
gi|171463017|ref|YP_001797130.1|_301-433_1HQ1:A:	18	5.78
gi|171463017|ref|YP_001797130.1|_1-90_1LS1:A:1-88	18	4.89
gi|171463019|ref|YP_001797132.1|_35-210_1J3G:A:	83	2.25
gi|171463020|ref|YP_001797133.1|_388-832,863-931_1RLR:A:222-748	167	3.14
gi|171463020|ref|YP_001797133.1|_176-387_1RLR:A:10-221	64	3.31
gi|171463021|ref|YP_001797134.1|_62-365_1SYY:A:	71	4.46
gi|171463023|ref|YP_001797136.1|_4-303_2FV7:A:15-322	96	3.21
gi|171463026|ref|YP_001797139.1|_54-289_1UFK:A:	68	3.74
gi|171463027|ref|YP_001797140.1|_83-350_1DV1:A:115-330	54	4.00
gi|171463027|ref|YP_001797140.1|_1-113_1DV1:A:1-114	34	3.35
gi|171463027|ref|YP_001797140.1|_331-445_1DV1:A:331-446	42	2.76
gi|171463028|ref|YP_001797141.1|_80-153_1BDO:A:	36	2.22
gi|171463029|ref|YP_001797142.1|_6-148_1UQR:A:	46	3.17
gi|171463031|ref|YP_001797144.1|_6-171_1KNG:A:	52	2.77
gi|171463032|ref|YP_001797145.1|_102-315_1P3D:A:107-321	60	3.58
gi|171463032|ref|YP_001797145.1|_318-462_1P3D:A:322-473	49	3.10
gi|171463032|ref|YP_001797145.1|_1-93_1P3D:A:11-106	35	2.74
gi|171463033|ref|YP_001797146.1|_6-243_1I01:A:	66	3.65
gi|171463034|ref|YP_001797147.1|_249-588_2R7D:A:3-403	110	3.65
gi|171463036|ref|YP_001797149.1|_119-287_1NYT:A:102-271	52	3.27
gi|171463036|ref|YP_001797149.1|_20-118_1NYT:A:1-101	38	2.66
gi|171463037|ref|YP_001797150.1|_54-236_2OQO:A:57-243	51	3.67
gi|171463038|ref|YP_001797151.1|_8-266_2Q8L:A:1-323	81	3.99
gi|171463039|ref|YP_001797152.1|_1-259_2IUB:A:9-285	62	4.53
gi|171463039|ref|YP_001797152.1|_255-317_2IUB:A:286-349	8	8.00
gi|171463040|ref|YP_001797153.1|_3-70_2A9S:A:1-167	46	3.63
gi|171463041|ref|YP_001797154.1|_3-66_2A9S:A:1-167	46	3.63
gi|171463042|ref|YP_001797155.1|_19-180_1Y9I:A:	39	4.08
gi|171463043|ref|YP_001797156.1|_83-174_1AY7:B:	25	3.56
gi|171463044|ref|YP_001797157.1|_72-245_1NXZ:A:74-247	53	3.25
gi|171463044|ref|YP_001797157.1|_1-66_1NXZ:A:2-73	25	2.88
gi|171463045|ref|YP_001797158.1|_6-330_1QGD:A:2-332	95	3.48
gi|171463045|ref|YP_001797158.1|_337-525_1QGD:A:333-527	66	2.95
gi|171463045|ref|YP_001797158.1|_532-662_1QGD:A:528-663	48	2.83
gi|171463046|ref|YP_001797159.1|_159-322_1OBF:O:153-314	48	3.38
gi|171463046|ref|YP_001797159.1|_1-178_1OBF:O:1-152,O:315-335	63	2.76
gi|171463047|ref|YP_001797160.1|_25-157_1MZB:A:	32	4.19
gi|171463049|ref|YP_001797162.1|_1-124,234-264_1DIH:A:2-130,A:241-273	60	2.72
gi|171463049|ref|YP_001797162.1|_125-234_1DIH:A:131-240	32	3.44
gi|171463050|ref|YP_001797163.1|_5-231,434-693_1H3N:A:1-225,A:418-686	163	3.04
gi|171463050|ref|YP_001797163.1|_233-430_1H3N:A:226-417	68	2.82
gi|171463050|ref|YP_001797163.1|_689-889_1H3N:A:687-814	25	5.12
gi|171463052|ref|YP_001797165.1|_11-226_1JR3:D:1-211	59	3.58
gi|171463052|ref|YP_001797165.1|_228-347_1JR3:D:212-338	31	4.10
gi|171463053|ref|YP_001797166.1|_7-424_1O20:A:	122	3.39
gi|171463055|ref|YP_001797168.1|_154-229,300-361,416-471_2OKC:A:9-433	117	3.63
gi|171463056|ref|YP_001797169.1|_2-54_1IU5:A:	27	1.89
gi|171463057|ref|YP_001797170.1|_4-432_2GSA:A:	141	3.03
gi|171463058|ref|YP_001797171.1|_3-257_1G5B:A:	75	2.92
gi|171463059|ref|YP_001797172.1|_211-488_1DNP:A:201-469	78	3.45
gi|171463059|ref|YP_001797172.1|_4-190_1OWL:A:3-204	60	3.37
gi|171463060|ref|YP_001797173.1|_27-214_2GZO:A:1-187	76	2.46
gi|171463061|ref|YP_001797174.1|_12-136_1NU0:A:	29	4.76
gi|171463062|ref|YP_001797175.1|_3-142_1UFR:A:	42	4.24
gi|171463063|ref|YP_001797176.1|_18-321_1TUG:A:1-150,A:151-310	105	2.96
gi|171463064|ref|YP_001797177.1|_76-288_1GZ5:A:	138	3.30
gi|171463072|ref|YP_001797185.1|_26-113_1QG8:A:	70	3.64
gi|171463073|ref|YP_001797186.1|_2-335_1G1A:A:	106	3.32
gi|171463074|ref|YP_001797187.1|_1-285_1N2S:A:	94	3.17
gi|171463075|ref|YP_001797188.1|_5-290_1FXO:A:	95	3.07
gi|171463076|ref|YP_001797189.1|_7-183_1DZR:A:	58	3.16
gi|171463077|ref|YP_001797190.1|_15-349_1PSW:A:	108	3.22
gi|171463078|ref|YP_001797191.1|_33-186,213-236_1EK9:A:	57	7.51
gi|171463082|ref|YP_001797195.1|_11-183,219-266_2FCA:A:10-213	68	3.00
gi|171463083|ref|YP_001797196.1|_11-489_1WND:A:	143	3.31
gi|171463084|ref|YP_001797197.1|_26-162_1EY1:A:	33	4.21
gi|171463085|ref|YP_001797198.1|_13-155_1RVV:1:	39	3.95
gi|171463086|ref|YP_001797199.1|_4-205_1G57:A:	68	3.07
gi|171463086|ref|YP_001797199.1|_207-374_2BZ1:A:1-174	50	3.48
gi|171463091|ref|YP_001797204.1|_7-88_1OQW:A:	47	3.06
gi|171463092|ref|YP_001797205.1|_151-366_2B3Z:A:146-359	77	2.78
gi|171463092|ref|YP_001797205.1|_6-150_2B3Z:A:1-145	44	3.30
gi|171463093|ref|YP_001797206.1|_91-201_1I8D:A:94-206	34	3.32
gi|171463093|ref|YP_001797206.1|_1-91_1KZL:A:1-92	32	2.88
gi|171463094|ref|YP_001797207.1|_22-197_2PG3:A:1-230	60	3.83
gi|171463095|ref|YP_001797208.1|_126-229_1FCH:A:	68	4.75
gi|171463096|ref|YP_001797209.1|_57-163_1OAP:A:	34	3.18
gi|171463097|ref|YP_001797210.1|_132-400_1K32:A:39-319	100	2.81
gi|171463097|ref|YP_001797210.1|_7-133_1CRZ:A:7-140	43	3.12
gi|171463098|ref|YP_001797211.1|_176-275_1LR0:A:	31	4.13
gi|171463101|ref|YP_001797214.1|_6-413_1DFO:A:	128	3.25
gi|171463103|ref|YP_001797216.1|_1-219_1E4Y:A:1-121,A:157-214	48	3.75
gi|171463104|ref|YP_001797217.1|_10-251_1VH1:A:	74	3.32
gi|171463105|ref|YP_001797218.1|_1-55_2HF1:A:2-60	23	2.57
gi|171463106|ref|YP_001797219.1|_54-164_1PF4:A:321-564	79	3.08
gi|171463110|ref|YP_001797223.1|_225-343,381-401_1RWI:A:	102	2.64
gi|171463111|ref|YP_001797224.1|_219-345_1UXY:A:201-342	52	2.73
gi|171463111|ref|YP_001797224.1|_19-206_1UXY:A:3-200	69	2.87
gi|171463112|ref|YP_001797225.1|_2-87_1IN0:A:2-89	24	3.67
gi|171463112|ref|YP_001797225.1|_89-161_1IN0:A:90-163	21	3.52
gi|171463113|ref|YP_001797226.1|_116-304_1A0P:A:111-292	49	3.71
gi|171463113|ref|YP_001797226.1|_13-105_1A0P:A:3-100	22	4.45
gi|171463115|ref|YP_001797228.1|_5-122_2UUI:A:2-147	20	7.30
gi|171463120|ref|YP_001797233.1|_23-102_1HLQ:A:	39	1.92
gi|171463715|ref|YP_001797828.1|_23-102_1HLQ:A:	39	1.92
gi|171463123|ref|YP_001797236.1|_198-490_1O4T:A:	39	2.95
gi|171463123|ref|YP_001797236.1|_4-302_2CU2:A:1-268	85	3.15
gi|171463124|ref|YP_001797237.1|_1-256_1TZF:A:	81	3.19
gi|171463125|ref|YP_001797238.1|_10-349_1WVG:A:4-358	103	3.45
gi|171463126|ref|YP_001797239.1|_11-289_1VLI:A:2-296	99	2.98
gi|171463127|ref|YP_001797240.1|_23-252_1I01:A:	66	3.65
gi|171463128|ref|YP_001797241.1|_11-352_1DQS:A:	103	3.77
gi|171463129|ref|YP_001797242.1|_27-347_2B69:A:4-315	92	3.39
gi|171463130|ref|YP_001797243.1|_376-562_1YBH:A:460-667	77	2.70
gi|171463130|ref|YP_001797243.1|_1-180_1YBH:A:86-280	55	3.55
gi|171463130|ref|YP_001797243.1|_161-369_1POX:A:183-365	51	3.59
gi|171463132|ref|YP_001797245.1|_101-291_2P7I:A:22-246	70	3.21
gi|171463133|ref|YP_001797246.1|_4-256_1QG8:A:	70	3.64
gi|171463136|ref|YP_001797249.1|_57-191_1C4R:A:	54	3.33
gi|171463138|ref|YP_001797251.1|_10-45,182-436_1SU4:A:1-124,A:240-343,A:751-994	104	4.56
gi|171463141|ref|YP_001797254.1|_1-238_1FGX:A:	93	2.92
gi|171463147|ref|YP_001797260.1|_15-101_1SMT:A:	24	4.08
gi|171463153|ref|YP_001797266.1|_26-232_2O3B:A:35-274	88	2.73
gi|171463154|ref|YP_001797267.1|_185-306_1QSA:A:451-618	50	3.36
gi|171463155|ref|YP_001797268.1|_5-741_1ITW:A:	204	3.63
gi|171463156|ref|YP_001797269.1|_6-128_1X0P:A:102-243	44	3.23
gi|171463157|ref|YP_001797270.1|_66-316_1XDY:A:	102	2.64
gi|171463158|ref|YP_001797271.1|_3-66_1QWD:A:	54	3.26
gi|171463163|ref|YP_001797276.1|_64-233_1KSK:A:60-231	61	2.82
gi|171463163|ref|YP_001797276.1|_7-85_2GY9:D:2-205	66	3.09
gi|171463164|ref|YP_001797277.1|_15-90_1RU0:A:	29	3.45
gi|171463167|ref|YP_001797280.1|_141-231_1M5Y:A:279-386	32	3.38
gi|171463167|ref|YP_001797280.1|_30-169_1M5Y:A:25-164,A:395-427	29	6.00
