PDB_ID	Total_Structures	Average_Length
jgi|Phchr1|9267|fgenesh1_pg.C_scaffold_23000015_4-83_1KKC:A:14-97	15	5.60
jgi|Phchr1|133788|e_gww2.6.463.1_34-222_1TE1:B:	61	3.11
jgi|Phchr1|133788|e_gww2.6.463.1_258-290_1AZJ:A:	22	1.64
jgi|Phchr1|138345|e_gww2.4.299.1_98-402_1K6A:A:	101	2.99
jgi|Phchr1|138345|e_gww2.4.299.1_22-55_1AZ6:A:	15	2.40
jgi|Phchr1|126415|e_gwh2.7.657.1_1-147_1QCQ:A:	50	2.96
jgi|Phchr1|9833|fgenesh1_pm.C_scaffold_1000003_37-209_2BV3:A:7-282	72	3.83
jgi|Phchr1|9833|fgenesh1_pm.C_scaffold_1000003_396-496_2BV3:A:600-688	18	4.94
jgi|Phchr1|9833|fgenesh1_pm.C_scaffold_1000003_285-364_1WDT:A:378-454	18	4.28
jgi|Phchr1|9833|fgenesh1_pm.C_scaffold_1000003_186-275_2BV3:A:283-403	46	2.63
jgi|Phchr1|9834|fgenesh1_pm.C_scaffold_1000004_306-687_1V8Z:A:1-386	116	3.33
jgi|Phchr1|9834|fgenesh1_pm.C_scaffold_1000004_1-257_1GEQ:A:	67	3.70
jgi|Phchr1|9896|fgenesh1_pm.C_scaffold_1000066_53-499_1PW4:A:	82	5.49
jgi|Phchr1|9897|fgenesh1_pm.C_scaffold_1000067_13-210_1C41:A:	37	5.27
jgi|Phchr1|9900|fgenesh1_pm.C_scaffold_1000070_10-295_1V93:A:	78	3.74
jgi|Phchr1|9905|fgenesh1_pm.C_scaffold_1000075_17-146,413-544_1Q3Q:A:9-145,A:406-526	58	4.47
jgi|Phchr1|9905|fgenesh1_pm.C_scaffold_1000075_214-386_1ASS:A:	53	2.87
jgi|Phchr1|9905|fgenesh1_pm.C_scaffold_1000075_151-220,379-413_1Q3Q:A:146-216,A:370-405	30	3.60
jgi|Phchr1|9912|fgenesh1_pm.C_scaffold_1000082_380-703_1VYH:C:92-408	107	2.96
jgi|Phchr1|9934|fgenesh1_pm.C_scaffold_1000104_259-503_1HS6:A:209-460	65	3.88
jgi|Phchr1|9934|fgenesh1_pm.C_scaffold_1000104_11-241_1HS6:A:1-208	63	3.30
jgi|Phchr1|9937|fgenesh1_pm.C_scaffold_1000107_26-298_1J9L:A:	80	3.09
jgi|Phchr1|9965|fgenesh1_pm.C_scaffold_2000008_66-472_1RRM:A:	102	3.77
jgi|Phchr1|9972|fgenesh1_pm.C_scaffold_2000015_1-188_1G8I:A:	50	3.74
jgi|Phchr1|9983|fgenesh1_pm.C_scaffold_2000026_19-362_1WPW:A:	90	3.73
jgi|Phchr1|9996|fgenesh1_pm.C_scaffold_2000039_1-96_2ZJR:A:33-127	45	2.11
jgi|Phchr1|10000|fgenesh1_pm.C_scaffold_2000043_336-404_1AWP:A:	34	2.53
jgi|Phchr1|10009|fgenesh1_pm.C_scaffold_2000052_4-217_1PRX:A:	80	2.75
jgi|Phchr1|10011|fgenesh1_pm.C_scaffold_2000054_7-482_1ACO:A:2-528	180	2.93
jgi|Phchr1|10011|fgenesh1_pm.C_scaffold_2000054_533-733_1V7L:A:	63	2.57
jgi|Phchr1|10015|fgenesh1_pm.C_scaffold_2000058_4-268_1QFL:A:4-268	90	2.94
jgi|Phchr1|10015|fgenesh1_pm.C_scaffold_2000058_266-386_1QFL:A:269-392	32	3.88
jgi|Phchr1|10017|fgenesh1_pm.C_scaffold_2000060_11-77_2GYC:G:2-72	25	2.84
jgi|Phchr1|10017|fgenesh1_pm.C_scaffold_2000060_72-146_1MMS:A:71-140	20	3.50
jgi|Phchr1|10026|fgenesh1_pm.C_scaffold_2000069_31-228_1JCU:A:	76	2.74
jgi|Phchr1|10037|fgenesh1_pm.C_scaffold_2000080_84-98,135-282_1UPS:A:19-284	101	2.63
jgi|Phchr1|10047|fgenesh1_pm.C_scaffold_2000090_1-243_1TUB:A:1-245	79	3.10
jgi|Phchr1|10047|fgenesh1_pm.C_scaffold_2000090_245-434_1TUB:A:246-440	58	3.36
jgi|Phchr1|10056|fgenesh1_pm.C_scaffold_2000099_1-204_1NI4:B:0-191	64	2.98
jgi|Phchr1|10056|fgenesh1_pm.C_scaffold_2000099_191-325_1NI4:B:192-329	45	3.07
jgi|Phchr1|10064|fgenesh1_pm.C_scaffold_2000107_1098-1300_1IWG:A:7-37,A:331-498	35	5.71
jgi|Phchr1|10064|fgenesh1_pm.C_scaffold_2000107_563-715,752-819_1IWG:A:7-37,A:331-498	35	5.71
jgi|Phchr1|10079|fgenesh1_pm.C_scaffold_2000122_428-451,491-585_2Q0Z:X:209-322	34	3.35
jgi|Phchr1|10079|fgenesh1_pm.C_scaffold_2000122_105-210_1XBL:A:	19	3.95
jgi|Phchr1|10079|fgenesh1_pm.C_scaffold_2000122_322-388_2Q0Z:X:33-208	45	3.91
jgi|Phchr1|10096|fgenesh1_pm.C_scaffold_3000003_24-288_1AFW:A:25-293	90	2.99
jgi|Phchr1|10096|fgenesh1_pm.C_scaffold_3000003_295-411_1AFW:A:294-417	37	3.35
jgi|Phchr1|10103|fgenesh1_pm.C_scaffold_3000010_330-457,498-640,699-722,821-859_1UG3:A:1438-1564	30	4.23
jgi|Phchr1|10112|fgenesh1_pm.C_scaffold_3000019_1-200_1TKS:A:	69	2.93
jgi|Phchr1|10114|fgenesh1_pm.C_scaffold_3000021_8-178_1XWN:A:1-166	57	2.91
jgi|Phchr1|10133|fgenesh1_pm.C_scaffold_3000040_7-321_1JBQ:A:	114	3.11
jgi|Phchr1|10135|fgenesh1_pm.C_scaffold_3000042_8-120,161-184_1FIT:A:	42	3.48
jgi|Phchr1|10151|fgenesh1_pm.C_scaffold_3000058_323-728_1W6K:A:6-99,A:379-732	139	3.23
jgi|Phchr1|10151|fgenesh1_pm.C_scaffold_3000058_99-378_1W6K:A:100-378	85	3.28
jgi|Phchr1|10173|fgenesh1_pm.C_scaffold_3000080_192-292,330-472_1TVZ:A:168-388	64	3.45
jgi|Phchr1|10173|fgenesh1_pm.C_scaffold_3000080_20-189_1TVZ:A:2-167	54	3.07
jgi|Phchr1|10185|fgenesh1_pm.C_scaffold_3000092_506-748_1ORV:A:509-766	74	3.49
jgi|Phchr1|10185|fgenesh1_pm.C_scaffold_3000092_2-490_1ORV:A:39-508	174	2.70
jgi|Phchr1|10187|fgenesh1_pm.C_scaffold_3000094_1-135_1X6M:A:	67	2.91
jgi|Phchr1|10189|fgenesh1_pm.C_scaffold_4000001_7-312_1JEZ:A:	102	3.13
jgi|Phchr1|10202|fgenesh1_pm.C_scaffold_4000014_9-336_1WKR:A:	115	2.96
jgi|Phchr1|10221|fgenesh1_pm.C_scaffold_4000033_7-296_2ALR:A:	113	2.87
jgi|Phchr1|10233|fgenesh1_pm.C_scaffold_4000045_1-444_1LCI:A:	183	2.96
jgi|Phchr1|10235|fgenesh1_pm.C_scaffold_4000047_234-503_1VC4:A:	80	3.17
jgi|Phchr1|10235|fgenesh1_pm.C_scaffold_4000047_520-567,605-788_1NSJ:A:	69	2.97
jgi|Phchr1|10235|fgenesh1_pm.C_scaffold_4000047_12-203_1I1Q:B:	63	3.05
jgi|Phchr1|10261|fgenesh1_pm.C_scaffold_4000073_5-412_1T0L:A:	101	4.10
jgi|Phchr1|10264|fgenesh1_pm.C_scaffold_4000076_43-245,363-397,430-476,533-581_2OVR:B:2365-2706	116	2.95
jgi|Phchr1|10284|fgenesh1_pm.C_scaffold_5000016_6-126_1I6U:A:	43	3.00
jgi|Phchr1|10298|fgenesh1_pm.C_scaffold_5000030_10-362_1JQ5:A:	96	3.81
jgi|Phchr1|10300|fgenesh1_pm.C_scaffold_5000032_260-548_1EVL:A:242-532	96	3.03
jgi|Phchr1|10300|fgenesh1_pm.C_scaffold_5000032_78-258_1NYR:A:63-241	50	3.58
jgi|Phchr1|10300|fgenesh1_pm.C_scaffold_5000032_550-659_1NYR:A:533-645	32	3.53
jgi|Phchr1|10300|fgenesh1_pm.C_scaffold_5000032_16-76_1NYR:A:4-62	27	2.19
jgi|Phchr1|10307|fgenesh1_pm.C_scaffold_5000039_1-199_2A5L:A:3-198	52	3.77
jgi|Phchr1|10308|fgenesh1_pm.C_scaffold_5000040_3-188,351-430_1A7A:A:2-189,A:353-432	85	3.16
jgi|Phchr1|10308|fgenesh1_pm.C_scaffold_5000040_189-350_1B3R:A:190-352	57	2.86
jgi|Phchr1|10312|fgenesh1_pm.C_scaffold_5000044_312-571_1PV9:A:125-345	74	2.99
jgi|Phchr1|10312|fgenesh1_pm.C_scaffold_5000044_22-141_1PV9:A:8-124	39	3.00
jgi|Phchr1|10316|fgenesh1_pm.C_scaffold_5000048_72-276_1MX3:A:126-318	71	2.72
jgi|Phchr1|10316|fgenesh1_pm.C_scaffold_5000048_1-105_1GDH:A:2-100,A:292-321	48	2.71
jgi|Phchr1|10320|fgenesh1_pm.C_scaffold_5000052_295-329_1AZ6:A:	15	2.40
jgi|Phchr1|10327|fgenesh1_pm.C_scaffold_5000059_47-359_1GY9:A:	97	2.88
jgi|Phchr1|10331|fgenesh1_pm.C_scaffold_5000063_3-181_1XDP:A:315-501	60	3.12
jgi|Phchr1|10331|fgenesh1_pm.C_scaffold_5000063_233-425_1BYR:A:	44	3.45
jgi|Phchr1|10332|fgenesh1_pm.C_scaffold_5000064_4-490_2B7O:A:1-462	135	3.42
jgi|Phchr1|10340|fgenesh1_pm.C_scaffold_6000005_194-382_1HJO:A:189-382	46	4.22
jgi|Phchr1|10340|fgenesh1_pm.C_scaffold_6000005_1-184_1HJO:A:3-188	56	3.32
jgi|Phchr1|10340|fgenesh1_pm.C_scaffold_6000005_538-637_1UD0:A:	14	8.00
jgi|Phchr1|10340|fgenesh1_pm.C_scaffold_6000005_386-570_1CKR:A:	51	3.12
jgi|Phchr1|10340|fgenesh1_pm.C_scaffold_6000005_650-739_1UD0:A:	14	8.00
jgi|Phchr1|10348|fgenesh1_pm.C_scaffold_6000013_17-202_1MOZ:A:	55	3.31
jgi|Phchr1|10355|fgenesh1_pm.C_scaffold_6000020_193-396_1FI4:A:191-393	53	3.83
jgi|Phchr1|10355|fgenesh1_pm.C_scaffold_6000020_5-191_1FI4:A:3-190	63	2.98
jgi|Phchr1|10371|fgenesh1_pm.C_scaffold_6000036_28-444_1SFF:A:	134	3.17
jgi|Phchr1|10373|fgenesh1_pm.C_scaffold_6000038_4-308_1VYH:C:92-408	107	2.96
jgi|Phchr1|10375|fgenesh1_pm.C_scaffold_6000040_172-391_1I2D:A:171-390	78	2.82
jgi|Phchr1|10375|fgenesh1_pm.C_scaffold_6000040_4-171_1I2D:A:2-170	61	2.77
jgi|Phchr1|10375|fgenesh1_pm.C_scaffold_6000040_392-507,544-573_1I2D:A:391-573	52	3.52
jgi|Phchr1|10393|fgenesh1_pm.C_scaffold_6000058_28-200_1D6J:A:	49	4.14
jgi|Phchr1|10398|fgenesh1_pm.C_scaffold_6000063_16-155_1FJG:M:	40	3.12
jgi|Phchr1|10422|fgenesh1_pm.C_scaffold_6000087_1-246_1HW6:A:	82	3.20
jgi|Phchr1|10424|fgenesh1_pm.C_scaffold_7000001_39-325_1O6V:A:33-416	162	2.35
jgi|Phchr1|10433|fgenesh1_pm.C_scaffold_7000010_25-285_1QGD:A:2-332	95	3.48
jgi|Phchr1|10433|fgenesh1_pm.C_scaffold_7000010_309-491_1QGD:A:333-527	66	2.95
jgi|Phchr1|10433|fgenesh1_pm.C_scaffold_7000010_509-636_1IK6:A:192-326	36	3.75
jgi|Phchr1|10446|fgenesh1_pm.C_scaffold_7000023_140-238_1WIK:A:	41	2.63
jgi|Phchr1|10446|fgenesh1_pm.C_scaffold_7000023_7-113_1TI3:A:	28	4.04
jgi|Phchr1|10451|fgenesh1_pm.C_scaffold_7000028_22-331_1NI3:A:11-306	84	3.52
jgi|Phchr1|10451|fgenesh1_pm.C_scaffold_7000028_309-390_1NI3:A:307-388	32	2.56
jgi|Phchr1|10453|fgenesh1_pm.C_scaffold_7000030_175-334_1DVK:A:	38	4.45
jgi|Phchr1|10453|fgenesh1_pm.C_scaffold_7000030_83-124_2DK4:A:8-70	22	2.86
jgi|Phchr1|10467|fgenesh1_pm.C_scaffold_7000044_23-304_1FJM:A:	98	3.00
jgi|Phchr1|10495|fgenesh1_pm.C_scaffold_7000072_53-290_2EW8:A:3-249	60	4.12
jgi|Phchr1|10505|fgenesh1_pm.C_scaffold_7000082_12-132_1EQZ:A:	40	3.12
jgi|Phchr1|10514|fgenesh1_pm.C_scaffold_7000091_222-512_1GQ2:A:280-580	101	2.95
jgi|Phchr1|10514|fgenesh1_pm.C_scaffold_7000091_7-221_1DO8:A:21-279	83	3.12
jgi|Phchr1|10515|fgenesh1_pm.C_scaffold_7000092_101-160,188-293_1V43:A:7-245	69	3.46
jgi|Phchr1|10515|fgenesh1_pm.C_scaffold_7000092_359-543_1Q12:A:4-235	84	2.76
jgi|Phchr1|10515|fgenesh1_pm.C_scaffold_7000092_6-145_1DUR:A:	24	2.29
jgi|Phchr1|10524|fgenesh1_pm.C_scaffold_8000002_1-307,354-385_1SEZ:A:13-329,A:442-497	123	3.04
jgi|Phchr1|10525|fgenesh1_pm.C_scaffold_8000003_12-69,99-345_3GRS:A:18-165,A:291-363	77	2.88
jgi|Phchr1|10525|fgenesh1_pm.C_scaffold_8000003_356-471_1GES:A:336-450	37	3.11
jgi|Phchr1|10526|fgenesh1_pm.C_scaffold_8000004_18-142_1ZAV:A:1-177	39	4.54
jgi|Phchr1|10546|fgenesh1_pm.C_scaffold_8000024_2-203_1KMQ:A:	52	3.40
jgi|Phchr1|10546|fgenesh1_pm.C_scaffold_8000024_420-540_1VG8:A:	57	3.23
jgi|Phchr1|10546|fgenesh1_pm.C_scaffold_8000024_165-267,309-374_1TN4:A:	38	4.13
jgi|Phchr1|10551|fgenesh1_pm.C_scaffold_8000029_4-519_1DQU:A:	150	3.46
jgi|Phchr1|10554|fgenesh1_pm.C_scaffold_8000032_690-787,884-994_1B0U:A:	77	3.39
jgi|Phchr1|10554|fgenesh1_pm.C_scaffold_8000032_459-652_1B0U:A:	77	3.39
jgi|Phchr1|10554|fgenesh1_pm.C_scaffold_8000032_41-233,269-405,446-453,592-665,742-832,928-986,1026-1055_1QBK:B:	232	3.83
jgi|Phchr1|10554|fgenesh1_pm.C_scaffold_8000032_819-870_1GUW:A:	30	2.40
jgi|Phchr1|10555|fgenesh1_pm.C_scaffold_8000033_2-420_2CTZ:A:1-421	143	2.94
jgi|Phchr1|10559|fgenesh1_pm.C_scaffold_8000037_20-339_1PYF:A:	107	2.91
jgi|Phchr1|10579|fgenesh1_pm.C_scaffold_9000003_362-548_1AOZ:A:339-552	76	2.82
jgi|Phchr1|10579|fgenesh1_pm.C_scaffold_9000003_46-192_1AOZ:A:1-129	51	2.53
jgi|Phchr1|10579|fgenesh1_pm.C_scaffold_9000003_173-363_1V10:A:137-304	63	2.67
jgi|Phchr1|10588|fgenesh1_pm.C_scaffold_9000012_10-580_1GW5:B:	158	3.66
jgi|Phchr1|10600|fgenesh1_pm.C_scaffold_9000024_14-328_1ZHX:A:2-434	139	3.12
jgi|Phchr1|10601|fgenesh1_pm.C_scaffold_9000025_9-77,139-233,488-732_1GAX:A:1-189,A:343-578	138	3.09
jgi|Phchr1|10601|fgenesh1_pm.C_scaffold_9000025_264-409,449-485_1FFY:A:201-394	71	2.73
jgi|Phchr1|10601|fgenesh1_pm.C_scaffold_9000025_738-863_1H3N:A:687-814	25	5.12
jgi|Phchr1|10605|fgenesh1_pm.C_scaffold_9000029_17-95_1X6O:A:19-86	18	3.78
jgi|Phchr1|10605|fgenesh1_pm.C_scaffold_9000029_88-157_1X6O:A:87-165	25	3.16
jgi|Phchr1|10607|fgenesh1_pm.C_scaffold_9000031_179-382_1YZF:A:1-195	61	3.20
jgi|Phchr1|10628|fgenesh1_pm.C_scaffold_10000003_15-228_1IRU:2:	60	3.62
jgi|Phchr1|10639|fgenesh1_pm.C_scaffold_10000014_125-353_1SCZ:A:	58	4.02
jgi|Phchr1|10639|fgenesh1_pm.C_scaffold_10000014_2-86_1GHK:A:	37	2.14
jgi|Phchr1|10640|fgenesh1_pm.C_scaffold_10000015_10-175_1X3S:A:2-178	57	3.11
jgi|Phchr1|10647|fgenesh1_pm.C_scaffold_10000022_50-302_1B37:A:5-293,A:406-463	124	2.81
jgi|Phchr1|10653|fgenesh1_pm.C_scaffold_10000028_67-352_2AYU:A:70-370	77	3.91
jgi|Phchr1|10655|fgenesh1_pm.C_scaffold_10000030_2-193_1RW3:A:	159	2.86
jgi|Phchr1|10655|fgenesh1_pm.C_scaffold_10000030_349-460_1ASU:A:	47	3.45
jgi|Phchr1|10661|fgenesh1_pm.C_scaffold_11000002_72-353_1GY9:A:	97	2.88
jgi|Phchr1|10678|fgenesh1_pm.C_scaffold_11000019_55-290_1UDX:A:157-336	58	3.10
jgi|Phchr1|10678|fgenesh1_pm.C_scaffold_11000019_273-354_1WXQ:A:320-395	25	3.04
jgi|Phchr1|10687|fgenesh1_pm.C_scaffold_11000028_110-293_1YGY:A:99-282	69	2.67
jgi|Phchr1|10687|fgenesh1_pm.C_scaffold_11000028_7-130_1YGY:A:3-98,A:283-316	54	2.43
jgi|Phchr1|10698|fgenesh1_pm.C_scaffold_11000039_1-196_1KOL:A:2-160,A:356-397	89	2.27
jgi|Phchr1|10698|fgenesh1_pm.C_scaffold_11000039_162-342_1KOL:A:161-355	63	3.10
jgi|Phchr1|10705|fgenesh1_pm.C_scaffold_11000046_101-336_1N0W:A:	63	3.84
jgi|Phchr1|10705|fgenesh1_pm.C_scaffold_11000046_23-83_1B22:A:	26	2.69
jgi|Phchr1|10706|fgenesh1_pm.C_scaffold_11000047_117-311_1PSD:A:108-295	71	2.65
jgi|Phchr1|10706|fgenesh1_pm.C_scaffold_11000047_18-145_1PSD:A:7-107,A:296-326	48	2.77
jgi|Phchr1|10706|fgenesh1_pm.C_scaffold_11000047_357-424_1PSD:A:327-410	21	4.00
jgi|Phchr1|10711|fgenesh1_pm.C_scaffold_11000052_11-285_1QQE:A:	53	5.47
jgi|Phchr1|10722|fgenesh1_pm.C_scaffold_11000063_5-579_1GW5:A:	139	4.46
jgi|Phchr1|10722|fgenesh1_pm.C_scaffold_11000063_667-795_1QTS:A:692-824	38	3.50
jgi|Phchr1|10722|fgenesh1_pm.C_scaffold_11000063_796-913_1QTS:A:825-938	30	3.80
jgi|Phchr1|10723|fgenesh1_pm.C_scaffold_11000064_9-582_1B3U:A:	154	3.82
jgi|Phchr1|10724|fgenesh1_pm.C_scaffold_11000065_151-374_1YAG:A:147-375	80	2.86
jgi|Phchr1|10724|fgenesh1_pm.C_scaffold_11000065_10-158_1C0G:A:1-146	47	3.11
jgi|Phchr1|10733|fgenesh1_pm.C_scaffold_11000074_151-228_1XD3:B:	27	2.78
jgi|Phchr1|10733|fgenesh1_pm.C_scaffold_11000074_76-152_1XD3:B:	27	2.78
jgi|Phchr1|10733|fgenesh1_pm.C_scaffold_11000074_228-304_1XD3:B:	27	2.78
jgi|Phchr1|10733|fgenesh1_pm.C_scaffold_11000074_304-380_1XD3:B:	27	2.78
jgi|Phchr1|10733|fgenesh1_pm.C_scaffold_11000074_1-76_1XD3:B:	27	2.78
jgi|Phchr1|10742|fgenesh1_pm.C_scaffold_12000004_5-343_1Y1P:A:2-343	101	3.39
jgi|Phchr1|10757|fgenesh1_pm.C_scaffold_12000019_70-307,338-455,484-575_1PW4:A:	82	5.49
jgi|Phchr1|10766|fgenesh1_pm.C_scaffold_12000028_5-427_1PMI:A:	144	3.06
jgi|Phchr1|10767|fgenesh1_pm.C_scaffold_12000029_6-142_1MXE:A:	37	3.89
jgi|Phchr1|10780|fgenesh1_pm.C_scaffold_12000042_5-311_1DCE:B:	123	2.67
jgi|Phchr1|10802|fgenesh1_pm.C_scaffold_13000013_17-366,395-588_1GW5:A:	139	4.46
jgi|Phchr1|10806|fgenesh1_pm.C_scaffold_13000017_41-153_1PIN:A:45-163	41	2.90
jgi|Phchr1|10806|fgenesh1_pm.C_scaffold_13000017_3-27_1ZR7:A:12-39	9	3.11
jgi|Phchr1|10819|fgenesh1_pm.C_scaffold_13000030_3-339_1N0U:A:3-343	95	3.59
jgi|Phchr1|10819|fgenesh1_pm.C_scaffold_13000030_557-720_1N0U:A:561-725	50	3.30
jgi|Phchr1|10819|fgenesh1_pm.C_scaffold_13000030_340-477_1N0U:A:344-481	52	2.65
jgi|Phchr1|10819|fgenesh1_pm.C_scaffold_13000030_722-835_1N0U:A:726-842	30	3.90
jgi|Phchr1|10819|fgenesh1_pm.C_scaffold_13000030_480-555_1N0U:A:482-560	25	3.16
jgi|Phchr1|10833|fgenesh1_pm.C_scaffold_14000004_33-157,189-292_1AJO:A:	76	2.79
jgi|Phchr1|10848|fgenesh1_pm.C_scaffold_14000019_1-228_1RW3:A:	159	2.86
jgi|Phchr1|10851|fgenesh1_pm.C_scaffold_14000022_13-125_1DCQ:A:247-368	43	2.84
jgi|Phchr1|10852|fgenesh1_pm.C_scaffold_14000023_27-542_1MT5:A:	173	3.10
jgi|Phchr1|10857|fgenesh1_pm.C_scaffold_14000028_25-174_2GE3:A:6-169	39	4.21
jgi|Phchr1|10859|fgenesh1_pm.C_scaffold_14000030_3-202_1VG8:A:	57	3.23
jgi|Phchr1|10872|fgenesh1_pm.C_scaffold_15000005_3-106_1X5S:A:8-97	28	3.18
jgi|Phchr1|10895|fgenesh1_pm.C_scaffold_16000011_132-435_2PTD:A:	100	2.96
jgi|Phchr1|10902|fgenesh1_pm.C_scaffold_16000018_105-233,266-474_1WER:A:	73	4.44
jgi|Phchr1|10902|fgenesh1_pm.C_scaffold_16000018_662-758_1X0H:A:8-107	31	3.19
jgi|Phchr1|10904|fgenesh1_pm.C_scaffold_16000020_2-72_2DKT:A:8-81	30	2.47
jgi|Phchr1|10915|fgenesh1_pm.C_scaffold_17000005_1-188_1Q6Z:A:2-181	57	3.16
jgi|Phchr1|10915|fgenesh1_pm.C_scaffold_17000005_398-579_1Q6Z:A:342-524	62	2.95
jgi|Phchr1|10915|fgenesh1_pm.C_scaffold_17000005_201-348_1POX:A:183-365	51	3.59
jgi|Phchr1|10917|fgenesh1_pm.C_scaffold_17000007_9-122_1DCQ:A:247-368	43	2.84
jgi|Phchr1|10933|fgenesh1_pm.C_scaffold_18000003_8-162_2GGM:A:24-166	34	4.21
jgi|Phchr1|10937|fgenesh1_pm.C_scaffold_18000007_25-416_1JR3:A:3-242	82	2.93
jgi|Phchr1|10939|fgenesh1_pm.C_scaffold_18000009_1-96_1XD3:B:	27	2.78
jgi|Phchr1|10945|fgenesh1_pm.C_scaffold_19000002_88-272,439-653,691-722_1GAX:A:1-189,A:343-578	138	3.09
jgi|Phchr1|10945|fgenesh1_pm.C_scaffold_19000002_289-439_1GAX:A:190-342	61	2.51
jgi|Phchr1|10945|fgenesh1_pm.C_scaffold_19000002_724-986_1IVS:A:579-796	48	4.54
jgi|Phchr1|10957|fgenesh1_pm.C_scaffold_19000014_26-369_1B80:A:	121	2.88
jgi|Phchr1|10967|fgenesh1_pm.C_scaffold_20000004_546-665_1Y23:A:	47	2.96
jgi|Phchr1|10976|fgenesh1_pm.C_scaffold_20000013_1-167_1RW3:A:	159	2.86
jgi|Phchr1|10978|fgenesh1_pm.C_scaffold_21000002_14-286_1OKC:A:	55	5.31
jgi|Phchr1|10979|fgenesh1_pm.C_scaffold_21000003_1-456_1PV7:A:	68	6.13
jgi|Phchr1|10994|fgenesh1_pm.C_scaffold_22000012_4-355_1T64:A:	114	3.19
jgi|Phchr1|10998|fgenesh1_pm.C_scaffold_24000001_156-236_1PKP:A:78-148	25	2.84
jgi|Phchr1|10998|fgenesh1_pm.C_scaffold_24000001_74-145_1PKP:A:4-77	25	2.96
jgi|Phchr1|11008|fgenesh1_pm.C_scaffold_26000002_13-147_1P27:A:	36	4.00
jgi|Phchr1|11013|fgenesh1_pm.C_scaffold_27000002_22-218_1DWU:A:	65	3.28
jgi|Phchr1|11021|fgenesh1_pm.C_scaffold_29000001_5-137_1QGV:A:	40	3.42
jgi|Phchr1|11025|fgenesh1_pm.C_scaffold_30000001_9-230_1IRU:I:	70	3.14
jgi|Phchr1|4|fgenesh1_pg.C_scaffold_1000004_227-334_1FOT:A:	104	3.04
jgi|Phchr1|5|fgenesh1_pg.C_scaffold_1000005_1062-1182_1FOT:A:	104	3.04
jgi|Phchr1|5|fgenesh1_pg.C_scaffold_1000005_450-601_1FOT:A:	104	3.04
