PDB_ID	Total_Structures	Average_Length
gi|14520307|ref|NP_125782.1|_15-280_1GQ6:A:	95	3.17
gi|33356667|ref|NP_125783.2|_30-149_2DIR:A:8-92	23	3.70
gi|14520309|ref|NP_125784.1|_1-234_2PG3:A:1-230	60	3.83
gi|14520311|ref|NP_125786.1|_44-103_2F5T:X:247-338	25	3.68
gi|14520315|ref|NP_125790.1|_2-405_1H6Z:A:1-405	118	3.43
gi|14520315|ref|NP_125790.1|_510-803_1KBL:A:510-873	99	3.68
gi|14520315|ref|NP_125790.1|_377-485_1H6Z:A:406-537	49	2.69
gi|14520316|ref|NP_125791.1|_14-242_2F6K:A:2-307	88	3.48
gi|14520317|ref|NP_125792.1|_200-450_1OLT:A:	137	3.22
gi|14520317|ref|NP_125792.1|_510-580_2AXT:U:37-134	35	2.80
gi|14520318|ref|NP_125793.1|_2-145_1VDM:A:1-153	48	3.19
gi|14520320|ref|NP_125795.1|_1-182_1IUH:A:	40	4.58
gi|14520321|ref|NP_125796.1|_264-444_1R89:A:258-437	50	3.60
gi|14520321|ref|NP_125796.1|_152-278_1R89:A:143-257	36	3.19
gi|14520321|ref|NP_125796.1|_4-149_1R89:A:1-142	33	4.30
gi|33356668|ref|NP_125797.2|_39-159_1ECF:A:1-249	79	3.15
gi|14520324|ref|NP_125799.1|_4-236_3D03:A:1-271	106	2.58
gi|14520324|ref|NP_125799.1|_259-486_3D03:A:1-271	106	2.58
gi|14520325|ref|NP_125800.1|_7-125_2YZI:A:4-135	52	2.54
gi|14520326|ref|NP_125801.1|_85-211_2E1B:A:88-216	38	3.39
gi|14520326|ref|NP_125801.1|_1-84_2E1B:A:1-87	36	2.42
gi|14520327|ref|NP_125802.1|_835-932,967-1021,1082-1264_1W36:D:2-360	119	3.02
gi|14520328|ref|NP_125803.1|_61-193,493-560_1DQ3:A:1-128,A:415-454	62	2.73
gi|14520328|ref|NP_125803.1|_648-753,932-948,1190-1255_1MI8:A:	41	3.85
gi|14520328|ref|NP_125803.1|_1344-1433_1IQP:A:233-327	15	6.33
gi|14520328|ref|NP_125803.1|_561-648_1IQP:A:2-232	69	3.35
gi|14520328|ref|NP_125803.1|_1256-1326_1IQP:A:2-232	69	3.35
gi|14520328|ref|NP_125803.1|_14-61_1IQP:A:2-232	69	3.35
gi|14520328|ref|NP_125803.1|_1031-1137_1B24:A:7-99	26	3.58
gi|14520328|ref|NP_125803.1|_806-893_1I1G:A:2-61	17	3.53
gi|14520328|ref|NP_125803.1|_261-337_1DQ3:A:227-335	29	3.76
gi|14520328|ref|NP_125803.1|_420-464_1Y7Y:A:5-73	19	3.63
gi|14520329|ref|NP_125804.1|_4-223_1IQP:A:2-232	69	3.35
gi|14520330|ref|NP_125805.1|_2-299_1TV8:A:	108	3.03
gi|14520331|ref|NP_125806.1|_84-331_2FRN:A:19-278	73	3.56
gi|14520333|ref|NP_125808.1|_330-479_2P12:A:8-172	43	3.84
gi|14520334|ref|NP_125809.1|_1-117_1O4W:A:	29	4.31
gi|14520335|ref|NP_125810.1|_1-45_1YFB:A:3-53	16	3.25
gi|14520336|ref|NP_125811.1|_13-227_1PZN:A:96-349	73	3.48
gi|14520337|ref|NP_125812.1|_1-197_1VJN:A:	68	3.22
gi|14520338|ref|NP_125813.1|_955-1140_1DQ3:A:1-128,A:415-454	62	2.73
gi|14520339|ref|NP_125814.1|_356-583_3D03:A:1-271	106	2.58
gi|14520339|ref|NP_125814.1|_266-321_1C0A:A:1-106	31	3.42
gi|14520340|ref|NP_125815.1|_35-307_1W5S:A:7-293	85	3.38
gi|14520340|ref|NP_125815.1|_313-419_1FNN:A:277-388	24	4.67
gi|14520341|ref|NP_125816.1|_1-255_1V4N:A:	87	3.22
gi|14520342|ref|NP_125817.1|_10-240_2P90:A:6-274	68	3.96
gi|14520348|ref|NP_125823.1|_2-220_1F3O:A:	70	3.31
gi|14520350|ref|NP_125825.1|_265-419_2Q07:A:244-393	41	3.66
gi|14520350|ref|NP_125825.1|_1-242_1IQ8:A:6-360	104	3.41
gi|14520350|ref|NP_125825.1|_248-274,316-349,428-496_1IQ8:A:361-505	50	2.90
gi|14520350|ref|NP_125825.1|_510-565_2Q07:A:460-527	26	2.62
gi|14520351|ref|NP_125826.1|_40-223_1UM8:A:	95	3.83
gi|14520351|ref|NP_125826.1|_244-285_2HOE:A:10-71	17	3.65
gi|14520354|ref|NP_125829.1|_38-448_1SFF:A:	134	3.17
gi|14520355|ref|NP_125830.1|_72-149_1RI7:A:85-170	24	3.58
gi|14520355|ref|NP_125830.1|_9-81_1RI7:A:25-84	15	4.00
gi|14520356|ref|NP_125831.1|_5-329_1FR1:A:	114	3.17
gi|14520359|ref|NP_125834.1|_57-293,332-463_1M7J:A:62-419	126	2.84
gi|14520359|ref|NP_125834.1|_4-57,463-514_1NFG:A:1-51,A:382-457	45	2.84
gi|14520360|ref|NP_125835.1|_48-553_1DPE:A:	167	3.04
gi|14520361|ref|NP_125836.1|_91-291_3DHW:A:6-208	37	5.49
gi|14520362|ref|NP_125837.1|_80-268_3DHW:A:6-208	37	5.49
gi|14520363|ref|NP_125838.1|_34-318_3DHW:C:1-240	71	3.38
gi|14520364|ref|NP_125839.1|_9-248_3DHW:C:1-240	71	3.38
gi|14520365|ref|NP_125840.1|_3-175_1WQW:A:1-188	55	3.42
gi|14520365|ref|NP_125840.1|_191-235_1WQW:A:189-235	19	2.47
gi|14520366|ref|NP_125841.1|_83-288_1YE8:A:1-178	51	3.49
gi|14520368|ref|NP_125843.1|_33-338_2ONS:A:32-342	102	3.05
gi|14520369|ref|NP_125844.1|_1-239_1VPQ:A:	78	3.49
gi|14520370|ref|NP_125845.1|_7-368_1PW4:A:	82	5.49
gi|14520371|ref|NP_125846.1|_8-242_2ONK:C:1-252	44	5.73
gi|14520372|ref|NP_125847.1|_1-237_2ONK:A:1-240	77	3.12
gi|14520372|ref|NP_125847.1|_251-343_3D31:A:230-348	39	3.05
gi|14520374|ref|NP_125849.1|_68-218_1WQW:A:1-188	55	3.42
gi|14520374|ref|NP_125849.1|_9-60_1J5Y:A:3-67	19	3.42
gi|14520375|ref|NP_125850.1|_10-179_1WFX:A:	62	2.90
gi|14520377|ref|NP_125852.1|_13-225_2OKC:A:9-433	117	3.63
gi|14520377|ref|NP_125852.1|_262-428_1YF2:A:221-425	66	3.11
gi|14520379|ref|NP_125854.1|_6-117_1J08:A:2-119	38	3.11
gi|14520379|ref|NP_125854.1|_121-221_1J08:A:120-226	30	3.57
gi|14520380|ref|NP_125855.1|_7-152_2P4W:A:1-194	42	4.69
gi|14520380|ref|NP_125855.1|_153-200_1R1U:A:	23	4.09
gi|14520381|ref|NP_125856.1|_4-61_1CLF:A:	25	2.20
gi|14520382|ref|NP_125857.1|_1-165,262-331_2F5V:A:43-354,A:553-619	135	2.81
gi|14520383|ref|NP_125858.1|_2-246_1XNG:A:3-257	66	3.86
gi|14520384|ref|NP_125859.1|_84-216_2FBN:A:22-174	28	5.46
gi|14520385|ref|NP_125860.1|_12-141_1FM0:E:	34	4.38
gi|14520386|ref|NP_125861.1|_79-150,179-287_1TV8:A:	108	3.03
gi|14520387|ref|NP_125862.1|_7-246_1TF7:A:14-255	78	3.10
gi|14520388|ref|NP_125863.1|_12-249_1TF7:A:14-255	78	3.10
gi|14520392|ref|NP_125867.1|_8-187_1E4C:P:	64	3.22
gi|14520394|ref|NP_125869.1|_385-654_1K1X:A:385-659	57	4.82
gi|14520394|ref|NP_125869.1|_1-309_1K1X:A:1-310	96	3.23
gi|14520394|ref|NP_125869.1|_311-384_1K1X:A:311-384	19	3.89
gi|14520395|ref|NP_125870.1|_76-448_1ELJ:A:	118	3.22
gi|14520396|ref|NP_125871.1|_61-288_2R6G:F:261-504	64	3.81
gi|14520396|ref|NP_125871.1|_14-47_2R6G:F:13-260	84	2.95
gi|14520397|ref|NP_125872.1|_194-411_2R6G:G:7-296	72	4.03
gi|14520397|ref|NP_125872.1|_4-66_2R6G:G:7-296	72	4.03
gi|14520398|ref|NP_125873.1|_1032-1268_1UG9:A:776-1020	105	2.33
gi|14520398|ref|NP_125873.1|_792-1024_1UG9:A:776-1020	105	2.33
gi|14520398|ref|NP_125873.1|_33-141,243-480,510-576_1K1X:A:1-310	96	3.23
gi|14520399|ref|NP_125874.1|_4-249_1G29:1:1-240	73	3.29
gi|14520399|ref|NP_125874.1|_242-370_1G29:1:241-301	24	2.54
gi|14520400|ref|NP_125875.1|_2-342_1V33:A:	106	3.26
gi|33356669|ref|NP_125876.2|_7-193,231-243_1ZT2:B:3-209	52	3.98
gi|14520402|ref|NP_125877.1|_27-73,106-152_1NIJ:A:2-223	78	2.85
gi|14520403|ref|NP_125878.1|_5-85_2A61:A:5-143	24	5.79
gi|14520403|ref|NP_125878.1|_86-153_1RI7:A:85-170	24	3.58
gi|14520404|ref|NP_125879.1|_3-184_2CXX:A:2-185	53	3.47
gi|14520405|ref|NP_125880.1|_135-387_2CE7:A:150-402	74	3.42
gi|14520406|ref|NP_125881.1|_4-243_1V43:A:7-245	69	3.46
gi|14520406|ref|NP_125881.1|_237-357_1V43:A:304-373	20	3.50
gi|14520407|ref|NP_125882.1|_8-286_2R6G:G:7-296	72	4.03
gi|14520408|ref|NP_125883.1|_8-301_2R6G:F:261-504	64	3.81
gi|14520409|ref|NP_125884.1|_87-522_1EU8:A:	130	3.13
gi|14520410|ref|NP_125885.1|_12-406_1X0M:A:26-428	116	3.47
gi|14520411|ref|NP_125886.1|_5-313_1T5O:A:	110	3.18
gi|14520412|ref|NP_125887.1|_13-117_1VE3:A:2-227	59	3.83
gi|14520413|ref|NP_125888.1|_1-66_1PM3:A:	21	4.57
gi|14520414|ref|NP_125889.1|_25-252_2FWR:A:23-256	78	3.00
gi|14520414|ref|NP_125889.1|_113-159,327-438_1D9X:A:415-595	54	3.35
gi|14520415|ref|NP_125890.1|_3-277_1MJF:A:	74	3.73
gi|14520416|ref|NP_125891.1|_54-310_1SGW:A:	60	3.55
gi|14520419|ref|NP_125894.1|_158-278_1XO8:A:	45	3.36
gi|14520419|ref|NP_125894.1|_32-136_1XO8:A:	45	3.36
gi|14520421|ref|NP_125896.1|_6-189_2DDZ:A:3-190	56	3.36
gi|14520422|ref|NP_125897.1|_6-321_1IRX:A:3-319	95	3.34
gi|14520422|ref|NP_125897.1|_325-523_1IRX:A:320-523	50	4.08
gi|14520423|ref|NP_125898.1|_102-169_1KNX:A:133-309	42	4.21
gi|14520424|ref|NP_125899.1|_3-195_1VE3:A:2-227	59	3.83
gi|14520425|ref|NP_125900.1|_1-140_1FWK:A:5-167	41	3.98
gi|14520426|ref|NP_125901.1|_4-79,150-323_1SAZ:A:173-375	58	3.50
gi|14520427|ref|NP_125902.1|_2-192_1B0P:A:416-668	82	3.09
gi|14520428|ref|NP_125903.1|_7-382_1PV7:A:	68	6.13
gi|14520429|ref|NP_125904.1|_125-303_1T72:A:	23	9.83
gi|14520430|ref|NP_125905.1|_18-298_1K2X:A:,B:	87	3.36
gi|14520431|ref|NP_125906.1|_3-379_1PV7:A:	68	6.13
gi|14520432|ref|NP_125907.1|_16-282_1R30:A:	98	3.18
gi|14520433|ref|NP_125908.1|_103-175_1VCT:A:108-201	32	2.94
gi|14520433|ref|NP_125908.1|_3-98_1VCT:A:9-107	10	9.90
gi|14520434|ref|NP_125909.1|_109-192_1VCT:A:108-201	32	2.94
gi|14520434|ref|NP_125909.1|_6-122_1VCT:A:9-107	10	9.90
gi|14520437|ref|NP_125912.1|_1-217_1PG6:A:	69	3.29
gi|14520438|ref|NP_125913.1|_3-230_1KUT:A:	59	3.80
gi|14520439|ref|NP_125914.1|_239-442_1GPH:1:235-465	81	2.85
gi|14520439|ref|NP_125914.1|_11-245_1GPH:1:1-234	80	2.92
gi|14520441|ref|NP_125916.1|_114-429_1B8A:A:104-438	103	3.25
gi|14520441|ref|NP_125916.1|_3-100_1B8A:A:1-103	32	3.22
gi|14520443|ref|NP_125918.1|_247-598_1MOQ:A:	97	3.77
gi|14520443|ref|NP_125918.1|_2-233_1XFF:A:	80	2.98
gi|14520445|ref|NP_125920.1|_4-192_1J2Q:H:	54	3.74
gi|14520446|ref|NP_125921.1|_3-447_1VL4:A:	122	3.55
gi|14520447|ref|NP_125922.1|_2-420_1VL4:A:	122	3.55
gi|14520450|ref|NP_125925.1|_5-397_1T3I:A:	139	2.94
gi|14520451|ref|NP_125926.1|_1-227_1X42:A:1-230	69	3.33
gi|33356672|ref|NP_125927.2|_7-169_1RCU:A:	57	2.98
gi|14520453|ref|NP_125928.1|_206-294_1UEQ:A:	45	2.71
gi|14520454|ref|NP_125929.1|_2-167_1YB3:A:2-167	48	3.46
gi|14520456|ref|NP_125931.1|_4-38_1K81:A:	11	3.27
gi|14520458|ref|NP_125933.1|_51-232_1ZCH:A:1-249	60	4.15
gi|14520459|ref|NP_125934.1|_117-355_1PZN:A:96-349	73	3.48
gi|14520459|ref|NP_125934.1|_40-100_1PZN:A:35-95	18	3.39
gi|14520460|ref|NP_125935.1|_25-231_1WXX:A:65-382	92	3.46
gi|14520462|ref|NP_125937.1|_5-134_2YZI:A:4-135	52	2.54
gi|14520463|ref|NP_125938.1|_229-420_1ZUN:A:1-211	60	3.52
gi|14520463|ref|NP_125938.1|_134-207_1Q7H:A:69-153	31	2.74
gi|14520463|ref|NP_125938.1|_558-622_1CLF:A:	25	2.20
gi|14520464|ref|NP_125939.1|_7-290_1NNH:A:	83	3.53
gi|14520465|ref|NP_125940.1|_7-184_1VDM:A:1-153	48	3.19
gi|14520466|ref|NP_125941.1|_1-132_1JC4:A:	47	3.09
gi|14520467|ref|NP_125942.1|_2-312_2QM8:A:5-327	84	3.88
gi|14520468|ref|NP_125943.1|_7-136_7REQ:A:561-728	47	3.57
gi|14520469|ref|NP_125944.1|_3-153_1GPM:A:208-404	42	4.69
gi|14520471|ref|NP_125946.1|_162-453_1K23:A:	92	3.34
gi|14520471|ref|NP_125946.1|_1-138_1LSS:A:	42	3.14
gi|14520472|ref|NP_125947.1|_154-375_1TX2:A:	83	3.29
gi|14520474|ref|NP_125949.1|_14-35,65-240_1Y7O:A:2-193	52	3.69
gi|33356674|ref|NP_125950.2|_129-283_1C1G:C:	8	35.38
gi|14520476|ref|NP_125951.1|_3-236_1TF7:A:14-255	78	3.10
gi|14520478|ref|NP_125953.1|_29-221_1WZN:A:1-251	66	3.80
gi|14520479|ref|NP_125954.1|_148-365_1PV9:A:125-345	74	2.99
gi|14520479|ref|NP_125954.1|_8-148_1PV9:A:8-124	39	3.00
gi|14520480|ref|NP_125955.1|_8-258_1O5I:A:	75	3.12
gi|14520481|ref|NP_125956.1|_9-286_2FUK:A:3-220	73	2.99
gi|14520482|ref|NP_125957.1|_6-424_1PV7:A:	68	6.13
gi|14520483|ref|NP_125958.1|_6-439_1PV7:A:	68	6.13
gi|14520484|ref|NP_125959.1|_7-213_1O1Z:A:	76	3.07
gi|14520485|ref|NP_125960.1|_7-248_1BU6:O:3-253	81	3.10
gi|14520485|ref|NP_125960.1|_251-488_1BU6:O:254-499	77	3.19
gi|14520487|ref|NP_125962.1|_5-224,323-415_1PJ5:A:4-219,A:339-427	98	3.12
gi|14520487|ref|NP_125962.1|_225-320_1NG4:A:219-306	26	3.38
gi|14520488|ref|NP_125963.1|_1-322_2I0Z:A:1-192,A:362-420	88	2.86
gi|14520489|ref|NP_125964.1|_47-114_2JOV:A:1-77	25	3.08
gi|14520489|ref|NP_125964.1|_2-52_2FUG:3:247-685	153	2.87
gi|14520490|ref|NP_125965.1|_10-80_1JJ2:Y:	26	2.81
gi|14520491|ref|NP_125966.1|_3-48_1I50:L:	21	2.19
gi|14520492|ref|NP_125967.1|_1-193_2CXH:A:13-192	47	3.83
gi|14520494|ref|NP_125969.1|_10-261_1N0U:A:3-343	95	3.59
gi|14520494|ref|NP_125969.1|_463-623_1N0U:A:561-725	50	3.30
gi|14520494|ref|NP_125969.1|_259-375_1N0U:A:344-481	52	2.65
gi|14520494|ref|NP_125969.1|_624-718_2BV3:A:600-688	18	4.94
gi|14520494|ref|NP_125969.1|_386-461_1FNM:A:404-482	20	3.95
gi|14520496|ref|NP_125971.1|_6-253_1VDW:A:	80	3.16
gi|14520497|ref|NP_125972.1|_55-209,347-486_1WP9:A:201-486	70	4.09
gi|14520497|ref|NP_125972.1|_542-670_1J23:A:	38	3.45
gi|14520497|ref|NP_125972.1|_681-748_1X2I:A:2-69	19	3.58
gi|33356676|ref|NP_125975.2|_106-200_1KJW:A:526-724	63	3.16
gi|14520501|ref|NP_125976.1|_41-135_1QUQ:A:	34	3.74
gi|14520502|ref|NP_125977.1|_23-92_1QUQ:B:	40	2.85
gi|14520503|ref|NP_125978.1|_202-372_1L1O:C:	47	3.79
gi|14520503|ref|NP_125978.1|_76-185_1O7I:A:	37	3.11
gi|14520504|ref|NP_125979.1|_84-152_1T6S:A:86-162	22	3.50
gi|14520504|ref|NP_125979.1|_3-78_1T6S:A:1-85	21	4.05
gi|14520506|ref|NP_125981.1|_17-252_1OLT:A:	137	3.22
gi|14520507|ref|NP_125982.1|_2-183_1TLJ:A:	47	4.02
gi|14520508|ref|NP_125983.1|_39-109_1WMM:A:1-145	47	3.09
gi|14520509|ref|NP_125984.1|_98-304_2F4M:A:164-450	82	3.50
gi|14520511|ref|NP_125986.1|_228-506_2EYQ:A:546-778	60	3.88
gi|14520511|ref|NP_125986.1|_299-355,666-786_1C4O:A:410-583	50	3.48
gi|14520512|ref|NP_125987.1|_33-307_2FNA:A:1-283	74	3.82
gi|14520513|ref|NP_125988.1|_236-426_1YF2:A:1-220	71	3.10
gi|14520513|ref|NP_125988.1|_25-222_1YF2:A:1-220	71	3.10
gi|14520514|ref|NP_125989.1|_121-615_2OKC:A:9-433	117	3.63
gi|14520515|ref|NP_125990.1|_330-575_2HYD:A:324-578	88	2.90
gi|14520515|ref|NP_125990.1|_11-322_2HYD:A:1-323	43	7.51
gi|14520516|ref|NP_125991.1|_328-572_2HYD:A:324-578	88	2.90
gi|14520516|ref|NP_125991.1|_10-326_2HYD:A:1-323	43	7.51
gi|14520517|ref|NP_125992.1|_23-232_1ULZ:A:115-328	59	3.63
gi|14520521|ref|NP_125996.1|_1-304_1SB8:A:	99	3.44
gi|14520522|ref|NP_125997.1|_1-216_1LVH:A:	67	3.30
gi|14520523|ref|NP_125998.1|_1-186_2P4W:A:1-194	42	4.69
gi|14520524|ref|NP_125999.1|_1-73_2EY4:C:1-73	29	2.52
gi|14520525|ref|NP_126000.1|_1-151_1S3L:A:	55	3.00
gi|14520527|ref|NP_126002.1|_68-185_2EF7:A:1-127	47	2.70
gi|14520527|ref|NP_126002.1|_12-60_2B5A:A:1-77	18	4.28
gi|14520528|ref|NP_126003.1|_118-435_1E39:A:103-359,A:506-568	106	3.03
gi|14520528|ref|NP_126003.1|_22-123_1FEH:A:1-126	44	2.86
gi|14520529|ref|NP_126004.1|_4-137_3C7B:B:197-261	21	3.10
gi|14520531|ref|NP_126006.1|_4-214,309-371_1PJ5:A:4-219,A:339-427	98	3.12
gi|14520531|ref|NP_126006.1|_215-309_1NG4:A:219-306	26	3.38
gi|33356678|ref|NP_126008.2|_2-189_1KI9:A:	49	3.90
gi|14520534|ref|NP_126009.1|_6-454_1RH5:A:	90	4.69
gi|14520537|ref|NP_126012.1|_139-211_1PKP:A:78-148	25	2.84
gi|14520537|ref|NP_126012.1|_63-126_1FJG:E:5-73	19	3.63
gi|14520542|ref|NP_126017.1|_3-130_1I6U:A:	43	3.00
gi|14520545|ref|NP_126020.1|_53-103_2GY9:D:2-205	66	3.09
gi|161723321|ref|NP_126023.2|_30-109_1RIP:A:	37	2.19
gi|14520549|ref|NP_126024.1|_38-125_1V76:A:	35	2.63
gi|14520550|ref|NP_126025.1|_4-91_1D1R:A:	26	4.42
gi|33356679|ref|NP_126026.2|_1-62_1R73:A:	11	6.00
gi|14520552|ref|NP_126027.1|_86-186_1FJG:C:107-207	34	2.97
gi|14520552|ref|NP_126027.1|_7-93_1WH9:A:	26	3.50
gi|14520554|ref|NP_126029.1|_33-116_2GY9:S:2-80	35	2.26
gi|14520559|ref|NP_126034.1|_4-92,160-256_1K3R:A:1-92,A:164-262	55	3.49
gi|14520559|ref|NP_126034.1|_91-157_1K3R:A:93-163	27	2.63
gi|14520560|ref|NP_126035.1|_123-277_2YZQ:A:123-278	49	3.18
gi|14520560|ref|NP_126035.1|_1-117_2YZQ:A:1-122	39	3.13
gi|14520562|ref|NP_126037.1|_6-412_2HEK:A:1-369	102	3.62
gi|14520563|ref|NP_126038.1|_4-66_1KU5:A:	18	3.67
gi|14520565|ref|NP_126040.1|_2-106,142-188_1RM8:A:	54	3.13
gi|14520567|ref|NP_126042.1|_2-53,82-158_2C5S:A:174-391	55	3.96
gi|14520569|ref|NP_126044.1|_19-236_1ULZ:A:115-328	59	3.63
gi|14520570|ref|NP_126045.1|_144-306_2CSU:A:130-290	48	3.35
gi|14520570|ref|NP_126045.1|_310-466_2CSU:A:291-453	45	3.62
gi|14520570|ref|NP_126045.1|_10-142_2CSU:A:1-129	53	2.43
gi|14520571|ref|NP_126046.1|_2-266_1VCO:A:11-282	83	3.28
gi|14520571|ref|NP_126046.1|_288-532_1VCO:A:298-547	77	3.25
